"id","survey_lang","purpose"
"s15065","eng","I don't know"
"s15067","eng","To see if people know/don't know what they are talking about based on their ability or based on their luck."
"s15069","eng","To calculate how the participants perceive whether an action is recognized by luck or intellect."
"s15071","eng","to compare how students make decision based off of similar materials"
"s15072","eng","To see if we could understand situations by wording and also seeing our perspective on certain situations and how we consider outcomes "
"s15073","eng","Analyze problem solving and critical thinking?"
"s15076","eng","I think the purpose of the study was to uncover the true opinions of others"
"s15077","eng","Something to do with people's perception versus reality."
"s15078","eng","to show people mistakes are common"
"s15082","eng","To determine how wording a scenario directs how the reader perceives the awareness/incompetency of the subject's actions."
"s15085","eng","To break down how people perceive knowledge and new information in the context of legitimacy."
"s15090","eng","to first identify what each individual felt and knew versus the reality of it "
"s15093","eng","I think the purpose of this study is to for surveyors to tell if the belief and true knowledge is justified.."
"s15096","eng","Perception of luck vs ability when people get the answer right vs. wrong. "
"s15097","eng","i am not sure"
"s15099","eng","I feel as if it may have something to do with perception and trust."
"s15100","eng","I think the purpose of this study is to make people understand that some statements we make about the way we perceive the world are not always factual."
"s15101","eng","How language affects the way we think of things. How we decide luck or it was ability."
"s15102","eng","To distinguish between the difference between knowledge and luck."
"s15105","eng","To see how people perceive things and their opinions about scenarios. "
"s15106","eng","Ability/Inability vs. Good luck/Bad luck but I do not understand what is meant by ability/inability when it comes to determining if something is real or not."
"s15109","eng","To show how much you pay attention to the situation."
"s15112","eng","To try and see how people view good luck and bad luck."
"s15118","eng","idk"
"s15122","eng","I think its about how people perceive certain situations"
"s15126","eng","to maybe discover how people can interpret stories differently"
"s15128","eng","rating thoughts"
"s15129","eng","to see how different people may interpret messages differently"
"s15132","eng","Understanding perception and how it can translate to knowing"
"s15138","eng","To test how language affects my perception of whether a person experienced something because of luck, or ability"
"s15143","eng","To see if participant have read the questions "
"s15145","eng","Decision-making"
"s15148","eng","seeing what people think"
"s15150","eng","To identify if we have critical reading skills"
"s15158","eng","How language works"
"s15162","eng","no idea"
"s15164","eng","To avaliate how people relate ability and luck "
"s15167","eng","to find the knowledge and beliefs of others"
"s15168","eng","Beliefs about knowledge and luck
"
"s15173","eng","See if the participant can distinguish between luck and knowledge in situations. "
"s15174","eng","no idea"
"s15178","eng","Beliefs about knowledge and luck
"
"s15179","eng","to find the knowledge and belief of others"
"s15180","eng","No clue"
"s15182","eng","To determine how people view or think about different situations"
"s15185","eng","The purpose of this study is to determine the difference between being aware of actually knowing something that is true or believing."
"s15186","eng","To show that what we may believe to be factual, could only be mere belief depending on the circumstances. To show that the line between fact and belief is often very thing. To question the truth (how can we truly know something is factual if we do not have every little detail at our disposal)."
"s15188","eng","differentiate knowledge from beliefs "
"s15192","eng","I do not know."
"s15193","eng","To test out philosophical stories and the psychology of decision making."
"s15195","eng","To see how the human might function in certain settings."
"s15198","eng","To determine the difference between what we know and what we only think we know."
"s15199","eng","To what extent knowledge helps people not to rely on luck."
"s15200","eng","to compare how students make decisions based on the information they are given "
"s15204","eng","to see how well a person understand a situation "
"s15207","eng","To see how positively/negatively people think and react to situations. "
"s15211","eng","To make participants consider others thoughts on what is right and wrong or what is true and false. To consider if one is being deceived and how it can effect the mind. "
"s15213","eng","Perhaps how we assess an individual's certainty or validity for statements (luck or ability?), based on context."
"s15216","eng","to see how well people can evaluate situations if its based on luck or knowledge with the given information"
"s15218","eng","Understanding beliefs about luck "
"s15226","eng","I think the purpose of this case study was to see how people interpret scenarios"
"s15234","eng","have an open mind"
"s15236","eng","to see if you could use your memory of the scenarios that you read, to answer the question. "
"s15241","eng","The purpose of this study was to analyze the text and decide whether the person believes if everything they view is real or fake."
"s15247","eng","Dont know"
"s15250","eng","To see whether people believe being right or wrong about something that is out of their knowledge is based on luck or knowledge."
"s15251","eng","The purpose was to determine whether different people had more of a skill/ability or a chance/luck mindset"
"s15252","eng","Between luck and certainty"
"s15254","eng","To show the difference between people thinking they know something vs. actually knowing"
"s15255","eng","To analyze the effects of unknown changes to a human's knowledge"
"s15261","eng","It seems as if this study is aimed to study people's perception of specific situations in regards to what is actually real and isn't based on some background information."
"s15265","eng","See peoples responses."
"s15267","eng","Unsure"
"s15269","eng","I think the purpose of the study is to analyze whether or not participants believe something can be true without an individual knowing the whole truth. Ex. the necklace could have been diamonds whether or not the customer truly knew if it was. If the customer believes and says """"""""it is made of diamonds"""""""" when really the necklace is cubic-zirconia, is the customer lying?"
"s15270","eng","to look at my beliefs and opinions"
"s15277","eng","I think the purpose of this study is differentiate between what you feel is correct or not and whether or not you are actually correct. "
"s15279","eng","to see the way we think"
"s15281","eng","The purpose of this study was to see how much knowledge the reader could obtain. "
"s15284","eng","The purpose was to determine what knowledge and luck are classified as to the general public."
"s15290","eng","dunno"
"s15292","eng","To understand people's perspectives."
"s15293","eng","to determine if people know the difference between someone knowing something or just guessing and getting lucky"
"s15294","eng","To see how much people  are willing to attribute things to luck rather than expertise."
"s15298","eng","get data"
"s15299","eng","I like how the test is on people's perception of different scenarios and beliefs."
"s15300","eng","To see peoples perspectives on situations that are about knowledge or luck"
"s15303","eng","Makes the reader think about our perceptions and what’s actually real."
"s15307","eng","I think the purpose of this study is to see what people belive they are making the right or wrong choices or if they just think they are "
"s15308","eng","to see how many people belive in luck vs cause and effect"
"s15310","eng","IQ"
"s15311","eng","no idea"
"s15317","eng","To see different perspectives"
"s15321","eng","measure peoples estimations"
"s15322","eng","peoples perceptions of assuming or believing something because of prior knowledge on that thing."
"s15323","eng","am not sure maybe you are trying to find out what people perceive "
"s15324","eng","To see which perspective my answers come from. Either from the protagonist in the story or from the narrators perspective."
"s15325","eng","n/a"
"s15327","eng","beliefs"
"s15330","eng","To see the way different people think of different situations "
"s15332","eng","Not sure"
"s15337","eng","The Framing Effect "
"s15338","eng","I think is to check how people differentiate the two things: distinguishing an object with several reasons, and just speculating without knowing the object is real or fake. All using third person view."
"s15339","eng","I think the purpose of this study is to see how different people react and answer to different situations. And, possibly see their logic towards it."
"s15340","eng","something along the lines of seeing if things happen by chance or fait"
"s15343","eng","Do get a gauge of what people consider """"""""truth"""""""" to be."
"s15346","eng","I think the purpose of this study was to determine if a scenario was purely based on luck or ability."
"s15349","eng","to examine the psychological process that someone goes through in regards to different situations"
"s15352","eng","How people interpret and give out information to others based on their beliefs, what they believe to be true"
"s15356","eng","To understand how people read certain situations"
"s15357","eng","not sure "
"s15358","eng","I have no clue"
"s15359","eng","I believe it was to highlight the fact that our brains can actually trick us into thinking that we see something when in reality it is not there. "
"s15362","eng","Analyzing what we believe to be true versus what we know to be true, and how the two may intertwine."
"s15364","eng","Debunking facks vs luck "
"s15366","eng","Not sure"
"s15368","eng","NO"
"s15369","eng","If people just get lucky or if they have bad luck."
"s15370","eng","not sure "
"s15372","eng","to determine how different people perceive social skills like understanding a person ability/inability to do something"
"s15373","eng","no idea"
"s15380","eng","I think the purpose is to see if recalling details from a story, depends on how the story is phrased."
"s15383","eng","To see how you judge someone??"
"s15391","eng","To understand the difference between luck and ability"
"s15395","eng","I think that the purpose of this study was to see how people classify the credibility of information and whether a person should be faulted for believing """"""""wrong"""""""" information."
"s15398","eng","To determine if people make decisions off gut feelings or on actual obtained knowledge. "
"s15405","eng","To determine whether people credit the things that happen to them to their ability or their luck."
"s15407","eng","To see how people interpret luck and beliefs vs. actually knowing something"
"s15409","eng","I don't really know, I have 2 different ideas,
1. the idea of the OSSLT and how some students don't read the items in full
2. to see what most people can view from the way something is written"
"s15410","eng","Do determine whether people credit their decisions to their ability or luck."
"s15412","eng","to see how people interpret wording"
"s15417","eng","Decide how many people believe in luck"
"s15420","eng","to see how reading associates with answering questions"
"s15421","eng","How we interpret people's knowledge depending on the situation, or how valid it is. "
"s15425","eng","I have no idea."
"s15435","eng","I think the purpose of the study is to understand to what extent people think knowledge can exist, as opposed to strong belief, and how this is expressed through language."
"s15439","eng","Discrepency between beliefs and luck/ability."
"s15443","eng","To examine how context effects out perception on others beliefs."
"s15444","eng","I do not know, maybe to get a sense of what is real or fake"
"s15450","eng","To see how people think about the different scenarios and how different their point of view about the situations is "
"s15451","eng","to investigate whether wording can confuse us into believing certain fact/unreasonable fact "
"s15453","eng","to understand how language is used to determine skill and luck"
"s15455","eng","Test attention"
"s15457","eng","Debunk the notion between luck and ones abilities"
"s15460","eng","to put us in real life situations"
"s15461","eng","to test people on their perception."
"s15462","eng","Possibly to define whether or not situations that are not easily perceived can be attributed to a persons luck vs ability to know something."
"s15463","eng","to identify if participants actually read the paragraphs"
"s15464","eng","I felt that I had to second guess myself when it came to each question because it seemed like a trick question. Therefore, I feel that it revolves around that. "
"s15472","eng","comprehension"
"s15473","eng","see our knowledge"
"s15474","eng","To see how people perceive things and whether their assumptions or statements are valid"
"s15484","eng","To recognize our decision making and critical reading abilities"
"s15487","eng","Maybe to gauge people's beliefs/thoughts about what constitutes luck/ability"
"s15490","eng","To determine whether people believe events occur because of luck or because of their rationality and to determine whether we hold human rationality as the driver of society."
"s15492","eng","Possibly about determining perceived competency?"
"s15499","eng","To measure the participants attention to detail"
"s15500","eng","I have no idea but I think it has to do something with making decisions when you are uncertain."
"s15501","eng","To understand a situation and analyze the situation."
"s15504","eng","I don't know."
"s15505","eng","The purpose might have to do with how well we do in understanding/correctly completing this study based off of how many studies we have been apart of in the past."
"s21015","eng","TEST"
"s21030","eng","purpose of language"
"s21077","eng","no"
"s21102","eng","Culturl differences in attributions"
"s21103","eng","framing effect and attentional biases"
"s21104","eng","To see if we rely on external factors more when deciding something is a fact or a belief"
"s21105","eng","Testing our thought process of the situation"
"s21106","eng","Perhaps it is to determine people's cognitive thinking patterns"
"s21107","eng","Identifying how certain words or context can change our perceptions"
"s21108","eng","It is to test our ability to remember information"
"s21109","eng","to see if people think good luck or bad luck is related to their ability"
"s21110","eng","To find out if people have good or bad reactions when something that is not within their control happens"
"s21111","eng","I think the purpose was to understand what people know and what they believe in are 2 different things."
"s21112","eng","how people judge a situation where they know the outcome but the people involved do not know"
"s21113","eng","To examine how other situational factors affect our certainty of knowledge we had beforehand "
"s21114","eng","Perceptions of good/bad luck in decision-making"
"s21118","eng","understanding how individuals perceive other peoples decision making"
"s21119","eng","to check our attentiveness"
"s21121","eng","I think it is to see on what extent is our perception external or internal based. "
"s21122","eng","To assess English language skills"
"s21124","eng","Not sure:) "
"s21125","eng","nil"
"s21126","eng","testing of language and understanding of the stories"
"s21128","eng","To gauge perceptions"
"s21129","eng","looking at the way people perceive things and from a 3rd party perspective"
"s21131","eng","interpretation of language"
"s21132","eng","Perceptions of whether people think a mistake made is out of ability or luck"
"s21133","eng","No idea"
"s21135","eng","To find out how we perceive people's wrong conclusions."
"s21136","eng","not sure"
"s21138","eng","nil"
"s21157","eng","to determine how one's opinion is affected by the circumstances around them"
"s21159","eng","To find out if certain circumstances are attributable to one's luck or one's ability."
"s21160","eng","Determine perception towards right and wrong"
"s21161","eng","the purpose is to test out how the context will affect what we know or what we think we know"
"s21162","eng","To test on whether participants' intuitive of their various scenarios would change based on what was stated on the paragraphs (whether they are knowledge of the topic)."
"s21165","eng","To study how one inteprets a paragraph and how the phrasing will affect how people view the people in the scenario"
"s21166","eng","I think the prupose of this study is to test whether participants are idea to identify things in real life and to be able to tell between a fake and a real"
"s21167","eng","to test our understanding of the text that was given to us"
"s21169","eng","people's perception"
"s21170","eng","Test how we perceive honest mistakes? Seems a bit obvious, but unsure overall"
"s21171","eng","To understand the predicament that the subject in the case example is in. Not fully sure as well."
"s21172","eng","i think the purpose of the stidu is to find out about the perspective of individuals when they think they are right but instead they are wrong"
"s21173","eng","nil"
"s21175","eng","perception of the situation"
"s21176","eng","To access whether we perceive things as good or bad. Not sure!"
"s21177","eng","Alertness on boring task?"
"s21178","eng","Perception"
"s21179","eng","Ability to read and understand long passages"
"s21180","eng","not sure"
"s21183","eng","dont know"
"s21185","eng","To understand our perception"
"s21186","eng","To see how one understand different scenarios and see if its luck or natural "
"s21187","eng","Investigate cognitive responses and self-esteem afterwards"
"s21188","eng","I guess this is about how we perceive what we see and what we know?"
"s21189","eng","attribute decision making to the different circumstances"
"s21190","eng","To evaluate if we think that a person' ability to identify things in their environment is based on a person's luck or ability. "
"s21192","eng","to determine a perception based on a given circumstance"
"s21193","eng","about individuals perception?"
"s21194","eng","The purpose is to evaluate an individual's perceptions on issues that seem controversial and both answers might be correct."
"q_turk_R_3Jkf33SWw1HeToN","eng","None."
"q_turk_R_1gO1YjCdNVhlpus","eng","None"
"q_turk_R_3LhBK9tXvx3SQAU","eng","I think the purpose of this study is to evaluate responsibility in relation to knowledge."
"q_turk_R_1KN4WW9BSoaQWHv","eng","who is to blame for the different situations"
"q_turk_R_2zTr8jsK388GOyG","eng","None"
"q_turk_R_10obyJCkcHa0EPm","eng","I think the main focus is on how much responsibility (if any) one should be accountable for in each situation."
"q_turk_R_3M0sUeafm7rsKZ3","eng","none"
"q_turk_R_2V4tpFbnxEdy5mS","eng","decision making study"
"q_turk_R_1FfzSXTCo6bM1X5","eng","None"
"q_turk_R_3iwHbJZd2w6Kubc","eng","Opinions on decisions based on stories?"
"q_turk_R_OqV5osDWYP2hdRL","eng","None"
"q_turk_R_1PdvK06huUS4dgl","eng","Read scenarios"
"q_turk_R_3g0J9SFs0SRZZS3","eng","None"
"q_turk_R_1jlfCFLTfZFufy3","eng","peoples perceptions."
"q_turk_R_324jMnqoDAZXKbp","eng","None"
"q_turk_R_3pijWzts6smChTL","eng","none"
"q_turk_R_2y19VMHECffbqG0","eng","My thoughts on a series of passages."
"q_turk_R_1Ld3qz2KR68xeVE","eng","To see how people evaluate situations where there is some uncertainty, but the person doesn't know it"
"q_turk_R_2Cvvrcb5a0SmSKE","eng","None"
"q_turk_R_OCOXOGTvbdVMZIB","eng","perception."
"q_turk_R_1oEYXxP585pvRXJ","eng","None"
"q_turk_R_2tKAvS8sqWkDwS8","eng","decision making"
"q_turk_R_32QmhAKqs2ToejL","eng","None"
"q_turk_R_3j3DfS1nJKEsUs0","eng","ok"
"q_turk_R_2xLvuh3u4fbgPmq","eng","None"
"q_turk_R_2vji1Bj58QUFhKj","eng","how we feel"
"q_turk_R_QbtW68I0FerZLPj","eng","nice"
"q_turk_R_1GNVXYm1aFUSLEY","eng","Opinions on responsibility"
"q_turk_R_2gdrWOBQuP3PhXH","eng","None"
"q_turk_R_eJsLaROVyRaZ1KN","eng","how we place blame on others?"
"q_turk_R_1F95GDS9xOz3od8","eng","None"
"q_turk_R_3isDv3M1wvc4bOq","eng","my ability to attribute decisions to luck or knowledge"
"q_turk_R_87K8WyoduQfwQpz","eng","None"
"q_turk_R_2dAQRmckvle8iyk","eng","how we intemperate peoples views"
"q_turk_R_a3E2W6chqbYIhK9","eng","None"
"q_turk_R_3pfGhwAhxJJDvdU","eng","To see how people determine responsibility for consequences."
"q_turk_R_TpSPZ13j29Zr9uN","eng","none"
"q_turk_R_2SBolUh369OhoLm","eng","perceptions"
"q_turk_R_z9e5N6eK3EXROsp","eng","none"
"q_turk_R_3qKFodwRsPddN6c","eng","None"
"q_turk_R_SPl0rU3QJks2fIt","eng","none"
"q_turk_R_2z8FkivHd4IfM00","eng","To see differences in how people ascribe luck, skill, and blame to ""random"" events."
"q_turk_R_2rMUEu4Sq1YMxZr","eng","language cognition"
"q_turk_R_2V4uLo5N7hkzXT4","eng","How we view words."
"q_turk_R_2e38edHnDNrdKn1","eng","None"
"q_turk_R_3Dnj93Vy706Rq6t","eng","None"
"q_turk_R_2zIICXWxciSJssq","eng","None"
"q_turk_R_1z59ph1HEeFm9zP","eng","None"
"q_turk_R_21jqZFbhfVASkvw","eng","None"
"q_turk_R_1ghXkXxoHZyoXms","eng","None"
"q_turk_R_3ENnzyB4Uc2isLb","eng","To see if we believe people are responsible for having false beliefs"
"q_turk_R_2SHL5Xk5L21qa2p","eng","None"
"q_turk_R_3PnPOGHUQ6EOZVj","eng","perceptions of knowing vs believing"
"q_turk_R_eKYHx5D6wgK4Y7f","eng","None"
"q_turk_R_0328HYH57wKMSJj","eng","None"
"q_turk_R_xgA60kkyIwlQ52N","eng","None"
"q_turk_R_3CIWqmB4LKSq8HK","eng","none"
"q_turk_R_1pGzcjRR9IZPGuS","eng","Language study"
"q_turk_R_3gZdawkpdONk7dd","eng","None."
"q_turk_R_2VPwk98jJn4kATn","eng","To see how different stories influence our perceptions of the character in those stories?"
"q_turk_R_1LFmlYxhe8Wezue","eng","None"
"q_turk_R_3JCLR8lHWWVzRNb","eng","None"
"q_turk_R_cMdBijpmFN6m6mR","eng","None"
"q_turk_R_ysY1dX900HuRk1b","eng","None"
"q_turk_R_1EZjs5tS3VwDsLC","eng","Interpreting stories and people's interpretations of those stories"
"q_turk_R_1FqXKpHxdof0NUX","eng","none"
"q_turk_R_307PfbuXgn2F8EV","eng","How people perceive various outcomes of stories."
"q_turk_R_WpzdzN6Dy5ykCB3","eng","Judging responsibility"
"q_turk_R_dmAnRqm65kk74n7","eng","To understand what factors influence people's perceptions about knowledge vs. belief."
"q_turk_R_cNLQPX9fcCWoq9X","eng","None"
"q_turk_R_b89Qty40F8sGDO9","eng","none"
"q_turk_R_1HntWrfWmlgD8rD","eng","None"
"q_turk_R_25ZsU3ld31zagyT","eng","None"
"q_turk_R_ywORhu7qLrsDFol","eng","None"
"q_turk_R_3NJoCKRegTydT13","eng","The survey was very interesting"
"q_turk_R_3PYzlsochljxHB7","eng","none"
"q_turk_R_3oMxSkMBlXLFjpv","eng","None"
"q_turk_R_yDSpheNJ5Coj95L","eng","none"
"q_turk_R_1Q5BaraySaeasX0","eng","How we judge people"
"q_turk_R_2XbTHtArs48Qe7H","eng","about story"
"q_turk_R_3PzXSEvxhONKSZm","eng","Something to do with how people judge the way a story is put together."
"q_turk_R_qVnZwI1U5zt3dUl","eng","None"
"q_turk_R_3iETlTdeuRjx6da","eng","To determine how we discern what we know vs believe based on information we have"
"q_turk_R_2ZOjU3eEdRkLKw4","eng","none"
"q_turk_R_33BxrEPQZJre3LH","eng","None"
"q_turk_R_2S2WJ7bIgWKeWx8","eng","None"
"q_turk_R_1Q4sE9EL2XUmEi5","eng","To see how well people pay attention when reading a story"
"q_turk_R_ufvjRn55gMI1gRz","eng","None"
"q_turk_R_1j8M7Hw4lOnA2mM","eng","None"
"q_turk_R_3kcb2VuleTeZODU","eng","None"
"q_turk_R_2awUhM0mF6MRDA3","eng","logical thinking and psychology"
"q_turk_R_1H5LbrcQyeTbxSh","eng","How people view situations"
"q_turk_R_3snSr2mSU4lTz8n","eng","To study how people evaluate and understand stories."
"q_turk_R_3iyY43KVBxMTK0j","eng","None"
"q_turk_R_0BToSrNDEJYVGox","eng","Thoughts about various scenarios"
"q_turk_R_2VqhwOTNfEJVnCJ","eng","None"
"q_turk_R_tRO7ADHs6r1MJoZ","eng","None."
"q_turk_R_ulBeCnEmyEOvOBb","eng","How people assign blame"
"q_turk_R_3O9yqolTdPmjrtO","eng","None"
"q_turk_R_3sys0sGh8AiesmK","eng","None"
"q_turk_R_3Hz4zhTAS0Psp4Q","eng","None"
"q_turk_R_XMUHiEhvvZK3bIR","eng","None"
"q_turk_R_2TsBiP5vZtUuNbp","eng","DECISION MAKING"
"q_turk_R_20UMVtgRxBfXx8w","eng","study of language"
"q_turk_R_3QWpBfDetInOQFb","eng","None"
"q_turk_R_2f9FjT9570KBKJl","eng","None"
"q_turk_R_vd9f9eKaVLajXl7","eng","None"
"q_turk_R_2WT3ku4HEjZpJLy","eng","none"
"q_turk_R_3fPNhQNZEKJ3Cml","eng","Observation and knowledge."
"q_turk_R_2UinAG5gkdzvnnJ","eng","None"
"q_turk_R_1dFhSa6aWEXPUxA","eng","To see how people evaluate supposed knowledge based on more-or-less informed observation."
"q_turk_R_UMezWDJ2cux2YtX","eng","None"
"q_turk_R_TnZGuLj0wBt75e1","eng","None"
"q_turk_R_1dzzLIR0j0Vh7e0","eng","None."
"q_turk_R_qyIxxXWYmLPMFah","eng","none"
"q_turk_R_1loi0pUpW1qxsTm","eng","None"
"q_turk_R_2alxWoxDbXPVxFy","eng","how responsible people are for telling other people information they think they know"
"q_turk_R_ZJFNuTmBAfesQx3","eng","Weighing actions taken/beliefs held based on actual vs. assumed information."
"q_turk_R_9KTRkOBA1MOsBXj","eng","NONE"
"q_turk_R_9LdpYZ4lc3A7OmJ","eng","Decision-making"
"q_turk_R_2P1Y9tmAfZji08b","eng","None"
"q_turk_R_1Cdp8p1LxRZFqi5","eng","None"
"q_turk_R_31L7xZWC7KwGunG","eng","See how different situations influence perceptions of belief vs knowledge."
"q_turk_R_1j7DOc122tkIcr7","eng","none"
"q_turk_R_3Mb6eNHEWsCsA2e","eng","well"
"q_turk_R_r09HFIyMEwgQaNb","eng","perceptions"
"q_turk_R_TbXC2L11dQgsfjX","eng","I think the purpose of this study is to make decisions based on reading stories."
"q_turk_R_1kSVQhzd5a6hQT7","eng","None"
"q_turk_R_2w5MpPKWqYN0PF2","eng","none"
"q_turk_R_RD2zMH96QLWwe65","eng","None"
"q_turk_R_z8zIyR5mNqktmrT","eng","gauge how respondents determine relationship between 2 outcomes and decide how much how it was reflected in our decision."
"q_turk_R_2D8qQYXJfsh0gIk","eng","none"
"q_turk_R_3Rq5kTNOXsJrNZX","eng","DECISION MAKING AND EVALUATION STUD...."
"q_turk_R_1DSUYgA2crznnRm","eng","None"
"q_turk_R_TdeFYaheab0A79D","eng","see what people think regarding concept of ""knowing"" something"
"q_turk_R_3dVUJWC5iB5P4fP","eng","None"
"q_turk_R_3Rw8eM130RVY1Fw","eng","None"
"q_turk_R_ZfPi0zhEoSsgHOF","eng","None"
"q_turk_R_3fDF7GdbRQDekD3","eng","How we measure reality/or not?"
"q_turk_R_emTp1rDa7gTFCF3","eng","I'd guess it's about the difference between ""knowing"" and ""believing"" when someone else doesn't have all of the information that you have."
"q_turk_R_2v1W5sP0MnXVRhk","eng","to see how people evaluate different situations that are common in life"
"q_turk_R_1LdLqRFEVCmnDvq","eng","None."
"q_turk_R_9Nv4C5TunqYgXw5","eng","To judge responsibility"
"q_turk_R_2wayTm3UAJO4BY5","eng","None"
"q_turk_R_O6FJSZt1lgwZDJn","eng","None"
"q_turk_R_3LXSm0hAydZ2zo1","eng","Whether fault and responsibility are justified in a given scenario."
"q_turk_R_1OCuCeL2vV5p1nT","eng","None"
"q_turk_R_SHLjf2gwTssW70B","eng","None"
"q_turk_R_DwAiSMoBFD6LUUV","eng","Reflect on assumptions versus knowledge and what damage assumptions can do."
"q_turk_R_qDvTIT0akd1psXf","eng","none"
"q_turk_R_3NWAnHAjMGP7w6A","eng","gather data for a study"
"q_turk_R_3qD7y3Wfuxt2CIK","eng","unsure"
"q_turk_R_RPpzDs17r1BifOV","eng","None"
"q_turk_R_1LOuwc7jG9OKsMr","eng","evaluation on different perspective in life"
"q_turk_R_3HZdv15INWUMvqZ","eng","How people think about situations they find their self in."
"q_turk_R_3EWodRkjdMeeREw","eng","about article"
"q_turk_R_xyMAfqp7bBmcC9b","eng","How liable would we hold people depending on their notion of the authenticity of something."
"q_turk_R_ZwNDbVo1Li6aAMN","eng","This is a study about belief vs reality.  What is real?"
"q_turk_R_21tukWTaoHauG71","eng","Perceptions of semantics, perhaps?"
"q_turk_R_2qxzeRSwrz7fOda","eng","good"
"q_turk_R_qX6YEKMFjNOmFdn","eng","None"
"q_turk_R_1lhtLBLBn2qLqTb","eng","Perception of situations based on fake/real predicaments."
"q_turk_R_NY0c5Ju8P2EY0hP","eng","none"
"q_turk_R_25GVYe9jx27yCcp","eng","how people perceive different scenarios"
"q_turk_R_2CZHBaemiHb47H1","eng","no"
"q_turk_R_2S8mjVBpvoWd3LM","eng","None"
"q_turk_R_3HtvGPg0GbkI9Gp","eng","none"
"q_turk_R_dbguupCg0vAIbKx","eng","decision making"
"q_turk_R_3qDmNuOv0WH2Ylf","eng","none"
"q_turk_R_2BaPOZU71CQVO7I","eng","cognitive skill"
"q_turk_R_pN4Azt5DhM9rLlD","eng","None"
"q_turk_R_323nHQ2IDazIn4v","eng","none
"
"q_turk_R_ylkc6YO68237vGh","eng","to see where people place blame/responsibility in situations?"
"q_turk_R_2391iWdeAFlmxDZ","eng","How people interpret reasoning scenarios."
"q_turk_R_31Y5VVTK3WJ0NSU","eng","None"
"q_turk_R_1JD9HEDcNUeSzd4","eng","None"
"q_turk_R_3OpgSL5tDLxP7RX","eng","none"
"q_turk_R_1inj2qecBxNAuKw","eng","none"
"q_turk_R_eh5fGyVzSi6eg25","eng","wonderful"
"q_turk_R_1eXG6UuI5D86k25","eng","Decision making"
"q_turk_R_AcjZF65cSSiIvXH","eng","none"
"q_turk_R_1QhDgFpZKgaLjVe","eng","ability vs. luck"
"q_turk_R_2D5o7teSlDgK6rg","eng","To see if we thought the person was responsible for the other peoples choices and if people actually believed what they saw"
"q_turk_R_3lFI4UPBqajl5xM","eng","How responsible people are for their opinions when they are based on assumptions?"
"q_turk_R_1OVlZr7EtLGUIIz","eng","None"
"q_turk_R_b9MDsvL7TKtNN3H","eng","Based on what we read how did different people feel about the situation."
"q_turk_R_0GIlXclijnoliTv","eng","To evaluate scenarios"
"q_turk_R_RIzDjM5P6NMyeyJ","eng","none"
"q_turk_R_2ypD5QhcRkx3XQ3","eng","None"
"q_turk_R_2U4SeK5JUJL2SQf","eng","None"
"q_turk_R_24OQHBsfD0FsoNG","eng","None"
"q_turk_R_3NCnfyXvSayQUmC","eng","understanding decision making"
"q_turk_R_3Div9xrE2cAwdxV","eng","To see how people assess different situations based on luck or ability and how that impacts blame."
"q_turk_R_2tM4INkKOTpPtdT","eng","to make understand about certain situations"
"q_turk_R_2tsu2eaJF4VztLk","eng","None"
"q_turk_R_2PvAWcsvlejBRza","eng","None"
"q_turk_R_2PoEWwgGO0AjXYv","eng","To see if people correlate belief/knowing with whether a person was right or not?"
"q_turk_R_ysGwOyK7pqZAdW1","eng","Assumptions"
"q_turk_R_3PY0dlBZwdaAwAH","eng","None"
"q_turk_R_3s0SN1LDe1iPpH9","eng","Interpret potential meaning from situations."
"q_turk_R_2VmcxoWA9dEiETV","eng","none"
"q_turk_R_2qf69zjJDxElt4K","eng","None"
"q_turk_R_3ExQlhbj5yoaJHD","eng","no"
"q_turk_R_277n59QRvTM8Avd","eng","determine how people perceive truth?"
"q_turk_R_9Xkgapju2CAwtZT","eng","None"
"q_turk_R_2RQ8W9u6pjQuhok","eng","None"
"q_turk_R_2wAlEwDttbVM8DR","eng","None"
"q_turk_R_3J907Uf8MUp87hg","eng","None"
"q_turk_R_3CUa9IYkqttyiVd","eng","Decision-making: Read scenarios, make brief decisions/evaluations"
"q_turk_R_rln31O1ZrORtTd7","eng","none"
"q_turk_R_3Gjpi2VSEkzN9ui","eng","to see how people feel people can make judgements"
"q_turk_R_1dmIb6d6tdBmFnR","eng","Read scenarios"
"q_turk_R_1o6WaEfSngO6IDa","eng","Decision making"
"q_turk_R_3kw9JCqumuGDHP1","eng","None"
"q_turk_R_sdK6uw0eUEmNPs5","eng","none"
"q_turk_R_2atuJnqRCqzqSno","eng","None"
"q_turk_R_1gI5nNz0IBlgcsU","eng","none"
"q_turk_R_1kXEj05sqUlqKC1","eng","To see who is at fault."
"q_turk_R_3kdMziUwglJvHEe","eng","None"
"q_turk_R_3KT3RDDMAuQrGAD","eng","None"
"q_turk_R_5u197vH3OyYBBiF","eng","Our perception of believing and knowing and the responsibility that comes with it."
"q_turk_R_3CVo1eQavQ2YL63","eng","none"
"q_turk_R_3CQ1zn2YQy1s8o4","eng","None"
"q_turk_R_3lc39EQqL876Xex","eng","How people make reasonings based on a basic knowledge and trust."
"q_turk_R_2dfNxHYCd5061ZT","eng","How we think about beliefs."
"q_turk_R_1OkGOsBixTN4oX3","eng","The purpose of this study was decision making"
"q_turk_R_0pj9X2ajFesKSKB","eng","none"
