StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,g_knows_1,g_fake,g_reasonable_1,g_right,g_ability_1,g_situation,e_knows_1,e_fake,e_reasonable_1,e_right,e_ability_1,e_situation,d_knows_1,d_fake,d_reasonable_1,d_right,d_ability_1,d_situation,age,gender,gender_3_TEXT,country_now,country_now_2_TEXT,country_birth,country_birth_2_TEXT,ethnicity,ethnicity_7_TEXT,lvl_edu,english,enjoy_study,nervous_study,difficult_study,boring_study,tiring_study,quickly_study,regularly_study,selfcons_study,motivated_study,important_study,aim_study,comments_study,purpose_study,similar_study,FL_40_DO,FL_41_DO,FL_50_DO,FL_56_DO,FL_76_DO
8/24/20 13:47,8/24/20 13:56,IP Address,,98,588,FALSE,8/31/20 13:56,R_2pPMhvPiiyWuTuP,,,,,,,anonymous,EN,I agree to participate in this study,0,real,0,right,100,Gerald knows that the house he is pointing at is a real house.,100,cubic zirconium stones,100,wrong,0,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,ground squirrel,0,right,0,Darrel knows that the animal he saw is a red speckled ground squirrel.,35,Female,-99,Other (please specify):,Australia,Other (please specify):,Thailand,"East or Southeast Asian/Pacific Islander (e.g. from Japan, China, Korea, Vietnam, Thailand, Philippines, native Hawaiian)",-99,Some college or a 2-year college degree (A.A.),Very well,1. I enjoyed the study a lot,3,3,10. I did not find the study activity boring at all,10. I did not find the study task tiring at all,5. Not sure,8,2,1. I was strongly motivated to help make the study a success for the researchers,1. I believe that my participation was contributing to very important research,1. I was trying to work out the aim of the study during my participation,it is very tricky while it is very simple.,how different people perceive different the same things being represented to them.,nope. different studies.,FL_49|FL_43|FL_55,FL_62,FL_69,FL_72,debrief_2
9/1/20 1:57,9/1/20 2:26,IP Address,,100,1798,TRUE,9/1/20 2:27,R_21btqFwqsjbuIDs,,,,,,,anonymous,EN,I agree to participate in this study,0,real,0,right,0,Gerald knows that the house he is pointing at is a real house.,0,diamonds,0,right,0,Emma knows that she chose a necklace made of diamonds.,100,prairie dog,100,wrong,0,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",37,Male,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,7,-99,2,6,6,6,6,7,6,5. Not sure,7,-99,I think it was for how we interpret language and how our perceptions shapes  how we use language ,No,FL_55|FL_43|FL_49,FL_62,FL_70,FL_73,debrief_1
9/1/20 18:47,9/1/20 18:55,IP Address,,100,492,TRUE,9/1/20 18:55,R_8IHJU5z4vBJagmZ,,,,,,,anonymous,EN,I agree to participate in this study,100,fake,2,wrong,20,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",62,diamonds,11,right,62,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",80,prairie dog,17,wrong,36,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",31,Female,-99,Other (please specify):,Australia,Other (please specify):,VIC,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,2,10. I was not nervous during the study at all,10. I did not find the study tasks difficult to complete at all,4,8,2,3,8,3,4,4,-99,-99,-99,FL_55|FL_43|FL_49,FL_66,FL_68,FL_73,debrief_1
9/2/20 1:50,9/2/20 1:58,IP Address,,100,507,TRUE,9/2/20 1:58,R_3fdQT3gyU4dYtuI,,,,,,,anonymous,EN,I agree to participate in this study,47,fake,14,wrong,50,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",24,diamonds,3,right,50,Emma knows that she chose a necklace made of diamonds.,100,prairie dog,2,wrong,21,Darrel knows that the animal he saw is a red speckled ground squirrel.,18,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,"South Asian (e.g. from India, Pakistan)",-99,High school diploma (or GED),Very well,7,10. I was not nervous during the study at all,6,6,9,3,7,7,2,6,10. I was not trying to work out the aim of the study during my participation,-99,-99,-99,FL_49|FL_43|FL_55,FL_62,FL_70,FL_73,debrief_1
9/2/20 2:08,9/2/20 2:23,IP Address,,100,914,TRUE,9/2/20 2:23,R_0f76d83kxztrbyN,,,,,,,anonymous,EN,I agree to participate in this study,55,fake,17,wrong,33,Gerald knows that the house he is pointing at is a real house.,100,diamonds,0,right,0,Emma knows that she chose a necklace made of diamonds.,100,prairie dog,0,wrong,66,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",35,Female,-99,Other (please specify):,Australia,Other (please specify):,WA,"South Asian (e.g. from India, Pakistan)",-99,"4-year college degree (B.A., B.S.)",Well,3,5. Not sure,6,8,8,4,9,5. Not sure,2,2,4,-99,accessing languages,no,FL_49|FL_55|FL_43,FL_66,FL_68,FL_73,debrief_1
9/2/20 21:07,9/2/20 21:17,IP Address,,100,609,TRUE,9/2/20 21:17,R_1q82x0KbHsZVYf2,,,,,,,anonymous,EN,I agree to participate in this study,100,fake,0,wrong,0,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,0,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",80,ground squirrel,20,right,0,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",36,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,High school diploma (or GED),Very well,3,10. I was not nervous during the study at all,9,8,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,4,10. I was not at all self-conscious of the responses I gave in this study,2,5. Not sure,9,-99,-99,-99,FL_55|FL_43|FL_49,FL_64,FL_68,FL_72,debrief_1
9/2/20 21:24,9/2/20 21:37,IP Address,,100,745,TRUE,9/2/20 21:37,R_2B35lYcy5aN13mC,,,,,,,anonymous,EN,I agree to participate in this study,0,real,0,right,100,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,cubic zirconium stones,0,wrong,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,ground squirrel,0,right,0,Darrel knows that the animal he saw is a red speckled ground squirrel.,24,Female,-99,Other (please specify):,australia,Other (please specify):,new zealand,White/European,-99,High school diploma (or GED),Very well,4,10. I was not nervous during the study at all,10. I did not find the study tasks difficult to complete at all,6,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,3,10. I was not at all self-conscious of the responses I gave in this study,1. I was strongly motivated to help make the study a success for the researchers,4,1. I was trying to work out the aim of the study during my participation,-99,-99,-99,FL_43|FL_55|FL_49,FL_66,FL_69,FL_71,debrief_1
9/3/20 5:01,9/3/20 5:15,IP Address,,100,872,TRUE,9/3/20 5:15,R_4HFpaob9vJJtKhj,,,,,,,anonymous,EN,I agree to participate in this study,100,real,0,right,100,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,0,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",100,prairie dog,100,wrong,0,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",43,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,1. I enjoyed the study a lot,10. I was not nervous during the study at all,10. I did not find the study tasks difficult to complete at all,10. I did not find the study activity boring at all,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,4,9,1. I was strongly motivated to help make the study a success for the researchers,4,4,-99,-99,-99,FL_49|FL_43|FL_55,FL_62,FL_70,FL_73,debrief_4
8/27/20 9:06,8/27/20 9:18,IP Address,,98,714,FALSE,9/3/20 9:18,R_2zSED27Wg2cv61r,,,,,,,anonymous,EN,I agree to participate in this study,0,fake,0,wrong,0,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,10,right,0,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",100,ground squirrel,65,right,0,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",22,Female,-99,Other (please specify):,Australia,Other (please specify):,UK,White/European,-99,High school diploma (or GED),Very well,3,10. I was not nervous during the study at all,6,10. I did not find the study activity boring at all,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,3,2,2,3,1. I was trying to work out the aim of the study during my participation,-99,"observations, the way in which we perceive our surroundings, the participants belief in luck or chance",-99,FL_49|FL_55|FL_43,FL_64,FL_68,FL_72,debrief_3
9/3/20 17:07,9/3/20 17:29,IP Address,,100,1289,TRUE,9/3/20 17:29,R_1Ch28JVLZzBuDBv,,,,,,,anonymous,EN,I agree to participate in this study,14,real,13,right,86,Gerald knows that the house he is pointing at is a real house.,10,cubic zirconium stones,11,wrong,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",68,ground squirrel,13,wrong,85,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",49,Female,-99,Other (please specify):,Australia,Other (please specify):,vietnam,"East or Southeast Asian/Pacific Islander (e.g. from Japan, China, Korea, Vietnam, Thailand, Philippines, native Hawaiian)",-99,"Master’s degree (M.A., M.S.)",Well,2,5. Not sure,3,9,8,5. Not sure,9,3,3,3,2,-99,finding out how well people understanding written language,no,FL_55|FL_43|FL_49,FL_62,FL_69,FL_72,debrief_4
9/3/20 19:07,9/3/20 19:33,IP Address,,100,1570,TRUE,9/3/20 19:33,R_2zwhCr14S03Vzls,,,,,,,anonymous,EN,I agree to participate in this study,100,fake,0,wrong,0,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,0,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",100,ground squirrel,0,right,0,Darrel knows that the animal he saw is a red speckled ground squirrel.,69,Male,-99,Other (please specify):,Australia,Other (please specify):,Bangladesh,"South Asian (e.g. from India, Pakistan)",-99,"Graduate or professional degree (J.D., Ph.D., M.D.)",Very well,1. I enjoyed the study a lot,10. I was not nervous during the study at all,8,10. I did not find the study activity boring at all,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,4,10. I was not at all self-conscious of the responses I gave in this study,1. I was strongly motivated to help make the study a success for the researchers,1. I believe that my participation was contributing to very important research,6,-99,"To see different between perception and reality, also reasonability in deducing conclusions from perception, assessing language understanding",No,FL_49|FL_43|FL_55,FL_64,FL_70,FL_71,debrief_2
9/3/20 20:28,9/3/20 20:42,IP Address,,100,856,TRUE,9/3/20 20:42,R_1MKh55oFtXDJQcY,,,,,,,anonymous,EN,I agree to participate in this study,100,real,0,right,100,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",95,diamonds,11,right,81,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",100,prairie dog,0,wrong,0,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",35,Male,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,4,10. I was not nervous during the study at all,10. I did not find the study tasks difficult to complete at all,5. Not sure,8,3,4,10. I was not at all self-conscious of the responses I gave in this study,3,5. Not sure,1. I was trying to work out the aim of the study during my participation,-99,-99,-99,FL_49|FL_55|FL_43,FL_66,FL_68,FL_73,debrief_3
9/4/20 0:01,9/4/20 0:09,IP Address,,100,492,TRUE,9/4/20 0:09,R_V3IqOw2O7t6UuxX,,,,,,,anonymous,EN,I agree to participate in this study,100,real,77,right,70,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",69,diamonds,0,right,72,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",100,prairie dog,0,wrong,70,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",50,Female,-99,Other (please specify):,Australia,Other (please specify):,Victoria,White/European,-99,"4-year college degree (B.A., B.S.)",Very well,10. I did not enjoy the study at all,10. I was not nervous during the study at all,10. I did not find the study tasks difficult to complete at all,1. I found the study task very boring,1. I found the study task very tiring,1. I was able to adjust to the study task very quickly,4,10. I was not at all self-conscious of the responses I gave in this study,5. Not sure,5. Not sure,5. Not sure,-99,-99,-99,FL_49|FL_43|FL_55,FL_66,FL_68,FL_73,debrief_3
9/4/20 0:58,9/4/20 1:13,IP Address,,100,933,TRUE,9/4/20 1:13,R_26eYwsd5R0dQqkj,,,,,,,anonymous,EN,I agree to participate in this study,60,real,0,right,100,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,0,right,0,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",80,prairie dog,0,wrong,0,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",18,Female,-99,Other (please specify):,Australia ,Other (please specify):,Australia,White/European,-99,High school diploma (or GED),Very well,4,10. I was not nervous during the study at all,8,4,10. I did not find the study task tiring at all,4,9,6,4,6,3,-99,To test how well English speakers can interpret information and understand questions. Also how different levels of English speakers (how well they speak English) vary in their results ,No,FL_55|FL_43|FL_49,FL_66,FL_68,FL_73,debrief_2
9/4/20 1:29,9/4/20 1:44,IP Address,,100,885,TRUE,9/4/20 1:44,R_1MMW0TEv3RRa6Gt,,,,,,,anonymous,EN,I agree to participate in this study,0,real,0,right,20,Gerald knows that the house he is pointing at is a real house.,15,diamonds,5,right,85,Emma knows that she chose a necklace made of diamonds.,60,prairie dog,25,wrong,60,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",19,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,High school diploma (or GED),Very well,6,9,9,4,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,4,4,3,3,9,-99,-99,No,FL_55|FL_49|FL_43,FL_62,FL_70,FL_73,debrief_3
9/4/20 7:47,9/4/20 8:19,IP Address,,100,1929,TRUE,9/4/20 8:19,R_2QYyDYoEwMG3XLQ,,,,,,,anonymous,EN,I agree to participate in this study,100,fake,0,wrong,100,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,0,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,ground squirrel,0,right,0,Darrel knows that the animal he saw is a red speckled ground squirrel.,69,Male,-99,Other (please specify):,Australia,Other (please specify):,Bangladesh,Other,Mixed,"Graduate or professional degree (J.D., Ph.D., M.D.)",Very well,1. I enjoyed the study a lot,10. I was not nervous during the study at all,10. I did not find the study tasks difficult to complete at all,10. I did not find the study activity boring at all,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,7,10. I was not at all self-conscious of the responses I gave in this study,1. I was strongly motivated to help make the study a success for the researchers,1. I believe that my participation was contributing to very important research,10. I was not trying to work out the aim of the study during my participation,Very enjoyable and brief - one would like to participate more in such surveys if they were like this.,"Perhaps, to investigate the correlation between perception and knowledge of reality - though the project title would be misleading, if that indeed was the purpose.",No.,FL_55|FL_43|FL_49,FL_62,FL_69,FL_72,debrief_4
9/4/20 22:06,9/4/20 22:16,IP Address,,100,626,TRUE,9/4/20 22:16,R_A67jVRQDDGBKbTj,,,,,,,anonymous,EN,I agree to participate in this study,89,fake,0,wrong,21,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,0,right,90,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",100,prairie dog,7,wrong,84,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",23,Female,-99,Other (please specify):,Australia ,Other (please specify):,Australia ,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,4,10. I was not nervous during the study at all,9,2,7,1. I was able to adjust to the study task very quickly,1. I have taken part in many research studies,7,2,3,5. Not sure,-99,-99,-99,FL_49|FL_55|FL_43,FL_62,FL_70,FL_73,debrief_2
9/4/20 22:08,9/4/20 22:39,IP Address,,100,1824,TRUE,9/4/20 22:39,R_8HaJyk2u2ZGvTgJ,,,,,,,anonymous,EN,I agree to participate in this study,98,real,2,right,99,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",96,cubic zirconium stones,3,wrong,4,Emma knows that she chose a necklace made of diamonds.,98,ground squirrel,0,right,4,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",37,Female,-99,Other (please specify):,Australia,Other (please specify):,china,"East or Southeast Asian/Pacific Islander (e.g. from Japan, China, Korea, Vietnam, Thailand, Philippines, native Hawaiian)",-99,"4-year college degree (B.A., B.S.)",Very well,4,8,8,3,10. I did not find the study task tiring at all,3,4,3,1. I was strongly motivated to help make the study a success for the researchers,5. Not sure,1. I was trying to work out the aim of the study during my participation,-99,"To test if context will change a third party's view of the difference between luck and skill.
To determine how a third party viewer may assess the subjective views of another's reality.",no.,FL_55|FL_49|FL_43,FL_66,FL_69,FL_71,debrief_4
9/4/20 23:11,9/4/20 23:24,IP Address,,100,800,TRUE,9/4/20 23:24,R_2fqjT5AnxnAxjyv,,,,,,,anonymous,EN,I agree to participate in this study,0,real,0,right,100,Gerald knows that the house he is pointing at is a real house.,0,diamonds,0,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,prairie dog,0,wrong,100,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",50,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia ,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,1. I enjoyed the study a lot,10. I was not nervous during the study at all,9,9,9,8,10. I have never taken part in a research study before,10. I was not at all self-conscious of the responses I gave in this study,1. I was strongly motivated to help make the study a success for the researchers,1. I believe that my participation was contributing to very important research,10. I was not trying to work out the aim of the study during my participation,I enjoyed this study.  Well done.,Perception?  This is a guess.,No,FL_43|FL_49|FL_55,FL_62,FL_70,FL_73,debrief_2
9/4/20 23:50,9/5/20 0:05,IP Address,,100,865,TRUE,9/5/20 0:05,R_1li5ZoiBdIbtUgN,,,,,,,anonymous,EN,I agree to participate in this study,50,real,0,right,0,Gerald knows that the house he is pointing at is a real house.,60,diamonds,50,wrong,15,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",50,ground squirrel,20,right,25,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",19,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,High school diploma (or GED),Very well,6,9,4,5. Not sure,10. I did not find the study task tiring at all,5. Not sure,8,3,1. I was strongly motivated to help make the study a success for the researchers,3,5. Not sure,-99,-99,-99,FL_49|FL_43|FL_55,FL_64,FL_68,FL_72,debrief_2
9/5/20 2:39,9/5/20 2:49,IP Address,,100,606,TRUE,9/5/20 2:49,R_3PbCH21surT661P,,,,,,,anonymous,EN,I agree to participate in this study,14,fake,100,wrong,0,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",25,diamonds,0,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,prairie dog,1,right,0,Darrel knows that the animal he saw is a red speckled ground squirrel.,21,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,4,6,6,7,6,4,9,8,4,4,6,-99,-99,no,FL_49|FL_55|FL_43,FL_66,FL_68,FL_73,debrief_4
9/5/20 4:10,9/5/20 4:16,IP Address,,100,399,TRUE,9/5/20 4:16,R_8A3kVaJ5VxG6jFD,,,,,,,anonymous,EN,I agree to participate in this study,0,real,12,right,91,Gerald knows that the house he is pointing at is a real house.,93,diamonds,15,right,8,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",73,prairie dog,26,wrong,25,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",30,Female,-99,Other (please specify):,Australia,Other (please specify):,Poland,White/European,-99,High school diploma (or GED),Very well,3,5. Not sure,4,6,6,2,3,3,2,2,1. I was trying to work out the aim of the study during my participation,-99,"Perception, based on a small scenario the researcher would like to know how i perceive the limited information provided.",no,FL_55|FL_49|FL_43,FL_62,FL_70,FL_73,debrief_3
9/5/20 5:09,9/5/20 5:26,IP Address,,100,1061,TRUE,9/5/20 5:26,R_1mDZaz8Gxytho8U,,,,,,,anonymous,EN,I agree to participate in this study,100,fake,0,wrong,0,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,0,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,ground squirrel,0,right,100,Darrel knows that the animal he saw is a red speckled ground squirrel.,26,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,1. I enjoyed the study a lot,10. I was not nervous during the study at all,10. I did not find the study tasks difficult to complete at all,10. I did not find the study activity boring at all,10. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,10. I have never taken part in a research study before,4,2,5. Not sure,10. I was not trying to work out the aim of the study during my participation,-99,-99,-99,FL_49|FL_55|FL_43,FL_64,FL_70,FL_71,debrief_1
9/5/20 5:36,9/5/20 5:45,IP Address,,100,535,TRUE,9/5/20 5:45,R_3ESZK84ATGRUF6j,,,,,,,anonymous,EN,I agree to participate in this study,0,real,7,wrong,3,Gerald knows that the house he is pointing at is a real house.,100,cubic zirconium stones,0,wrong,3,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",97,prairie dog,9,right,94,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",18,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,High school diploma (or GED),Very well,5. Not sure,3,7,3,4,1. I was able to adjust to the study task very quickly,4,9,8,7,7,-99,-99,-99,FL_43|FL_49|FL_55,FL_62,FL_69,FL_72,debrief_2
9/6/20 23:22,9/6/20 23:30,IP Address,,100,479,TRUE,9/6/20 23:30,R_3J2uHom3aaDSIuy,,,,,,,anonymous,EN,I agree to participate in this study,100,real,23,right,100,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,diamonds,0,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",100,prairie dog,16,wrong,51,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",28,Male,-99,Other (please specify):,Australia,Other (please specify):,Australia,Other,Australian,"4-year college degree (B.A., B.S.)",Very well,10. I did not enjoy the study at all,10. I was not nervous during the study at all,10. I did not find the study tasks difficult to complete at all,1. I found the study task very boring,10. I did not find the study task tiring at all,5. Not sure,1. I have taken part in many research studies,7,5. Not sure,7,2,-99,-99,-99,FL_55|FL_43|FL_49,FL_62,FL_70,FL_73,debrief_4
9/6/20 23:51,9/6/20 23:59,IP Address,,100,463,TRUE,9/6/20 23:59,R_3m9K6OoLMmXgUGT,,,,,,,anonymous,EN,I agree to participate in this study,7,real,10,right,4,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",85,diamonds,8,right,97,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",89,prairie dog,0,wrong,14,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",33,Male,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,4,10. I was not nervous during the study at all,8,4,10. I did not find the study task tiring at all,3,4,4,3,4,7,-99,To understand how language shapes understanding,-99,FL_43|FL_49|FL_55,FL_62,FL_70,FL_73,debrief_1
9/7/20 0:55,9/7/20 1:03,IP Address,,100,492,TRUE,9/7/20 1:03,R_Qh7jFvLrJMDZAeR,,,,,,,anonymous,EN,I agree to participate in this study,50,real,0,right,100,Gerald knows that the house he is pointing at is a real house.,100,diamonds,0,right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",100,prairie dog,0,wrong,93,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",27,Female,-99,Other (please specify):,Australia,Other (please specify):,Australia,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,2,9,4,8,7,3,4,6,3,3,6,-99,-99,-99,FL_55|FL_49|FL_43,FL_62,FL_70,FL_73,debrief_3
9/7/20 2:24,9/7/20 2:45,IP Address,,100,1258,TRUE,9/7/20 2:45,R_3PGqzgeHnTilXXt,,,,,,,anonymous,EN,I agree to participate in this study,10,real,0,right,70,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",75,diamonds,35,right,40,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",85,prairie dog,39,wrong,24,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",35,Male,-99,Other (please specify):,Australia,Other (please specify):,South Africa,White/European,-99,"4-year college degree (B.A., B.S.)",Very well,1. I enjoyed the study a lot,10. I was not nervous during the study at all,8,9,10. I did not find the study task tiring at all,2,2,2,3,5. Not sure,1. I was trying to work out the aim of the study during my participation,-99,"I think the study was about how subjective language influences intuition, cognition and logic. ",No,FL_43|FL_49|FL_55,FL_66,FL_68,FL_73,debrief_3
9/7/20 2:42,9/7/20 2:53,IP Address,,100,634,TRUE,9/7/20 2:53,R_2uVBbQWKnWbhD2F,,,,,,,anonymous,EN,I agree to participate in this study,0,real,0,right,-99,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,cubic zirconium stones,0,wrong,15,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",80,ground squirrel,20,wrong,20,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",33,Female,-99,Other (please specify):,Australia,Other (please specify):,Germany,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,4,10. I was not nervous during the study at all,7,9,9,3,4,7,1. I was strongly motivated to help make the study a success for the researchers,1. I believe that my participation was contributing to very important research,5. Not sure,-99,comprehension and ditraction,N/A,FL_55|FL_49|FL_43,FL_62,FL_69,FL_72,debrief_3
8/31/20 3:33,8/31/20 3:38,IP Address,,98,339,FALSE,9/7/20 3:39,R_2YVf7NfqFWqTkI9,,,,,,,anonymous,EN,I agree to participate in this study,100,real,0,wrong,100,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,cubic zirconium stones,0,wrong,71,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,ground squirrel,0,right,100,Darrel knows that the animal he saw is a red speckled ground squirrel.,46,Female,-99,Other (please specify):,Australia,Other (please specify):,Scotland,White/European,-99,"4-year college degree (B.A., B.S.)",Very well,10. I did not enjoy the study at all,10. I was not nervous during the study at all,5. Not sure,1. I found the study task very boring,10. I did not find the study task tiring at all,5. Not sure,1. I have taken part in many research studies,10. I was not at all self-conscious of the responses I gave in this study,10. I was not at all motivated to help make the study a success for the researchers,10. I do not believe that my participation was contributing to important research,10. I was not trying to work out the aim of the study during my participation,-99,-99,-99,FL_49|FL_43|FL_55,FL_62,FL_69,FL_72,debrief_4
