"id","survey_lang","previous"
"s20312","hun","nem"
"s20313","hun","Még nem vettem részt ilyen kísérletben."
"s20315","hun","nem"
"s20316","hun","Nem."
"s20317","hun","Nem vettem részt."
"s20319","hun","nem"
"s20321","hun","Nem"
"s20323","hun","Nem"
"s20324","hun","Nem"
"s20325","hun","Nem"
"s20326","hun","Nem."
"s20327","hun","nem"
"s20330","hun","Nem."
"s20331","hun","Nem."
"s20333","hun","még nem "
"s20334","hun","Nem"
"s20336","hun","Nem"
"s20337","hun","Nem, még sosem vettem részt hasonló kísérletben. "
"s20338","hun","Ilyenben, mint ez még nem."
"s20340","hun","Még nem vettem részt ehhez hasonló kísérletben."
"s20342","hun","Még nem. "
"s20343","hun","Nem."
"s20345","hun","Még nem"
"s20346","hun","nem"
"s20351","hun","Nem vettem részt korábban hasonló kísérletben"
"s20353","hun","Nem. "
"s20354","hun","Nem, még soha nem vettem részt kísérletben."
"s20355","hun","nem"
"s20356","hun","Még nem "
"s20358","hun","Nem."
"s20360","hun","Szituációk voltak, ahol az emberek érzelmeit kellett megtippelni, hogy én mit gondolnék az ő helyükben, illetve éreznék"
"s20362","hun","Nem."
"s20363","hun","nem"
"s20364","hun","Nem, még soha nem vettem részt hasonló kísérletben. "
"s20365","hun","df"
"s20366","hun","nem"
"s20367","hun","Nem."
"s20369","hun","nem"
"s20370","hun","Nem."
"s20372","hun"," Nem hiszem"
"s20375","hun","Nem vettem még részt hasonló kísérletben."
"s20377","hun","Nem."
"s20379","hun","Vettem már részt kísérletekben,de ilyenre nem emlékszem. "
"s20381","hun","Nem "
"s20382","hun","Nem."
"s20383","hun","Nem"
"s20384","hun","Nem."
"s20386","hun","Még soha"
"s20387","hun","Nem. "
"s20389","hun","Nem"
"s20390","hun","nem"
"s20393","hun","nem"
"s20398","hun","Még nem."
"s20399","hun","Nem vettem részt hasonló kísérletben."
"s20402","hun","nem."
"s20403","hun","Nem"
"s20406","hun","Még nem vettem részt ilyesmiben. "
"s20407","hun","Nem "
"s20409","hun","Még nem "
"s20410","hun","Még sosem vettem részt semmilyen kísérletben."
"s20411","hun","Nem"
"s20412","hun","Nem vettem még részt."
"s20413","hun","Még nem vettem részt ehhez hasonló kísérletben."
"s20414","hun","Eddig még nem vettem részt hasonló kísérletben."
"s20416","hun","Még nem vettem részt  kísérletben."
"s20420","hun","Nem"
"s20422","hun","Nem."
"s20423","hun","nem "
"s20424","hun","Nem vettem részt még ezelőtt semmilyen kísérletben."
"s20425","hun","Még nem."
"s20426","hun","Nem, még sohasem."
"s20428","hun","Még nem."
"s20429","hun","Szerintem nem."
"s20430","hun","Még nem vettem részt soha ilyen kísérletben. "
"s20431","hun","Még nem vettem részt hasonló kísérletben."
"s20432","hun","Történet elemzős kísérletekben igen, de azok nem ilyen céllal készültek szerintem, a kérdések se hasonlítottak."
"s20433","hun","Még nem."
"s20436","hun","Nem"
"s20437","hun","Nem"
"s20438","hun","nem"
"s20439","hun","még nem vettem részt ilyen kísérletben."
"s20440","hun","Nem."
"s20442","hun","Nem, ez volt az első ilyen jellegű kísérletben való részvételem."
"s20443","hun","Még nem."
"s20444","hun","Még nem."
"s20445","hun","Nem, ez az első"
"s20446","hun","még nem vettem részt kísérletben."
"s20447","hun","Eddig nem"
"s20448","hun","nem"
"s20449","hun","Még nem."
"s20451","hun","Igen, a tavalyi döntéslabor kurzus részeként"
"s20452","hun","még nem"
"s20454","hun","Nem"
"s20457","hun","Nem. "
"s20459","hun","Nem."
"s20463","hun","Igen, biztos vagyok benne, hogy részt vettem már. De nem tudnám visszaidézni. "
"s20464","hun","még nem"
"s20465","hun","ilyenben még nem"
"s20466","hun","Nem."
"s20467","hun","nem"
"s20472","hun","Nem"
"s20475","hun","nem"
"s20476","hun","Nem"
"s20478","hun","Nem"
"s20479","hun","Még nem vettem részt semmilyen kísérletben."
"s20483","hun","Még nem, de ez nagyon tetszett."
"s20486","hun","Még nem."
"s20487","hun","(még nem)"
"s20488","hun","Még nem"
"s20491","hun","nem"
"s20492","hun","Még nem, ez volt az első alkalom."
"s20497","hun","Még nem."
"s20498","hun","Nem, még sosem."
"s20502","hun","Hasonlóban még nem. "
"s20503","hun","Még nem vettem részt hasonló kísérletben."
"s20504","hun","nem"
"s20505","hun","Még nem."
"s20506","hun","Nem."
"s20507","hun","Még nem."
"s20508","hun","még nem"
"s20511","hun","Hasonlóban még nem. "
"s20514","hun","Még nem"
"s20517","hun","Még nem"
"s20518","hun","Nem emlékszem pontosan, de valami hasonlóban vettem már részt."
"s20519","hun","Nem."
"s20520","hun","Még nem."
"s20521","hun","Nem."
"s20522","hun","Nem"
"s20526","hun","Nem."
"s20527","hun","Nem"
"s20528","hun","Nem még"
"s20530","hun","Nem"
"s20531","hun","Nem vettem még részt hasonló kísérletben."
"s20532","hun","Nem, ez volt az első."
"s20533","hun","még nem"
"s20534","hun","nem"
"s20536","hun","nem"
"s20537","hun","nem"
"s20539","hun","Még nem vettem rész hasonló kísérletben. "
"s20540","hun","Nem."
"s20541","hun","Nem"
"s20544","hun","nem vettem még részt."
"s20546","hun","Nem."
"s20547","hun","Nem."
"s20548","hun","Még nem, ez volt az első alkalom, hogy kísérletben vettem részt."
"s20549","hun","Eddig még nem vettem részt semmilyen kísérletben."
"s20550","hun","Nem"
"s20551","hun","Még nem vettem részt hasonlóban."
"s20554","hun","nem"
"s20555","hun","Még nem vettem részt."
"s20557","hun","Nem vettem részt."
"s20558","hun","Nem. "
"s20559","hun","még nem vettem"
"s20561","hun","Nem"
"s20562","hun","Még nem"
"s20563","hun","még nem"
"s20564","hun","nem."
"s20565","hun","Nem."
"s20566","hun","Nem vettem részt korábban hasonló kítérletben."
"s20567","hun","Nem vettem még részt hasonló kísérletben."
"s20568","hun","Nem."
"s20569","hun","Nem, ez volt az első kísérlet amin részt vettem."
"s20570","hun","online kísérletben és személyes részvételt igénylő kísérletben is részt vettem már, ahol leginkább a gyorsaságot és az agy alkalmazkodását a különböző szövegekhez, képekhez vizsgálták."
"s20571","hun","nem"
"s20573","hun","Nem"
"s20574","hun","Nem"
"s20575","hun","nem."
"s20577","hun","Nem, még nem."
"s20579","hun","Nem."
"s20580","hun","Nem vettem még részt kísérletben, vagy legalábbis nincs tudomásom róla"
"s20581","hun","Nem."
"s20584","hun","nem."
"s20585","hun","Úgy emlékszem még nem."
"s20590","hun","Nem, ez a legelső kísérlet amiben részt veszek"
"s20591","hun","még nem sajnos"
"s20592","hun","Még nem volt alkalmam."
"s20594","hun","Nem."
"s20596","hun","még nem vettem részt ilyen kísérletben"
"s20597","hun","Nem, még nem"
"s20600","hun","még soha"
"s20602","hun","Nem vettem részt."
"s20603","hun","Nem"
"s20604","hun","Nem vettem részt"
"s20606","hun","Nem. "
"s20607","hun","Nem"
"s20610","hun","Igen, amikor emberek bűnösségét kellett megítélni bizonyos helyzetekben."
"s20611","hun","Nem."
"s20613","hun","Nem."
"s20614","hun","Még nem."
"s20617","hun","Még nem."
"s20618","hun","Nem"
"s20619","hun","nem"
"s20620","hun","Még nem."
"s20621","hun","nem emlékszem, hogy részt vettem volna"
"s20622","hun","Nem."
"s20627","hun","Nem"
"s20628","hun","Nem"
"s20629","hun","Nem."
"s20630","hun","Nem vettem még részt."
"s20632","hun","Ez az első kísérletben való részvételem."
"s20633","hun","nem vettem még részt."
"s20636","hun","Nem "
"s20637","hun","Még nem."
"s20638","hun","Nem."
"s20640","hun","Még nem vettem részt hasonló kísérletben. "
"s20641","hun","Nem"
"s20643","hun","Nem emlékszem"
"s20644","hun","Ez az első kísérlet, amiben részt vettem."
"s20646","hun","Vettem már részt hasonló kísérletben, ahol szintén olyan feladatok voltak, amelyek inkább a nyelvhelyesség vizsgálatára voltak kihegyezve bizonyos kontextusban. "
"s20648","hun","Nem."
"s20649","hun","Még nem."
"s20650","hun","nem,még nem volt részem ilyenben"
"s20651","hun","Nem, emlékeim szerint ilyen formátumú kísérlettel még nem találkoztam."
"s20652","hun","Egy olyan kísérletben vettem részt, ahol a tárgyakról voltak képek, 1 órán keresztül, és le kellett írnom, hogy hogyan nevezzük. "
"s20653","hun","Mindezidáig nem vettem részt hasonló kísérletben, ez az első alkalom."
"s20655","hun","Nem"
"s20656","hun","Nem"
"s20658","hun","Nem vettem részt."
"s20661","hun","nem"
"s20663","hun","nem, még nem"
"s20666","hun","Nem még nem vettem részt hasonló kísérletben."
"s20667","hun","még nem vettem részt ilyen kísérletben."
"s20668","hun","Nem."
"s20669","hun","Nem"
"s20670","hun","Nem"
"s20671","hun","Ezelőtt még nem."
"s20673","hun","Rorschach tesztben vettem már részt."
"s20674","hun","Nem"
"s20676","hun","nem"
"s20677","hun","Igen, ott viszont azt kellett eldönteni, hogy helyesen cselekedett-e a történet főszereplője egy olyan döntésben,ahol embereket kellett megmentenie. "
"s20678","hun","Nem emlékszem, esetleg hasonló nyelvi kísérletben már vettem részt az előző évben Pszichológiai ksíérletben való tudományos részvétel kurzusán belül."
"s20679","hun","Nyelvi funkciókat vizsgáló kísérletben vettem már részt de ilyenben nem."
"s20680","hun","Nem, még nem vettem részt hasonló kísérletben. "
"s20682","hun","ez volt az első alkalom."
"s20683","hun","Nem vettem részt."
"s20684","hun","Igen, ott azt kellett eldönteni, hogy a főszereplők helyesen döntöttek-e pl. akkor amikor egy ember helyett többet mentettek meg egy halálos balesetben, illetve, hogy ez mennyire lehet tudatos."
"s20685","hun","Ehhez hasonló tesztben még nem vettem részt."
"s20689","hun","még nem"
"s20690","hun","Még nem."
"s20691","hun","Nem."
"s20692","hun","ez volt az első"
"s20693","hun","nem"
"s20694","hun","Nem"
"s20695","hun","nem"
"s20698","hun","Nem"
"s20699","hun","Nem"
"s20700","hun","Nem."
"s20701","hun","Még nem."
"s20703","hun","Nem"
"s20704","hun","nem hinném "
"s20705","hun","nem"
"s20706","hun","Nem, még nem."
"s20707","hun","Nem"
"s20708","hun","Nem, ez volt az első kísérletem."
"s20710","hun","Még nem."
"s20711","hun","Sajnos még nem."
"s20712","hun","hasonlóban még nem"
"s20713","hun","Nem vettem részt hasonló kísérletben."
"s20715","hun","Még nem."
"s20719","hun","Nem."
"s20720","hun","Még nem vettem részt hasonló kísérletben."
"s20722","hun","Még nem."
"s20723","hun","Még nem."
"s20724","hun","Még nem."
"s20726","hun","Nem"
"s20727","hun","Még nem vettem részt eddig hasonló kísérletben"
"s20728","hun","Nem."
"s20729","hun","nem"
"s20730","hun","Még sosem."
"s20732","hun","nem"
"s20733","hun","Még nem vettem részt hasonló kísérletben."
"s20735","hun","Nem"
"s20736","hun","Nem vettem még részt hasonló kísérletben. "
"s20738","hun","nem"
"s20739","hun","Nem vettem még részt."
"s20741","hun","Ez az első kísérletem."
"s20744","hun","Nem"
"s20745","hun","Még nem vettem részt ezelőtt kísérletben."
"s20749","hun","Még nem vettem részt."
"s20750","hun","Még nem."
"s20751","hun","Nem vettem részt eddig."
"s20752","hun","Nem még."
"s20753","hun","még sosem"
"s20754","hun","Nem"
"s20755","hun","nem"
"s20756","hun","Ez volt az első komolyabb, többször töltöttem ki nem pszihológiai kérdőívet, például egy termékről, vagy ismerősök által összeállított kérdőívet, amellyel (állítólag) segítettem a szakdolgozatuk megírásában - például vásárlási szokások."
"s20757","hun","Még sosem."
"s20758","hun","Igen, nyelvi és szövegértési kísérletben vettem részt."
"s20759","hun","Nem."
"s20760","hun","Nem"
"s20762","hun","Nem vettem részt még hasonló kísérletben."
"s20764","hun","nem"
"s20767","hun","nem, még nem vettem részt"
"s20768","hun","Nem."
"s20769","hun","Nem vettem még részt."
"s20771","hun","Nem"
"s20772","hun","Még nem. "
"s20774","hun","Nem"
"s20775","hun","Nem, még idáig nem vettem részt hasonló kísérletben."
"s20776","hun","Nem, még nem vettem részt hasonló kísérletben."
"s20780","hun","Nem."
"s20781","hun","Nem."
"s20782","hun","nem."
"s20783","hun","Nem vettem részt még."
"s20784","hun","Nem, még sosem. "
"s20787","hun","Nem vettem részt."
"s20788","hun","Még nem"
"s20789","hun","Nem, ehhez hasonlóban még nem vettem részt. "
"s20790","hun","nem"
"s20792","hun","Még nem."
"s20793","hun","Nem"
"s20795","hun","Nem tudom pontosan felidézni, de elképzelhető."
"s20796","hun","Még nem."
"s20798","hun","Nem, még nem vettem részt hasonló kísérletben. "
"s20803","hun","Nem."
"s20804","hun","nem igazán"
"s20805","hun","Nem"
"s20806","hun","nem"
"s20807","hun","Nem"
"s20809","hun","Az előző félév során a döntéslabor további kísérleteiben"
"s20810","hun","Nem"
"s20813","hun","Nem"
"s20815","hun","Nem."
"s20818","hun","nem"
"s20821","hun","Nem"
"s20823","hun","Nem."
"s20824","hun","Nem."
"s20826","hun","Nem."
"s20828","hun","Nem."
"s20829","hun","Nem vettem még részt."
"s20830","hun","Még nem"
"s20831","hun","Még nem vettem részt ilyen és ehhez hasonló kísérletben."
"s20832","hun","Nem"
"s20835","hun","nem"
"s20837","hun","Nem, még nem. Ez az első"
"s20838","hun","Még nem."
"s20839","hun","Nem"
"s20840","hun","nem"
"s20841","hun","Még nem vettem részt."
"s20843","hun","nem, még soha."
"s20845","hun","Nem."
"s20846","hun","nem"
"s20847","hun","Még nem."
"s20850","hun","Nem emlékszem."
"s20851","hun","nem"
"s20853","hun","Eddig még nem vettem részt semmilyen kísérletben."
"s20855","hun","Még nem, ez volt az első."
"s20858","hun","Nem."
"s20861","hun","Még nem"
"s20863","hun","Még nem vettem részt hasonló kísérletben."
"s20864","hun","Nem"
"s20865","hun","Nem"
"s20867","hun","Nem, ilyen fajta kísérletben még nem vettem részt. "
"s20869","hun","Nem "
"s20870","hun","Még nem."
"s20872","hun","Még nem"
"s20874","hun","Nem."
"s20875","hun","Nem "
"s20876","hun","Nem ."
"s20879","hun","nem"
"s20880","hun","Nem vettem részt."
"s20881","hun","Nem"
"s20882","hun","Nem"
"s20887","hun","még nem."
"s20888","hun","Nem vettem részt hasonló kísérletbe."
"s20889","hun","még nem"
"s20890","hun","Még nem."
"s20891","hun","Nem."
"s20895","hun","nem"
"s20896","hun","Nem"
"s20897","hun","Nem."
"s20899","hun","Nem."
"s20901","hun","Nem."
"s20902","hun","Nem."
"s20904","hun","Nem. "
"s20906","hun","Igen, de ott a szövegekből az adott szereplők érzelmi állapotaira kellett reflektálni, skálákon be kellett jelölni, hogy az adott szereplő mennyire lehetett pl. boldog, csalódott, elégedett stb"
"s20910","hun","Nem igazán emlékszem, hogy részt vettem volna."
"s20911","hun","Nem"
"s20937","hun","Még nem."
"s20943","hun","még nem"
"s20953","hun","TEST"
"s20955","hun","Nem."
"s20957","ger","idk"
"s20975","ger","ja"
"s21012","ger","test"
"s21015","eng","TEST"
"s21030","eng","no"
"s21031","eng","no"
"s21077","eng","no"
"s21086","ger","Nein."
"s21102","eng","no"
"s21103","eng","no"
"s21104","eng","no"
"s21105","eng","no"
"s21106","eng","No"
"s21107","eng","Nope"
"s21108","eng","No"
"s21109","eng","no"
"s21110","eng","no"
"s21111","eng","No"
"s21112","eng","yes, similar stories about moral judgement"
"s21113","eng","no"
"s21114","eng","No"
"s21117","eng","No"
"s21118","eng","no"
"s21119","eng","no"
"s21121","eng","Nope."
"s21122","eng","No"
"s21123","eng","no"
"s21124","eng","No."
"s21125","eng","No"
"s21126","eng","no"
"s21127","eng","not really."
"s21128","eng","nil"
"s21129","eng","no"
"s21131","eng","no"
"s21132","eng","No "
"s21133","eng","No"
"s21134","eng","no"
"s21135","eng","No."
"s21136","eng","no"
"s21137","eng","no"
"s21138","eng","no"
"s21155","eng","No"
"s21156","eng","No"
"s21157","eng","nil"
"s21158","eng","No."
"s21159","eng","Nope."
"s21160","eng","No"
"s21161","eng","no"
"s21162","eng","No"
"s21163","eng","No"
"s21165","eng","nope"
"s21166","eng","no"
"s21167","eng","no"
"s21169","eng","nil"
"s21170","eng","No. "
"s21171","eng","no."
"s21172","eng","No"
"s21173","eng","no"
"s21174","eng","no"
"s21175","eng","no"
"s21176","eng","NA"
"s21177","eng","Unsure that it is a study related to a draining/boring task "
"s21178","eng","No"
"s21179","eng","No."
"s21180","eng","no"
"s21182","eng","no"
"s21183","eng","no"
"s21184","eng","No"
"s21185","eng","nope"
"s21186","eng","no"
"s21187","eng","No"
"s21188","eng","no"
"s21189","eng","no"
"s21190","eng","No i have not participated in such similar study. I usually participate in marketing related studies. "
"s21192","eng","no"
"s21193","eng","nope"
"s21194","eng","No."
"s21214","ger","pcfodskfsdlöfks"
"s21231","rus","нет"
"s21241","rus","нет"
"s21256","rus","нет"
"s21260","rus","не участвовал"
"s21263","rus","нет"
"s21269","rus","Участвовала в разных психологических исследованиях во время учебы в институте, иногда участвую в некоторых психологических тестах, находящихся в свободных источниках в интернете."
"s21272","ger","TEST"
"s21296","ger","TEST"
"s21300","rus","НЕ УЧАСТВОВАЛА"
"s21305","rus","нет"
"s21313","gre","οχι"
"s21331","rus","нет"
"s21333","rus","нет"
"s21335","rus","нет"
"s21338","rus","нет"
"s21339","rus","нет"
"s21341","rus","Нет"
"s21345","rus","нет"
"s21354","rus","Да
"
"s21358","rus","нет"
"s21361","rus","Нет."
"s21365","rus","нет"
"s21366","rus","нет"
"s21371","rus","Нет."
"s21378","ger","fgdsfdsyf"
"s21382","rus","Нет"
"s21388","rus","Нет"
"s21390","rus","учавствовал в большом количестве исследований"
"s21397","rus","Нет"
"s21402","ger","Nein."
"s21403","ger","Nein"
"s21404","ger","Nein"
"s21405","ger","nein"
"s21406","ger","Nein."
"s21408","ger","Nein "
"s21410","ger","nein"
"s21411","ger","nein"
"s21413","ger","nein"
"s21414","ger","Nein. "
"s21422","ger","Nein"
"s21427","ger","Nein."
"s21430","ger","nein"
"s21431","ger","Nein"
"s21432","ger","Nein."
"s21433","ger","Nein"
"s21438","ger","ja"
"s21439","ger","Nein"
"s21442","ger","Nein."
"s21443","ger","Nein"
"s21445","ger","Nein"
"s21448","ger","nein"
"s21449","ger","nein"
"s21452","ger","Nein"
"s21453","ger","nein"
"s21454","ger","Nein"
"s21459","ger","nein"
"s21461","ger","nein"
"s21462","ger","nein"
"s21464","ger","Nein"
"s21467","ger","Nein"
"s21469","ger","Nein."
"s21471","ger","nein."
"s21473","ger","nein"
"s21474","ger","Ja, mehrere.
Diese Studien waren allerdings ohne """"""""Freitexteingabe"""""""". 
Studien über dunkle Triade und Arbeiten im Homeoffice"
"s21476","ger","Nein"
"s21480","ger","Nein."
"s21481","ger","nein "
"s21486","ger","Nein, leider nicht"
"s21495","ger","Nein"
"s21496","ger","Nein"
"s21498","ger","Nein"
"s21500","ger","Nein"
"s21505","ger","nein"
"s21506","ger","Nein"
"s21509","ger","Nein"
"s21510","ger","nein"
"s21511","ger","Nein"
"s21516","ger","nein"
"s21517","ger","nein"
"s21520","ger","nein"
"s21521","ger","Nein"
"s21523","ger","Nein"
"s21524","ger","Nein"
"s21526","ger","Nein, bisher nicht. "
"s21528","ger","Nein."
"s21529","ger","nein"
"s21530","ger","Nein."
"s21531","ger","Nein"
"s21532","ger","nein"
"s21533","ger","nein"
"s21536","ger","bisher nicht"
"s21541","ger","nein"
"s21542","ger","Nein"
"s21544","ger","Nein"
"s21545","ger"," -nein"
"s21546","ger","ich habe noch nicht an einer ähnlichen Studie mit einem ähnlichen Format oder Schwerpunkt teilgenommen "
"s21547","ger","Nein"
"s21549","ger","Nein"
"s21551","ger","nein"
"s21555","ger","Nein"
"s21556","ger","Nein"
"s21557","ger","Nein"
"s21561","ger","Nein"
"s21563","ger","nein"
"s21564","ger","Nein"
"s21567","ger","nein."
"s21569","ger","nein"
"s21572","ger","nein"
"s21579","ger","nein"
"s21580","ger","nein"
"s21581","ger","Nein"
"s21582","ger","nein"
"s21583","ger","ich denke nicht"
"s21584","ger","Nein"
"s21585","ger","Nein"
"s21586","ger","nein"
"s21589","ger","Nein, ich habe noch nicht an einer ähnlichen Studie teilgenommen."
"s21594","ger","nein "
"s21595","ger","nein"
"s21597","ger","Soziales Dilemma I & II"
"s21599","ger","Nein, ich habe an keiner Studie dieser Art teilgenommen. "
"s21600","ger","Nein."
"s21603","ger","Nein"
"s21607","ger","Nein"
"s21608","ger","nein"
"s21610","ger","nein"
"s21611","ger","Nein."
"s21614","ger","nein"
"s21616","ger","nein"
"s21617","ger","Ich hab schon einmal an Studien teilgenommen, an denen man versch. Szenarien lesen musste aber eine solche noch nie. "
"s21618","ger","Nein, aber diese Studienart ist unterhaltsam"
"s21619","ger","nein"
"s21621","ger","nein"
"s21624","ger","Nein"
"s21625","ger","Nein"
"s21626","ger","Nein"
"s21627","ger","Nein"
"s21630","ger","nein"
"s21631","ger","Nein"
"s21632","ger","nein"
"s21634","ger","Nein."
"s21635","ger","nein"
"s21639","ger","Nein"
"s21640","ger","Nein"
"s21643","ger","Nein. "
"s21644","ger","Nein"
"s21646","ger","In der Form noch nicht"
"s21650","ger","Nein, bisher noch nie."
"s21651","ger","Nein, bisher noch nicht."
"s21652","ger","Nein."
"s21653","ger","Nein"
"s21655","ger","nein"
"s21656","ger","Bisher nicht"
"s21657","ger","nein"
"s21660","ger","Nein."
"s21661","ger","Nein."
"s21663","ger","Nein. "
"s21664","ger","Nein"
"s21667","ger","Nein"
"s21668","ger","Nein."
"s21670","ger","Nein"
"s21672","ger","Nein, habe ich nicht."
"s21673","ger","Noch nie "
"s21676","ger","Nein, habe ich nicht. "
"s21681","ger","Nein."
"s21683","ger","Nein"
"s21684","ger","Nein"
"s21686","ger","Nein."
"s21687","ger","nein"
"s21691","ger","Nein"
"s21692","ger","Nein"
"s21693","ger","Nein"
"s21694","ger","Nein"
"s21695","ger","nein bisher nicht "
"s21697","ger","Nein"
"s21698","ger","Nein"
"s21701","ger","nein"
"s21704","ger","Nein"
"s21706","ger","Nein"
"s21710","ger","Nein"
"s21711","ger","Nein"
"s21712","ger","Nein"
"s21713","ger","nein"
"s21715","ger","nein"
"s21716","ger","nein "
"s21718","ger","nein"
"s21720","ger","Nicht in der Form, lediglich an Umfragen."
"s21723","ger","nein"
"s21726","ger","Nein"
"s21728","ger","nein"
"s21732","ger","Nein, bisher noch nicht."
"s21734","ger","Nein"
"s21735","ger","Nein, habe ich nicht."
"s21736","ger","Nein"
"s21737","ger","Ich kann mich nicht erinnern, an einer ähnlichen Studie teilgenommen zu haben."
"s21740","ger","Nein, bisher nicht. "
"s21741","ger","Nein"
"s21742","ger","Wäre mir nicht bekannt. "
"s21743","ger","Nein."
"s21746","ger","Nein "
"s21748","ger","nein"
"s21749","ger","Nein"
"s21750","ger","Nein"
"s21751","ger","Nein"
"s21754","ger","Nein."
"s21755","ger","Nein."
"s21756","ger","Nein. "
"s21757","rus","нет"
"s21759","ger","nein"
"s21762","ger","Nein"
"s21764","ger","Nein "
"s21765","ger","Nein "
"s21767","ger","nein"
"s21770","ger","nein"
"s21771","ger","Nein"
"s21774","ger","nein"
"s21775","ger","Nein"
"s21777","ger","Nein"
"s21779","ger","Nein"
"s21783","ger","Nein"
"s21784","ger","Nein bisher noch nicht"
"s21785","ger","Nein."
"s21786","ger","Nein, noch nicht."
"s21789","ger","nein"
"s21792","ger","Nein"
"s21794","ger","nein"
"s21797","ger","Nein "
"s21801","ger","nein"
"s21802","ger","NEIN."
"s21803","ger","Nein."
"s21805","ger","Dies ist meine erste Studie dieser Art."
"s21810","ger","nein"
"s21811","ger","Nein"
"s21816","ger","nein"
"s21818","ger","nein."
"s21819","ger","nein"
"s21821","ger","nein"
"s21823","ger","nein, bisher nicht"
"s21826","ger","nein"
"s21828","ger","Nein"
"s21829","ger","nein"
"s21830","ger","Nein"
"s21833","ger","Nein"
"s21835","ger","nein habe ich nicht"
"s21836","ger","Nein"
"s21837","ger","Nein noch nie"
"s21838","ger","Nein"
"s21839","ger","Nein."
"s21842","ger","nein noch nicht"
"s21843","ger","Nein"
"s21844","ger","An eine ähnliche Studie kann ich mich nicht erinnern."
"s21846","ger","..."
"s21847","ger","Nein"
"s21850","ger","Nein noch nie."
"s21852","ger","Nein "
"s21854","ger","Nein"
"s21856","ger","Nein"
"s21943","rus","Никогда не участвовала в подобном"
"s21944","rus","нет, я впервые "
"s21948","rus","нет."
"s21949","rus","Нет"
"s21951","rus","Нет, ни разу"
"s21954","rus","Нет"
"s21962","rus","нет"
"s21967","rus","нет"
"s21968","rus","Нет"
"s21972","rus","Нет"
"s21982","rus","Нет"
"s21983","rus","нет "
"s21984","rus","Нет"
"s21986","rus","Нет"
"s21990","rus","Нет, впервые "
"s21992","rus","Не учавствовала в похожих исследованиях. Но мне очень понравился данный формат!"
"s22001","rus","нет"
"s22002","rus","нет"
"s22003","rus","нет"
"s22004","rus","Никогда"
"s22006","rus","нет, не участвовала"
"s22007","rus","Нет, не участвовал"
"s22008","rus","не участвовала "
"s22009","rus","нет"
"s22010","rus","Сложно вспомнить, но мне кажется нет."
"s22011","rus","Нет."
"s22015","rus","Нет, в похожих исследованиях никогда не участвовал "
"s22016","rus","Не участвовала"
"s22019","rus","нет"
"s22022","rus","нет"
"s22036","rus","Нет"
"s22039","rus","Нет"
"s22041","rus","Нет."
"s22042","rus","Нет"
"s22045","rus","Я первый раз участвую в подобном исследовании."
"s22047","rus","Нет, никогда. "
"s22053","rus","Нет"
"s22062","rus","нет, не участвовал."
"s22063","rus","Нет"
"s22064","rus","Нет"
"s22065","rus","Нет"
"s22067","rus","Нет"
"s22068","rus","Нет."
"s22071","rus","нет не участвовала"
"s22073","rus","Нет."
"s22074","rus","нет"
"s22075","rus","нет "
"s22076","rus","Нет"
"s22079","rus","Нет"
"s22082","rus","нет"
"s22088","rus","нет, не доводилось"
"s22093","rus","Никогда не участвовала"
"s22099","rus","Нет."
"s22100","rus","Нет"
"s22105","rus","нет"
"s22110","rus","Нет."
"s22111","rus","нет"
"s22112","rus","нет "
"s22113","rus","нет, не участвовала"
"s22114","rus","Нет, не участвовала"
"s22115","rus","нет"
"s22117","rus","нет
"
"s22118","rus","Нет. "
"s22120","rus","Нет"
"s22121","rus","нет"
"s22125","rus","Нет"
"s22126","rus","Нет"
"s22131","rus","нет"
"s22133","rus","нет"
"s22135","rus","Нет."
"s22148","rus","Нет"
"s22190","rus","Нет"
"s22192","rus","нет"
"s22197","rus","Нет."
"s22201","rus","Нет."
"s22214","rus","Нет."
"s22219","rus","Нет"
"s22235","rus","Нет , не учавствовала"
"s22246","rus","нет"
"s22252","rus","нет"
"s22282","rus","Нет"
"s22289","rus","нет"
"s22295","rus","нет"
"s22299","rus","Нет"
"s22303","rus","Нет"
"s22309","rus","Нет"
"s22317","rus","Нет"
"s22322","rus","нет"
"s22329","rus","нет"
"s22331","rus","Нет"
"s22344","rus","Не могу припомнить.
Были опросы, в которых также были истории и затем задавали вопросы по ним, но детали вспомнить не могу. И что конкретно за опросы - тоже."
"s22351","rus","нет"
"s22356","rus","Нет"
"s22363","rus","нет"
"s22367","rus","нет"
"s22369","rus","Нет"
"s22375","rus","Вроде нет"
"s22382","rus","нет"
"s22384","rus","Нет"
"s22395","rus","нет"
"s22423","rus","Нет"
"s22436","rus","Нет"
"q_turk_R_3Jkf33SWw1HeToN","eng","No"
"q_turk_R_1gO1YjCdNVhlpus","eng","No"
"q_turk_R_3LhBK9tXvx3SQAU","eng","No"
"q_turk_R_1KN4WW9BSoaQWHv","eng","no"
"q_turk_R_2zTr8jsK388GOyG","eng","no"
"q_turk_R_10obyJCkcHa0EPm","eng","No."
"q_turk_R_3M0sUeafm7rsKZ3","eng","no"
"q_turk_R_2V4tpFbnxEdy5mS","eng","no"
"q_turk_R_1FfzSXTCo6bM1X5","eng","No"
"q_turk_R_3iwHbJZd2w6Kubc","eng","No"
"q_turk_R_OqV5osDWYP2hdRL","eng","No"
"q_turk_R_1PdvK06huUS4dgl","eng","No."
"q_turk_R_3g0J9SFs0SRZZS3","eng","No"
