StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,consent,d_knows_1,d_fake,d_fake_DO,d_reasonable_1,d_right,d_right_DO,d_ability_1,d_situation,d_situation_DO,d_responsibility_1,g_knows_1,g_fake,g_fake_DO,g_reasonable_1,g_right,g_right_DO,g_ability_1,g_situation,g_situation_DO,g_responsibility_1,e_knows_1,e_fake,e_fake_DO,e_reasonable_1,e_right,e_right_DO,e_ability_1,e_situation,e_situation_DO,e_responsibility_1,age,gender,gender_3_TEXT,country_now,country_now_2_TEXT,country_birth,country_birth_2_TEXT,ethnicity,ethnicity_7_TEXT,lvl_edu,english,purpose_study,impression_study,similar_study,pay,enjoy_study,nervous_study,difficult_study,boring_study,tiring_study,quickly_study,regularly_study,selfcons_study,motivated_study,important_study,aim_study,comment_study,workerId,assignmentId,hitId,FL_85_DO,FL_78_DO,FL_41_DO,FL_50_DO
4/20/20 11:31,4/20/20 11:31,IP Address,*******,100,0,TRUE,4/20/20 11:31,R_sCeuBZBlni5LVnz,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*******,*******,*******,,,,
4/20/20 11:25,4/20/20 11:33,IP Address,*******,100,472,TRUE,4/20/20 11:33,R_2V4tpFbnxEdy5mS,*******,*******,*******,*******,*******,*******,anonymous,EN,0.3,,0,50,I agree to participate in this study.,64,ground squirrel,ground squirrel|prairie dog,75,right,wrong|right,70,Darrel knows that the animal he saw is a red speckled ground squirrel.,"Darrel knows that the animal he saw is a red speckled ground squirrel.|Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",66,73,fake,real|fake,43,wrong,wrong|right,61,Gerald knows that the house he is pointing at is a real house.,"Gerald knows that the house he is pointing at is a real house.|Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",69,72,diamonds,diamonds|cubic zirconium stones,75,right,wrong|right,78,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.|Emma knows that she chose a necklace made of diamonds.",81,35,Male,-99,United States,-99,United States,-99,White/European,-99,"Master’s degree (M.A., M.S.)",Very well,decision making study,good,no,5,5. Not sure,6,4,6,7,6,6,7,6,7,6,nice to good,*******,*******,*******,FL_89|FL_94|FL_93,FL_90,FL_64,FL_70
4/20/20 11:31,4/20/20 11:34,IP Address,*******,100,157,TRUE,4/20/20 11:34,R_1FfzSXTCo6bM1X5,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,90,ground squirrel,prairie dog|ground squirrel,63,wrong,wrong|right,76,Darrel knows that the animal he saw is a red speckled ground squirrel.,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.|Darrel knows that the animal he saw is a red speckled ground squirrel.",81,100,real,real|fake,0,right,wrong|right,32,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.","Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.|Gerald knows that the house he is pointing at is a real house.",94,2,cubic zirconium stones,cubic zirconium stones|diamonds,89,right,right|wrong,65,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma knows that she chose a necklace made of diamonds.|Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",21,25,Male,-99,United States,-99,United States,-99,Black/African American,-99,"4-year college degree (B.A., B.S.)",Very well,None,None,No,4,5. Not sure,9. I was not nervous during the study at all,4,6,2,4,4,5. Not sure,6,5. Not sure,4,-99,*******,*******,*******,FL_93|FL_94|FL_89,FL_90,FL_66,FL_69
4/20/20 11:24,4/20/20 11:34,IP Address,*******,100,615,TRUE,4/20/20 11:34,R_3iwHbJZd2w6Kubc,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,100,prairie dog,ground squirrel|prairie dog,100,right,wrong|right,100,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.","Darrel knows that the animal he saw is a red speckled ground squirrel.|Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",100,100,real,real|fake,100,right,wrong|right,100,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.","Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.|Gerald knows that the house he is pointing at is a real house.",100,0,diamonds,cubic zirconium stones|diamonds,100,right,right|wrong,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.|Emma knows that she chose a necklace made of diamonds.",100,26,Male,-99,United States,-99,United States,-99,"East or Southeast Asian / Pacific Islander (e.g. from Japan, China, Korea, Vietnam, Thailand, Philippines, native Hawaiian)",-99,High school diploma (or GED),Well,Opinions on decisions based on stories?,It was a cool survey but I made a mistake on one of the attention checks!,No,4,6,3,4,5. Not sure,5. Not sure,6,6,5. Not sure,6,5. Not sure,6,-99,*******,*******,*******,FL_94|FL_89|FL_93,FL_92,FL_66,FL_68
4/20/20 11:20,4/20/20 11:34,IP Address,*******,100,827,TRUE,4/20/20 11:34,R_OqV5osDWYP2hdRL,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,100,ground squirrel,ground squirrel|prairie dog,97,right,right|wrong,2,Darrel knows that the animal he saw is a red speckled ground squirrel.,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.|Darrel knows that the animal he saw is a red speckled ground squirrel.",70,32,real,real|fake,90,right,right|wrong,14,Gerald knows that the house he is pointing at is a real house.,"Gerald knows that the house he is pointing at is a real house.|Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",94,0,cubic zirconium stones,cubic zirconium stones|diamonds,77,wrong,wrong|right,7,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.|Emma knows that she chose a necklace made of diamonds.",71,21,Female,-99,United States,-99,United States,-99,White/European,-99,Some college or a 2-year college degree (A.A.),Very well,None,None,No,6Very satisfied,3,5. Not sure,8,-99,3,3,1. I have taken part in many research studies,3,2,2,9. I was not trying to work out the aim of the study during my participation,-99,*******,*******,*******,FL_94|FL_89|FL_93,FL_91,FL_62,FL_69
4/20/20 11:18,4/20/20 11:35,IP Address,*******,100,1023,TRUE,4/20/20 11:35,R_1PdvK06huUS4dgl,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,50,I agree to participate in this study.,0,ground squirrel,ground squirrel|prairie dog,50,right,wrong|right,100,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.","Darrel knows that the animal he saw is a red speckled ground squirrel.|Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",98,78,fake,real|fake,80,right,right|wrong,0,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.","Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.|Gerald knows that the house he is pointing at is a real house.",100,100,diamonds,diamonds|cubic zirconium stones,100,right,right|wrong,0,Emma knows that she chose a necklace made of diamonds.,"Emma knows that she chose a necklace made of diamonds.|Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",89,27,Male,-99,United States,-99,United States,-99,White/European,-99,"Master’s degree (M.A., M.S.)",Very well,Read scenarios,It was interesting,No.,4,6,8,8,6,6,7,7,7,8,8,8,-99,*******,*******,*******,FL_93|FL_89|FL_94,FL_91,FL_64,FL_68
4/20/20 11:26,4/20/20 11:37,IP Address,*******,100,649,TRUE,4/20/20 11:37,R_3g0J9SFs0SRZZS3,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,0,prairie dog,prairie dog|ground squirrel,91,wrong,wrong|right,51,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.","Darrel knows that the animal he saw is a red speckled ground squirrel.|Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",51,100,real,real|fake,100,right,wrong|right,73,Gerald knows that the house he is pointing at is a real house.,"Gerald knows that the house he is pointing at is a real house.|Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",0,51,diamonds,diamonds|cubic zirconium stones,80,right,right|wrong,82,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.|Emma knows that she chose a necklace made of diamonds.",0,35,Male,-99,United States,-99,United States,-99,"White/European,Hispanic Latino",-99,Some college or a 2-year college degree (A.A.),Very well,None,None,No,4,3,9. I was not nervous during the study at all,7,7,7,2,1. I have taken part in many research studies,9. I was not at all self-conscious of the responses I gave in this study,1. I was strongly motivated to help make the study a success for the researchers,1. I believe that my participation was contributing to very important research,3,-99,*******,*******,*******,FL_89|FL_93|FL_94,FL_92,FL_62,FL_70
4/20/20 11:20,4/20/20 11:41,IP Address,*******,100,1272,TRUE,4/20/20 11:41,R_1jlfCFLTfZFufy3,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,87,ground squirrel,prairie dog|ground squirrel,94,right,wrong|right,91,Darrel knows that the animal he saw is a red speckled ground squirrel.,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.|Darrel knows that the animal he saw is a red speckled ground squirrel.",87,98,real,fake|real,97,right,right|wrong,100,Gerald knows that the house he is pointing at is a real house.,"Gerald knows that the house he is pointing at is a real house.|Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",100,0,cubic zirconium stones,cubic zirconium stones|diamonds,100,wrong,right|wrong,0,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.|Emma knows that she chose a necklace made of diamonds.",0,22,Male,-99,United States,-99,United States,-99,Hispanic Latino,-99,High school diploma (or GED),Very well,peoples perceptions.,None,no,2,7,8,9. I did not find the study tasks difficult to complete at all,1. I found the study task very boring,7,7,8,4,1. I was strongly motivated to help make the study a success for the researchers,6,3,pay more.,*******,*******,*******,FL_89|FL_94|FL_93,FL_90,FL_66,FL_69
4/20/20 11:46,4/20/20 11:52,IP Address,*******,100,369,TRUE,4/20/20 11:52,R_324jMnqoDAZXKbp,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,91,ground squirrel,ground squirrel|prairie dog,80,wrong,wrong|right,89,Darrel knows that the animal he saw is a red speckled ground squirrel.,"Darrel knows that the animal he saw is a red speckled ground squirrel.|Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",93,79,real,real|fake,83,right,right|wrong,92,Gerald knows that the house he is pointing at is a real house.,"Gerald knows that the house he is pointing at is a real house.|Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",85,86,cubic zirconium stones,cubic zirconium stones|diamonds,89,right,wrong|right,77,Emma knows that she chose a necklace made of diamonds.,"Emma knows that she chose a necklace made of diamonds.|Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",83,35,Female,-99,United States,-99,United States,-99,White/European,-99,"4-year college degree (B.A., B.S.)",Very well,None,None,No,6Very satisfied,7,9. I was not nervous during the study at all,8,9. I did not find the study activity boring at all,8,7,9. I have never taken part in a research study before,9. I was not at all self-conscious of the responses I gave in this study,7,8,6,thanks,*******,*******,*******,FL_94|FL_93|FL_89,FL_91,FL_64,FL_68
4/20/20 11:45,4/20/20 12:01,IP Address,*******,100,998,TRUE,4/20/20 12:01,R_3pijWzts6smChTL,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,71,ground squirrel,prairie dog|ground squirrel,80,wrong,wrong|right,0,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.","Darrel knows that the animal he saw is a red speckled ground squirrel.|Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",74,82,real,real|fake,78,right,wrong|right,100,Gerald knows that the house he is pointing at is a real house.,"Gerald knows that the house he is pointing at is a real house.|Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",97,83,cubic zirconium stones,cubic zirconium stones|diamonds,70,right,right|wrong,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.|Emma knows that she chose a necklace made of diamonds.",84,36,Male,-99,United States,-99,United States,-99,White/European,-99,"4-year college degree (B.A., B.S.)",Very well,none,none,no,6Very satisfied,5. Not sure,5. Not sure,9. I did not find the study tasks difficult to complete at all,5. Not sure,7,8,6,7,5. Not sure,6,7,good,*******,*******,*******,FL_93|FL_89|FL_94,FL_92,FL_62,FL_70
4/20/20 11:50,4/20/20 12:10,IP Address,*******,100,1172,TRUE,4/20/20 12:10,R_2y19VMHECffbqG0,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,99,ground squirrel,ground squirrel|prairie dog,98,right,right|wrong,4,Darrel knows that the animal he saw is a red speckled ground squirrel.,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.|Darrel knows that the animal he saw is a red speckled ground squirrel.",72,98,real,real|fake,99,right,right|wrong,2,Gerald knows that the house he is pointing at is a real house.,"Gerald knows that the house he is pointing at is a real house.|Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",7,8,cubic zirconium stones,cubic zirconium stones|diamonds,77,wrong,wrong|right,2,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.|Emma knows that she chose a necklace made of diamonds.",96,28,Male,-99,United States,-99,United States,-99,White/European,-99,High school diploma (or GED),Very well,My thoughts on a series of passages.,The materials were very interested and engaging to read,No,3Neutral,3,9. I was not nervous during the study at all,4,6,6,4,2,8,1. I was strongly motivated to help make the study a success for the researchers,2,4,Thank you!,*******,*******,*******,FL_89|FL_93|FL_94,FL_91,FL_62,FL_69
4/20/20 11:57,4/20/20 12:11,IP Address,*******,100,841,TRUE,4/20/20 12:11,R_1Ld3qz2KR68xeVE,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,85,ground squirrel,ground squirrel|prairie dog,100,right,right|wrong,90,Darrel knows that the animal he saw is a red speckled ground squirrel.,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.|Darrel knows that the animal he saw is a red speckled ground squirrel.",5,30,fake,real|fake,100,wrong,wrong|right,95,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.","Gerald knows that the house he is pointing at is a real house.|Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",5,70,diamonds,diamonds|cubic zirconium stones,100,right,right|wrong,80,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma knows that she chose a necklace made of diamonds.|Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",35,44,Female,-99,United States,-99,United States,-99,White/European,-99,"4-year college degree (B.A., B.S.)",Very well,"To see how people evaluate situations where there is some uncertainty, but the person doesn't know it",None,No,6Very satisfied,6,9. I was not nervous during the study at all,5. Not sure,8,9. I did not find the study task tiring at all,4,1. I have taken part in many research studies,7,1. I was strongly motivated to help make the study a success for the researchers,1. I believe that my participation was contributing to very important research,9. I was not trying to work out the aim of the study during my participation,-99,*******,*******,*******,FL_89|FL_94|FL_93,FL_91,FL_64,FL_68
4/20/20 12:20,4/20/20 12:35,IP Address,*******,100,879,TRUE,4/20/20 12:35,R_2Cvvrcb5a0SmSKE,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,20,prairie dog,ground squirrel|prairie dog,95,wrong,right|wrong,75,"Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.","Darrel knows that the animal he saw is a red speckled ground squirrel.|Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",85,100,real,real|fake,100,right,wrong|right,10,Gerald knows that the house he is pointing at is a real house.,"Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.|Gerald knows that the house he is pointing at is a real house.",55,90,diamonds,cubic zirconium stones|diamonds,100,right,wrong|right,75,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.|Emma knows that she chose a necklace made of diamonds.",10,29,Male,-99,United States,-99,United States,-99,White/European,-99,High school diploma (or GED),Very well,None,None,No,6Very satisfied,9. I did not enjoy the study at all,9. I was not nervous during the study at all,9. I did not find the study tasks difficult to complete at all,9. I did not find the study activity boring at all,9. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,1. I have taken part in many research studies,9. I was not at all self-conscious of the responses I gave in this study,1. I was strongly motivated to help make the study a success for the researchers,1. I believe that my participation was contributing to very important research,2,None,*******,*******,*******,FL_94|FL_89|FL_93,FL_92,FL_62,FL_70
4/20/20 12:26,4/20/20 12:40,IP Address,*******,100,883,TRUE,4/20/20 12:40,R_OCOXOGTvbdVMZIB,*******,*******,*******,*******,*******,*******,anonymous,EN,0.9,,0,0,I agree to participate in this study.,100,ground squirrel,prairie dog|ground squirrel,100,right,wrong|right,0,Darrel knows that the animal he saw is a red speckled ground squirrel.,"Darrel knows that the animal he saw is a red speckled ground squirrel.|Darrel feels like he knows that the animal he saw is a red speckled ground squirrel, but he doesn't actually know that it is.",0,100,fake,real|fake,100,wrong,wrong|right,100,Gerald knows that the house he is pointing at is a real house.,"Gerald knows that the house he is pointing at is a real house.|Gerald feels like he knows that the house he is pointing at is a real house, but he doesn't actually know that it is.",0,0,cubic zirconium stones,diamonds|cubic zirconium stones,100,right,wrong|right,100,"Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.","Emma knows that she chose a necklace made of diamonds.|Emma feels like she knows that she chose a necklace made of diamonds, but she doesn't actually know that it is.",0,28,Male,-99,United States,-99,United States,-99,White/European,-99,High school diploma (or GED),Very well,perception.,none,nope.,6Very satisfied,5. Not sure,9. I was not nervous during the study at all,9. I did not find the study tasks difficult to complete at all,9. I did not find the study activity boring at all,9. I did not find the study task tiring at all,1. I was able to adjust to the study task very quickly,1. I have taken part in many research studies,9. I was not at all self-conscious of the responses I gave in this study,4,4,9. I was not trying to work out the aim of the study during my participation,-99,*******,*******,*******,FL_94|FL_93|FL_89,FL_91,FL_64,FL_68
