"id","survey_lang","purpose"
"s20402","hun","Rengeteg gondolatom van ezzel kapcsolatban, de nem tudom rendesen megfogalmazni."
"s20404","hun","koncentráció felmérés,részletekre figyelés felmérése,elnagyolt-e  az olvasás"
"s20405","hun","A figyelem irányítása részek és egész között. Bebizonyítani ,hogy mennyire képes az ember elhatárolni a látszatot a valóságtól."
"s20406","hun","Az emberek hozzáállásának vizsgálata a külső tényezőkről. Hányan gondolják hogy felelősek olyan meggyőződésért amikor nem ismerhetnek minden tényezőt."
"s20408","hun","Gondolom a szövegértelmezéshez van köze a kutatásnak."
"s20409","hun","Felmérni azt, hogy mennyire hisszük azt, hogy a minket körülvevő világ valódi"
"s20412","hun","nem tudom"
"s20414","hun","Felmérni, hogy mennyire tudjuk értelmezni egy-egy szöveg alapján objektíven a tényeket, nehéz helyzetekben felismerjük-e, hogy egy adott tudás tényleg bizonyos-e és képességek miatt határozták meg az állítást, vagy csak szerencséjük volt, és éppen beletrafáltak. Több esetben is lehet igaza valakinek, akkor is, ha csak véletlen, de rengeteg körülménytől és tényezőtől függ, hogy valaki tapasztalatai alapján igaznak gondolt dolog tényleg igaz-e."
"s20416","hun","A kutatás célja az lehet, hogy képet kapjanak a kutatók arról, hogy az emberek mit tartanak fontosnak egy szövegben, mi ragadja meg a figyelmüket és mire asszociálnak ebből."
"s20417","hun","Szövegértés felmérése."
"s20420","hun","Szövegértés és logika kapcsolata"
"s20422","hun","Szövegértés, logikus gondolkodás vizsgálata."
"s20423","hun","nem tudom"
"s20424","hun","Véleményem szerint a kísérlet célja az volt, hogy feltárják azt, hogy az emberek mennyire tudnak a kisebb részletekre figyelni egy adott szövegben. "
"s20425","hun","Szövegek különböző értelmezése és az olvasóra hatott hatása."
"s20426","hun","Az érzékelt valóság, és a valódi valóság kapcsolatát vizsgálta a befogadó tükrében."
"s20428","hun","Szerintem, köze lehet a megítéléshez és a látszathoz talán még a kritikus gondolkodáshoz is. Több szempontból kell megvizsgálnunk egy szituációt, történést, hogy valódi képet kapjunk róla. Nem mindig az a valós, amit elsőre annak gondolunk és látunk."
"s20432","hun","Talán az, hogy felmérje, az alanyok képesek-e különbséget tenni az első kettő és az utolsó szöveg között, hiszen az utolsó nem valódi hibáról szólt, a szomjas jellemző csak egy kiegészítés, nem változtatja meg az állatot. Talán még a többszörös tudatelmélet megértését is vizsgálják."
"s20436","hun","Az észlelés tudatossága és a nyelv kapcsolata vélhetően."
"s20440","hun","Megfigyelni, hogy az emberek mit látnak egy történet mögé, úgy hogyha vannak olyan ismereteik, amik a történet szereplőinek nincsenek."
"s20442","hun","Véleményem szerint a kutatás célja az, hogy felmérje, hogy egy szöveg olvasása közben mennyire tud értően olvasni az ember, majd az olvasottak alapján viszonylag helyes választ adni."
"s20443","hun","Hogy megfigyelje, mennyire vagyunk képesek figyelni és emlékezni. részletekr, a szöveg értelmezésére, és tudunk-e a nézőpontok között váltani."
"s20444","hun","Valószínűleg az, hogy külső szemlélőként hogyan ítélünk meg adott helyzeteket, amelyeknek a teljes hátterét (az igazságot) tudjuk."
"s20445","hun","Úgy gondolom, hogy az a célja,hogy megnézzék az emberek mennyire figyelnek a szövegre és a részletekre."
"s20446","hun","Azt gondolom, hogy a kutatás célja az volt, hogy a kutatók képet kapjanak arról, hogy az emberek egy szövegből mit ragadnak ki és mit tartanak fontosnak."
"s20449","hun","Különböző leírások alapján mennyire tudjuk megállapítani mások meggyőződéseit."
"s20451","hun","Emberek gondolkodásának kutatása"
"s20457","hun","A nyelvi működés vizsgálata, a bennünk kialakult benyomások vizsgálata a különböző szövegek olvasása után."
"s20459","hun","A történetekben olvasott vélemény és valóság feldolgozása."
"s20465","hun","Felismerni a különböző emberek látásmódját egy kiragadott szövegrészletből."
"s20466","hun","Szerintem az emberek véleményalkotó és szövegértési tulajdonságait vizsgálták különböző """"""""biztosságú"""""""" szövegekben. (Nem tudom, milyen szóval lehetne jellemezni a szövegeket.)"
"s20467","hun","Az lehet a célja, hogy kiderítse, hogy mennyire hagyjuk becsapni magunkat az első benyomásunktól"
"s20470","hun","Véleményem szerint a résztvevők szövegértését vizsgálja, illetve talán azt, hogy mennyire figyelnek oda a részletekre az olvasás során. "
"s20478","hun","Szövegértés vizsgálata"
"s20479","hun","Hogy az elbizonytalanító tényezők ellenére mennyire tudjuk megérteni a szöveget."
"s20480","hun","A kutatás célja felmérni, hogy a kutatásban részt vevők miként képesek szövegeket feldolgozni, illetve, ezek a szövegek miként hatnak rájuk. "
"s20483","hun","Talán az, hogy hasonló esetek, máshogy megfogalmazva, milyen gondolatokat váltanak ki másokból."
"s20488","hun","Talán az, hogy több szemszögből lehet megvizsgálni bizonyos eseményeket és nem minden mindig úgy igaz, ahogy mi látjuk. "
"s20491","hun","nem tudom"
"s20498","hun","Úgy gondolom, a kutatás a szavak döntéseinkre való hatását vizsgálja. "
"s20502","hun","Szövegértelmezés és nyelvhasználat vizsgálata. "
"s20503","hun","Az, hogy az emberek mennyire tudnak olvasni a sorok között, és hogyan tudnak értelmezni egy rövid, de információval teli szöveget."
"s20506","hun","Mennyire tudjuk felmérni azt, hogy mások mennyire vannak tisztába képességeikkel."
"s20507","hun","Annak a kutatása, hogy az olvasó mit gondol, mik lehettek a történet szereplőinek gondolatai a leírt szituációban úgy, hogy tud olyan információkról, amiről a történet szereplője nem."
"s20508","hun","kideríteni, hogy hogyan alkotunk véleményt általunk hitt dolgokról"
"s20511","hun","Talán, hogy hogyan értelmezünk bizonyos szövegeket. "
"s20514","hun","A nyelvi kifejezés megértése és kompetenciája"
"s20515","hun","Megfigyelni, hogy a kifejezés, más oldalról megközelítés, hogyan befolyásolja a felfogásunkat."
"s20517","hun"," - "
"s20518","hun","Felmérni, hogy a különböző megfogalmazások hogyan változtatnak a szövegértelmezés vélt és valós biztosságán."
"s20519","hun","Arra kereshette a választ, hogy a megkérdezettek milyen hatékonysággal képesek visszaidézni az olvasott információkat."
"s20520","hun","Hogy mennyire tudják az emberek megérteni a szöveget."
"s20521","hun","Ha elbizonytalanítjuk az embereket felesleges(nek tűnő) szöveg résszel, akkor mennyire képes kiszűrni a helyes válaszokat."
"s20526","hun","Szövegértés, logikai gondolkozás felmérése."
"s20527","hun","Kideríteni, hogy mennyire olvansak figyelmesen a vizsgált személyek és mennyire értik, amit olvasnak"
"s20528","hun","Azzal kapcsolatos lehet, hogy mennyire befolyásolható a véleményünk?.."
"s20530","hun","Tudatosság vagy figyelmesség vizsgálata"
"s20531","hun","Talán az, hogy megvizsgálják, milyen információkat emel ki egy-egy ember egy ilyen típusú szövegből. Hogyan befolyásolja, hogyan tudja befolyásolni a szöveg (vagy esetleg az utána feltett kérdés?) azt, amit utána gondolunk a tartalmával kapcsolatban."
"s20533","hun","nem tudom
"
"s20534","hun","A látszat- valóság megkülönböztetésének mérése"
"s20535","hun","Azt gondolom, hogy a szövegértést tűzte ki célul a kísérlet, illetve azt, hogy mennyire olvasnak felszínesen az emberek."
"s20536","hun","a gondolkodás megértése, vizsgálata"
"s20537","hun","Megfigyelni, az emberek mennyire feltételeznek rosszat az emberekről egy kis történet, párbeszéd alapján."
"s20539","hun","Szerintem a kísérlet a szövegértelmezési képességeket vizsgálta a legnagyobb mértékben. "
"s20540","hun","Hogy mennyire képes az ember a rengeteg felesleges információ közül kiszűrni a lényegeset és vajon a sajátos hit mennyire befolyásolja az embert (pl. Andrew apja amikor lakóházakra mutatott és azok csak álházak voltak)."
"s20541","hun","Feltételezem episztemológiai jellegű, a tudás-percepciót vizsgáló kutatás (vagy ez, vagy megértést / íréskészséget). Lehetséges, hogy vak vagyok (vagy akár betudható annak, hogy pusztán csak átszaladtam a szövegeken), vagy akár """"""""fordítási hibának"""""""", de emlékeim alapján a 3. történet utolsó bekezdése ellent-mondd a megfogalmazott válaszlehetőségeknek."
"s20546","hun","Mennyi különbség van a között, hogy az emberek mit látnak, tapasztalnak, érzékelnek és mi az igazi történet."
"s20547","hun","Az odafigyelés, a logikus gondolkodás és a történetek sikeres elvonatkoztatása egymástól."
"s20548","hun","Véleményem szerint az emberek rövidtávú memóriáját, figyelmét és értelmező készségét figyelhetik meg."
"s20549","hun","Nem csak a kísérleti alanyok memóriáját kutatja, hanem azt is hogy mennyire pontosan olvassák el az adott szövegeket. "
"s20550","hun","Azt vizsgálja, hogy mennyire figyelmesen olvassa el az ember a szöveget, és hogy képes-e a történet főszereplője által birtokolt információ helyességéről gondolkodni "
"s20551","hun","Általános szövegértés és felületes vagy alapos olvasás/értelmezés jellemző-e rád."
"s20552","hun","Milyen érzéseket vált ki belőlünk, ha nem vagyunk biztosak a válaszainkban, mivel azok nézőpont kérdései."
"s20555","hun","Felmérni a kitöltők értelmezési készségeit."
"s20557","hun","Hogy különböző információk tudatában az emberek máshogy gondolkodnak egy helyzetről. Én pl. aki tudtam, hogy hamis lakóházakat néztek, máshogy reagáltam a történtekre, mint azok,akik szerepeltek benne."
"s20563","hun","információhiány esetén mennyire bízhatunk meg a tudásunkban"
"s20564","hun","Véleményem szerint az, hogy a kutatásban résztvevők gondolkodását, értelmezési képességeiket vizsgálják."
"s20565","hun","A kitöltők mennyire olvasssák el alaposan a szövegeket."
"s20566","hun","Az olvasott szöveg alapján ki milyen szemszögből közelíti meg az adott problémát."
"s20567","hun","Az lehet a célja, hogy megfigyelhessük, hogy egy szituációt milyen sokféle szempontból lehet nézni."
"s20568","hun","Megismerni az emberek donteshozatali logikajat."
"s20571","hun","Úgy gondolom, hogy az emberi figyelmet nézik."
"s20573","hun","Nyelvhasználatot kutatja"
"s20574","hun","Szövegértés elősegítése"
"s20575","hun","Megérteni hogyan értelmeznek az emberek egy szöveget"
"s20579","hun","Talán azt kutatják, a leírás függvényében mennyire tulajdonítanak az emberek hamis vélekedést a szereplőknek."
"s20580","hun","Ez csak tipp, de általában nem jól tippelek: naiv tudatelmélet"
"s20581","hun","Véleményem szerint a kutatás célja a hamis vélekedés vizsgálata."
"s20585","hun","Nyelvhasználattal kapcsolatos felmérés"
"s20590","hun","Hogy mennyire befolyásol minket az igazság tudása. A figyelmességre is"
"s20591","hun","az emberek szövegolvasás közbeni figyelését méri fel"
"s20592","hun","Egyrészről az, hogy milyen figyelmesen olvassa az alany a szöveget, mivel a történet rövid, lehet olyan, hogy az ember csak """"""""átfutja"""""""", így a lényegi információkat összecseréli, illetve meg sem jegyzi. Másrészről gondolom cél az is, hogy kiderüljön, milyen ítéletet hoznak meg az alanyok azoknál a kérdéseknél, ahol a válaszadás szubjektívebb."
"s20596","hun","El lehet-e bizonytalanítani az embereket ellentétes információkkal? Mit gondolunk igaznak, az objektív valóságot, vagy azt, amiről nem tudjuk hogy nem igaz."
"s20597","hun","Esetleg az, hogy mennyire vagyunk tudatában cselekedeteinknek, illetve hogy csak mennyire gondoljuk, hogy tudatában vagyunk."
"s20600","hun","Azt gondolom, hogy a kísérlet célja annak a vizsgálása, hogy mennyire olvasnak figyelmesen az emberek, illetve mennyire könnyen félrevezethetőek."
"s20602","hun","Az emberek mennyire figyelnek arra amit olvasnak. Mennyire tudnak visszaemlékezni egyszer elolvasott történetekre."
"s20604","hun","Hogy az emberek mennyire figyelnek oda az olvasott szövegekre és annak részleteire"
"s20606","hun","Talán ahhoz kapcsolódhat, hogy egy-egy szövegben a megadott információk és bizonyos szavak használatával milyen gondolatokat ébreszthetünk az olvasóban, hogyan befolyásolhatjuk őket. "
"s20607","hun","Az emberek szövegértésének mérése"
"s20610","hun","Talán az, hogy felmérjük, hogy az emberek adott körülmények között mennyire találják mások véleményét ésszerűnek/helyénvalónak"
"s20613","hun","Hogy egy történet megfogalmazása, illetve annak körülményei mennyire befolyásolják a megfigyeléseinket."
"s20614","hun","Szerintem az a célja, hogy megmutassa, hogy egy adott olvasó, hogy fogja fel a szöveget, milyen szempontból közelíti meg, mennyire ad nagy jelentőséget egyes szavak jelentéseinek, milyen figyelmesen olvassa el a szöveget."
"s20617","hun","Szövegértés elemzése."
"s20619","hun","tanácstalan vagyok"
"s20621","hun","nyelvi értés és működés, következtetések vizsgálata"
"s20622","hun","Tanulságként levonható, hogy nem minden az, aminek látszik. Adott esetek értelmezése, az igazság megítélése, eldöntése úgy, hogy olyat tud a válaszadó, amelyet a történet szereplői nem."
"s20627","hun","Az a célja a kutatásnak, hogy inkább egy adott személynek vagy narrativ információknak hiszunk-e jobban"
"s20628","hun","Nyelvhasználat fontossága"
"s20629","hun","Hogy különböző helyzetek tükrében miként tudjuk értelmezni az állításokat."
"s20630","hun","Hogy mennyi információ elegendő ahhoz, hogy teljesen megértsünk egy adott szituációt. "
"s20632","hun","A szöveges feladatok megértése, azok feldolgozása, az információk helyes kezelése."
"s20633","hun","Az emberek mennyire tudnak belehelyezkedni más nézőpontjába és szóértelmezés, szövegértés."
"s20636","hun","Szerintem az a célja, hogy az eredmény megmutassa, hogy ha több ember ugyanazt a szöveget olvassa, mennyi féleképpen értelmezi azt. "
"s20638","hun","Annak a vizsgálata, hogy a háttérismeretünk mennyire befolyásolja a látásmódunkat egy-egy esetben."
"s20640","hun","Véleményem szerint, a kutatás célja az lehet, hogy az embereknek milyen lehet a szövegértési és logikai gondolkozásmódja."
"s20641","hun","Szövegértési és értelmezési képesség vizsgáláta, valamint, hogy a nyelv hogy befolyásolja a szövegmegértést. A nyelv és az értelmezés kapcsolata."
"s20643","hun","Megfigyelni,hogyan bír értelmezni a résztvevő"
"s20646","hun","Feltételezésem, hogy a kísérlet célja azt vizsgálni, hogy bizonyos nehezített megfogalmazású, nehezebben érthető szöveg/ellenőrző mondatok olvasása során milyen mértékben marad meg, illetve lesz érthető az eredeti szöveg. "
"s20648","hun","Az objektívitás és a szubjektív megismerés kommunikációs helyzetekben való feltérképezése."
"s20649","hun","Annak felmérése, hogy az egyes pluszinformációk mennyire befolyásolják az ember vélekedését a szövegben bemutatott helyzetről."
"s20650","hun","véleményem szerint a kutatással ki lehet deríteni ki mennyire figyelmesen olvasta el a szövegeket, illetve milyen szövegértési készségekkel rendelkezik"
"s20651","hun","Úgy gondolom a logikus gondolkodást nyelvi nüanszokkal 'megzavaró' kísérletben vettem részt, melynek célja talán ezen nyelvi megformáltság gondolkodásra gyakorolt hatásának vizsgálata volt."
"s20652","hun","Azt gondolom, hogy az, hogy egy dolog reprezentál valamit nem feltétlen vág egybe azzal, amit ténylegesen jelent. "
"s20653","hun","Feltételezésem szerint a kutatás célja az, hogy felmérjék az ember általános értelmező-képességét, a mindennapi értő olvasást. "
"s20655","hun","Jók voltak a szövegek és a kérdések, egyszerűnek tűntek, de biztos vagyok benne, hogy sokan máshogy válaszolták meg. Talán nemre, korra vonatkozóan lesznek benne összefüggések, hogy ki hogy értelmezte?"
"s20658","hun","Több célja is lehet, talán az, hogy milyen szemszögből értelmezünk egy-egy jelenetet, mennyire a saját szempontunkból vagy a résztvevő szempontjából prezentáljuk, és hogyan ítéljük meg a döntéseit. Azt is figyelheti a kutatás, hogy egy példafeladat után mennyire specifikusan figyelünk a következő kérdésekre, átállunk egy másik figyelmi technikára. De még akár meg is lephet, látom, hogy 62%-on áll a kitöltésem, így lehet, hogy mindjárt le kell írnom angolul, vagy visszafele az egész szöveget, és a figyelmemet figyeli - lehet, hogy ebben az esetben az első szöveget tudnám a legjobban visszaadni tartalmilag, mert ott még általánosságban figyeltem a tartalmára."
"s20661","hun","Nyelvi működés"
"s20662","hun","Szerintem ebben a kísérletben a szövegértés és értelmezés megfigyelése volt a cél. Érdekes eredmények születhetnek. Mert a kísérleti alanyok az egységes szövegértés ellenére különbözően értelmezhetik azt. Többnyire talán a saját tapasztalatuk, egyéniségük, attitűdjük alapján .

A különböző válaszok a különböző probléma megoldási képességekre is rámutathatnak. "
"s20663","hun","A magyar nyelvben használt hinni és tudni szó kapcsolatát, értelmezését megtudni."
"s20666","hun","Szerintem az lehet a célja a kutatásnak, hogy kiderítsék a kutatók, hogy mennyire befolyásol minket az olvasott szöveg. Azt vizsgálhatják véleményem szerint, hogy az olvasott szöveg milyen hatással van ránk, elhisszük amit olvasunk, vagy inkább a saját véleményünkre hagyatkozunk. "
"s20670","hun","A célja lehet hogy kiderítsük az emberek vajon hogyan tesznek különbséget 2 dolog között: tudnak vlaamit vagy csupán azt hiszik hogy tudnak valamit. Számukra milyen szerepet játszik a véletlen (""""""""szerencse""""""""), illetve az ismereteik közötti kapcsolat."
"s20673","hun","Szerintem ezzel a kutatással nem csak a szövegértési kompetenciánkat tesztelték, hanem azt is, hogy mi olvasók, mennyire bízunk a leírtakban. Tényleg volt-e tornádó, tényleg csaló-e a butik árusa, tényleg betelepültek-e farkasok a parkba stb..."
"s20674","hun","Kiderítse hogyan gondolkoznak az emberek."
"s20676","hun","Az lehet a kutatás célja, hogy kiderüljön, az emberek mennyire képesek megjegyezni az egyszer elolvasott szöveget és mennyire tudják hasznosítani a belőle kinyert információkat, továbbá az is lehet a kutatás célja, hogy az emberek ítélethozási szokásait vizsgálja."
"s20677","hun","Esetleg, hogy mennyire tudatosnak ítéljük meg mások döntéseit, ha látjuk a telje képet."
"s20678","hun","Nyelvi jelek megértése, szöveg értelmezése."
"s20679","hun","Azt gondolom, hogy a kísérlet célja az volt, hogyan észleljük mások bizonyosságát a valóságról. Mennyire befolyásolja a vélekedésünket, hogy mi az igaz információ birtokában vagyunk azonban a történet szereplők nem, vagy valami ilyesmi."
"s20680","hun","A szavak értelmének hatása, illetve a tudni és hinni ige használata, a teljes történet függvényében."
"s20682","hun","szövegértés"
"s20683","hun","Egyáltalán nem tudom."
"s20684","hun","Hogy felmérje milyennek ítéljük meg mások döntéseit, ha az egész képet látjuk (?)"
"s20685","hun","Hogy mennyire gondolkodunk ésszerűen, logikusan és hogy mennyire agyalunk túl dolgokat akkor, ha több információt tudunk"
"s20689","hun","felmérjék a képességeink"
"s20690","hun","Megfigyelni az embereket,hogyan értelmeznek különböző szövegeket a megadott információk alapján."
"s20691","hun","Hasonló, de mégis különböző rövid történeteket olvashattunk. Talán a hasonlóságokban rejlő apró különbségek észrevételén volt a hangsúly. Azaz hogyan ítélünk meg egy helyzetet, szituációkat, emberi döntéseket az előzetes információk alapján. A döntéseket és nézőpontokat befolyásoló különböző tényezők és hátterek hasonló szituációkban más és más tényként kezelt következtetésekre vezetik az embert. Mi, akik a tesztben részt veszünk, a háttér információk tudtában ítélhetjük meg a történetek szereplőinek gondolkodását, cselekedeteiket."
"s20692","hun","kevésbé fontosnak gondolt információk kiszúrása "
"s20693","hun","az adott szövegek különböző feldolgozási módjainak vizsgálata"
"s20694","hun","Az emberek figyelmet meri fel az olvasaskor."
"s20695","hun","szövegértés, értelmezés vizsgálata"
"s20699","hun","A nyelvi működés vizsgálata."
"s20701","hun","Mennyire tudjuk más személyek szempontjából értelmezni az egyes állításokat úgy, hogy mi tudjuk a teljes igazságot."
"s20702","hun","Megfigyelni, hogy az olvasott történetek milyen hatással vannak a saját itélőképességünkre."
"s20704","hun","tudatelmélet"
"s20706","hun","az általunk elolvasott szöveg értelmezése, olyan esetben ha direkt összezavaró kérdésekre kell válaszolnunk. Talán a magabizosságot kutatja a kérdőív."
"s20707","hun","Gondolkodás mód."
"s20708","hun","Hogy felmérjék a résztvevőket, ki hogyan értelmezi az olvasott szövegeket."
"s20711","hun","Talán hogy felmérje az emberek szövegekből való tájékozódási képességeit."
"s20712","hun","nyelvi kifejezés kétértelműsége"
"s20713","hun","Valamilyen összefüggés keresése a válaszok helyessége és aközött, hogy a kitöltőnek milyen érzései voltak közben."
"s20720","hun","Nyelvi képességek mérése."
"s20722","hun","Azt megvizsgálni, hogy a voltaképpen ugyanarra a sémára épülő szituációkat értékelheti-e az olvasó másképp annak függvényében, hogy hogyan vannak megfogalmazva azok."
"s20723","hun","Szerintem az emberek ítélethozatala mögötti gondolatokról pórbálnak képet kapni a kutatók."
"s20724","hun","Azt vettem észre, hogy sok múlt azon, hogy csak a történetekben szereplő személyek helyzetét figyelembe véve vizsgáltuk a kérdéseket vagy, hogy a teljes képet vettük jobban figyelembe. Talán hasonlóhoz lehetett köze a kísérlet céljának."
"s20728","hun","Kideríteni, hogy egy szövegnek/megfogalmazás módnak/információnak milyen olvasata van különböző emberek számára."
"s20729","hun","Kideríteni azt, hogy milyen módon hatnak a szövegek az egyes egyénekre."
"s20730","hun","Talán kideríteni, hogy mi az emberek véleménye egy másik emberről ha valamit akár tévesen gondol, mond, annak függvényében, hogy milyen korú, műveltségű, milyen nemű, társadalmi helyzetű. Valamint a több új adattal teli szövegekhez viszonyítva."
"s20733","hun","Szerintem ennek a kutatásnak az a célja, hogy a kutatók megtudják, hogy a kitöltők mennyire tudják jól értelmezni a kérdéseket és mennyire tudnak a részletekre figyelni."
"s20736","hun","Az ítélőképesség felmérése."
"s20739","hun","Szerintem az volt a célja, hogy tudatosuljon bennünk, hogy nem minden igaz, és nem mindent kell elhinnünk amit látunk, vagy amit mondanak nekünk."
"s20741","hun","Kideríteni azt, hogy az emberek mennyire értik meg az olvasott szöveget."
"s20745","hun","Az a célja, hogy felmérje az emberek ítélési képességeit különböző szituációkban."
"s20749","hun","Szerintem az lehet a célja, hogy kiderüljön mennyire gondolnak az emberek evidensnek dolgokat.
Pedig nem minden az, aminek látszik."
"s20751","hun","Szövegértés javítása."
"s20752","hun","Figyeli a szövegértő képességed."
"s20753","hun","szerintem a befolyásolhatóság és az intuició használata, hiszen Emmát be is csaphatták (volna), egy gyémánt ékszer nagyon drága, és befolyásolták az eladók, kihasználva a cég jó hírét. Az állatos feladatnál a srác a saját tudására és megérzésére hallgatt , ahogy a férfi is a második feladatnál."
"s20755","hun","Kognitív képességek és a figyelmes olvasás tesztelése"
"s20756","hun","Az ékszeres történet kapcsán gondoltam, hogy esetleg a tudatos vásárlással kapcsolatban lehet a kísérlet."
"s20757","hun","Talán az lehet, hogyan vélekedünk emberek döntéseiről, ha mi tudunk minden olyan információt, amiket ők nem, azaz hogyan befolyásolja a körülmények ismerete a döntések megítélését."
"s20758","hun","Szerintem a naiv tudatelmélethez kapcsolódhat a kísérlet."
"s20759","hun","Annak a tanulmányozása, hogy az emberek milyen tényezők hatására/befolyására gondolják úgy, hogy a meggyőződésük valamiről ésszerű, megkérdőjelezhetetlen, igaz."
"s20760","hun","Értelmező képesség, koncentráció, figyelem mérése/megfigyelése"
"s20762","hun","Azt gondolnám, a kutatás célja főleg az emberek szövegértelmezésének és a nyelvi logikának a kutatása - hogy mi az, amit valóban tudunk egy szövegből, és mit tesz hozzá, mivel egészíti ki az agyunk; a szövegek arra a jelenségre fókuszálnak, amikor valamit valójában csak feltételezhetünk, de mégis sokszor tényként kezeljük."
"s20767","hun","Szövegértés, ok-okozat összefüggésének megértése"
"s20768","hun","Igazából nem tudom, talán az hogy mennyire vagyunk tudatában cselekedetinkkel vagy azzal amit kimondunk."
"s20769","hun","A nyelv használatának és a gondolkodásnak a vizsgálása."
"s20770","hun","Amíg nem tudom, hogy biztos-e a tudásom (hamis vagy igaz az információm) addig semmiben nem lehetek biztos. De vajon hol a határ? Mikor tudhatom biztosan, hogy tudok valamit? "
"s20771","hun","Értelmező képesség, figyelem, koncentráció megfigyelése"
"s20774","hun","Annak a kiderítése, hogy a kísérleti alanyok, mit gondolnak mások információ feldolgozásáról, az adott szituációban leírt emberek képességei és háttértudása alapján."
"s20780","hun","Kideríteni, hogy egyes emberek milyen módon dolgoznak fel, értelmeznek szövegeket, történeteket."
"s20783","hun","A különböző emberek különböző gondolatmenete érdekelte véleményem szerint a kutatókat. Ezért is kellett vélemény alapján döntenünk a kísérletben."
"s20788","hun","Az emberek szövegértésének és gondolkodás módjának felmérése."
"s20789","hun","Felmérni, hogy az emberek mennyire értenek meg egy olvasott szöveget, illetve hogyan ítélik meg a leírtak alapján azt, ahogyan mások észlelnek."
"s20790","hun","A valóság és a gondolatok közti különbség vizsgálata"
"s20792","hun","Figyelni a részletekre. 
A 2. szöveg esetében eszembe jutott az is, hogy a nők hajlamosak azt feltételezni egy szép ékszerről, hogy értékes is és könnyen befolyásolhatóak."
"s20793","hun","Szerintem az a célja, hogy a kutatásban részvevőkről megtudják mit gondolnak arról, hogy a tudatlanság felment-e a """"""""következményei"""""""" alól."
"s20795","hun","Szerintem az a kísérlet célja, hogy felmérjék, hogyan vélekednek a résztvevők arról, hogy mi a hinni és a tudni jelentése."
"s20796","hun","A látszat és a valóság elkülönítése."
"s20798","hun","Talán az, hogy a különféle emberek különböző szituációkban született döntéseit, cselekedeteit mennyire ítéljük meg tudatosnak vagy tudattalannak. "
"s20803","hun","Nézőpont-kutatás."
"s20804","hun","nem tudom"
"s20805","hun","Hogy bővítsük a tudásunkat a nyelvi működést illetően"
"s20807","hun","Szerintem a memóriát vizsgálja"
"s20821","hun","Felmérni, hogy az emberek mennyire tudják más vélekedéseit megérteni."
"s20823","hun","A kutatás célja, hogy felmérje a kutatásban résztvevő alanyokat, hogy hogyan látják a történetekben leírt szituációkat és emberi reakciókat."
"s20826","hun","Mentalizáció vizsgálata, mi az amit mi tudunk a történetből, és mi az, amit a szereplő."
"s20828","hun","Az emberek józan paraszti eszének és olvasási készségeinek felmérése."
"s20830","hun","Nem tudom, pontosan mi lehet a célja."
"s20831","hun","Szövegértelmezési statisztika az emberi megismerésről."
"s20832","hun","Gondolom, hogy vizsgálják, hogy különböző emberekből ugyanazon szövegből milyen következtetések jönnek le."
"s20833","hun","szövegértés és a helyzet megítélése"
"s20835","hun","Felmérje a szövegértést, valamint, hogyan dolgozzuk fel azt, hogy mások hogyan érzékelik a világot, bele tudjuk e helyezni magunkat mások szemszögébe."
"s20837","hun","hogy felmérjék az emberek szövegértési képességét, és a szavak súlyát, és azoknak ellentétét."
"s20838","hun","Szövegértés vizsgálata."
"s20840","hun","Felmérje, hogy mit gondolunk arról, hogy mi játszódik le másik fejében egy szituáció alatt, a részleteket ismerve"
"s20841","hun","Hogy szemléltesse a szituációkat, amikor az emberek meg vannak róla győződve, hogy amit tudnak, az valóban úgy van, ám valójában tudtukon kívül hamis információ birtokában vannak. "
"s20843","hun","A meggyőződést vizsgálta."
"s20845","hun","Megfigyelni az emberek gondolkodását azzal kapcsolatban mi az amit tudunk, biztosan tudunk, vagy csak úgy hisszük hogy tudunk."
"s20846","hun","felmérjék az emberek gondolatait abban az esetben ha valaki véletlenül hibásan vélekedik egy dologról esetleg tudatlanságból."
"s20847","hun","Szövegértés, hozzá állás az embereknek bizonyos megfogalmazásokhoz."
"s20851","hun","MIlyen hatással van ránk egy egy szöveg megfogalmazása, emnnyire tud megtévesztő lenni a fogalmazás."
"s20855","hun","Nem teljesen egyértelmű szövegek feldolgozása, értelmezése."
"s20858","hun","Véleményem szerint ez a kutatás felméri, hogy mennyire tudunk odafigylni egy-egy szöveggel, információkkal kapcsolatban, illetve próbára teszi az ítélőképességet."
"s20861","hun","A sejtett és valós információ bizonyossága szubjektív értelemben."
"s20864","hun","Szövegértés és paradigmák vizsgálata"
"s20865","hun","A szövegekbe rejtett apró nyelvi utalások megértésének vizsgálata."
"s20866","hun","Talán az, hogy fényt derítsen arra, hogy különböző emberek hogyan értelmezik a szöveget, és az utána feltett kérdéseket. "
"s20869","hun","ítélő képességet vizsgált olvasott szöveg értelmezés alapján."
"s20870","hun","A tudásról alkotott elképzeléseink feltárása, a szöveg megértése, a szöveg feldolgozásának módja."
"s20872","hun","Hogyan lehet egy szöveget értelmezni, vagy esetleg, hogyan értelmezheti minden ember másképpen a szöveget."
"s20874","hun","Szövegek értelmezése, összefüggések a gondolt, elvárt, és valódi információk között."
"s20875","hun","Fogalmam sincs."
"s20879","hun","Egy szöveget milyen nyelvi módon értelmezünk "
