"id","survey_lang","previous"
"q_turk_R_1kSVQhzd5a6hQT7","eng","No"
"q_turk_R_2w5MpPKWqYN0PF2","eng","no"
"q_turk_R_RD2zMH96QLWwe65","eng","No"
"q_turk_R_z8zIyR5mNqktmrT","eng","No"
"q_turk_R_2D8qQYXJfsh0gIk","eng","no"
"q_turk_R_3Rq5kTNOXsJrNZX","eng","NO"
"q_turk_R_1DSUYgA2crznnRm","eng","No"
"q_turk_R_TdeFYaheab0A79D","eng","No"
"q_turk_R_3dVUJWC5iB5P4fP","eng","No"
"q_turk_R_3Rw8eM130RVY1Fw","eng","No"
"q_turk_R_ZfPi0zhEoSsgHOF","eng","NO"
"q_turk_R_3fDF7GdbRQDekD3","eng","No"
"q_turk_R_emTp1rDa7gTFCF3","eng","No."
"q_turk_R_2v1W5sP0MnXVRhk","eng","No"
"q_turk_R_1LdLqRFEVCmnDvq","eng","No."
"q_turk_R_9Nv4C5TunqYgXw5","eng","No"
"q_turk_R_2wayTm3UAJO4BY5","eng","No"
"q_turk_R_O6FJSZt1lgwZDJn","eng","no"
"q_turk_R_3LXSm0hAydZ2zo1","eng","No"
"q_turk_R_1OCuCeL2vV5p1nT","eng","no"
"q_turk_R_SHLjf2gwTssW70B","eng","No"
"q_turk_R_DwAiSMoBFD6LUUV","eng","No."
"q_turk_R_qDvTIT0akd1psXf","eng","no"
"q_turk_R_3NWAnHAjMGP7w6A","eng","yes, on Mturk with the same scenarios"
"q_turk_R_3qD7y3Wfuxt2CIK","eng","no"
"q_turk_R_RPpzDs17r1BifOV","eng","No"
"q_turk_R_1LOuwc7jG9OKsMr","eng","No"
"q_turk_R_3HZdv15INWUMvqZ","eng","No"
"q_turk_R_3EWodRkjdMeeREw","eng","no"
"q_turk_R_xyMAfqp7bBmcC9b","eng","No"
"q_turk_R_ZwNDbVo1Li6aAMN","eng","no"
"q_turk_R_21tukWTaoHauG71","eng","No"
"q_turk_R_2qxzeRSwrz7fOda","eng","no
"
"q_turk_R_qX6YEKMFjNOmFdn","eng","No"
"q_turk_R_1lhtLBLBn2qLqTb","eng","No"
"q_turk_R_NY0c5Ju8P2EY0hP","eng","no"
"q_turk_R_25GVYe9jx27yCcp","eng","no"
"q_turk_R_2CZHBaemiHb47H1","eng","no"
"q_turk_R_2S8mjVBpvoWd3LM","eng","No"
"q_turk_R_3HtvGPg0GbkI9Gp","eng","no"
"q_turk_R_dbguupCg0vAIbKx","eng","NO"
"q_turk_R_3qDmNuOv0WH2Ylf","eng","no"
"q_turk_R_2BaPOZU71CQVO7I","eng","No"
"q_turk_R_pN4Azt5DhM9rLlD","eng","No"
"q_turk_R_323nHQ2IDazIn4v","eng","none"
"q_turk_R_ylkc6YO68237vGh","eng","no"
"q_turk_R_2391iWdeAFlmxDZ","eng","No"
"q_turk_R_31Y5VVTK3WJ0NSU","eng","No"
"q_turk_R_1JD9HEDcNUeSzd4","eng","No"
"q_turk_R_3OpgSL5tDLxP7RX","eng","no"
"q_turk_R_1inj2qecBxNAuKw","eng","no"
"q_turk_R_eh5fGyVzSi6eg25","eng","no"
"q_turk_R_1eXG6UuI5D86k25","eng","No"
"q_turk_R_AcjZF65cSSiIvXH","eng","no"
"q_turk_R_1QhDgFpZKgaLjVe","eng","no"
"q_turk_R_2D5o7teSlDgK6rg","eng","No"
"q_turk_R_3lFI4UPBqajl5xM","eng","No"
"q_turk_R_1OVlZr7EtLGUIIz","eng","no"
"q_turk_R_b9MDsvL7TKtNN3H","eng","Yes. We had to read passages and give our opinion on how we felt about the situation."
"q_turk_R_0GIlXclijnoliTv","eng","No"
"q_turk_R_RIzDjM5P6NMyeyJ","eng","no"
"q_turk_R_2ypD5QhcRkx3XQ3","eng","No"
"q_turk_R_2U4SeK5JUJL2SQf","eng","No"
"q_turk_R_24OQHBsfD0FsoNG","eng","No"
"q_turk_R_3NCnfyXvSayQUmC","eng","no"
"q_turk_R_3Div9xrE2cAwdxV","eng","No"
"q_turk_R_2tM4INkKOTpPtdT","eng","No"
"q_turk_R_2tsu2eaJF4VztLk","eng","No"
"q_turk_R_2PvAWcsvlejBRza","eng","No"
"q_turk_R_2PoEWwgGO0AjXYv","eng","No"
"q_turk_R_ysGwOyK7pqZAdW1","eng","No"
"q_turk_R_3PY0dlBZwdaAwAH","eng","No"
"q_turk_R_3s0SN1LDe1iPpH9","eng","No"
"q_turk_R_2VmcxoWA9dEiETV","eng","no"
"q_turk_R_2qf69zjJDxElt4K","eng","No"
"q_turk_R_3ExQlhbj5yoaJHD","eng","no"
"q_turk_R_277n59QRvTM8Avd","eng","no"
"q_turk_R_9Xkgapju2CAwtZT","eng","No"
"q_turk_R_2RQ8W9u6pjQuhok","eng","No"
"q_turk_R_2wAlEwDttbVM8DR","eng","No"
"q_turk_R_3J907Uf8MUp87hg","eng","No"
"q_turk_R_3CUa9IYkqttyiVd","eng","No"
"q_turk_R_rln31O1ZrORtTd7","eng","no"
"q_turk_R_3Gjpi2VSEkzN9ui","eng","no"
"q_turk_R_1dmIb6d6tdBmFnR","eng","no"
"q_turk_R_1o6WaEfSngO6IDa","eng","none"
"q_turk_R_3kw9JCqumuGDHP1","eng","No"
"q_turk_R_sdK6uw0eUEmNPs5","eng","no"
"q_turk_R_2atuJnqRCqzqSno","eng","No"
"q_turk_R_1gI5nNz0IBlgcsU","eng","no"
"q_turk_R_1kXEj05sqUlqKC1","eng","No"
"q_turk_R_3kdMziUwglJvHEe","eng","No"
"q_turk_R_3KT3RDDMAuQrGAD","eng","No"
"q_turk_R_5u197vH3OyYBBiF","eng","No"
"q_turk_R_3CVo1eQavQ2YL63","eng","no"
"q_turk_R_3CQ1zn2YQy1s8o4","eng","No"
"q_turk_R_3lc39EQqL876Xex","eng","No."
"q_turk_R_2dfNxHYCd5061ZT","eng","I think I've participated in studies that were on a similar subject (beliefs about truth and knowledge)."
"q_turk_R_1OkGOsBixTN4oX3","eng","No"
"q_turk_R_0pj9X2ajFesKSKB","eng","no"
"q_turk_R_1FfXKNUkYNzsO6d","eng","no"
"q_turk_R_RUZult0EMP9GK7D","eng","no"
"q_turk_R_2ZZWBiBAQogzBt8","eng","No"
"q_turk_R_rlNQ7lELzNiOIW5","eng","no"
"q_turk_R_3hg7ftq3AR1n8mM","eng","No"
"q_turk_R_2qEnR3oPOgEpX0M","eng","No"
"q_turk_R_11ZRvjXHeBjRvQy","eng","No I haven't."
"q_turk_R_3EANhRFGYOi4E9J","eng","No"
"q_turk_R_1obSJd8LMmMEl8o","eng","No"
"q_turk_R_110AAiKU5fe5wvS","eng","no"
"q_turk_R_1hL9HgizlrTS4Xg","eng","No"
"q_turk_R_3sylmhbl0yZP8CN","eng","no"
"q_turk_R_3qOQyWhPjWidBfn","eng","No"
"q_turk_R_2ePhdSizEXBuHKg","eng","No"
"q_turk_R_2Xo1zFVbrICyLxX","eng","No"
"q_turk_R_1g771yEu6Vct9gk","eng","No"
"q_turk_R_2tqTAzsvdPfNVkT","eng","no"
"q_turk_R_9NuABHEgjrmqAJb","eng","no"
"q_turk_R_WCjrApo8Z4ZxcrL","eng","No."
"q_turk_R_3hEeL2xrQy1Wg8I","eng","No"
"q_turk_R_3huoOPi8f9Ygixy","eng","No"
"q_turk_R_qR4fnIcnYZN0Unf","eng","No"
"q_turk_R_3MmvR063X9l1iGx","eng","No"
"q_turk_R_2RQRCe6fw1oG2VA","eng","No"
"q_turk_R_1DurNdyS40bjn1X","eng","No"
"q_turk_R_8eKMyZFRh9BHAu5","eng","No"
"q_turk_R_3qm5mSACX6PrAMP","eng","No"
"q_turk_R_pfvCpGIhm4744zn","eng","No"
"q_turk_R_2pVNhqB9GbLJHjs","eng","no"
"q_turk_R_3Hv1nYlJOPFMTsB","eng","no"
"q_turk_R_shzuJLqlR77Qiad","eng","No"
"q_turk_R_2bIWjA2hPMWmjh0","eng","No"
"q_turk_R_2ZQ8rSwj1e8pZ8n","eng","No"
"q_turk_R_1mFbroWJTTA5lPW","eng","No."
"q_turk_R_1E4ETFl8m7DE2bN","eng","Very lmprove in to the survey."
"q_turk_R_1kMTo69lokcyu5z","eng","No"
"q_turk_R_2aXdLcVYiAb1ksR","eng","Yes, I have participated in a study with a question similar to the first one about the squirrel. I don't however remember seeing the other questions."
"q_turk_R_yljQ8X3CYaISqxX","eng","No"
"q_turk_R_9nyjxcKVKWCQEGB","eng","No"
"q_turk_R_22Df9QxVUQOuOus","eng","I may have done something somewhat similar but not this one."
"q_turk_R_2RNXcKV1DUZMILO","eng","No"
"q_turk_R_R502UL72xUOkXfz","eng","No"
"q_turk_R_3qD372cCJCGorB1","eng","no"
"q_turk_R_2Xp3kYsPeAGcAlI","eng","No"
"q_turk_R_1gFPr0u7m4wFhkc","eng","No"
"q_turk_R_tQU8mbOGueID20x","eng","No"
"q_turk_R_1H7Zumc0LCoKNhZ","eng","No"
"q_turk_R_1MRF1OrGjnK8XLT","eng","No"
"q_turk_R_2qe2yNHC7rLZvFi","eng","No"
"q_turk_R_3iPCf459XMzxAeS","eng","No"
"q_turk_R_1I5JeI1Dz9BH6uT","eng","good"
"q_turk_R_RsKXyVfLUf9cUYV","eng","No"
"q_turk_R_u4cMj1AFJOlSQiB","eng","No"
"q_turk_R_1DAaXcbXuBeKSKV","eng","no"
"q_turk_R_22QccLe0sHCfkB6","eng","No"
"q_turk_R_3RsJJILgPCV9YdQ","eng","No"
"q_turk_R_1NtqVfxWGpDtxw3","eng","no"
"q_turk_R_ZkSqFXuI2HoxuXn","eng","no"
"q_turk_R_2UVnL8B6Aoj6X9B","eng","No"
"q_turk_R_2eVzNKjm399F8pg","eng","No"
"q_turk_R_3HIjf8dLSo4zdIi","eng","no"
"q_turk_R_2PckrdufEmXUbSS","eng","no"
"q_turk_R_4GRtofiz0vEds5j","eng","no"
"q_turk_R_1ohadfS6uhw4JtA","eng","no"
"q_turk_R_3I3nOnLwSyS01JV","eng","No"
"q_turk_R_XCdU65jlvgxGmgV","eng","No."
"q_turk_R_1eP0G7l94JqxCxW","eng","No"
"q_turk_R_2S2CEzTYiAUxade","eng","No"
"q_turk_R_1jv39FypS1p6iu8","eng","No"
"q_turk_R_1Ump0SdYUn9egRr","eng","No"
"q_turk_R_3NDiQ4j0ovwbgPE","eng","none"
"q_turk_R_ALIwrhDLC0nCJ21","eng","No"
"q_turk_R_1Kv8Cayg94xgQUQ","eng","No"
"q_turk_R_6EZjwODxq8NdsKR","eng","No"
"q_turk_R_1Icpv2q1WSTNWCR","eng","Yes"
"q_turk_R_DUgBo7SuRmI6n05","eng","No"
"q_turk_R_2S6oNOBKx5yHFZ2","eng","No"
"q_turk_R_3Jfy62X9t8Ag9wd","eng","No"
"q_turk_R_1E3RgCEqTPEi7LL","eng","No"
"q_turk_R_1C2UOLc3g2zAAR5","eng","No"
"q_turk_R_3HHnI8Rrm7U4qXT","eng","No"
"q_turk_R_RggaNGRczDYQpRT","eng","No"
"q_turk_R_3KRiFjuKoIYg2I1","eng","no."
"q_turk_R_3nDy71qi5nlqnYw","eng","No"
"q_turk_R_3hsAXrmcccKGSXm","eng","No"
"q_turk_R_3qKFUyAAI8C6cPP","eng","no"
"q_turk_R_ULshqROZE5jFTUZ","eng","No"
"q_turk_R_3n7yXs3NDB2Faci","eng","No"
"q_turk_R_33l4xgCIU76qtNk","eng","No"
"q_turk_R_78MEEXlBRgawYlb","eng","no"
"q_turk_R_2ql0vQxD6aq3cNj","eng","No"
"q_turk_R_2qDb6EkUODrKvvv","eng","No"
"q_turk_R_PImsht7P8NqEUAp","eng","No"
"q_turk_R_9mfwciev2ipfKwx","eng","No"
"q_turk_R_3rSxZxtwx8Ot4mO","eng","No"
"q_turk_R_1fiJpUymCcyNQ5d","eng","No"
"q_turk_R_1rDIorzi572DAxU","eng","No"
"q_turk_R_2YnOMgnaZNxGPLN","eng","No"
"q_turk_R_2ruby0oop7VP2vj","eng","no"
"q_turk_R_T4V9JqtOoAmprc5","eng","No"
"q_turk_R_cMTNtpSJDIxC96V","eng","No"
"q_turk_R_31mcxcAKrMyV56Q","eng","No"
"q_turk_R_1geHuTxOfperhHY","eng","No"
"q_turk_R_3oO59efe23DdLPy","eng","None"
"q_turk_R_2v0aqPmhHwU3iel","eng","No"
"q_turk_R_3oTsBs1qu8U0FHo","eng","no"
"q_turk_R_e8NGcqMzlwd9yeZ","eng","No."
"q_turk_R_xmUOFZS2cgbQ6hH","eng","Seems vaguely familiar"
"q_turk_R_1ML0uznt5LuJZxD","eng","No"
"q_turk_R_2rPHjaBdfqlem0N","eng","no"
"q_turk_R_12ffzBxkJiDS84t","eng","no"
"q_turk_R_QiS4egjsC7DQn6N","eng","no"
"q_turk_R_277LxCI41OSOcjh","eng","No"
"q_turk_R_42RJ7S0evuBP4rv","eng","no"
"q_turk_R_C9ByFNpkagRMMmd","eng","No"
"q_turk_R_28zHfG2mCtxWqhK","eng","No"
"q_turk_R_3OjeHOPv8u5oBig","eng","no"
"q_turk_R_24OFNw4JNssya9a","eng","No"
"q_turk_R_40Xn8fhQnH8ybD3","eng","No"
"q_turk_R_R2WHUyD2OxFuIbn","eng","No"
"q_turk_R_3GqtT6ymvkQmLTD","eng","No"
"q_turk_R_3xC7qBtgLUgzOFj","eng","no"
"q_turk_R_1iqBSc7aC7dHDPx","eng","no"
"q_turk_R_2uJMAz41fJMj9uy","eng","no"
"q_turk_R_3szd9kHvQKplsny","eng","No"
"q_turk_R_31FRiQcCouMgwMS","eng","No"
"q_turk_R_D6Rj9vafQVa19OV","eng","no"
"q_turk_R_3DhYujJFN256CwC","eng","no"
"q_turk_R_1QGfc8aoig3KRc9","eng","No"
"q_turk_R_pH2knTXD4FWIs5H","eng","no"
"q_turk_R_Bs5JqZXzJ5AsYBb","eng","No"
"q_turk_R_XR2LpDFm49dfrs5","eng","No"
"q_turk_R_3Ej6jXnsOWqHG33","eng","None"
"q_turk_R_dcM0NxCEgwhxPj3","eng","No"
"q_turk_R_3jeC8F6O5h7vq0e","eng","No"
"q_turk_R_1LIIhDKMMgr4Dg2","eng","No"
"q_turk_R_CdmfjVaYvKV9lwl","eng","NO"
"q_turk_R_3iDrMfwvMhpnvge","eng","No."
"q_turk_R_27ysUbWulkxifu3","eng","None"
"q_turk_R_3JgtaNL7v8hoHBd","eng","No"
"q_turk_R_3Maji2S4aFOzzCU","eng","no"
"q_turk_R_1GDZQ0FjNzZbEzs","eng","no"
"q_turk_R_308H0d5EduH5kDH","eng","no"
"q_turk_R_3r06snMrAdPRFHA","eng","No"
"q_turk_R_3kbNxyOHvcLdNVY","eng","very improvement this survey"
"q_turk_R_3nSIi6H4CW5JEJu","eng","No"
"q_turk_R_2QSw48fYRZtJhHK","eng","No"
"q_turk_R_2Phzhd7Nz93OSYU","eng","No"
"q_turk_R_2YV7YLJqBuiQrNv","eng","No"
"q_turk_R_0BUYCItJ1QWAZYR","eng","No"
"q_turk_R_SJckNODcLzDxzcR","eng","no"
"q_turk_R_ZmCKPt0kKbjaPYt","eng","No"
"q_turk_R_2bTAj1QrMFbAb5v","eng","No"
"q_turk_R_20N0cpDYc9Lgo0j","eng","No"
"q_turk_R_3LaRksujpK8cb9g","eng","no"
"q_turk_R_3KOSkEMlFQZZXsx","eng","No"
"q_turk_R_1CxpXGUqBuDcdBy","eng","No."
"q_turk_R_1gis1JlrcLlbmoJ","eng","no"
"q_turk_R_2R8ScoEjQpDicix","eng","No"
"q_turk_R_2VIwBeceiNiYBPc","eng","No"
"q_turk_R_1OZBg7HXqjltIaj","eng","No"
"q_turk_R_3phbYzPW2Postki","eng","No"
"q_turk_R_3qdKSapwreUumQP","eng","No"
"q_turk_R_xuuiI7bQirwfEFX","eng","no"
"q_turk_R_1pSPOCQYdC1Viby","eng","no"
"q_turk_R_3g2d5m9sygPiCZA","eng","No"
"q_turk_R_3ikAjaVPdkutoiX","eng","no"
"q_turk_R_3s6BmUcxEgQzycM","eng","no"
"q_turk_R_25zTkno4xzDKpDK","eng","Yes, answering questions about if someone knows something for sure or only thinks they know."
"q_turk_R_2fvRMApvypIjyPA","eng","no"
"q_turk_R_WjTX2UI9i56zPNv","eng","No"
"q_turk_R_3kInGCF1FOeZOeE","eng","No"
"q_turk_R_81x7N1kfXV2pOpz","eng","No"
"q_turk_R_W6yVj2W1aXcoW7T","eng","No"
"q_turk_R_W044k4GQFNkTma5","eng","no"
"q_turk_R_wZAhdIN5BUbB1tv","eng","No"
"q_turk_R_2TKMeQXgkk7nnf9","eng","No."
"q_turk_R_UxLVSV4DKg1756h","eng","no"
"q_turk_R_1odxfD8fdoSmw7h","eng","No"
"q_turk_R_23d7nGXeFa6yu3N","eng","No"
"q_turk_R_ZCA2NPep5ufdA1r","eng","No"
"q_turk_R_bwKF0Ze6hZmAxNL","eng","No"
"q_turk_R_C1CaLXjPPAEhxlv","eng","no"
"q_turk_R_umtAlrqjEGg7jcR","eng","No"
"q_turk_R_3LeiLr9UNOV5z8W","eng","No"
"q_turk_R_3gZdSwB2ZkhRJow","eng","No"
"q_turk_R_7QjOB87dEsZtc1r","eng","No"
"q_turk_R_1CCLgbEW8FQgZr0","eng","No"
"q_turk_R_3qUMceXpjIxq5UM","eng","no"
"q_turk_R_22JuKMSnoa6i9A1","eng","No"
"q_turk_R_30nR6eKcXhIKUlf","eng","No"
"q_turk_R_3mlFe67roH4iN7H","eng","no"
"q_turk_R_1LhPgyG4d657VYi","eng","No. One comment I have is that while I did read all of the material carefully, the first one with the houses confused me a bit. I elected that they were ""real houses"", as I believe the description ultimately indicated that they were based on the furnishings. I just wanted to make that clear so that my HIT gets approved. Thank you!!"
"q_turk_R_1OQexJRFsaEugvg","eng","no"
"q_turk_R_3sjNtsr2B6aEzGr","eng","I don't recall specific stories like this"
"q_turk_R_33Dudp3HR0n85rR","eng","No"
"q_turk_R_3RrWFoNc8H6iT2Z","eng","No"
"q_turk_R_2zd7HRlNeZjqhhC","eng","No"
"q_turk_R_2SoayCsxdBigNjx","eng","I did another survey that asked is people KNEW something or just THOUGHT they knew something."
"q_turk_R_6S6UeoWwYo5i8U1","eng","No"
"q_turk_R_3lDfFxCxLW8c8St","eng","No"
"q_turk_R_263zHtnJAwiSymx","eng","No"
"q_turk_R_SZFenLe2bjNx8kh","eng","no"
"q_turk_R_2WwFyXS94yOPQT3","eng","No"
"q_turk_R_1JWwJIyCHV8SGrG","eng","no."
"q_turk_R_5hE9qDNCiJrmMbD","eng","No there is none."
"q_turk_R_2RVprxRep1Sx15h","eng","No"
"q_turk_R_1Cd1Kbga4qotYfQ","eng","No"
"q_turk_R_1roghwV9NQGdqOq","eng","None"
"q_turk_R_56gOFqLQ1ASVrYB","eng","yes i feel like i have completed a similar study in the past"
"q_turk_R_1rc6DoxnmMvgTsa","eng","No"
"q_turk_R_1eraYLCSOvI9a0N","eng","No"
"q_turk_R_10Db8Itv7DSFTG1","eng","no"
"q_turk_R_2B8M6PUiCwSHPJu","eng","No."
"q_turk_R_1QFsau8H4NrTE3O","eng","No"
"q_turk_R_1MKBsUJWOVBuO7T","eng","mo"
"q_turk_R_1DosZRbS5q7ck9c","eng","No"
"q_turk_R_3h24hx5PdlZ4iCB","eng","No"
"q_turk_R_2Yb4gf0ybDR93zb","eng","No"
"q_turk_R_2PsQ7unVoSiiMlh","eng","No."
"q_turk_R_WuNTcZRU1N0ID0l","eng","No"
"q_turk_R_YaDOZrmZOIkgAvv","eng","No"
"q_turk_R_12G8F9zUQxyiI32","eng","no"
"q_turk_R_3HHe5wAeWLFNmPM","eng","No"
"q_turk_R_2UXgQO20DNcYNkj","eng","No"
"q_turk_R_24vfMMXqC11K3x4","eng","no"
"q_turk_R_3QGAJ7dSCxM3qNR","eng","No"
"q_turk_R_3oLdQlXgAFsxvsh","eng","No"
"q_turk_R_tWjHkbsAcXTlWSd","eng","No"
"q_turk_R_1rf9jQfyVBI4Exv","eng","no"
"q_turk_R_1DASPXf9anuudK9","eng","no"
"q_turk_R_2Bb5RA2hihxfnym","eng","No"
"q_turk_R_2w51hBL1r6D4m2v","eng","no"
"q_turk_R_2afaaYHRWAVXFmE","eng","No"
"q_turk_R_pLvS0huab4IKS8p","eng","no"
"q_turk_R_12GblEGnvQEf7XG","eng","No"
"q_turk_R_1ClTERpRi5gzz1c","eng","This was unique, I haven't done a study quite like this."
"q_turk_R_3kcfHbEjvMAxbkL","eng","No"
"q_turk_R_1myeQpsKntC8cTH","eng","no"
"q_turk_R_3JK7qQCxTABVmxd","eng","No"
"q_turk_R_3KHGwYzqKXyFX5S","eng","No"
"q_turk_R_0MR83zyHGW7uzjb","eng","No"
"q_turk_R_3jUxOgCbo6zKkgs","eng","No"
"q_turk_R_2scGfvYeCZAGJYa","eng","no"
"q_turk_R_2TTQCkDLiyg5kvU","eng","No"
"q_turk_R_2QS7xhmxsMF9uFG","eng","No"
"q_turk_R_2WTHr7l1jISC1k8","eng","No"
"q_turk_R_1OkPYX6saNKeDiB","eng","No"
"q_turk_R_25Rr0dBG8C5lcsd","eng","No"
"q_turk_R_1HpeKZYuDbDD5OB","eng","no"
"q_turk_R_27aq6xZCEMQGxxM","eng","No"
"q_turk_R_UiGeJdR1YlfvNV7","eng","No"
"q_turk_R_x3L6j2keXlL5RrH","eng","No"
"q_turk_R_3iPRI3NrFmajwB3","eng","No"
"q_turk_R_2dGDbTE65lIOXkL","eng","no"
"q_turk_R_2EEOaZKjVvRvh19","eng","no"
"q_turk_R_10GVY80fen5wtun","eng","No"
"q_turk_R_1hGVMSfMAFBGJzF","eng","No"
"q_turk_R_3JE5U0GLZNFoZks","eng","No"
"q_turk_R_OwEKtpZLzWdmc8N","eng","no"
"q_turk_R_1QrVmlX7rpVJXKF","eng","no"
"q_turk_R_1LAlKGr5eDvIshH","eng","No (Vaguely similar ones)"
"q_turk_R_2bUYT3iURE2uAVT","eng","no"
"q_turk_R_2EFx087pZWhJFov","eng","No"
"q_turk_R_2alZX9e4tBVIHyk","eng","No"
"q_turk_R_1o7K0Jvf7Vipg1f","eng","No"
"q_turk_R_31uyyXJN0i6XYXZ","eng","No."
"q_turk_R_b7ngbk3jfbONtTP","eng","None"
"q_turk_R_1l61LOAC4kh8eUM","eng","No"
"q_turk_R_295kkbAd1KIyVMZ","eng","No"
"q_turk_R_27Kb6vAJPV3g5Sm","eng","Good survey."
"q_turk_R_VVcYUp76DE7vRGV","eng","No"
"q_turk_R_3MyxHNkhDCFsrGZ","eng","No"
"q_turk_R_2QFfx21W6dFJpNm","eng","no"
"q_turk_R_217oA0dQcCiyDAM","eng","no"
"q_turk_R_tKcSsN3JCwbfxQt","eng","No"
"q_turk_R_xfPj8iBxlgujzVf","eng","no"
"q_turk_R_1OOb5HfmPrHZ6Ol","eng","No"
"q_turk_R_1kSnGWkmJhFnEgX","eng","No"
"q_turk_R_5ig8GTLV4mhOzf3","eng","Similar reading and responding to scenarios, but this is a new survey for me."
