StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q114,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self-control_1,trait_self-control_2,trait_self-control_3,trait_self-control_4,self-esteem_1,Q108_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots
43950.04145,43950.07434,0,223.233.2.28,100,2841,1,43950.07435,R_2Siyre0WB6U3zcK,,,,,22.56550598,88.36529541,anonymous,BENG,1,9,2,1,1,10,7,7,9,1,10,10,10,10,10,10,60,25,15,4,1,5,0,5,10,10,5,5,4,5,0,9,9,10,0,0,9,4,0,8,0,0,0,9,8,5,6,7,9,10,7,0,0,6,5,0,5,0,7,9,0,10,10,9,0,9,7,0,8,9,10,50,60,0,10,5,25,300,4,1,,35,3,1,6,small shop owner,1,2,1,1,213
43950.07932,43950.08219,0,47.15.180.56,100,248,1,43950.0822,R_3qWDbYh3N1tdNRG,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,8,7,8,9,9,10,8,3,3,3,7,9,9,9,0,0,9,10,10,10,10,10,10,8,8,8,9,9,9,9,10,0,0,9,0,2,5,6,3,6,5,10,10,3,0,3,3,0,8,9,10,30,60,10,7,7,50,300,7,1,,27,1,,1,,8,1,1,1,213
43950.0823,43950.08559,0,47.15.180.56,100,283,1,43950.0856,R_2bPmtadaCcjzI63,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,4,6,5,7,5,10,9,3,3,3,3,3,9,10,10,0,0,10,10,10,10,10,10,10,9,9,9,10,10,10,10,10,0,1,10,0,3,7,3,3,5,6,10,10,2,0,2,2,0,7,8,10,40,70,5,9,7,50,300,7,2,,40,3,2,6,,6,1,1,1,213
43950.07472,43950.14146,0,171.51.140.25,100,5766,1,43950.14147,R_1CdnH71OXb4Zjip,,,,,22.56550598,88.36529541,anonymous,BENG,1,9,10,2,9,0,5,5,10,2,10,10,10,9,10,10,75,15,10,4,1,5,0,5,9,10,4,0,5,5,0,10,10,10,0,5,9,5,0,7,5,0,0,8,8,6,5,7,10,10,8,0,0,5,5,5,5,0,5,6,9,10,10,9,0,5,5,0,6,7,7,50,70,0,12,5,50,300,5,2,,28,3,1,6,housewife,1,2,1,1,213
43950.1464,43950.14935,0,47.15.189.46,100,254,1,43950.14936,R_V4Qy9NwqimC4J33,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,6,7,9,9,9,9,10,8,3,2,2,3,10,10,10,0,0,9,10,10,10,10,10,10,9,9,10,10,10,10,9,9,0,0,10,0,3,6,5,4,5,5,10,10,2,0,2,2,0,5,5,10,50,70,5,9,7,50,300,7,1,,38,2,,1,,7,1,1,1,213
43950.14948,43950.15263,0,47.15.189.46,100,272,1,43950.15264,R_27QzHoJbRWLLBMj,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,35,35,4,4,7,8,7,10,10,8,3,3,5,2,10,10,10,0,0,10,10,10,10,10,10,10,6,6,10,10,10,10,10,10,0,0,8,0,3,4,5,3,4,7,10,10,2,0,3,2,0,3,3,10,50,70,5,9,4,50,300,,1,,55,3,1,2,,4,1,1,1,213
43950.15271,43950.15565,0,47.15.189.46,100,254,1,43950.15566,R_3DEn7YunTLBOtR7,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,6,5,8,5,10,10,3,2,1,2,1,10,10,10,0,0,9,10,9,9,8,9,1,10,9,9,10,9,10,9,10,1,1,10,0,2,7,3,2,3,5,10,10,2,0,1,2,0,7,8,10,40,80,1,9,8,50,300,7,2,,39,3,1,1,,6,1,1,1,213
43950.15569,43950.15862,0,47.15.189.46,100,253,1,43950.15864,R_1QyL9perpskqprS,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,7,8,9,8,9,9,8,3,3,3,7,10,10,10,0,0,9,10,10,10,10,10,10,9,9,10,9,10,10,9,9,0,0,10,0,3,8,5,7,6,8,10,10,2,0,3,3,0,5,5,10,50,70,5,9,6,50,300,7,1,,37,3,0,1,,6,1,1,1,213
43950.15878,43950.16168,0,47.15.189.46,100,249,1,43950.16169,R_AI4ImkuqKC2j5W9,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,4,5,6,8,6,9,9,3,3,3,2,3,10,10,10,0,0,10,10,10,10,10,10,2,8,9,9,10,10,10,10,10,0,0,10,0,3,6,5,4,5,7,10,10,2,0,3,0,0,8,8,10,50,60,5,9,7,50,300,7,1,,30,2,,1,,5,1,1,2,213
43950.16184,43950.1649,0,47.15.189.46,100,263,1,43950.16491,R_6WkNyRKWX8sFRmh,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,6,5,7,5,8,8,5,5,5,5,4,10,10,10,0,0,10,10,10,10,10,10,10,10,9,10,10,10,10,10,10,0,0,9,0,3,5,5,3,5,5,10,10,2,0,2,2,0,5,5,10,40,90,5,9,6,50,300,7,2,,29,3,1,6,,6,1,1,1,213
43950.16506,43950.16781,0,47.15.189.46,100,237,1,43950.16783,R_30jec804Sfp30wJ,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,5,8,7,8,10,10,8,2,2,3,6,10,10,10,0,0,10,10,10,10,10,10,3,9,9,10,9,10,10,9,10,0,0,10,0,3,5,2,2,3,5,10,10,2,0,2,2,0,5,5,10,50,80,5,9,7,50,300,7,2,,25,2,,1,,5,1,1,1,213
43950.16786,43950.17097,0,47.15.189.46,100,268,1,43950.17098,R_23Uhln2qPumR4fM,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,7,5,5,5,9,9,9,3,2,2,3,10,10,10,0,0,10,10,10,10,10,10,8,9,9,10,10,10,10,10,10,0,0,10,0,3,5,4,3,5,5,10,10,3,0,2,2,0,5,4,10,50,60,5,7,7,50,300,7,1,,39,3,2,1,,6,1,1,1,213
43950.17102,43950.17369,0,47.15.189.46,100,231,1,43950.1737,R_ey530xe3GXbfXjj,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,4,7,7,9,8,9,10,8,3,3,2,3,10,10,10,0,0,10,10,10,10,10,10,5,9,10,10,10,10,10,10,10,0,0,10,0,3,5,5,2,5,3,10,10,2,0,1,2,0,4,4,10,50,80,10,9,7,50,300,7,1,,41,3,1,1,,7,1,1,1,213
43950.14159,43950.1883,0,171.51.140.25,100,4036,1,43950.18831,R_3arNv474vVRkaZP,,,,,22.56550598,88.36529541,anonymous,BENG,1,9,10,3,7,10,7,7,10,3,9,10,10,10,10,10,60,35,5,4,1,5,0,5,10,10,5,4,4,5,5,10,10,10,0,5,10,5,5,8,5,0,0,9,8,5,5,5,10,10,9,0,0,5,5,5,6,5,7,5,5,9,10,5,0,5,5,0,5,5,9,50,60,0,12,5,25,300,4,2,,35,3,1,6,housewife,1,2,1,1,213
43950.26221,43950.26476,0,47.15.132.110,100,220,1,43950.26477,R_1q8TKE16XFWKaEr,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,9,9,9,9,10,0,50,50,5,7,7,8,8,9,9,8,3,3,3,3,10,10,10,0,0,10,10,10,10,10,10,10,10,9,9,10,10,10,10,10,0,0,10,0,3,6,2,2,5,5,10,10,2,0,2,2,0,7,7,10,50,70,5,9,6,50,300,7,1,,55,3,3,6,,7,1,1,1,213
43950.2648,43950.26772,0,47.15.132.110,100,252,1,43950.26773,R_RgL7oVSLbalqLKh,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,4,6,7,8,8,10,9,5,5,5,5,3,10,10,10,0,0,9,10,10,10,10,10,3,9,9,9,10,10,10,10,10,0,0,10,0,4,6,3,3,5,5,10,10,0,0,0,0,0,4,4,10,30,90,5,9,8,50,300,7,2,,39,3,1,6,,5,1,1,1,213
43950.26775,43950.27024,0,47.15.132.110,100,214,1,43950.27026,R_1GHQlOY2SDdcvad,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,7,8,8,8,10,10,3,2,2,2,2,10,10,10,0,0,10,10,10,10,10,10,3,10,9,10,10,10,10,10,10,0,0,10,0,3,6,3,3,4,4,10,10,2,0,2,2,0,3,8,10,50,80,1,9,8,50,300,7,1,,30,1,,1,,6,1,1,1,213
43950.28758,43950.30547,0,223.233.37.221,100,1546,1,43950.30549,R_23WxV0J871NtG0G,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,4,1,4,10,8,7,10,5,10,10,10,10,10,10,50,30,20,5,5,10,5,10,10,10,5,0,0,0,0,10,10,10,0,0,10,0,5,8,8,5,0,10,5,10,10,10,10,5,5,0,0,10,5,0,10,0,8,9,10,10,10,10,0,10,5,0,10,10,10,40,50,5,11,5,50,3,7,1,,28,3,1,1,,5,2,1,1,213
43950.3064,43950.3238,0,223.233.37.221,100,1503,1,43950.32381,R_2xVm28kl58grU0s,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,5,3,5,0,10,10,10,0,10,10,10,10,6,10,50,20,30,2,1,10,10,10,10,10,10,10,10,10,5,10,10,10,10,5,10,10,10,10,5,7,0,5,5,10,10,10,10,10,10,0,0,10,5,0,10,10,10,10,5,10,10,10,0,10,10,0,10,10,10,0,40,5,12,5,50,3,7,1,,33,3,2,3,,1,2,1,1,213
43950.34262,43950.34755,0,47.15.136.41,100,426,1,43950.34756,R_3PFQbhzZjLDT8UB,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,5,9,9,9,10,10,9,5,5,5,3,10,10,10,0,0,10,10,10,10,10,10,10,10,10,9,10,10,10,10,10,0,0,10,0,3,5,5,3,5,5,10,10,0,0,2,2,0,4,4,10,50,90,5,9,5,50,300,7,1,,36,1,,1,,5,1,1,1,213
43950.34759,43950.35075,0,47.15.136.41,100,273,1,43950.35077,R_1igFshygPmsvHmk,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,4,8,5,9,5,10,10,2,2,2,2,2,10,10,10,0,0,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,0,0,10,0,3,5,3,3,5,5,10,10,0,0,0,0,0,7,7,10,30,80,5,9,7,50,300,7,1,,40,3,2,6,,8,1,1,1,213
43950.3508,43950.35338,0,47.15.136.41,100,223,1,43950.35339,R_1eyQt1S2CARTjtj,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,7,7,8,7,10,10,8,3,2,5,3,10,10,10,0,0,10,10,10,10,10,10,10,9,9,10,10,10,10,9,8,0,0,10,0,3,5,5,3,5,6,10,10,2,0,2,2,0,5,5,10,50,70,5,9,7,50,300,7,1,,27,2,,1,,7,1,1,1,213
43950.35341,43950.35638,0,47.15.136.41,100,256,1,43950.35639,R_2WTOaS47v2p7GnF,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,20,40,40,4,4,8,8,8,9,9,8,5,5,5,7,9,9,10,0,1,10,10,10,10,10,10,5,7,7,10,10,10,10,8,9,0,0,9,0,2,2,5,3,3,6,10,10,2,0,3,3,0,4,3,10,60,90,5,7,4,50,300,7,1,,59,3,3,5,,4,1,1,1,213
43950.35642,43950.35942,0,47.15.136.41,100,258,1,43950.35943,R_2y8lijiVDtPndyz,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,7,5,7,5,10,10,5,2,2,2,5,10,10,10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,0,3,7,3,3,5,8,10,10,2,2,2,2,0,7,7,10,50,80,5,9,6,50,300,7,1,,38,3,1,1,,7,1,1,1,213
43950.35946,43950.36233,0,47.15.136.41,100,247,1,43950.36233,R_PMcjeEz2V5lLW8x,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,6,7,7,8,8,8,3,2,2,2,3,10,10,10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,0,2,3,2,3,3,5,10,10,0,0,0,0,0,7,7,10,40,80,0,9,7,50,300,7,2,,24,2,,1,,6,1,1,1,213
43950.36235,43950.36539,0,47.15.136.41,100,262,1,43950.3654,R_9RogqdNkIpkPQJP,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,4,7,5,8,5,10,10,8,3,3,3,3,10,10,10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,0,3,3,6,2,5,5,10,10,2,0,3,2,0,5,5,9,30,50,5,9,7,50,300,7,1,,,3,2,6,,7,1,1,1,213
43950.36543,43950.36859,0,47.15.136.41,100,272,1,43950.3686,R_3dZipbGZNUugUDE,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,6,6,7,7,10,10,8,5,5,5,7,10,10,10,0,0,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,0,0,9,0,3,5,4,2,5,5,10,10,2,0,2,2,0,6,7,10,50,70,5,9,7,50,300,7,2,,41,3,1,6,,6,1,1,1,213
43950.38709,43950.40243,0,223.233.9.27,100,1325,1,43950.40244,R_5hVZjF0zKTYbsuR,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,1,0,0,0,5,5,10,0,10,5,10,10,10,10,50,30,20,3,5,0,0,1,10,5,5,5,5,5,0,10,10,10,1,0,10,10,1,10,10,0,10,5,10,1,10,1,5,10,0,0,5,0,5,1,10,0,10,0,0,10,10,10,0,10,10,0,10,10,10,50,50,,14,5,50,3,4,2,,24,1,,4,,4,1,1,1,213
43950.40252,43950.41362,0,223.233.9.27,100,959,1,43950.41363,R_3dH2v4BvAmFqhDi,,,,,22.56550598,88.36529541,anonymous,BENG,1,8,1,0,1,0,9,5,10,10,10,10,10,10,10,10,50,30,20,4,2,10,10,0,10,10,5,5,5,5,0,10,10,10,1,0,10,10,0,10,10,0,0,10,5,10,10,10,10,0,10,10,0,10,5,10,10,0,10,0,0,10,10,0,0,10,10,10,10,10,10,50,50,0,14,5,50,300,4,1,,38,1,,6,activist ,2,2,1,1,213
43950.46301,43950.83692,0,223.233.22.213,100,32306,1,43950.83694,R_2VwlXnXTSKv6laZ,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,0,0,2,0,10,9,10,2,10,10,10,10,10,10,75,20,5,3,1,0,0,0,10,10,5,5,5,5,0,10,10,10,0,0,10,5,0,10,10,0,0,10,10,5,4,5,10,10,9,0,0,5,5,0,2,0,2,0,0,10,9,5,0,7,7,0,5,5,10,50,50,5,,5,25,3,4,1,,32,1,,3,,3,2,1,1,213
43950.83697,43950.88308,0,223.233.22.213,100,3984,1,43950.88309,R_3eaSEW8fygnDNw7,,,,,22.56550598,88.36529541,anonymous,BENG,1,8,0,0,2,10,7,7,10,0,10,8,10,10,10,10,75,20,5,3,4,3,0,0,10,9,5,5,5,5,0,10,10,10,6,0,10,2,0,7,8,0,0,9,5,5,6,5,9,10,7,0,0,5,5,0,0,0,4,0,6,8,9,5,0,9,7,0,5,7,10,60,70,0,15,5,25,3,4,2,,25,1,,4,,4,2,1,1,213
43950.38558,43950.96804,0,47.15.171.64,100,50324,1,43950.96805,R_2dSUEXskqYqPk7c,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,5,7,7,7,10,10,8,3,2,3,3,10,10,10,0,0,10,10,10,10,10,10,10,8,9,10,10,10,10,10,10,0,1,10,0,2,3,5,5,5,5,10,10,0,0,0,1,1,4,3,10,50,70,5,9,5,50,300,7,1,,33,1,,2,,5,1,1,1,213
43950.96809,43950.97087,0,47.15.171.64,100,240,1,43950.97088,R_247dgrbOduqZpol,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,7,8,8,8,10,10,8,3,2,2,3,10,10,10,0,0,10,10,10,10,10,10,3,10,10,10,10,10,10,10,10,0,0,10,0,3,4,4,4,4,6,10,10,2,0,2,2,0,7,7,10,40,70,5,9,7,50,300,7,2,,40,3,1,1,,7,1,1,1,213
43950.97101,43950.97392,0,47.15.171.64,100,252,1,43950.97394,R_qyitDXRidG7mSR3,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,8,7,8,8,10,10,5,5,5,5,2,10,10,10,0,0,10,10,10,10,10,10,3,10,10,10,10,10,10,10,10,0,0,10,0,2,5,3,3,5,5,10,10,1,0,2,1,5,5,5,10,30,90,10,9,7,50,300,7,1,,35,3,1,1,,8,1,1,1,213
43950.97397,43950.97699,0,47.15.171.64,100,260,1,43950.977,R_21G06Nulu6fYebm,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,4,5,7,7,7,10,10,3,2,2,3,2,10,10,10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,0,2,3,5,3,2,5,10,10,0,0,0,0,0,4,6,10,50,80,5,9,6,50,300,7,1,,61,3,2,5,,5,1,1,1,213
43950.97701,43950.98023,0,47.15.171.64,100,277,1,43950.98024,R_YPjUasJINlrrzmp,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,60,40,4,7,5,5,5,10,10,5,5,5,5,2,10,10,10,0,0,10,10,10,10,10,10,5,9,9,10,10,10,10,10,10,0,0,10,0,2,5,5,2,5,4,10,10,1,1,1,2,0,7,7,10,50,70,5,9,7,50,300,7,1,,30,2,,1,,5,1,1,1,213
43950.98025,43950.98297,0,47.15.171.64,100,234,1,43950.98299,R_qKGGOWgvRcIY7df,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,7,8,8,8,10,10,8,5,1,1,5,10,10,10,0,0,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,0,0,10,0,2,7,5,5,5,7,10,10,1,0,2,1,0,5,5,10,40,70,10,9,7,50,300,7,1,,39,3,2,6,,7,1,1,1,213
43950.98322,43950.9856,0,47.15.171.64,100,205,1,43950.98561,R_3sp0Jl5DsqMQES4,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,4,6,8,9,9,10,10,7,7,1,2,3,10,10,10,0,0,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,0,0,10,0,3,3,5,5,7,7,10,10,2,1,0,0,0,3,3,10,50,90,5,9,6,50,300,7,2,,28,1,,1,,6,1,1,1,213
43950.99329,43950.9956,0,47.15.159.21,100,199,1,43950.99561,R_2a96hYz2sNPuD3s,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,4,5,7,8,8,10,10,7,8,0,0,3,10,10,10,0,0,10,10,10,10,10,10,10,9,8,10,10,9,10,10,10,0,0,9,0,3,4,3,3,4,5,10,10,2,0,3,2,0,5,5,10,50,70,5,9,7,50,300,7,1,,30,1,,1,,5,1,1,1,213
43950.99564,43950.99816,0,47.15.159.21,100,218,1,43950.99817,R_2D2m0ZFlsDdqS75,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,60,40,5,8,5,5,5,10,10,5,5,5,5,3,10,10,10,0,0,10,10,10,10,10,10,10,9,9,10,10,10,10,10,10,0,0,9,0,5,7,7,7,6,7,10,10,1,0,0,0,0,8,8,10,30,80,10,9,7,50,300,7,1,,50,3,2,6,,8,1,1,1,213
43950.99819,43951.00066,0,47.15.159.21,100,213,1,43951.00067,R_50IINmKA5yGU26l,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,60,40,4,8,7,8,8,9,10,5,5,5,5,7,10,10,10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,0,3,5,6,5,5,6,10,10,2,1,1,2,1,7,8,10,30,80,10,9,7,50,300,7,1,,48,3,1,6,,8,1,1,1,213
43951.08046,43951.08282,0,47.15.167.228,100,203,1,43951.08283,R_2zAdpCU8ibapXWC,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,5,7,8,8,10,10,5,5,5,5,3,10,10,10,0,0,9,10,10,10,10,10,10,9,8,9,10,10,9,10,10,0,0,9,0,3,5,5,4,5,5,10,10,2,0,2,2,0,5,5,10,50,90,5,9,7,50,300,7,2,,31,3,2,2,,5,1,1,1,213
43951.08337,43951.0858,0,47.15.167.228,100,209,1,43951.08581,R_3Myt5qISFcZp3Z8,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,60,40,4,5,5,5,5,10,10,8,8,5,5,3,10,10,10,0,0,10,10,10,10,10,10,5,9,9,9,9,9,9,10,10,0,1,9,0,4,3,3,3,3,3,10,10,2,0,2,2,0,3,3,10,50,80,5,9,4,50,300,7,1,,46,3,1,1,,5,1,1,1,213
43951.08583,43951.08856,0,47.15.167.228,100,236,1,43951.08857,R_1kRnfkxz34MvOuW,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,50,40,4,5,5,5,5,9,9,5,5,5,5,6,10,10,10,0,0,10,10,10,10,10,10,5,8,7,9,10,10,10,10,10,0,0,9,0,3,3,5,3,3,5,10,10,2,0,2,2,0,2,3,10,50,90,5,5,5,50,300,7,1,,50,3,2,1,,5,1,1,1,213
43951.08859,43951.09117,0,47.15.167.228,100,222,1,43951.09118,R_2aD1bN5o6DEQzT2,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,7,7,7,7,10,10,8,9,1,1,3,10,10,10,0,0,10,10,10,10,8,10,5,10,10,10,10,10,10,10,10,0,0,10,0,4,6,5,3,4,8,10,10,3,0,1,1,0,3,3,10,40,70,0,9,8,50,300,7,2,,26,2,,1,,7,1,1,1,213
43951.0912,43951.09377,0,47.15.167.228,100,221,1,43951.09378,R_10w4s2mMU3EvwGp,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,60,40,3,5,7,5,5,9,10,5,5,5,5,5,10,10,10,0,0,10,10,10,10,10,10,5,10,9,10,10,10,10,10,10,1,0,10,0,3,5,5,4,4,5,10,10,2,0,3,2,0,7,7,10,50,70,5,9,5,50,300,7,1,,29,3,,2,,5,1,1,1,213
43951.0938,43951.09628,0,47.15.167.228,100,215,1,43951.0963,R_sLG6YW3PokcGqiZ,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,5,7,10,10,10,9,10,7,5,5,5,6,10,10,10,0,0,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,0,0,10,0,3,6,3,3,3,3,10,10,0,0,2,2,0,5,5,10,40,80,5,9,7,50,300,7,1,,30,3,,6,,6,1,1,1,213
43951.09631,43951.09882,0,47.15.167.228,100,216,1,43951.09883,R_2YIWZ3ahO0svAIe,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,60,40,5,5,8,8,8,9,9,8,8,3,2,3,10,10,10,0,1,10,10,10,10,10,10,5,10,10,10,9,10,9,10,10,0,0,9,0,3,5,3,3,3,5,10,10,2,0,2,2,0,4,4,10,40,80,0,9,5,50,300,7,2,,39,1,,1,,6,1,1,1,213
43951.09884,43951.10119,0,47.15.167.228,100,203,1,43951.10121,R_pyHsI9m0TTuegZr,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,30,35,35,4,6,5,5,5,10,10,5,5,5,5,3,10,10,10,0,0,10,10,10,10,10,10,3,10,10,10,10,10,10,10,10,0,0,10,0,3,5,3,3,3,10,10,10,2,0,2,2,1,1,1,10,50,70,5,9,7,50,300,7,1,,44,3,2,1,,6,1,1,1,213
43951.10123,43951.10395,0,47.15.167.228,100,234,1,43951.10396,R_Dk1rt9IFUE4acjT,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,4,5,5,7,5,10,10,8,8,2,2,5,10,10,10,0,0,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,0,0,10,0,3,5,4,3,3,5,10,10,2,0,2,2,0,7,8,10,50,90,10,9,6,50,300,7,2,,40,3,1,1,,6,1,1,1,213
43951.10398,43951.10642,0,47.15.167.228,100,210,1,43951.10643,R_3MQ1XfZjsDhTBMQ,,,,,22.56550598,88.36529541,anonymous,BENG,1,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,50,50,3,4,8,8,8,10,10,8,8,3,3,7,10,10,10,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,10,0,3,5,3,3,3,5,10,10,2,0,2,2,2,3,2,10,60,80,5,7,4,50,300,7,1,,43,3,1,2,,4,1,1,1,213
