StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,age_1,footwear,footwear_DO_1,footwear_DO_2,footwear_DO_3,footwear_DO_4,footwear_DO_5,rsvp,rsvp_DO_1,rsvp_DO_2,rsvp_DO_3,rsvp_DO_4,rsvp_DO_5,elevator,elevator_DO_1,elevator_DO_2,elevator_DO_3,elevator_DO_4,elevator_DO_5,consent,today,2015,2010,2005,2000,1995,1990,1985,1980,1975,2000_born,1995_born,1990_born,1985_born,1980_born,1975_born,1970_born,1965_born,1960_born,1955_ born,1980_before,1975_before,1970_before,1965_before,1960_before,1955_before,1950_before,1945_before,1940_before,1935_before,1960_before2,1955_before2,1950_before2,1945_before2,1940_before2,1935_before2,1930_before2,1925_before2,1920_before2,1915_before2,check_60,check_65,check_70,check_75,check_80,check_85,check_90,check_95,check_100,check_105,explain_more_60,explain_more_65,explain_more_70,explain_more_75,explain_more_80,explain_more_85,explain_more_90,explain_more_95,explain_more_100,explain_more_105,explain_less_60,explain_less_65,explain_less_70,explain_less_75,explain_less_80,explain_less_85,explain_less_90,explain_less_95,explain_less_100,explain_less_105,age,gender,race,income,check,check_4_TEXT,education,kids,political_ideology,oldest_kid,comments
3/5/21 15:43,3/5/21 15:43,IP Address,100,5,TRUE,3/5/21 15:43,R_3egypDw0sFFZ6jX,,,,,31.89509583,-100.5103989,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 15:43,3/5/21 15:43,IP Address,100,8,TRUE,3/5/21 15:43,R_z87tHRvtppYPamJ,,,,,41.94500732,-87.79959869,anonymous,EN,45-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 15:42,3/5/21 15:45,IP Address,100,157,TRUE,3/5/21 15:45,R_WfJVKhdCBcg69YR,,,,,39.02890015,-95.20860291,anonymous,EN,50-54,Bell bottoms,5,4,1,3,2,A wedding invitation,5,2,3,1,4,An elevator,4,2,5,3,1,I consent to take part in this study,5,,,,,,5,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 90 years ago",,,,,,,,,,"I think some of those things might be because there was more community, but people also were very bad in terms of social issues.",,,,,,,,,,,,,,50,Male,White,"$75,000 - $95,000",Other,apple,Graduate school,2,Very liberal,2006,
3/5/21 15:43,3/5/21 15:46,IP Address,100,153,TRUE,3/5/21 15:46,R_3ejYBZmAxX3xqL6,,,,,34.64300537,-86.81680298,anonymous,EN,50-54,Bell bottoms,4,5,3,1,2,A wedding invitation,1,5,4,3,2,An elevator,2,4,5,1,3,I consent to take part in this study,5,,,,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 90 years ago",,,,,,,,,,,,,,,,,,,,,,,,54,Male,White,"$200,000+",Other,apple,Graduate school,2,Somewhat conservative,1992,
3/5/21 15:48,3/5/21 15:48,IP Address,100,4,TRUE,3/5/21 15:48,R_1kFDV5IHIYhJvOA,,,,,40.59559631,-74.08059692,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 15:47,3/5/21 15:48,IP Address,100,11,TRUE,3/5/21 15:48,R_BA1H8Tldtv0OHqF,,,,,38.40730286,-90.4367981,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 15:48,3/5/21 15:48,IP Address,100,3,TRUE,3/5/21 15:48,R_20O3WmwGpRWUBmC,,,,,39.10910034,-84.60820007,anonymous,EN,45-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 15:49,3/5/21 15:49,IP Address,100,7,TRUE,3/5/21 15:49,R_3pgVvk6xtAefo89,,,,,27.69610596,-97.39990234,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 15:44,3/5/21 15:49,IP Address,100,264,TRUE,3/5/21 15:49,R_e8tm3e9RJb9Kf73,,,,,26.27290344,-80.26000214,anonymous,EN,50-54,Bell bottoms,1,3,5,4,2,A wedding invitation,5,3,2,4,1,An elevator,5,4,2,1,3,I consent to take part in this study,4,,,,,,5,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 90 years ago",,,,,,,,,,,,,,,,,,,,I think that people have lost a lot of the old fashioned values that they had 90 years ago. There is less focus on religious and family values. The people of that time had gone through many hardships that made them appreciate what they had and it helped them focus on helping others. The people of that time also had a lot less material items in their lives and they focused more on experiences and just enjoying their lives and helping their communities.,,,,51,Female,White,"$75,000 - $95,000",Other,apple,Graduate school,1,Somewhat liberal,2003,
3/5/21 15:46,3/5/21 15:49,IP Address,100,166,TRUE,3/5/21 15:49,R_QmiW5TZ6HAbkYBX,,,,,32.31419373,-106.7975998,anonymous,EN,65-69,Bell bottoms,2,4,5,1,3,A wedding invitation,4,2,5,1,3,An elevator,5,2,3,4,1,I consent to take part in this study,5,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 105 years ago",,,,,,,,,,,,,,,,,,,,,67,Female,White,"$35,000 - $55,000",Introverted,,Some college,2,Somewhat liberal,1970,No comments
3/5/21 15:49,3/5/21 15:49,IP Address,100,4,TRUE,3/5/21 15:49,R_29gLXY65y7e9Gtv,,,,,40.59159851,-74.31790161,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 15:49,3/5/21 15:49,IP Address,100,31,TRUE,3/5/21 15:49,R_2Tw0IEdunYQwAxJ,,,,,37.3881073,-121.8755951,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 15:50,3/5/21 15:50,IP Address,100,4,TRUE,3/5/21 15:50,R_211h6JsILKhu5fz,,,,,39.74360657,-86.11579895,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 15:50,3/5/21 15:52,IP Address,100,139,TRUE,3/5/21 15:52,R_24x5ulJjoSNvr9I,,,,,40.15879822,-79.81220245,anonymous,EN,18-24,Bell bottoms,5,4,3,2,1,A wedding invitation,4,5,1,3,2,An elevator,4,5,3,1,2,I consent to take part in this study,5,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 60 years ago",,,,,,,,,,There is more social pressure to be a kind person now that social media is a large part of our daily lives and information can be easily shared. ,,,,,,,,,,,,,,,,,,,,22,Female,White,"$75,000 - $95,000",Other,apple,High school diploma,0,Somewhat liberal,,
3/5/21 15:54,3/5/21 15:54,IP Address,100,6,TRUE,3/5/21 15:54,R_6A0p9mQ8Vl8Zznr,,,,,25.93559265,-97.52089691,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 15:55,3/5/21 15:55,IP Address,100,5,TRUE,3/5/21 15:55,R_2uKjTeFOONC7bZk,,,,,41.45350647,-74.47740173,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 15:57,3/5/21 15:57,IP Address,100,5,TRUE,3/5/21 15:57,R_TiQzJwx4hhAqp21,,,,,35.29159546,-80.82009888,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 15:54,3/5/21 15:57,IP Address,100,194,TRUE,3/5/21 15:57,R_1QRkhEBYGJAGQAp,,,,,33.83079529,-118.1125031,anonymous,EN,50-54,Bell bottoms,5,1,2,4,3,A wedding invitation,1,3,5,2,4,An elevator,3,5,2,4,1,I consent to take part in this study,5,,,,,,6,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 90 years ago",,,,,,,,,,,,,,,,,,,,I have no idea.  Perhaps the fast pace and pressures of society,,,,50,Male,Asian,"$150,000 - $200,000",Other,apple,Graduate school,2,Neither liberal nor conservative,2005,
3/5/21 15:58,3/5/21 15:58,IP Address,100,5,TRUE,3/5/21 15:58,R_3I6Ol6oGHjPT6xQ,,,,,27.97860718,-82.70149994,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 15:58,3/5/21 15:59,IP Address,100,6,TRUE,3/5/21 15:59,R_2ClZHLGFecGwZsl,,,,,30.12229919,-81.36270142,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 15:59,3/5/21 15:59,IP Address,100,5,TRUE,3/5/21 15:59,R_TdxAEXZFmdVlgg9,,,,,45.45010376,-122.8679962,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 16:01,3/5/21 16:01,IP Address,100,6,TRUE,3/5/21 16:01,R_1geiwfPqxozd3MA,,,,,37.66520691,-121.8733978,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 16:01,3/5/21 16:01,IP Address,100,10,TRUE,3/5/21 16:01,R_322NRLdhvw8CBES,,,,,33.74409485,-117.1707001,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 15:59,3/5/21 16:02,IP Address,100,176,TRUE,3/5/21 16:02,R_2z61PzV58cR8EZE,,,,,36.73480225,-76.23429871,anonymous,EN,65-69,Bell bottoms,1,4,3,2,5,A wedding invitation,5,1,4,3,2,An elevator,2,4,1,5,3,I consent to take part in this study,3,,,,,,,,,3,,,,,,,,,,2,,,,,,,,,,2,,,,,,,,,,3,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 105 years ago",,,,,,,,,,,,,,,,,,,,,67,Female,White,"$35,000 - $55,000",Other,apple,Four-year college degree,2,Somewhat liberal,1980,no
3/5/21 16:01,3/5/21 16:02,IP Address,100,79,TRUE,3/5/21 16:02,R_3qwm4qHUsLTEAVq,,,,,42.4178009,-71.11340332,anonymous,EN,55-59,Bell bottoms,5,2,3,4,1,A wedding invitation,1,3,5,4,2,An elevator,3,2,4,5,1,I consent to take part in this study,5,,,,,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 95 years ago",,,,,,,,,,,,,,,,,,,,,,,57,Male,White,"$75,000 - $95,000",Other,apple,Graduate school,3,Neither liberal nor conservative,1991,
3/5/21 15:57,3/5/21 16:02,IP Address,100,292,TRUE,3/5/21 16:02,R_2VeUmNKmmzyCkpf,,,,,35.02549744,-97.94619751,anonymous,EN,50-54,Bell bottoms,1,3,5,4,2,A wedding invitation,1,4,5,2,3,An elevator,5,3,4,2,1,I consent to take part in this study,5,,,,,,7,,,,,,,,,,7,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 90 years ago",,,,,,,,,,,,,,,,,,,,More people are out for themselves then they were then. Plus people came together to help each other years back compared to today. I mean look at the Country now people will kill each other these days if you dont agree with their political views.,,,,53,Female,White,"$95,000 - $150,000",Introverted,,Some college,0,Neither liberal nor conservative,,
3/5/21 16:00,3/5/21 16:02,IP Address,100,170,TRUE,3/5/21 16:02,R_125wmQPLUbkOC7W,,,,,30.29710388,-97.81809998,anonymous,EN,60-64,Bell bottoms,1,2,4,3,5,A wedding invitation,2,4,1,3,5,An elevator,4,3,1,5,2,I consent to take part in this study,4,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 100 years ago",,,,,,,,,,,,,,,,,,,,"I think the current political climate (the Trump years) has encouraged rage, discrimination, and dishonesty.",,62,Female,White,"$95,000 - $150,000",Other,apple,Graduate school,3,Neither liberal nor conservative,1981,
3/5/21 15:57,3/5/21 16:03,IP Address,100,355,TRUE,3/5/21 16:03,R_24H06j7lsCUqwpA,,,,,28.0980072,-81.49490356,anonymous,EN,60-64,Bell bottoms,3,2,1,5,4,A wedding invitation,4,5,2,3,1,An elevator,4,5,2,3,1,I consent to take part in this study,4,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 100 years ago",,,,,,,,,,,,,,,,,,,,"I believe deteriorating morals and a distancing from God has created a society that is less kind, honest, nice, and good compared to about 100 years ago.",,62,Female,White,"$35,000 - $55,000",Other,apple,High school diploma,1,Very conservative,1977,none
3/5/21 16:03,3/5/21 16:03,IP Address,100,4,TRUE,3/5/21 16:03,R_2Ppo2JQ9TGLOIF3,,,,,37.75100708,-97.8219986,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 16:03,3/5/21 16:03,IP Address,100,3,TRUE,3/5/21 16:03,R_26bFSO1UUitGKY5,,,,,41.7796936,-87.87200165,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 16:03,3/5/21 16:03,IP Address,100,6,TRUE,3/5/21 16:03,R_1BVNjziRYnxsqtC,,,,,42.52310181,-96.39600372,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 16:03,3/5/21 16:03,IP Address,100,5,TRUE,3/5/21 16:03,R_2tta5kea0d3HNhx,,,,,36.88479614,-76.14720154,anonymous,EN,45-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 16:05,3/5/21 16:05,IP Address,100,5,TRUE,3/5/21 16:05,R_3qmSciBX2saH2WK,,,,,38.80540466,-104.740799,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 16:06,3/5/21 16:06,IP Address,100,6,TRUE,3/5/21 16:06,R_VHXqMRpQo0AI95T,,,,,35.92430115,-83.99649811,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 16:02,3/5/21 16:06,IP Address,100,213,TRUE,3/5/21 16:06,R_3nwV8Rm2Ma30yVL,,,,,29.05110168,-82.03800201,anonymous,EN,50-54,Bell bottoms,3,1,2,4,5,A wedding invitation,5,1,3,2,4,An elevator,4,2,5,3,1,I consent to take part in this study,6,,,,,,7,,,,,,,,,,7,,,,,,,,,,7,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 90 years ago",,,,,,,,,,,,,,,,,,,,People now are more intent on themselves then helping others.,,,,53,Female,White,"$35,000 - $55,000",Neither extroverted nor introverted,,Some college,4+,Somewhat conservative,1986,
3/5/21 16:04,3/5/21 16:07,IP Address,100,137,TRUE,3/5/21 16:07,R_1jI0ngX02Kf7YY9,,,,,40.28250122,-74.3423996,anonymous,EN,18-24,Bell bottoms,5,3,2,1,4,A wedding invitation,2,4,5,1,3,An elevator,2,3,5,1,4,I consent to take part in this study,4,,,,,,,,,,5,,,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 60 years ago",,,,,,,,,,"General improvements in societal standards, equal treatment of many different races and ethnicities, multiple successful movements regarding social empowerment, etc. ",,,,,,,,,,,,,,,,,,,,21,Male,Asian,"$95,000 - $150,000",Other,apple,Some college,0,Somewhat conservative,,N/A
3/5/21 16:07,3/5/21 16:07,IP Address,100,7,TRUE,3/5/21 16:07,R_3MtYC0YqIAIlmlc,,,,,37.15310669,-84.09860229,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 16:07,3/5/21 16:08,IP Address,100,9,TRUE,3/5/21 16:08,R_1NaLoBKKfFlmSl5,,,,,36.22399902,-83.31790161,anonymous,EN,45-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 16:07,3/5/21 16:08,IP Address,100,8,TRUE,3/5/21 16:08,R_3RgPDw0Nvhr8kc8,,,,,40.74200439,-81.10310364,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 16:05,3/5/21 16:08,IP Address,100,186,TRUE,3/5/21 16:08,R_3nkPbEzqYt6Shwn,,,,,42.11120605,-88.04389954,anonymous,EN,60-64,Bell bottoms,5,1,4,3,2,A wedding invitation,1,4,3,5,2,An elevator,1,5,4,2,3,I consent to take part in this study,5,,,,,,,,6,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,4,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 100 years ago",,,,,,,,,,"Circumstances involving the end of tWWI, and depression probably made people more concerned about survival than today.  But it's hard to say.  ",,,,,,,,,,,,62,Female,White,"$95,000 - $150,000",Other,apple,Graduate school,2,Very liberal,1988,
3/5/21 16:08,3/5/21 16:09,IP Address,100,4,TRUE,3/5/21 16:09,R_1mqPL9gt3tVMr72,,,,,40.45620728,-79.81629944,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 16:09,3/5/21 16:09,IP Address,100,6,TRUE,3/5/21 16:09,R_1IGIWIcYAgITJX4,,,,,43.52479553,-70.4559021,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 16:03,3/5/21 16:09,IP Address,100,352,TRUE,3/5/21 16:09,R_ulFiVJalcwK84Cd,,,,,38.34669495,-121.9519043,anonymous,EN,55-59,Bell bottoms,5,2,1,4,3,A wedding invitation,4,3,5,1,2,An elevator,3,1,2,5,4,I consent to take part in this study,5,,,,,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,5,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 95 years ago",,,,,,,,,,,,,,,,,,,,,,,59,Female,White,"$55,000 - $75,000",Other,apple,Four-year college degree,0,Somewhat liberal,,"I don't think the makeup of people's characteristics change, we just elevate the loud ones and/or make it more or less acceptable to state particular views or to act  publicly in particular ways... "
3/5/21 16:10,3/5/21 16:10,IP Address,100,4,TRUE,3/5/21 16:10,R_pE0YgCqZiurD1fj,,,,,40.00900269,-76.36309814,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 16:08,3/5/21 16:11,IP Address,100,196,TRUE,3/5/21 16:11,R_pgGSVDjvl6f3FAZ,,,,,35.98219299,-96.75260162,anonymous,EN,55-59,Bell bottoms,1,3,2,5,4,A wedding invitation,3,2,1,5,4,An elevator,5,1,2,4,3,I consent to take part in this study,4,,,,,,,5,,,,,,,,,,5,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 95 years ago",,,,,,,,,,,,,,,,,,,,"Being kind, honest and good today are not important values compared to 95 years ago. Part of it was people moved around less. You would more likely to know everyone around you your entire life. Now its less personal in that regard. ",,,57,Male,White,"$55,000 - $75,000",Neither extroverted nor introverted,,Four-year college degree,0,Neither liberal nor conservative,,
3/5/21 16:11,3/5/21 16:11,IP Address,100,8,TRUE,3/5/21 16:11,R_2bTZaE6gVL07Llo,,,,,29.75019836,-95.47100067,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 16:10,3/5/21 16:12,IP Address,100,122,TRUE,3/5/21 16:12,R_1cSxDQfCAhOnvwX,,,,,43.03909302,-76.12770081,anonymous,EN,18-24,Bell bottoms,4,5,3,2,1,A wedding invitation,3,1,5,4,2,An elevator,2,4,5,1,3,I consent to take part in this study,4,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 60 years ago",,,,,,,,,,"Progressive politics, social media allowing for experiences to be shared, worse conditions for the working class that are shared experiences for many people, elders being seen as not these things andwanting to be different",,,,,,,,,,,,,,,,,,,,23,Male,White,"$150,000 - $200,000",Other,apple,Some graduate school,0,Very liberal,,
3/5/21 16:08,3/5/21 16:12,IP Address,100,238,TRUE,3/5/21 16:12,R_3RaXfd1HL8WFX7m,,,,,33.83360291,-84.37969971,anonymous,EN,65-69,Bell bottoms,3,5,4,2,1,A wedding invitation,4,2,5,1,3,An elevator,2,3,5,4,1,I consent to take part in this study,3,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 105 years ago",,,,,,,,,,,,,,,,,,,,"There are more people in the world today... overcrowded in many cities, like New York,  and people are always in a hurry these days.. getting from point A to point B as quickly as possible so that they can move on to the next thing.  Also, people are a lot less patient these days, and any little thing that someone accidentally does is like a big problem, a big imposition..",68,Female,Black or African-American,"$95,000 - $150,000",Other,apple,Four-year college degree,1,Somewhat liberal,1972,
3/5/21 16:12,3/5/21 16:13,IP Address,100,10,TRUE,3/5/21 16:13,R_TiMn9wzVKrW0bBf,,,,,36.79690552,-76.17970276,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 16:13,3/5/21 16:13,IP Address,100,6,TRUE,3/5/21 16:13,R_1ODpBO19lLUgUHG,,,,,39.05369568,-94.59059906,anonymous,EN,45-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 16:13,3/5/21 16:13,IP Address,100,4,TRUE,3/5/21 16:13,R_290QLNgYFCz5mD2,,,,,38.01780701,-84.93199921,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/21 16:10,3/5/21 16:13,IP Address,100,190,TRUE,3/5/21 16:13,R_tWYRQtxT6BbZTPj,,,,,34.61959839,-98.45429993,anonymous,EN,60-64,Bell bottoms,5,4,2,1,3,A wedding invitation,5,3,1,2,4,An elevator,1,4,2,5,3,I consent to take part in this study,3,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,4,,,,,,,,,,3,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 100 years ago",,,,,,,,,,,,,,,,,,,,,,62,Female,Hispanic or Latino Origin,"less than $15,000",Other,apple,Four-year college degree,4+,Neither liberal nor conservative,1975,none
3/5/21 16:14,3/5/21 16:14,IP Address,100,3,TRUE,3/5/21 16:14,R_3DeITzXvNUndNYU,,,,,25.81190491,-80.23179626,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
