StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,age_1,footwear,footwear_DO_1,footwear_DO_2,footwear_DO_3,footwear_DO_4,footwear_DO_5,rsvp,rsvp_DO_1,rsvp_DO_2,rsvp_DO_3,rsvp_DO_4,rsvp_DO_5,elevator,elevator_DO_1,elevator_DO_2,elevator_DO_3,elevator_DO_4,elevator_DO_5,consent,today,2015,2010,2005,2000,1995,1990,1985,1980,1975,2000_born,1995_born,1990_born,1985_born,1980_born,1975_born,1970_born,1965_born,1960_born,1955_ born,check_20,check_25,check_30,check_35,check_40,check_45,check_50,check_55,check_60,check_65,old_today,young_today,old_past,explain_more_20,explain_more_25,explain_more_30,explain_more_35,explain_more_40,explain_more_45,explain_more_50,explain_more_55,explain_more_60,explain_more_65,explain_less_20,explain_less_25,explain_less_30,explain_less_35,explain_less_40,explain_less_45,explain_less_50,explain_less_55,explain_less_60,explain_less_65,age,gender,race,income,check,check_4_TEXT,education,kids,political_ideology,oldest_kid,comments
1/29/20 14:12,1/29/20 14:12,IP Address,100,6,TRUE,1/29/20 14:12,R_2E6rMqjBnlUffEv,,,,,44.91740417,-92.94779968,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:12,1/29/20 14:12,IP Address,100,12,TRUE,1/29/20 14:12,R_zbPP57UUc5QFPhv,,,,,32.9992981,-96.83460236,anonymous,EN,45-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:09,1/29/20 14:12,IP Address,100,195,TRUE,1/29/20 14:12,R_39J88hr1a7bqIYF,,,,,33.05799866,-80.01010132,anonymous,EN,55-59,Flip-flops,3,4,2,1,5,A wedding invitation,5,2,1,4,3,An elevator,2,5,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:07,1/29/20 14:12,IP Address,100,308,TRUE,1/29/20 14:12,R_231pbSVNDAaOraI,,,,,39.69160461,-86.39109802,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:13,1/29/20 14:13,IP Address,100,5,TRUE,1/29/20 14:13,R_1LNbcXbl3pba4RQ,,,,,39.67959595,-104.9626007,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:12,1/29/20 14:13,IP Address,100,88,TRUE,1/29/20 14:13,R_1QcP7swRQX7fPOd,,,,,39.21510315,-76.7539978,anonymous,EN,55-59,Bell bottoms,2,5,4,1,3,A wedding invitation,3,2,1,4,5,An elevator,2,1,5,4,3,I consent to take part in this study,4,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 55 years ago",,,4,5,6,,,,,,,,,,,,,,,,,,Rap music and violent movies,,,56,Male,White,"$95,000 - $150,000",Other,apple,Four-year college degree,2,Very conservative,1980,
1/29/20 14:13,1/29/20 14:13,IP Address,100,6,TRUE,1/29/20 14:13,R_2AR93C6IxR9XQOJ,,,,,34.48019409,-117.4093018,anonymous,EN,50-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:13,1/29/20 14:14,IP Address,100,33,TRUE,1/29/20 14:14,R_2wTdchcwS7S5IVz,,,,,42.36300659,-83.36270142,anonymous,EN,45-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:10,1/29/20 14:14,IP Address,100,212,TRUE,1/29/20 14:14,R_3CDAfRF1SNTRKHi,,,,,36.93649292,-84.09010315,anonymous,EN,60-64,Bell bottoms,1,2,5,4,3,A wedding invitation,3,2,4,5,1,An elevator,1,5,3,4,2,I consent to take part in this study,7,,,,,,,,6,,,,,,,,,,7,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 60 years ago",,7,1,7,,,,,,,,,,,,,,,,,,,,,61,Female,White,"less than $15,000",Other,apple,High school diploma,0,Neither liberal nor conservative,,
1/29/20 14:02,1/29/20 14:14,IP Address,100,730,TRUE,1/29/20 14:14,R_215jcLhkTPnoJ8w,,,,,40.11039734,-83.11309814,anonymous,EN,65-69,Bell bottoms,5,3,4,1,2,A wedding invitation,3,2,5,1,4,A pizza,1,4,3,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:15,1/29/20 14:15,IP Address,100,13,TRUE,1/29/20 14:15,R_WicbvSksXQWOozT,,,,,39.69160461,-86.39109802,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:15,1/29/20 14:15,Spam,100,8,TRUE,1/29/20 14:15,R_10TchS7LufEKRcG,,,,,39.69160461,-86.39109802,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:15,1/29/20 14:16,IP Address,100,14,TRUE,1/29/20 14:16,R_3il1h1Bqjr2EUkC,,,,,39.52720642,-119.9129028,anonymous,EN,45-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:16,1/29/20 14:16,IP Address,100,8,TRUE,1/29/20 14:16,R_qUyqGc0wfWJKIbD,,,,,39.69160461,-86.39109802,anonymous,EN,45-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:15,1/29/20 14:16,IP Address,100,20,TRUE,1/29/20 14:16,R_OILu8taVcjAR26J,,,,,37.75100708,-97.8219986,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:16,1/29/20 14:16,IP Address,100,9,TRUE,1/29/20 14:16,R_3FQXLPpS5EbecJR,,,,,39.69160461,-86.39109802,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:16,1/29/20 14:16,IP Address,100,9,TRUE,1/29/20 14:16,R_12ywhQq7Nx9VSJ8,,,,,39.69160461,-86.39109802,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:16,1/29/20 14:16,IP Address,100,6,TRUE,1/29/20 14:16,R_2YglYwXFpfRfz1w,,,,,39.69160461,-86.39109802,anonymous,EN,50-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:17,1/29/20 14:17,IP Address,100,3,TRUE,1/29/20 14:17,R_2B8opyIRUiNkndd,,,,,40.05349731,-83.01869965,anonymous,EN,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:18,1/29/20 14:18,IP Address,100,7,TRUE,1/29/20 14:18,R_32Veoo6jmvoju7d,,,,,41.54949951,-88.12349701,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:15,1/29/20 14:19,IP Address,100,244,TRUE,1/29/20 14:19,R_2y2blj0iLolLja0,,,,,33.40530396,-111.722702,anonymous,EN,65-69,Bell bottoms,1,2,5,3,4,A wedding invitation,2,3,5,4,1,An elevator,5,3,1,2,4,I consent to take part in this study,5,,,,,,,,,6,,,,,,,,,,7,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 65 years ago",7,5,6,,,,,,,,,,,,,,,,,,,,"Information overload from increased outside sources such as twitter, etc.",66,Male,White,"$35,000 - $55,000",Other,apple,Associate's degree,0,Somewhat conservative,,
1/29/20 14:19,1/29/20 14:19,IP Address,100,5,TRUE,1/29/20 14:19,R_31i9Nii5VrTfpuC,,,,,42.96560669,-88.04550171,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:19,1/29/20 14:19,IP Address,100,11,TRUE,1/29/20 14:19,R_4V0hoVjuMafOJ6p,,,,,36.29600525,-76.24349976,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:19,1/29/20 14:20,IP Address,100,3,TRUE,1/29/20 14:20,R_3JDyIWl8NXZs5Ou,,,,,45.46359253,-98.48290253,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:20,1/29/20 14:20,IP Address,100,3,TRUE,1/29/20 14:20,R_saNsq2JTwadNg2t,,,,,39.95199585,-75.16490173,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:20,1/29/20 14:20,IP Address,100,6,TRUE,1/29/20 14:20,R_x93AkwD9lSTV5rr,,,,,36.29600525,-76.24349976,anonymous,EN,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:20,1/29/20 14:20,Spam,100,9,TRUE,1/29/20 14:20,R_3dVQayPcUKxtYDP,,,,,36.29600525,-76.24349976,anonymous,EN,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:15,1/29/20 14:20,IP Address,100,298,TRUE,1/29/20 14:20,R_1q9dOenntVQ7NGi,,,,,37.9611969,-97.13079834,anonymous,EN,55-59,Bell bottoms,4,2,5,3,1,A wedding invitation,1,3,2,4,5,An elevator,1,5,3,4,2,I consent to take part in this study,5,,,,,,,5,,,,,,,,,,5,,,,,,,,,,"People are equally kind, honest, nice, and good today compared to about 55 years ago",,,5,4,5,,,,,,,,,,,,,,,,,,,,,59,Male,White,"$95,000 - $150,000",Other,apple,Graduate school,3,Somewhat liberal,1985,"There were no problems with the survey, technical or otherwise.  Well done. Thanks!"
1/29/20 14:20,1/29/20 14:21,IP Address,100,7,TRUE,1/29/20 14:21,R_2bPMysnHQ6n6SPd,,,,,36.29600525,-76.24349976,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:21,1/29/20 14:21,IP Address,100,7,TRUE,1/29/20 14:21,R_2yjshYQkGkCK4F7,,,,,36.29600525,-76.24349976,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:21,1/29/20 14:21,IP Address,100,6,TRUE,1/29/20 14:21,R_3HjB1Mfqn7CVueJ,,,,,38.91870117,-75.42910004,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:17,1/29/20 14:21,IP Address,100,279,TRUE,1/29/20 14:21,R_XYaXM4HjPDEH2Ex,,,,,39.69160461,-86.39109802,anonymous,EN,55-59,Bell bottoms,2,1,4,3,5,A wedding invitation,2,5,1,3,4,An elevator,2,5,4,1,3,I consent to take part in this study,6,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are MORE kind, honest, nice, and good today compared to about 55 years ago",,,6,6,6,,,,,,,,"When we are honest with ourselves, we can reflect accurately, better appreciate our identity i.e. inner qualities, and nurture personal growth",,,,,,,,,,,,,29,Male,Black or African-American,"$55,000 - $75,000",Other,apple,Four-year college degree,3,Very conservative,2010,good
1/29/20 14:21,1/29/20 14:21,IP Address,100,8,TRUE,1/29/20 14:21,R_22LLzisikmEXf7T,,,,,36.29600525,-76.24349976,anonymous,EN,45-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:22,1/29/20 14:22,IP Address,100,11,TRUE,1/29/20 14:22,R_1o86eHbhSWdxLhU,,,,,45.12280273,-92.53700256,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:23,1/29/20 14:23,IP Address,100,8,TRUE,1/29/20 14:23,R_27NfDDQSfjH2XWd,,,,,40.67999268,-73.77500153,anonymous,EN,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:23,1/29/20 14:23,IP Address,100,5,TRUE,1/29/20 14:23,R_C3kUvqgAWakBgjL,,,,,30.3585968,-90.05609894,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:24,1/29/20 14:24,IP Address,100,2,TRUE,1/29/20 14:24,R_1JL9JL2A2ihQShd,,,,,41.87399292,-71.38439941,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:25,1/29/20 14:25,IP Address,100,6,TRUE,1/29/20 14:25,R_1INoBECMxlzMuGh,,,,,33.60800171,-111.7232971,anonymous,EN,45-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:23,1/29/20 14:25,IP Address,100,117,TRUE,1/29/20 14:25,R_uaW2MwClgG2I2OZ,,,,,47.66740417,-122.3701019,anonymous,EN,65-69,Bell bottoms,4,2,1,5,3,A wedding invitation,2,3,1,5,4,An elevator,4,1,5,2,3,I consent to take part in this study,5,,,,,,,,,6,,,,,,,,,,6,,,,,,,,,,"People are LESS kind, honest, nice, and good today compared to about 65 years ago",6,4,5,,,,,,,,,,,,,,,,,,,,"Societal norms were more rigid then, and people were willing to be oppressed and subjugated.",65,Female,White,"$35,000 - $55,000",Other,apple,Four-year college degree,0,Very liberal,,
1/29/20 14:28,1/29/20 14:28,IP Address,100,7,TRUE,1/29/20 14:28,R_2XoL3HWlSVlMcO1,,,,,45.57029724,-84.84249878,anonymous,EN,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:28,1/29/20 14:28,IP Address,100,13,TRUE,1/29/20 14:28,R_4H4rHryREhjv0Ah,,,,,34.20370483,-84.10310364,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:29,1/29/20 14:29,IP Address,100,5,TRUE,1/29/20 14:29,R_1P7deK00zHvDZug,,,,,40.44200134,-79.95189667,anonymous,EN,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:29,1/29/20 14:29,IP Address,100,3,TRUE,1/29/20 14:29,R_1N5sNoelvEasWO1,,,,,26.18640137,-80.12850189,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:30,1/29/20 14:30,IP Address,100,6,TRUE,1/29/20 14:30,R_1kTtllPablFX43O,,,,,36.58180237,-87.41619873,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:30,1/29/20 14:31,IP Address,100,4,TRUE,1/29/20 14:31,R_2CwwzNtqqMCYujs,,,,,39.47219849,-74.45659637,anonymous,EN,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:29,1/29/20 14:31,IP Address,100,145,TRUE,1/29/20 14:31,R_2w4tUQEsfsagCyQ,,,,,40.14349365,-75.37789917,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:31,1/29/20 14:32,IP Address,100,7,TRUE,1/29/20 14:32,R_xrY3Xx8BvzJzQB3,,,,,44.80580139,-93.60710144,anonymous,EN,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:31,1/29/20 14:32,IP Address,100,44,TRUE,1/29/20 14:32,R_1g8yFZye7odnpje,,,,,33.7552948,-84.38860321,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:32,1/29/20 14:32,IP Address,100,5,TRUE,1/29/20 14:32,R_3mjzNLt7FfoqtE7,,,,,40.14349365,-75.37789917,anonymous,EN,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:32,1/29/20 14:32,IP Address,100,4,TRUE,1/29/20 14:32,R_2rVo3ceZmcuWJIO,,,,,30.12939453,-95.42379761,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:32,1/29/20 14:32,IP Address,100,7,TRUE,1/29/20 14:32,R_3F2vOC5REcT2J1e,,,,,29.7375946,-95.52100372,anonymous,EN,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:32,1/29/20 14:32,IP Address,100,6,TRUE,1/29/20 14:32,R_3ipTSxWtexcGu0s,,,,,38.22000122,-85.69419861,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:32,1/29/20 14:32,IP Address,100,6,TRUE,1/29/20 14:32,R_2zva3vyURNOWCWz,,,,,33.98370361,-84.1486969,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:32,1/29/20 14:33,IP Address,100,13,TRUE,1/29/20 14:33,R_YaVseMkUAz31SA9,,,,,21.40010071,-158.0160065,anonymous,EN,50-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:32,1/29/20 14:33,IP Address,100,16,TRUE,1/29/20 14:33,R_01ekk82k0Uh4yJ3,,,,,28.47970581,-82.51260376,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:32,1/29/20 14:33,IP Address,100,10,TRUE,1/29/20 14:33,R_2CQuKwj2oAgbtMA,,,,,37.73370361,-77.69999695,anonymous,EN,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:33,1/29/20 14:33,IP Address,100,4,TRUE,1/29/20 14:33,R_12gwhpME0OAtRHr,,,,,40.14349365,-75.37789917,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:33,1/29/20 14:33,IP Address,100,10,TRUE,1/29/20 14:33,R_5tOaXX5mY3TlHlT,,,,,26.28219604,-80.11560059,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:32,1/29/20 14:33,IP Address,100,44,TRUE,1/29/20 14:33,R_2EcnFP3TYXADtfP,,,,,27.77310181,-82.40879822,anonymous,EN,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:33,1/29/20 14:33,IP Address,100,29,TRUE,1/29/20 14:33,R_1LoieXeCfVIwOWI,,,,,38.89900208,-77.19190216,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:33,1/29/20 14:33,IP Address,100,5,TRUE,1/29/20 14:33,R_26mYHE1xuwlV8U7,,,,,40.14349365,-75.37789917,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:33,1/29/20 14:33,IP Address,100,7,TRUE,1/29/20 14:33,R_3PzV1VJvpTSV65e,,,,,43.84379578,-88.8321991,anonymous,EN,30-34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:33,1/29/20 14:33,IP Address,100,10,TRUE,1/29/20 14:33,R_11hB1UEGChZ4ozI,,,,,33.67500305,-118.0027008,anonymous,EN,45-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:34,1/29/20 14:34,IP Address,100,2,TRUE,1/29/20 14:34,R_2dMk1Wb8DYSrxlD,,,,,39.89169312,-80.17949677,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:34,1/29/20 14:34,IP Address,100,8,TRUE,1/29/20 14:34,R_32L85hcGjYkO8Pn,,,,,38.89900208,-77.19190216,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:34,1/29/20 14:34,IP Address,100,11,TRUE,1/29/20 14:34,R_Oj9OlXPnvSpgKl3,,,,,38.89900208,-77.19190216,anonymous,EN,18-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:35,1/29/20 14:35,IP Address,100,5,TRUE,1/29/20 14:35,R_23ZXBSI2ZgsbJCH,,,,,39.44419861,-77.33930206,anonymous,EN,40-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:34,1/29/20 14:35,IP Address,100,81,TRUE,1/29/20 14:35,R_xymHKPl1IQtk3FT,,,,,40.14349365,-75.37789917,anonymous,EN,55-59,Flip-flops,5,2,1,3,4,A thank-you note,1,2,4,3,5,An elevator,2,5,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:35,1/29/20 14:35,IP Address,100,9,TRUE,1/29/20 14:35,R_0jqEaMgLQKvCirf,,,,,35.09989929,-81.70559692,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:35,1/29/20 14:35,IP Address,100,5,TRUE,1/29/20 14:35,R_1QoySJxhz9f28qd,,,,,37.10270691,-84.54319763,anonymous,EN,35-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:35,1/29/20 14:35,IP Address,100,4,TRUE,1/29/20 14:35,R_29jlHkBQc2M3fAv,,,,,33.9992981,-118.2868042,anonymous,EN,25-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/29/20 14:35,1/29/20 14:35,IP Address,100,4,TRUE,1/29/20 14:35,R_sgTdVYfuro0gW53,,,,,31.66099548,-96.98819733,anonymous,EN,45-49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
