StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,prolific,footwear,footwear_DO,rsvp,rsvp_DO,elevator,elevator_DO,consent,birth_year,instruct1,instruct2,choice,estimate_1956,estimate_2017,check_1,check_2,age,gender,race,income,check_3,check_3_4_TEXT,education,kids,political_ideology,oldest_kid,comments
9/20/22 15:17,9/20/22 15:18,IP Address,100,108,TRUE,9/20/22 15:18,R_3gMVnKO328FGorm,,,,,41.6619,-87.7937,anonymous,EN,56b2f64c9b4875000b2099f2,Bell bottoms,Flip-flops|Bell bottoms|Slippers|High heels|Sneakers,A wedding invitation,A wedding invitation|A restaurant bill|A thank-you note|A diary|A diploma,An elevator,A pizza|An elevator|A person|A book|An umbrella,I consent to take part in this study,1995,Yes,Yes,I think the percentage of people who chose to cooperate went up between 1956 and 2017,20,40,The person who chose to COOPERATE got nothing,They both got $100,26,Female,White,"$75,000 - $95,000",Other,Shoe,High school diploma,0,Very liberal,,
9/20/22 15:14,9/20/22 15:18,IP Address,100,244,TRUE,9/20/22 15:18,R_1rrAcNmrW7PObyf,,,,,32.7836,-96.8674,anonymous,EN,5dc11d8c718e6d09c1b92632,Bell bottoms,Slippers|High heels|Sneakers|Flip-flops|Bell bottoms,A wedding invitation,A thank-you note|A diploma|A restaurant bill|A wedding invitation|A diary,An elevator,An elevator|A book|A person|An umbrella|A pizza,I consent to take part in this study,1983,Yes,Yes,I think the percentage of people who chose to cooperate went down between 1956 and 2017,80,35,The person who chose to COOPERATE got nothing,They both got $30,39,Female,White,"$35,000 - $55,000",Other,shoe,Associate's degree,2,Neither liberal nor conservative,2005,
9/20/22 15:14,9/20/22 15:19,IP Address,100,265,TRUE,9/20/22 15:19,R_3dEcEewXIQ7pv6Y,,,,,44.9466,-123.0105,anonymous,EN,622a5d3bbefce4aad4fd640a,Bell bottoms,Bell bottoms|Flip-flops|High heels|Sneakers|Slippers,A wedding invitation,A diploma|A diary|A wedding invitation|A restaurant bill|A thank-you note,An elevator,An elevator|An umbrella|A pizza|A book|A person,I consent to take part in this study,1967,Yes,Yes,I think the percentage of people who chose to cooperate went down between 1956 and 2017,60,35,The person who chose to COOPERATE got nothing,They both got $30,55,Female,White,"$15,000 - $35,000",Other,shoe,Some graduate school,2,Neither liberal nor conservative,1997,thanks for letting me participate
9/20/22 15:12,9/20/22 15:19,IP Address,100,389,TRUE,9/20/22 15:19,R_24N6gyiaOzGB2GN,,,,,46.8193,-95.8452,anonymous,EN,5d658bd7d70c7100014cfc3d,Bell bottoms,Sneakers|Bell bottoms|Flip-flops|Slippers|High heels,A wedding invitation,A diary|A thank-you note|A restaurant bill|A wedding invitation|A diploma,An elevator,An elevator|A pizza|A book|A person|An umbrella,I consent to take part in this study,1990,Yes,Yes,I think the percentage of people who chose to cooperate went up between 1956 and 2017,40,68,The person who chose to COOPERATE got nothing,They both got $30,32,Female,Hawaiian or Pacific Islander,"$15,000 - $35,000",Other,Shoe,Four-year college degree,0,Very liberal,,
9/20/22 15:17,9/20/22 15:19,IP Address,100,116,TRUE,9/20/22 15:19,R_Do5TdfKsmiBB9Jf,,,,,30.3414,-97.7312,anonymous,EN,6109af9474377da1526ac724,Bell bottoms,Slippers|Flip-flops|High heels|Bell bottoms|Sneakers,A wedding invitation,A diploma|A restaurant bill|A diary|A thank-you note|A wedding invitation,An elevator,A book|An elevator|An umbrella|A person|A pizza,I consent to take part in this study,1998,Yes,Yes,I think the percentage of people who chose to cooperate stayed the same between 1956 and 2017,50,50,Each person got the same amount of money,They both got $30,24,Female,Hispanic or Latino Origin,"$200,000+",Other,shoe,Four-year college degree,0,Somewhat liberal,,
9/20/22 15:16,9/20/22 15:19,IP Address,100,166,TRUE,9/20/22 15:19,R_2aX2j6L3pNLEEqB,,,,,41.946,-87.7033,anonymous,EN,615a1d9297d4e05d6df9da22,Bell bottoms,Bell bottoms|Slippers|Sneakers|High heels|Flip-flops,A wedding invitation,A diploma|A wedding invitation|A diary|A thank-you note|A restaurant bill,An elevator,A pizza|A person|An umbrella|An elevator|A book,I consent to take part in this study,1993,Yes,Yes,I think the percentage of people who chose to cooperate stayed the same between 1956 and 2017,55,49,The person who chose to COOPERATE got nothing,They both got $30,28,Male,Asian,"$95,000 - $150,000",Other,shoe,Four-year college degree,0,Neither liberal nor conservative,,
9/20/22 15:14,9/20/22 15:19,IP Address,100,309,TRUE,9/20/22 15:19,R_1jAR8qaEXIga1p4,,,,,32.8113,-85.1749,anonymous,EN,5a216247c3e60a0001780c42,Bell bottoms,Bell bottoms|Sneakers|High heels|Flip-flops|Slippers,A wedding invitation,A diary|A restaurant bill|A thank-you note|A wedding invitation|A diploma,An elevator,A book|A person|An elevator|An umbrella|A pizza,I consent to take part in this study,1991,Yes,Yes,I think the percentage of people who chose to cooperate went down between 1956 and 2017,70,50,The person who chose to COOPERATE got nothing,They both got $30,31,Male,White,"$15,000 - $35,000",Other,shoe,High school diploma,2,Neither liberal nor conservative,2013,
9/20/22 15:15,9/20/22 15:19,IP Address,100,228,TRUE,9/20/22 15:19,R_1gLNEZdCBvY7pFL,,,,,36.6883,-79.8685,anonymous,EN,5bc3fb6d21f69f00011d9ad2,Bell bottoms,Sneakers|Bell bottoms|Flip-flops|High heels|Slippers,A wedding invitation,A thank-you note|A restaurant bill|A diary|A wedding invitation|A diploma,An elevator,An umbrella|A person|An elevator|A pizza|A book,I consent to take part in this study,1978,Yes,Yes,I think the percentage of people who chose to cooperate went up between 1956 and 2017,45,58,The person who chose NOT TO COOPERATE got nothing,They both got nothing,44,Male,White,"$15,000 - $35,000",Other,shoe,Some college,2,Neither liberal nor conservative,2002,
9/20/22 15:12,9/20/22 15:19,IP Address,100,417,TRUE,9/20/22 15:19,R_003KBexNf3ANZNn,,,,,32.7015,-114.643,anonymous,EN,60fd0cfc8ea2e1b57d9b3657,Bell bottoms,High heels|Slippers|Bell bottoms|Flip-flops|Sneakers,A wedding invitation,A thank-you note|A diary|A restaurant bill|A wedding invitation|A diploma,An elevator,An elevator|A person|A book|An umbrella|A pizza,I consent to take part in this study,1982,Yes,Yes,I think the percentage of people who chose to cooperate went down between 1956 and 2017,80,50,The person who chose to COOPERATE got nothing,They both got $30,40,Female,Other,"$15,000 - $35,000",Other,Shoe,Associate's degree,2,Somewhat liberal,2004,
9/20/22 15:16,9/20/22 15:19,IP Address,100,228,TRUE,9/20/22 15:19,R_2Y3x5e5n4ji8tX6,,,,,41.3861,-81.7371,anonymous,EN,5fc24a91ff661a07d0fd22be,Bell bottoms,Flip-flops|Sneakers|Slippers|Bell bottoms|High heels,A wedding invitation,A diary|A restaurant bill|A diploma|A wedding invitation|A thank-you note,An elevator,A book|A person|A pizza|An elevator|An umbrella,I consent to take part in this study,1979,Yes,Yes,I think the percentage of people who chose to cooperate went down between 1956 and 2017,60,40,The person who chose to COOPERATE got nothing,They both got $30,43,Male,White,"$75,000 - $95,000",Other,shoe,Four-year college degree,1,Somewhat liberal,2020,
9/20/22 15:15,9/20/22 15:20,IP Address,100,259,TRUE,9/20/22 15:20,R_3CT5xTxgkFivZB3,,,,,35.9348,-84.5155,anonymous,EN,5ea3a20ac30a773368592f9e,Bell bottoms,High heels|Sneakers|Slippers|Bell bottoms|Flip-flops,A wedding invitation,A wedding invitation|A thank-you note|A diploma|A restaurant bill|A diary,An elevator,A book|An elevator|A person|An umbrella|A pizza,I consent to take part in this study,1975,Yes,Yes,I think the percentage of people who chose to cooperate went down between 1956 and 2017,60,20,The person who chose to COOPERATE got nothing,They both got $30,47,Female,White,"$55,000 - $75,000",Other,shoe,Graduate school,1,Somewhat conservative,1999,
9/20/22 15:12,9/20/22 15:20,IP Address,100,470,TRUE,9/20/22 15:20,R_2rGB33WCZsjIqEb,,,,,41.675,-93.7016,anonymous,EN,5efaa42dff658c8fb708b6a6,Bell bottoms,Flip-flops|Sneakers|High heels|Bell bottoms|Slippers,A wedding invitation,A diary|A thank-you note|A wedding invitation|A diploma|A restaurant bill,An elevator,An umbrella|A pizza|A book|An elevator|A person,I consent to take part in this study,1996,Yes,Yes,I think the percentage of people who chose to cooperate went up between 1956 and 2017,45,60,The person who chose to COOPERATE got nothing,They both got $30,25,Female,White,"$55,000 - $75,000",Other,shoe,Some college,0,Very liberal,,
9/20/22 15:16,9/20/22 15:20,IP Address,100,236,TRUE,9/20/22 15:20,R_2ri4XthwKmu6uYy,,,,,40.3308,-88.9816,anonymous,EN,58ee9e2e6eec530001c2889d,Bell bottoms,Slippers|High heels|Bell bottoms|Sneakers|Flip-flops,A wedding invitation,A diary|A wedding invitation|A thank-you note|A diploma|A restaurant bill,An elevator,A pizza|A book|An umbrella|An elevator|A person,I consent to take part in this study,43,Yes,Yes,I think the percentage of people who chose to cooperate went up between 1956 and 2017,50,25,The person who chose NOT TO COOPERATE got nothing,They both got nothing,43,Female,White,"$15,000 - $35,000",Introverted,,Some college,3,Neither liberal nor conservative,2006,
9/20/22 15:16,9/20/22 15:20,IP Address,100,224,TRUE,9/20/22 15:20,R_Xne50szDlXK88ut,,,,,41.8764,-87.6133,anonymous,EN,5c4aadef818d4d00013deab8,Bell bottoms,Bell bottoms|Slippers|Flip-flops|High heels|Sneakers,A wedding invitation,A diary|A diploma|A wedding invitation|A restaurant bill|A thank-you note,An elevator,An elevator|A pizza|A person|A book|An umbrella,I consent to take part in this study,1996,Yes,Yes,I think the percentage of people who chose to cooperate went down between 1956 and 2017,72,65,The person who chose to COOPERATE got nothing,They both got $30,25,Male,White,"$15,000 - $35,000",Other,Shoe,Associate's degree,0,Somewhat liberal,,
9/20/22 15:06,9/20/22 15:20,IP Address,100,867,TRUE,9/20/22 15:20,R_2dQFzh3DPIFCbgb,,,,,28.5978,-81.3024,anonymous,EN,5642af61942576000566efda,Bell bottoms,High heels|Sneakers|Flip-flops|Slippers|Bell bottoms,A wedding invitation,A thank-you note|A diploma|A restaurant bill|A diary|A wedding invitation,An elevator,An umbrella|A person|A book|An elevator|A pizza,I consent to take part in this study,1989,Yes,Yes,I think the percentage of people who chose to cooperate went up between 1956 and 2017,60,70,The person who chose to COOPERATE got nothing,They both got $30,30,Male,Black or African-American,"$15,000 - $35,000",Other,shoe,Some college,0,Neither liberal nor conservative,,
9/20/22 15:17,9/20/22 15:20,IP Address,100,192,TRUE,9/20/22 15:20,R_3EMTtP7rtA8dlsT,,,,,45.1228,-92.537,anonymous,EN,5b4532ccc623ed00013d2a41,Bell bottoms,Flip-flops|Sneakers|Bell bottoms|Slippers|High heels,A wedding invitation,A diary|A wedding invitation|A diploma|A restaurant bill|A thank-you note,An elevator,A person|A pizza|An umbrella|An elevator|A book,I consent to take part in this study,1970,Yes,Yes,I think the percentage of people who chose to cooperate stayed the same between 1956 and 2017,70,65,Each person got the same amount of money,They both got $30,51,Female,White,"$95,000 - $150,000",Introverted,,Associate's degree,2,Neither liberal nor conservative,1988,
9/20/22 15:18,9/20/22 15:20,IP Address,100,173,TRUE,9/20/22 15:20,R_p3iCfZkWKytH2fv,,,,,26.4696,-81.8132,anonymous,EN,5f7adf44d2ddfa74d5019c3d,Bell bottoms,Sneakers|Slippers|High heels|Bell bottoms|Flip-flops,A wedding invitation,A thank-you note|A diary|A restaurant bill|A wedding invitation|A diploma,An elevator,A pizza|An elevator|An umbrella|A book|A person,I consent to take part in this study,1989,Yes,Yes,I think the percentage of people who chose to cooperate stayed the same between 1956 and 2017,75,75,The person who chose to COOPERATE got nothing,They both got nothing,33,Male,More than 1 of the above,"$200,000+",Other,shoe,Some college,0,Somewhat liberal,,
9/20/22 15:15,9/20/22 15:21,IP Address,100,345,TRUE,9/20/22 15:21,R_1rokG7r4sBVNgZb,,,,,33.4342,-111.8454,anonymous,EN,5e0512cac12a36f6696f9998,Bell bottoms,High heels|Sneakers|Slippers|Flip-flops|Bell bottoms,A wedding invitation,A diary|A wedding invitation|A thank-you note|A restaurant bill|A diploma,An elevator,An elevator|A person|A pizza|An umbrella|A book,I consent to take part in this study,2001,Yes,Yes,I think the percentage of people who chose to cooperate went up between 1956 and 2017,50,60,The person who chose to COOPERATE got nothing,They both got $30,20,Female,Black or African-American,"$55,000 - $75,000",Other,shoe,Some college,0,Somewhat liberal,,
9/20/22 15:09,9/20/22 15:21,IP Address,100,696,TRUE,9/20/22 15:21,R_1l6NiiFYS8vQ5ns,,,,,40.3172,-74.4304,anonymous,EN,5c31f92c23f1c60001a6a3e8,Bell bottoms,Flip-flops|Bell bottoms|Slippers|High heels|Sneakers,A wedding invitation,A restaurant bill|A wedding invitation|A diploma|A thank-you note|A diary,An elevator,An elevator|An umbrella|A book|A person|A pizza,I consent to take part in this study,1995,Yes,Yes,I think the percentage of people who chose to cooperate stayed the same between 1956 and 2017,30,30,The person who chose to COOPERATE got nothing,They both got $30,26,Female,More than 1 of the above,"$55,000 - $75,000",Other,shoe,High school diploma,0,Very liberal,,
9/20/22 15:16,9/20/22 15:21,IP Address,100,315,TRUE,9/20/22 15:21,R_3FVzXwnHiIpXdrg,,,,,35.4971,-97.733,anonymous,EN,5ba9135f081cf8000100c7b4,Bell bottoms,Bell bottoms|Sneakers|Flip-flops|High heels|Slippers,A wedding invitation,A wedding invitation|A diploma|A diary|A thank-you note|A restaurant bill,An elevator,A book|A pizza|A person|An elevator|An umbrella,I consent to take part in this study,1985,Yes,Yes,I think the percentage of people who chose to cooperate went up between 1956 and 2017,30,35,The person who chose to COOPERATE got nothing,They both got $30,36,Female,White,"$150,000 - $200,000",Other,shoe,High school diploma,1,Very liberal,2012,
9/20/22 15:15,9/20/22 15:22,IP Address,100,441,TRUE,9/20/22 15:22,R_1nVFVxv5jTnapgx,,,,,28.5788,-81.4396,anonymous,EN,62f6ff0fe96a1ece1bb0ddac,Bell bottoms,Bell bottoms|Slippers|High heels|Sneakers|Flip-flops,A wedding invitation,A diploma|A wedding invitation|A restaurant bill|A thank-you note|A diary,An elevator,A person|An umbrella|A book|A pizza|An elevator,I consent to take part in this study,2002,Yes,Yes,I think the percentage of people who chose to cooperate went up between 1956 and 2017,45,60,Each person got the same amount of money,They both got $30,20,Male,White,"$95,000 - $150,000",Other,shoe,Did not complete high school,0,Neither liberal nor conservative,,
9/20/22 15:17,9/20/22 15:23,IP Address,100,337,TRUE,9/20/22 15:23,R_pFPofCCS2vWC3Xr,,,,,35.0227,-85.2318,anonymous,EN,5f481a825080c619ea3709b0,Bell bottoms,Sneakers|Bell bottoms|Flip-flops|Slippers|High heels,A wedding invitation,A thank-you note|A diploma|A restaurant bill|A wedding invitation|A diary,An elevator,A person|An elevator|An umbrella|A pizza|A book,I consent to take part in this study,1979,Yes,Yes,I think the percentage of people who chose to cooperate went down between 1956 and 2017,45,20,The person who chose to COOPERATE got nothing,They both got $30,43,Female,Black or African-American,"$15,000 - $35,000",Other,shoe,Associate's degree,3,Neither liberal nor conservative,1998,
9/20/22 15:18,9/20/22 15:23,IP Address,100,295,TRUE,9/20/22 15:23,R_uncIS7yxhbPmJAR,,,,,42.683,-83.388,anonymous,EN,5ed5ac56ee608714bb21075d,Bell bottoms,Bell bottoms|Slippers|Sneakers|Flip-flops|High heels,A wedding invitation,A diploma|A wedding invitation|A diary|A restaurant bill|A thank-you note,An elevator,An elevator|A person|A pizza|An umbrella|A book,I consent to take part in this study,1973,Yes,Yes,I think the percentage of people who chose to cooperate went down between 1956 and 2017,83,54,The person who chose to COOPERATE got nothing,They both got $30,49,Female,White,"$150,000 - $200,000",Extroverted,,Graduate school,1,Very liberal,2007,
9/20/22 15:17,9/20/22 15:23,IP Address,100,343,TRUE,9/20/22 15:23,R_p6onfhGzPO2h2EN,,,,,38.2577,-85.7098,anonymous,EN,5add6b6aeb60400001536f2c,Bell bottoms,Slippers|Bell bottoms|Sneakers|High heels|Flip-flops,A wedding invitation,A restaurant bill|A thank-you note|A diploma|A wedding invitation|A diary,An elevator,A pizza|A person|An elevator|An umbrella|A book,I consent to take part in this study,1953,Yes,Yes,I think the percentage of people who chose to cooperate went down between 1956 and 2017,80,50,The person who chose to COOPERATE got nothing,They both got $30,69,Female,Black or African-American,"$15,000 - $35,000",Other,shoe,Some college,2,Somewhat liberal,1977,Thanks.
9/20/22 15:16,9/20/22 15:25,IP Address,100,557,TRUE,9/20/22 15:25,R_vBTf4OnrNAKKK0p,,,,,36.1671,-86.7861,anonymous,EN,616b8139551b94321313af3e,Bell bottoms,Flip-flops|Sneakers|Slippers|Bell bottoms|High heels,A wedding invitation,A thank-you note|A restaurant bill|A diploma|A wedding invitation|A diary,An elevator,An umbrella|A book|An elevator|A pizza|A person,I consent to take part in this study,1974,Yes,Yes,I think the percentage of people who chose to cooperate went down between 1956 and 2017,100,50,The person who chose to COOPERATE got nothing,They both got $30,47,Female,More than 1 of the above,"$15,000 - $35,000",Other,shoe,High school diploma,3,Neither liberal nor conservative,1999,
9/20/22 15:21,9/20/22 15:25,IP Address,100,235,TRUE,9/20/22 15:25,R_6eYdxcQB4HrvpCh,,,,,27.4843,-82.5813,anonymous,EN,612fb53d3127a179555c1ae3,Bell bottoms,Slippers|Sneakers|Bell bottoms|Flip-flops|High heels,A wedding invitation,A restaurant bill|A thank-you note|A diary|A wedding invitation|A diploma,An elevator,A pizza|An elevator|A person|An umbrella|A book,I consent to take part in this study,24,Yes,Yes,I think the percentage of people who chose to cooperate went down between 1956 and 2017,64,53,The person who chose to COOPERATE got nothing,They both got $30,24,Male,Black or African-American,"$15,000 - $35,000",Other,shoe,Some college,0,Neither liberal nor conservative,,
9/20/22 15:16,9/20/22 15:25,IP Address,100,549,TRUE,9/20/22 15:25,R_3F4NAyxNGltv2OS,,,,,36.2158,-115.066,anonymous,EN,5e449f07196747332fc7d75c,Bell bottoms,High heels|Slippers|Flip-flops|Bell bottoms|Sneakers,A wedding invitation,A restaurant bill|A thank-you note|A wedding invitation|A diary|A diploma,An elevator,A person|An umbrella|A book|An elevator|A pizza,I consent to take part in this study,1990,Yes,Yes,I think the percentage of people who chose to cooperate stayed the same between 1956 and 2017,70,70,The person who chose to COOPERATE got nothing,They both got $30,31,Male,White,"$35,000 - $55,000",Introverted,,Some college,1,Very conservative,2020,
