StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,footwear,footwear_DO_1,footwear_DO_2,footwear_DO_3,footwear_DO_4,footwear_DO_5,rsvp,rsvp_DO_1,rsvp_DO_2,rsvp_DO_3,rsvp_DO_4,rsvp_DO_5,elevator,elevator_DO_1,elevator_DO_2,elevator_DO_3,elevator_DO_4,elevator_DO_5,consent,birth_year,overall,all_change,all_replacement,known_in_check,known_change,replacements_yes,replacements_yes,known_replacement,final_check,age,gender,race,income,check_3,check_3_4_TEXT,education,kids,political_ideology,oldest_kid,comments
5/22/20 10:30,5/22/20 10:32,IP Address,100,137,TRUE,5/22/20 10:32,R_1F2NfnVi2VAdiTU,,,,,40.73100281,-73.67420197,anonymous,EN,Bell bottoms,4,3,2,5,1,A wedding invitation,2,4,1,5,3,An elevator,3,1,4,5,2,I consent to take part in this study,1981,0,0,0,"Yes, more than one was",0,"Yes, one is","Yes, one was",0,0,38,Male,Asian,"$95,000 - $150,000",Other,shoe,Graduate school,0,Neither liberal nor conservative,,
5/22/20 10:29,5/22/20 10:33,IP Address,100,228,TRUE,5/22/20 10:33,R_UWIP6iepKbjDf2x,,,,,37.75100708,-97.8219986,anonymous,EN,Flip-flops,3,1,4,5,2,A diary,5,4,3,1,2,A person,4,1,5,2,3,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:31,5/22/20 10:33,IP Address,100,94,TRUE,5/22/20 10:33,R_3m9STU9UEzXAwJp,,,,,44.67129517,-93.61949921,anonymous,EN,Flip-flops,2,5,1,4,3,A wedding invitation,4,3,1,5,2,A person,4,3,2,5,1,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:32,5/22/20 10:33,IP Address,100,21,TRUE,5/22/20 10:33,R_1JV3fG4OuYfzM0n,,,,,42.25779724,-89.02610016,anonymous,EN,Sneakers,1,5,4,2,3,A thank-you note,1,2,4,5,3,A person,4,3,1,2,5,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:32,5/22/20 10:33,IP Address,100,45,TRUE,5/22/20 10:33,R_tRGUwIQrAQ2fLcB,,,,,34.0296936,-84.14689636,anonymous,EN,High heels,3,1,5,2,4,A thank-you note,5,2,4,3,1,A pizza,3,5,2,1,4,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:29,5/22/20 10:33,IP Address,100,265,TRUE,5/22/20 10:33,R_eEW8RTZ4hF08QEh,,,,,41.69039917,-87.61569977,anonymous,EN,Bell bottoms,1,5,2,4,3,A wedding invitation,5,2,1,3,4,An elevator,3,2,1,5,4,I consent to take part in this study,1971,-1,-1,0,"Yes, more than one was",-1,"Yes, more than one is",No,,,49,Male,White,"$35,000 - $55,000",Other,shoe,Some college,3,Somewhat liberal,1998,
5/22/20 10:33,5/22/20 10:33,IP Address,100,21,TRUE,5/22/20 10:33,R_3JJeOmqu3TU0Irc,,,,,44.67129517,-93.61949921,anonymous,EN,Flip-flops,4,5,2,1,3,A wedding invitation,2,3,5,4,1,An umbrella,2,5,1,4,3,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:30,5/22/20 10:33,IP Address,100,210,TRUE,5/22/20 10:33,R_2Ph6hpn8hcCAtCM,,,,,37.89190674,-122.2635956,anonymous,EN,Flip-flops,3,1,5,2,4,A wedding invitation,1,5,4,2,3,An elevator,4,3,5,2,1,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:31,5/22/20 10:34,IP Address,100,142,TRUE,5/22/20 10:34,R_3rNDwpvNPKHiHL1,,,,,34.54849243,-87.00360107,anonymous,EN,Bell bottoms,3,2,4,1,5,A thank-you note,1,4,5,3,2,An elevator,4,2,5,3,1,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:33,5/22/20 10:34,IP Address,100,67,TRUE,5/22/20 10:34,R_333Z8ciZoqUqhyd,,,,,13.08599854,80.27508545,anonymous,EN,Bell bottoms,4,5,2,1,3,A diploma,3,5,4,2,1,An elevator,3,5,2,4,1,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:34,5/22/20 10:34,IP Address,100,45,TRUE,5/22/20 10:34,R_2ah8l1ieRsuPvc1,,,,,44.67129517,-93.61949921,anonymous,EN,Flip-flops,2,5,4,1,3,A wedding invitation,5,3,1,4,2,A book,2,3,5,1,4,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:31,5/22/20 10:35,IP Address,100,218,TRUE,5/22/20 10:35,R_0umRikpKjlR48cp,,,,,36.01300049,-84.26239777,anonymous,EN,Flip-flops,1,2,5,4,3,A thank-you note,2,5,4,3,1,A person,5,4,1,3,2,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:34,5/22/20 10:35,IP Address,100,20,TRUE,5/22/20 10:35,R_2ZVPcWgsSgZYB6T,,,,,44.67129517,-93.61949921,anonymous,EN,Flip-flops,2,3,4,1,5,A wedding invitation,4,5,1,2,3,An elevator,2,5,4,3,1,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:33,5/22/20 10:35,IP Address,100,120,TRUE,5/22/20 10:35,R_10JjeYCkhfnjUVY,,,,,42.25779724,-89.02610016,anonymous,EN,Sneakers,4,2,5,3,1,A diary,4,1,2,3,5,A person,5,3,1,2,4,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:35,5/22/20 10:35,IP Address,100,32,TRUE,5/22/20 10:35,R_T0k7H7IB2Lr1SjT,,,,,44.67129517,-93.61949921,anonymous,EN,Flip-flops,5,1,4,3,2,A wedding invitation,3,1,4,2,5,An umbrella,5,3,4,1,2,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:35,5/22/20 10:36,IP Address,100,42,TRUE,5/22/20 10:36,R_2vcfJvk8WY6bSgN,,,,,33.00349426,-117.0695953,anonymous,EN,Bell bottoms,3,1,2,5,4,A restaurant bill,4,2,1,5,3,An elevator,4,5,1,3,2,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:35,5/22/20 10:36,IP Address,100,53,TRUE,5/22/20 10:36,R_006vf16TYVqD1nj,,,,,36.01300049,-84.26239777,anonymous,EN,Bell bottoms,5,1,4,3,2,A restaurant bill,2,1,3,5,4,A person,2,4,5,1,3,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:33,5/22/20 10:36,IP Address,100,166,TRUE,5/22/20 10:36,R_3QSDprq6N7Y5i9n,,,,,34.0296936,-84.14689636,anonymous,EN,Bell bottoms,4,3,1,5,2,A wedding invitation,2,5,3,4,1,An elevator,5,4,3,1,2,I consent to take part in this study,1991,2,1,2,"Yes, one was",1,"Yes, one is","Yes, more than one was",2,1,29,Male,Black or African-American,"$55,000 - $75,000",Other,shoe,Four-year college degree,1,Somewhat conservative,2019,nice
5/22/20 10:32,5/22/20 10:36,IP Address,100,240,TRUE,5/22/20 10:36,R_qUsspSunIg9xOnf,,,,,40.3625946,-83.75650024,anonymous,EN,Bell bottoms,4,3,5,1,2,A wedding invitation,4,1,3,2,5,An elevator,5,1,3,2,4,I consent to take part in this study,1993,0,0,1,"Yes, one was",-1,"Yes, one is","Yes, one was",1,1,26,Male,White,"$15,000 - $35,000",Other,shoe,High school diploma,0,Very liberal,,
5/22/20 10:36,5/22/20 10:37,IP Address,100,72,TRUE,5/22/20 10:37,R_2ZPqTnu7RqeiO2U,,,,,40.62080383,-74.04260254,anonymous,EN,Bell bottoms,1,2,4,3,5,A wedding invitation,1,5,2,3,4,An elevator,5,1,4,3,2,I consent to take part in this study,1994,0,-1,1,"Yes, one was",0,"Yes, one is",No,,0,26,Male,Asian,"$95,000 - $150,000",Other,shoe,Graduate school,0,Neither liberal nor conservative,,
5/22/20 10:37,5/22/20 10:37,IP Address,100,40,TRUE,5/22/20 10:37,R_50wMgRLmQ75yu2t,,,,,36.01300049,-84.26239777,anonymous,EN,Slippers,5,1,4,3,2,A thank-you note,5,2,1,3,4,A person,4,5,1,2,3,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:35,5/22/20 10:37,IP Address,100,140,TRUE,5/22/20 10:37,R_1IdhuOWhOZJMiox,,,,,35.68569946,-82.02100372,anonymous,EN,Bell bottoms,4,2,1,3,5,A wedding invitation,4,5,3,1,2,An elevator,4,5,3,1,2,I consent to take part in this study,1991,2,2,2,No,,No,No,,,28,Male,White,"$35,000 - $55,000",Other,shoe,Four-year college degree,0,Very conservative,,
5/22/20 10:34,5/22/20 10:38,IP Address,100,250,TRUE,5/22/20 10:38,R_3lVN0wKqA2yL8JM,,,,,34.54849243,-87.00360107,anonymous,EN,Bell bottoms,1,5,4,2,3,A wedding invitation,1,5,2,4,3,An elevator,3,5,1,4,2,I consent to take part in this study,1974,1,0,1,No,,No,No,,1,72,Male,Hispanic or Latino Origin,"$55,000 - $75,000",Other,shoe,Four-year college degree,2,Somewhat liberal,2009,
5/22/20 10:33,5/22/20 10:38,IP Address,100,320,TRUE,5/22/20 10:38,R_1Iiny1YQzMuWs2Z,,,,,37.75100708,-97.8219986,anonymous,EN,Bell bottoms,4,3,1,5,2,A wedding invitation,4,1,3,5,2,A person,3,1,5,4,2,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:37,5/22/20 10:39,IP Address,100,83,TRUE,5/22/20 10:39,R_2c8aWUU4epuRag6,,,,,35.33140564,-84.52829742,anonymous,EN,High heels,5,4,1,2,3,A diary,5,1,2,4,3,A person,4,1,2,5,3,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:39,5/22/20 10:39,IP Address,100,25,TRUE,5/22/20 10:39,R_2X0PaL4JehLZ7yZ,,,,,37.75100708,-97.8219986,anonymous,EN,Bell bottoms,4,5,2,3,1,A wedding invitation,5,2,4,1,3,A book,4,3,2,5,1,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:35,5/22/20 10:40,IP Address,100,266,TRUE,5/22/20 10:40,R_OiHSc7037OwFzln,,,,,38.44090271,-81.47989655,anonymous,EN,Slippers,4,1,5,3,2,A wedding invitation,4,5,1,2,3,An elevator,5,4,2,1,3,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:39,5/22/20 10:40,IP Address,100,36,TRUE,5/22/20 10:40,R_1InpjFlFdvZXtxz,,,,,47.60920715,-122.3314056,anonymous,EN,Slippers,1,3,4,2,5,A diploma,1,2,3,4,5,An elevator,3,2,4,1,5,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:36,5/22/20 10:40,IP Address,100,236,TRUE,5/22/20 10:40,R_ykC6nPS0GPye1LX,,,,,42.38879395,-83.1894989,anonymous,EN,Bell bottoms,1,4,3,2,5,A wedding invitation,3,5,4,2,1,An elevator,5,3,1,2,4,I consent to take part in this study,1984,1,-1,0,No,,No,No,,,35,Female,Black or African-American,"$15,000 - $35,000",Other,shoe,High school diploma,1,Very liberal,2003,
5/22/20 10:39,5/22/20 10:40,IP Address,100,78,TRUE,5/22/20 10:40,R_3DeEt89po6XR7p7,,,,,37.73699951,-97.25140381,anonymous,EN,Bell bottoms,5,1,2,3,4,A diploma,1,4,2,5,3,A pizza,5,4,2,1,3,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:40,5/22/20 10:40,IP Address,100,23,TRUE,5/22/20 10:40,R_24rwLWvJv3h5nSV,,,,,36.01300049,-84.26239777,anonymous,EN,High heels,3,4,1,2,5,A diploma,4,2,5,3,1,An elevator,3,5,2,1,4,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:39,5/22/20 10:40,IP Address,100,49,TRUE,5/22/20 10:40,R_1mwV0Mk9ZIV7a9I,,,,,37.75100708,-97.8219986,anonymous,EN,Bell bottoms,5,4,1,3,2,A wedding invitation,4,3,2,1,5,An umbrella,3,4,5,2,1,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:39,5/22/20 10:41,IP Address,100,118,TRUE,5/22/20 10:41,R_12fEzfSvzdoLV3L,,,,,40.75030518,-74.00140381,anonymous,EN,Bell bottoms,3,1,5,2,4,A wedding invitation,3,4,2,1,5,A pizza,1,3,5,4,2,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:40,5/22/20 10:42,IP Address,100,107,TRUE,5/22/20 10:42,R_28PecdUksiR0pVi,,,,,13.08599854,80.27508545,anonymous,EN,Bell bottoms,4,2,5,3,1,A thank-you note,1,5,4,2,3,An elevator,3,5,1,2,4,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:38,5/22/20 10:42,IP Address,100,263,TRUE,5/22/20 10:42,R_p9sEYZEsTt8iUmJ,,,,,38.95410156,-104.5472031,anonymous,EN,Bell bottoms,2,4,1,5,3,A wedding invitation,5,4,3,2,1,An elevator,5,4,1,3,2,I consent to take part in this study,1993,1,-1,1,"Yes, more than one was",1,"Yes, more than one is","Yes, more than one was",1,,26,Female,White,"$35,000 - $55,000",Other,shoe,High school diploma,0,Somewhat liberal,,thank you!
5/22/20 10:39,5/22/20 10:43,IP Address,100,204,TRUE,5/22/20 10:43,R_1r8HpHc8KpwJhb3,,,,,35.33140564,-84.52829742,anonymous,EN,Bell bottoms,5,1,3,2,4,A wedding invitation,3,5,4,1,2,An elevator,3,5,2,4,1,I consent to take part in this study,1995,1,2,1,"Yes, one was",1,"Yes, one is","Yes, one was",1,1,25,Male,Black or African-American,"$35,000 - $55,000",Other,shoe,Associate's degree,0,Somewhat conservative,,good
5/22/20 10:39,5/22/20 10:43,IP Address,100,195,TRUE,5/22/20 10:43,R_ezifvgkpR7O7Y77,,,,,39.19949341,-94.52649689,anonymous,EN,Bell bottoms,5,1,3,4,2,A wedding invitation,2,4,5,1,3,An elevator,1,3,5,4,2,I consent to take part in this study,1987,-1,-1,-1,"Yes, more than one was",0,"Yes, more than one is","Yes, one was",-1,,32,Male,White,"$35,000 - $55,000",Other,shoe,Associate's degree,0,Very conservative,,
5/22/20 10:40,5/22/20 10:43,IP Address,100,149,TRUE,5/22/20 10:43,R_1Lw0JLhUfsYTGuo,,,,,47.60920715,-122.3314056,anonymous,EN,Slippers,2,3,4,5,1,A wedding invitation,1,5,3,2,4,A book,4,3,5,2,1,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:40,5/22/20 10:43,IP Address,100,162,TRUE,5/22/20 10:43,R_RRyKey2pxiR0WA1,,,,,37.73699951,-97.25140381,anonymous,EN,Bell bottoms,3,2,5,1,4,A diploma,5,2,4,3,1,An elevator,5,2,1,4,3,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:25,5/22/20 10:44,IP Address,100,1178,TRUE,5/22/20 10:44,R_zedJtqZktRWYgQV,,,,,39.82910156,-86.08589935,anonymous,EN,Bell bottoms,5,4,1,3,2,A wedding invitation,1,5,4,3,2,An elevator,3,2,5,4,1,I consent to take part in this study,1988,1,2,1,"Yes, one was",1,"Yes, more than one is","Yes, one was",2,1,32,Male,Black or African-American,"$55,000 - $75,000",Other,shoe,Some graduate school,4+,Somewhat conservative,2012,good survey
5/22/20 10:36,5/22/20 10:44,IP Address,100,491,TRUE,5/22/20 10:44,R_2f0ytaqLPasuIgS,,,,,0,0,anonymous,EN,Bell bottoms,2,4,3,5,1,A wedding invitation,1,5,3,4,2,An elevator,5,3,4,2,1,I consent to take part in this study,1985,-2,-2,-2,"Yes, more than one was",2,"Yes, more than one is",No,,-1,35,Female,Black or African-American,"$55,000 - $75,000",Extroverted,,Four-year college degree,2,Very conservative,2010,none
5/22/20 10:36,5/22/20 10:45,IP Address,100,543,TRUE,5/22/20 10:45,R_3il3zlRNjQV5Oko,,,,,41.49429321,-90.50009918,anonymous,EN,Bell bottoms,1,3,2,5,4,A wedding invitation,1,5,2,3,4,An elevator,2,4,1,3,5,I consent to take part in this study,1986,-1,-2,-2,"Yes, more than one was",0,"Yes, more than one is","Yes, one was",0,,33,Female,Black or African-American,"$55,000 - $75,000",Other,shoe,Graduate school,1,Somewhat liberal,2017,
5/22/20 10:43,5/22/20 10:46,IP Address,100,142,TRUE,5/22/20 10:46,R_eVU9dP6oJkJeEQp,,,,,37.73699951,-97.25140381,anonymous,EN,Bell bottoms,1,4,3,5,2,A wedding invitation,1,3,4,5,2,An elevator,5,3,4,1,2,I consent to take part in this study,1988,-1,-1,0,"Yes, one was",-1,"Yes, more than one is",No,,1,32,Female,White,"$15,000 - $35,000",Other,shoe,Some college,1,Somewhat liberal,2018,good
5/22/20 10:40,5/22/20 10:46,IP Address,100,326,TRUE,5/22/20 10:46,R_2R3oQfaryTsdAxc,,,,,37.75100708,-97.8219986,anonymous,EN,Bell bottoms,4,1,3,2,5,A wedding invitation,2,4,1,5,3,An elevator,3,5,1,4,2,I consent to take part in this study,1986,1,2,2,"Yes, more than one was",1,"Yes, one is","Yes, one was",1,2,34,Male,White,"$55,000 - $75,000",Other,shoe,Graduate school,2,Somewhat liberal,2008,
5/22/20 10:42,5/22/20 10:46,IP Address,100,236,TRUE,5/22/20 10:46,R_1jjmtv0Snu2bsIh,,,,,29.61549377,-90.44419861,anonymous,EN,Bell bottoms,2,3,5,4,1,A wedding invitation,4,5,2,3,1,An elevator,1,4,5,2,3,I consent to take part in this study,1987,-1,-1,0,"Yes, more than one was",1,"Yes, more than one is",No,,,32,Female,White,"$55,000 - $75,000",Other,shoe,Some college,2,Somewhat conservative,2010,
5/22/20 10:46,5/22/20 10:48,IP Address,100,110,TRUE,5/22/20 10:48,R_3rHflYqPuzPmsxx,,,,,33.75410461,-117.473999,anonymous,EN,Bell bottoms,1,5,4,3,2,A wedding invitation,2,1,5,3,4,An elevator,2,5,1,4,3,I consent to take part in this study,1987,-1,-1,-2,"Yes, more than one was",0,"Yes, more than one is",No,,,32,Female,White,"$95,000 - $150,000",Other,shoe,Four-year college degree,1,Very conservative,2009,
5/22/20 10:47,5/22/20 10:48,IP Address,100,50,TRUE,5/22/20 10:48,R_RfpuwF6wVZuE2Sl,,,,,41.44590759,-81.42120361,anonymous,EN,Bell bottoms,5,1,3,2,4,A restaurant bill,4,3,2,5,1,A person,5,1,3,2,4,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:48,5/22/20 10:49,IP Address,100,35,TRUE,5/22/20 10:49,R_3NyRNQZ67Yd2VkJ,,,,,38.76089478,-77.15529633,anonymous,EN,Sneakers,2,4,1,5,3,A diary,4,3,5,1,2,A book,5,4,2,1,3,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:46,5/22/20 10:49,IP Address,100,147,TRUE,5/22/20 10:49,R_2ScpZpwZCjKKYLY,,,,,32.895401,-105.947998,anonymous,EN,High heels,3,2,4,1,5,A wedding invitation,3,4,1,2,5,An umbrella,1,3,4,5,2,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:48,5/22/20 10:49,IP Address,100,43,TRUE,5/22/20 10:49,R_0D5XLMzVOeYuTXX,,,,,41.61720276,-87.84190369,anonymous,EN,Bell bottoms,5,4,2,3,1,A diary,2,4,1,3,5,An elevator,5,3,2,4,1,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:45,5/22/20 10:49,IP Address,100,253,TRUE,5/22/20 10:49,R_3j9j09SsnSizubW,,,,,37.73249817,-83.02980042,anonymous,EN,Bell bottoms,3,5,1,2,4,A wedding invitation,3,4,5,2,1,An elevator,1,4,5,3,2,I consent to take part in this study,1980,-2,-2,-2,"Yes, more than one was",0,No,No,,,39,Female,White,"$35,000 - $55,000",Other,shoe,Some college,3,Very conservative,2005,
5/22/20 10:46,5/22/20 10:50,IP Address,100,211,TRUE,5/22/20 10:50,R_1I77IfF0XIB8LDo,,,,,37.75100708,-97.8219986,anonymous,EN,Bell bottoms,1,3,4,2,5,A wedding invitation,3,4,2,1,5,A person,1,2,4,5,3,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:50,5/22/20 10:50,IP Address,100,27,TRUE,5/22/20 10:50,R_1GHN7rWBThcfvZS,,,,,32.895401,-105.947998,anonymous,EN,Sneakers,4,2,3,1,5,A diploma,5,2,3,4,1,An elevator,1,5,4,3,2,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:47,5/22/20 10:50,IP Address,100,200,TRUE,5/22/20 10:50,R_31MJw9LVPLsOANs,,,,,47.60920715,-122.3314056,anonymous,EN,High heels,1,5,3,2,4,A restaurant bill,3,4,1,5,2,An elevator,1,5,4,3,2,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:42,5/22/20 10:51,IP Address,100,528,TRUE,5/22/20 10:51,R_3f1CUPmRwPFmMb7,,,,,37.75100708,-97.8219986,anonymous,EN,Sneakers,2,1,5,4,3,A wedding invitation,3,5,2,4,1,A book,4,3,2,1,5,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:48,5/22/20 10:51,IP Address,100,147,TRUE,5/22/20 10:51,R_3m2AbQluto6mB0y,,,,,29.54429626,-98.54989624,anonymous,EN,Bell bottoms,4,5,1,2,3,A wedding invitation,5,4,3,2,1,An elevator,1,5,4,3,2,I consent to take part in this study,1993,2,2,2,"Yes, more than one was",2,"Yes, one is",No,,,27,Male,White,"$75,000 - $95,000",Other,shoe,Graduate school,0,Somewhat liberal,,Good luck with your study!
5/22/20 10:50,5/22/20 10:51,IP Address,100,34,TRUE,5/22/20 10:51,R_2pQxYidMqz6WT2P,,,,,32.895401,-105.947998,anonymous,EN,Flip-flops,1,3,2,4,5,A thank-you note,3,1,4,5,2,A pizza,5,4,2,1,3,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:48,5/22/20 10:51,IP Address,100,156,TRUE,5/22/20 10:51,R_3rYuMzl6qkXrDcO,,,,,35.14100647,-106.7109985,anonymous,EN,Bell bottoms,4,1,3,5,2,A wedding invitation,2,1,3,5,4,An elevator,3,2,4,1,5,I consent to take part in this study,1985,1,0,-1,"Yes, more than one was",0,"Yes, more than one is","Yes, one was",-1,0,35,Male,Black or African-American,"$35,000 - $55,000",Introverted,,Some graduate school,0,Very liberal,,
5/22/20 10:51,5/22/20 10:52,IP Address,100,30,TRUE,5/22/20 10:52,R_ThmEmyay7IiClNf,,,,,38.88510132,-76.88909912,anonymous,EN,High heels,3,2,5,4,1,A wedding invitation,4,3,2,5,1,A book,3,5,1,4,2,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:43,5/22/20 10:52,IP Address,100,524,TRUE,5/22/20 10:52,R_2yreCUTkuotnRtI,,,,,40.10940552,-76.51309967,anonymous,EN,Bell bottoms,1,2,5,3,4,A wedding invitation,2,4,3,1,5,An elevator,5,4,3,2,1,I consent to take part in this study,1977,0,0,-1,"Yes, more than one was",0,"Yes, more than one is","Yes, one was",0,,42,Female,White,"$75,000 - $95,000",Extroverted,,High school diploma,2,Somewhat conservative,1998,
5/22/20 10:49,5/22/20 10:52,IP Address,100,169,TRUE,5/22/20 10:52,R_2ARJMzmCY1ZItt6,,,,,37.75100708,-97.8219986,anonymous,EN,Bell bottoms,4,5,1,2,3,A wedding invitation,5,1,2,4,3,A pizza,3,2,1,5,4,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:46,5/22/20 10:53,IP Address,100,397,TRUE,5/22/20 10:53,R_1EimWex81fK0zsa,,,,,30.50450134,-97.82089996,anonymous,EN,Bell bottoms,3,4,1,5,2,A wedding invitation,3,2,1,5,4,An elevator,1,4,2,5,3,I consent to take part in this study,1989,1,1,-1,"Yes, more than one was",1,"Yes, more than one is","Yes, more than one was",-1,,30,Male,White,"$15,000 - $35,000",Other,shoe,Graduate school,0,Somewhat conservative,,
5/22/20 10:50,5/22/20 10:53,IP Address,100,184,TRUE,5/22/20 10:53,R_217iH2WCm7jWP6J,,,,,35.75320435,-81.32640076,anonymous,EN,Bell bottoms,4,2,5,1,3,A wedding invitation,3,1,5,4,2,An elevator,3,2,4,1,5,I consent to take part in this study,1976,0,0,0,"Yes, more than one was",1,"Yes, more than one is",No,,,43,Female,White,"$15,000 - $35,000",Other,shoe,Four-year college degree,0,Somewhat liberal,,
5/22/20 10:49,5/22/20 10:53,IP Address,100,256,TRUE,5/22/20 10:53,R_YWxwcSxDMJzcW7D,,,,,33.98370361,-84.1486969,anonymous,EN,Bell bottoms,2,5,4,3,1,A wedding invitation,2,3,1,5,4,An elevator,3,5,2,4,1,I consent to take part in this study,1967,-1,-1,-1,"Yes, more than one was",0,"Yes, more than one is",No,,,52,Female,White,"$55,000 - $75,000",Other,shoe,Graduate school,1,Somewhat conservative,2003,
5/22/20 10:49,5/22/20 10:53,IP Address,100,260,TRUE,5/22/20 10:53,R_2R3YjeKuBxkcnNy,,,,,36.12199402,-115.0859985,anonymous,EN,Bell bottoms,3,5,1,4,2,A wedding invitation,5,1,2,3,4,An elevator,5,3,2,1,4,I consent to take part in this study,1969,0,0,-1,No,,"Yes, one is","Yes, one was",-1,0,51,Female,Asian,"$75,000 - $95,000",Extroverted,,Four-year college degree,0,Somewhat liberal,,
5/22/20 10:49,5/22/20 10:54,IP Address,100,339,TRUE,5/22/20 10:54,R_28SvZ2eoRGFjddi,,,,,31.99000549,-81.10320282,anonymous,EN,Bell bottoms,2,1,5,4,3,A wedding invitation,4,5,2,3,1,An elevator,4,3,5,2,1,I consent to take part in this study,1959,-1,-1,-1,"Yes, more than one was",1,"Yes, more than one is","Yes, more than one was",-1,,60,Male,White,"$95,000 - $150,000",Other,shoe,Graduate school,4+,Somewhat conservative,1991,thanks
5/22/20 10:50,5/22/20 10:55,IP Address,100,262,TRUE,5/22/20 10:55,R_yNLx34e8dzX1L4R,,,,,36.05859375,-115.0802994,anonymous,EN,Slippers,3,4,5,1,2,A wedding invitation,5,4,1,3,2,An elevator,4,3,2,1,5,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:52,5/22/20 10:55,IP Address,100,212,TRUE,5/22/20 10:55,R_RgYyw4Lu6MpkGdP,,,,,44.80599976,-93.14089966,anonymous,EN,Bell bottoms,4,2,3,5,1,A wedding invitation,4,3,5,2,1,An elevator,1,5,2,3,4,I consent to take part in this study,1963,-1,-1,-1,"Yes, more than one was",0,"Yes, more than one is","Yes, more than one was",0,,57,Male,White,"$15,000 - $35,000",Introverted,,Four-year college degree,0,Somewhat liberal,,
5/22/20 10:55,5/22/20 10:56,IP Address,100,65,TRUE,5/22/20 10:56,R_3CCVcvD90xDFOMO,,,,,41.3769989,-81.65879822,anonymous,EN,Sneakers,2,1,4,3,5,A thank-you note,4,5,3,2,1,A person,2,1,3,5,4,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:49,5/22/20 10:56,IP Address,100,447,TRUE,5/22/20 10:56,R_UDOJ2VxZq8DNYLT,,,,,38.09359741,-78.56230164,anonymous,EN,Bell bottoms,4,1,2,3,5,A wedding invitation,2,5,1,4,3,An elevator,2,3,5,1,4,I consent to take part in this study,1989,2,1,2,No,,"Yes, more than one is","Yes, one was",1,0,30,Male,Black or African-American,"$55,000 - $75,000",Other,shoe,Four-year college degree,2,Very conservative,2015,good
5/22/20 10:54,5/22/20 10:56,IP Address,100,127,TRUE,5/22/20 10:56,R_pMpvAJJmGlI5GX7,,,,,33.7552948,-84.38860321,anonymous,EN,Bell bottoms,5,3,4,1,2,A wedding invitation,1,3,5,4,2,A book,4,5,2,1,3,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:56,5/22/20 10:57,IP Address,100,55,TRUE,5/22/20 10:57,R_3FP5HwGs6bVWAxw,,,,,40.43060303,-74.40200043,anonymous,EN,Sneakers,2,5,3,1,4,A restaurant bill,1,2,3,4,5,An elevator,5,4,1,3,2,,,,,,,,,,,,,,,,,,,,,,
5/22/20 10:56,5/22/20 10:57,IP Address,100,78,TRUE,5/22/20 10:57,R_1DVhcVmIGhUqW6W,,,,,41.76890564,-72.43959808,anonymous,EN,Flip-flops,4,1,2,3,5,A wedding invitation,4,1,3,5,2,A pizza,1,5,4,3,2,,,,,,,,,,,,,,,,,,,,,,
