StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,kindergarten,kindergarten_DO_1,kindergarten_DO_2,kindergarten_DO_3,kindergarten_DO_4,kindergarten_DO_5,zip,zip_DO_1,zip_DO_2,zip_DO_3,zip_DO_4,zip_DO_5,turkey,turkey_DO_1,turkey_DO_2,turkey_DO_3,turkey_DO_4,turkey_DO_5,consent,today,2018,2016,2014,2012,2010,manip_check,explain_more,explain_less,age,gender,race,language,language_2_TEXT,eng_comp,check,check_4_TEXT,education,kids,political_ideology,oldest_kid,comments
1/16/20 12:26,1/16/20 12:30,IP Address,100,261,TRUE,1/16/20 12:30,R_1GNgUHMqPrTQ4dj,,,,,33.02870178,-96.68260193,anonymous,EN,Kindergarten,3,1,4,2,5,2138,2,4,5,3,1,Eating turkey,5,3,1,2,4,I consent to take part in this study,6,6,6,6,6,6,"More kind, honest, nice, good today compared to ten years ago","In general, countries that are more upbeat about their national economy are more likely to say life today is better compared with the past. For example, in Vietnam, where 91% say economic conditions are good, a corresponding 88% say life is better for people like them compared with 50 years ago.",,30,Male,Black or African-American,English,,Good,Other,day,Four-year college degree,2,Very conservative,2014,the study is very nice
1/16/20 12:30,1/16/20 12:32,IP Address,100,78,TRUE,1/16/20 12:32,R_2dAC5YHPpUNGp5c,,,,,34.96890259,-82.14800262,anonymous,EN,Kindergarten,4,1,5,3,2,2138,5,2,3,4,1,Eating turkey,3,1,2,4,5,I consent to take part in this study,4,4,4,4,4,5,"Less kind, honest, nice, good today compared to ten years ago",,I believe social media and partisanship have had a detrimental effect,32,Male,White,English,,Very Good,Other,day,Four-year college degree,0,Neither liberal nor conservative,,
1/16/20 12:31,1/16/20 12:34,IP Address,100,205,TRUE,1/16/20 12:34,R_siNvprqcEkgp1f3,,,,,47.60920715,-122.3314056,anonymous,EN,Kindergarten,2,3,4,1,5,2138,3,5,2,4,1,Trick-or-treating,4,2,5,1,3,,,,,,,,,,,,,,,,,,,,,,,
1/16/20 12:32,1/16/20 12:35,IP Address,100,198,TRUE,1/16/20 12:35,R_1ClIv9N2NCDnDrz,,,,,34.78199768,-86.60849762,anonymous,EN,Kindergarten,3,2,5,1,4,2138,5,4,3,1,2,Eating turkey,4,1,3,5,2,I consent to take part in this study,4,4,4,4,4,4,"Equally kind, honest, nice, good today and ten years ago",,,59,Female,White,English,,Very Good,Other,day,Graduate school,0,Somewhat liberal,,I think you have to go back further in time to address large group behavior changes.
1/16/20 12:33,1/16/20 12:36,IP Address,100,167,TRUE,1/16/20 12:36,R_2OGTYqxzPahOGXn,,,,,35.82119751,-77.10220337,anonymous,EN,Kindergarten,4,1,5,3,2,2138,2,3,1,5,4,Eating turkey,4,1,3,5,2,I consent to take part in this study,1 (not very),1 (not very),3,5,7 (very),7 (very),"Less kind, honest, nice, good today compared to ten years ago",,Having a racist president making people feel comfortable being openly racist and not feeling bad about it.,33,Female,Black or African-American,English,,Very Good,Other,day,Four-year college degree,0,Very liberal,,
1/16/20 12:34,1/16/20 12:36,IP Address,100,94,TRUE,1/16/20 12:36,R_1ez0VHYLAYkvshT,,,,,47.60920715,-122.3314056,anonymous,EN,Kindergarten,2,5,4,1,3,112,4,5,2,3,1,Eating turkey,2,5,4,1,3,,,,,,,,,,,,,,,,,,,,,,,
1/16/20 12:36,1/16/20 12:37,IP Address,100,59,TRUE,1/16/20 12:37,R_1dE6RBu3aOsBimW,,,,,40.7144928,-74.00289917,anonymous,EN,Kindergarten,5,4,1,3,2,2138,2,1,3,5,4,Eating turkey,3,1,4,2,5,I consent to take part in this study,5,5,1 (not very),6,6,7 (very),"More kind, honest, nice, good today compared to ten years ago",I think it has something to do with technology,,30,Male,White,English,,Very Good,Other,day,Graduate school,0,Very liberal,,
1/16/20 12:37,1/16/20 12:38,IP Address,100,34,TRUE,1/16/20 12:38,R_vvgWbZll5mQvYxH,,,,,47.60920715,-122.3314056,anonymous,EN,Third grade,2,5,3,1,4,2138,4,3,1,5,2,Costumes,1,3,4,5,2,,,,,,,,,,,,,,,,,,,,,,,
1/16/20 12:37,1/16/20 12:39,IP Address,100,80,TRUE,1/16/20 12:39,R_1eQY4HRuNYQJKVg,,,,,45.66520691,-122.5214996,anonymous,EN,Kindergarten,5,2,3,4,1,2138,2,5,3,4,1,Eating turkey,5,1,2,3,4,I consent to take part in this study,2,2,2,2,2,2,"Equally kind, honest, nice, good today and ten years ago",,,36,Male,White,English,,Very Good,Other,day,Some college,0,Somewhat conservative,,Thank you
1/16/20 12:39,1/16/20 12:40,IP Address,100,70,TRUE,1/16/20 12:40,R_2qy1j25nLZEJ05E,,,,,47.60920715,-122.3314056,anonymous,EN,Fifth Grade,1,4,2,5,3,2138,3,4,5,1,2,Eating turkey,1,4,3,5,2,,,,,,,,,,,,,,,,,,,,,,,
1/16/20 12:39,1/16/20 12:40,IP Address,100,84,TRUE,1/16/20 12:40,R_TuQaEoLh4mHVDl7,,,,,40.73590088,-73.99040222,anonymous,EN,Kindergarten,1,4,3,2,5,2138,2,5,1,4,3,Eating turkey,3,4,5,2,1,I consent to take part in this study,5,5,5,5,6,6,"Less kind, honest, nice, good today compared to ten years ago",,There was a stronger sense of community that made people be nicer back then.,31,Female,Asian,English,,Very Good,Other,day,Four-year college degree,0,Somewhat liberal,,
1/16/20 11:28,1/16/20 12:42,IP Address,100,4404,TRUE,1/16/20 12:42,R_1mkPBsbc3RwTEvo,,,,,39.37730408,-74.61229706,anonymous,EN,Kindergarten,2,5,3,1,4,2138,5,1,3,2,4,Eating turkey,5,2,4,3,1,I consent to take part in this study,3,3,3,3,3,3,"Equally kind, honest, nice, good today and ten years ago",,,26,Female,White,English,,Very Good,Other,day,Some college,3,Very liberal,2012,
1/16/20 12:41,1/16/20 12:42,IP Address,100,95,TRUE,1/16/20 12:42,R_BtVqYk2KGTSSE1P,,,,,38.65829468,-77.24810028,anonymous,EN,Kindergarten,2,4,3,5,1,2138,4,2,3,1,5,Eating turkey,1,3,4,2,5,I consent to take part in this study,5,5,5,5,5,5,"Less kind, honest, nice, good today compared to ten years ago",,Technology,43,Female,White,English,,Very Good,Other,day,High school diploma,0,Somewhat conservative,,
1/16/20 12:40,1/16/20 12:42,IP Address,100,109,TRUE,1/16/20 12:42,R_1fcT3txGUMTHEaY,,,,,31.80969238,-86.62310028,anonymous,EN,Kindergarten,1,3,5,2,4,2138,3,5,1,4,2,Eating turkey,3,1,5,2,4,I consent to take part in this study,3,3,3,3,3,3,"Equally kind, honest, nice, good today and ten years ago",,,44,Female,Black or African-American,English,,Very Good,Other,day,Four-year college degree,0,Somewhat conservative,,
1/16/20 12:38,1/16/20 12:42,IP Address,100,262,TRUE,1/16/20 12:42,R_3FL6GfOCvcYUqpS,,,,,41.49389648,-73.05169678,anonymous,EN,Kindergarten,5,4,3,2,1,2138,4,1,5,2,3,Eating turkey,1,5,2,4,3,I consent to take part in this study,3,3,4,4,4,4,"Less kind, honest, nice, good today compared to ten years ago",,"The financial crisis of 2008 and its related economic depression have severely constrained the ability of the average American to get ahead in life despite the recovery heralded in the media. Economic scarcity has led to people being more selfish and self-interested and willing to exploit others since the social safety net in America is so poor. As American society becomes more and more unequal with each passing year, society correspondingly worsens.",36,Male,More than 1 of the above,English,,Very Good,Other,day,Four-year college degree,0,Somewhat liberal,,
1/16/20 12:40,1/16/20 12:43,IP Address,100,154,TRUE,1/16/20 12:43,R_2roWCKLbcs5TL4c,,,,,33.60679626,-112.2278976,anonymous,EN,Kindergarten,5,1,3,4,2,2138,3,4,2,5,1,Eating turkey,4,2,1,5,3,I consent to take part in this study,5,5,5,5,4,4,"More kind, honest, nice, good today compared to ten years ago",I think people realize their mortality and are more educated about history. One should know you only live once and see that it can end anytime. Better to be nice I think that people are learning this.,,57,Female,White,English,,Very Good,Other,day,Four-year college degree,3,Very liberal,1979,
1/16/20 12:41,1/16/20 12:43,IP Address,100,146,TRUE,1/16/20 12:43,R_7WhBjKO518cpXvX,,,,,29.86390686,-90.10669708,anonymous,EN,Kindergarten,4,5,1,3,2,2138,5,3,1,4,2,Eating turkey,4,1,3,2,5,I consent to take part in this study,3,3,4,3,4,3,"Less kind, honest, nice, good today compared to ten years ago",,I think more people are becoming self centered and focused on themselves. This is more of a me cultural than a we one,23,Female,Black or African-American,English,,Very Good,Introverted,,Four-year college degree,0,Neither liberal nor conservative,,no
1/16/20 12:42,1/16/20 12:44,IP Address,100,108,TRUE,1/16/20 12:44,R_3OpMS4zHw4viwnw,,,,,30.07359314,-95.62030029,anonymous,EN,Kindergarten,4,3,5,2,1,2138,2,5,4,3,1,Eating turkey,2,4,5,3,1,I consent to take part in this study,4,4,4,4,4,4,"Equally kind, honest, nice, good today and ten years ago",,,35,Male,More than 1 of the above,English,,Very Good,Other,day,Associate's degree,0,Neither liberal nor conservative,,None
1/16/20 12:42,1/16/20 12:44,IP Address,100,153,TRUE,1/16/20 12:44,R_22WBjHIL9Rdm3fU,,,,,47.49729919,-122.3554993,anonymous,EN,Kindergarten,5,2,4,3,1,2138,4,3,5,1,2,Eating turkey,1,4,2,3,5,I consent to take part in this study,5,4,4,4,3,3,"More kind, honest, nice, good today compared to ten years ago","World became more interconnected, there's more tattletales now",,23,Female,Black or African-American,English,,Very Good,Other,day,Some college,0,Very liberal,,
1/16/20 12:44,1/16/20 12:45,IP Address,100,57,TRUE,1/16/20 12:45,R_30oyVD6lXeKNGmx,,,,,34.54849243,-87.00360107,anonymous,EN,Kindergarten,4,1,5,3,2,2138,3,4,5,2,1,Eating turkey,3,4,1,2,5,I consent to take part in this study,4,4,4,4,4,4,"Equally kind, honest, nice, good today and ten years ago",,,24,Male,White,English,,Very Good,Other,day,High school diploma,0,Very liberal,,
1/16/20 12:44,1/16/20 12:46,IP Address,100,91,TRUE,1/16/20 12:46,R_CdxCCa8VMT8EYaB,,,,,39.90719604,-82.75530243,anonymous,EN,Kindergarten,1,5,2,3,4,2138,4,1,2,5,3,Eating turkey,2,5,4,3,1,I consent to take part in this study,5,5,5,5,5,5,"Equally kind, honest, nice, good today and ten years ago",,,29,Male,White,English,,Very Good,Introverted,,Four-year college degree,1,Very liberal,2011,
1/16/20 12:45,1/16/20 12:47,IP Address,100,116,TRUE,1/16/20 12:47,R_2znDwQzDesND4o7,,,,,35.63549805,-82.5644989,anonymous,EN,Kindergarten,2,5,4,3,1,2138,4,3,5,1,2,Eating turkey,3,2,4,1,5,I consent to take part in this study,4,3,5,5,4,4,"Less kind, honest, nice, good today compared to ten years ago",,Allowing behaviors that were seen as bad back then.,29,Female,Hispanic or Latino Origin,Other (please enter in box below),Spanish,Good,Other,day,Four-year college degree,0,Somewhat liberal,,none
1/16/20 12:27,1/16/20 12:47,IP Address,100,1224,TRUE,1/16/20 12:47,R_O9mHZ4eMwgpBenL,,,,,34.52510071,-82.63069916,anonymous,EN,Kindergarten,3,5,2,1,4,2138,4,2,3,5,1,Eating turkey,3,5,2,1,4,I consent to take part in this study,7 (very),6,4,3,1 (not very),1 (not very),"More kind, honest, nice, good today compared to ten years ago",i think that more technology has helped bring us together and realize that we are working for a common good and that those old squabbles are behind us ,,29,Male,White,English,,Very Good,Other,day,Four-year college degree,2,Somewhat liberal,1997,
1/16/20 12:45,1/16/20 12:48,IP Address,100,143,TRUE,1/16/20 12:48,R_1oAd9ythA8iwjMu,,,,,42.88589478,-71.2990036,anonymous,EN,Kindergarten,1,3,2,4,5,2138,4,2,3,1,5,Eating turkey,5,2,3,1,4,I consent to take part in this study,5,5,5,5,5,6,"Less kind, honest, nice, good today compared to ten years ago",,The world has become too fast paced and social media has cause a divide because be don't think before they post. ,38,Male,White,English,,Very Good,Introverted,,Some college,2,Somewhat conservative,1999,
1/16/20 12:36,1/16/20 12:49,IP Address,100,762,TRUE,1/16/20 12:49,R_cUZnjNhIQG6nB9T,,,,,47.60920715,-122.3314056,anonymous,EN,Kindergarten,4,2,1,5,3,2138,3,2,4,1,5,Eating turkey,1,2,4,3,5,I consent to take part in this study,5,5,5,4,4,4,"Less kind, honest, nice, good today compared to ten years ago",,the compared  the age is25,28,Male,Hispanic or Latino Origin,English,,Very Good,Other,word,Four-year college degree,1,Very conservative,2018,good
1/16/20 12:44,1/16/20 12:49,IP Address,100,265,TRUE,1/16/20 12:49,R_2riJJaeugtzVI1C,,,,,27.98219299,-81.67060089,anonymous,EN,Kindergarten,1,5,3,4,2,2138,1,4,2,5,3,Eating turkey,5,3,4,2,1,I consent to take part in this study,4,2,2,3,5,4,"Less kind, honest, nice, good today compared to ten years ago",,I would say social media. It brings the truth out of the people and the anger that builds up in them instead of hiding it. ,29,Male,Black or African-American,English,,Very Good,Other,day,Associate's degree,0,Neither liberal nor conservative,,
1/16/20 12:47,1/16/20 12:49,IP Address,100,108,TRUE,1/16/20 12:49,R_SNLirHEivmP9Yat,,,,,32.80990601,-98.11380005,anonymous,EN,Kindergarten,5,2,3,1,4,2138,3,2,1,5,4,Eating turkey,5,3,1,4,2,I consent to take part in this study,4,4,4,4,4,4,"Equally kind, honest, nice, good today and ten years ago",,,37,Female,White,English,,Very Good,Other,day,Some college,0,Very liberal,,
1/16/20 12:33,1/16/20 12:49,IP Address,100,955,TRUE,1/16/20 12:49,R_331lyKnXrSHYfzo,,,,,47.60920715,-122.3314056,anonymous,EN,Kindergarten,4,5,3,2,1,2138,1,4,2,5,3,Eating turkey,1,3,5,2,4,I consent to take part in this study,4,5,5,5,5,5,"More kind, honest, nice, good today compared to ten years ago","Most people are as honest as they have to be. Rare is the person who has a perfect opportunity to not be honest to their benefit, yet still are. If a drug dealer lost a paper bag with eighty thousand dollars in it, and you found it with total anonymity, would you turn it in to the cops, and get a ten dollar reward and your name in the paper",,28,Female,Hispanic or Latino Origin,English,,Very Good,Other,day,Four-year college degree,1,Neither liberal nor conservative,2016,good survey
1/16/20 12:50,1/16/20 12:52,IP Address,100,75,TRUE,1/16/20 12:52,R_3EQoqy5TA2UeQce,,,,,43.60169983,-70.23539734,anonymous,EN,Kindergarten,3,1,4,2,5,2138,4,2,5,1,3,Eating turkey,5,2,4,1,3,I consent to take part in this study,3,3,3,3,3,3,"Equally kind, honest, nice, good today and ten years ago",,,31,Female,White,English,,Very Good,Other,day,Four-year college degree,0,Somewhat conservative,,
1/16/20 12:49,1/16/20 12:52,IP Address,100,201,TRUE,1/16/20 12:52,R_1poPj3Lmfb26TEg,,,,,42.36109924,-71.05180359,anonymous,EN,Kindergarten,1,3,5,4,2,2138,4,2,5,3,1,Eating turkey,1,5,3,2,4,I consent to take part in this study,5,5,5,5,5,5,"Equally kind, honest, nice, good today and ten years ago",,,45,Female,White,English,,Very Good,Other,day,Associate's degree,2,Somewhat liberal,1998,no
1/16/20 12:51,1/16/20 12:52,IP Address,100,81,TRUE,1/16/20 12:52,R_2fx4TfShZGRVxV7,,,,,32.85450745,-97.1359024,anonymous,EN,Kindergarten,2,1,3,4,5,2138,3,5,1,4,2,Eating turkey,4,1,3,5,2,I consent to take part in this study,5,5,6,6,7 (very),7 (very),"Less kind, honest, nice, good today compared to ten years ago",,The political climate and ongoing battles/wars have led people to become more wary.,25,Male,Asian,English,,Very Good,Other,day,Some graduate school,0,Somewhat liberal,,None
1/16/20 12:53,1/16/20 12:55,IP Address,100,79,TRUE,1/16/20 12:55,R_2VQ6sDs3MXZZ4l9,,,,,42.81750488,-85.51809692,anonymous,EN,Kindergarten,5,2,1,3,4,2138,1,5,2,4,3,Eating turkey,1,3,4,2,5,I consent to take part in this study,4,4,4,4,4,4,"Equally kind, honest, nice, good today and ten years ago",,,20,Male,White,English,,Fair,Other,day,High school diploma,0,Neither liberal nor conservative,,
1/16/20 12:53,1/16/20 12:56,IP Address,100,166,TRUE,1/16/20 12:56,R_w80KAYhdPUYmDyV,,,,,35.08920288,-80.81939697,anonymous,EN,Kindergarten,2,1,3,5,4,2138,2,5,3,4,1,Eating turkey,1,5,3,4,2,I consent to take part in this study,5,5,5,5,5,5,"Equally kind, honest, nice, good today and ten years ago",,,61,Male,White,English,,Very Good,Other,day,High school diploma,2,Somewhat liberal,1980,
1/16/20 12:57,1/16/20 12:58,IP Address,100,76,TRUE,1/16/20 12:58,R_cILhp5zDDchFmz7,,,,,31.57910156,-84.21379852,anonymous,EN,Kindergarten,3,1,4,5,2,2138,4,1,5,3,2,Eating turkey,5,2,3,4,1,I consent to take part in this study,5,5,5,5,5,5,"Equally kind, honest, nice, good today and ten years ago",,,25,Male,White,English,,Very Good,Other,day,Some college,0,Very liberal,,
1/16/20 13:00,1/16/20 13:00,IP Address,100,17,TRUE,1/16/20 13:00,R_3L5Mr1HOeOzIKMW,,,,,35.8677063,-86.41739655,anonymous,EN,Fifth Grade,3,2,1,4,5,7TX 4LZ,1,2,4,3,5,Pumpkins,1,3,4,5,2,,,,,,,,,,,,,,,,,,,,,,,
1/16/20 12:59,1/16/20 13:00,IP Address,100,92,TRUE,1/16/20 13:00,R_3p6dapA8M0vm1df,,,,,41.56359863,-88.21569824,anonymous,EN,Kindergarten,1,5,3,4,2,2138,5,2,1,3,4,Eating turkey,5,2,1,4,3,I consent to take part in this study,4,4,5,5,5,6,"Less kind, honest, nice, good today compared to ten years ago",,There have been a lot of social and economic issues that have arisen the past decade that have changed the overall temperament of people.,30,Male,Asian,English,,Very Good,Other,day,Four-year college degree,0,Somewhat liberal,,
1/16/20 12:59,1/16/20 13:01,IP Address,100,97,TRUE,1/16/20 13:01,R_2WO6Alm0SsMY1Kw,,,,,37.38659668,-89.65299988,anonymous,EN,Kindergarten,5,3,1,2,4,2138,5,1,4,3,2,Eating turkey,5,2,4,3,1,I consent to take part in this study,5,5,5,5,5,5,"Equally kind, honest, nice, good today and ten years ago",,,70,Female,White,English,,Very Good,Other,day,Graduate school,2,Somewhat conservative,1973,
1/16/20 13:00,1/16/20 13:02,IP Address,100,135,TRUE,1/16/20 13:02,R_UtNB4o5hOPQZCo1,,,,,43.05119324,-75.87789917,anonymous,EN,Kindergarten,1,5,3,4,2,2138,2,1,4,3,5,Eating turkey,3,2,5,4,1,I consent to take part in this study,5,5,4,5,6,6,"Equally kind, honest, nice, good today and ten years ago",,,23,Female,White,English,,Very Good,Introverted,,High school diploma,0,Somewhat conservative,,
1/16/20 13:02,1/16/20 13:03,IP Address,100,64,TRUE,1/16/20 13:03,R_23aeIpQyB28Ce81,,,,,41.36230469,-96.15750122,anonymous,EN,Kindergarten,2,1,5,3,4,2138,4,1,3,2,5,Eating turkey,3,1,5,2,4,I consent to take part in this study,6,6,6,6,6,6,"Equally kind, honest, nice, good today and ten years ago",,,33,Male,White,English,,Very Good,Other,day,Some college,0,Somewhat liberal,,
1/16/20 12:59,1/16/20 13:03,IP Address,100,207,TRUE,1/16/20 13:03,R_2VJzoF5uFUg3Fpr,,,,,39.03970337,-77.19180298,anonymous,EN,Kindergarten,2,5,3,4,1,2138,2,3,4,5,1,Eating turkey,3,5,1,2,4,I consent to take part in this study,4,4,4,4,4,4,"Less kind, honest, nice, good today compared to ten years ago",,"I think the use of smartphones and social media has caused people to be less connected with each other, and less accountable to one another. I think people are more polarized than ever, and less socially adept.",32,Male,Asian,English,,Very Good,Other,day,Graduate school,0,Somewhat liberal,,
1/16/20 13:00,1/16/20 13:03,IP Address,100,189,TRUE,1/16/20 13:03,R_11iP9EGCSiZsx52,,,,,35.8677063,-86.41739655,anonymous,EN,Kindergarten,3,1,2,4,5,2138,2,3,5,1,4,Eating turkey,5,3,1,2,4,I consent to take part in this study,6,4,5,6,6,5,"Less kind, honest, nice, good today compared to ten years ago",,good,35,Male,Hispanic or Latino Origin,English,,Good,Other,day,Some college,2,Somewhat conservative,2004,nothing 
1/16/20 13:01,1/16/20 13:07,IP Address,100,332,TRUE,1/16/20 13:07,R_3CC5BgUDwdEwX2c,,,,,25.81190491,-80.23179626,anonymous,EN,Kindergarten,1,5,2,3,4,2138,4,1,3,5,2,Eating turkey,1,4,3,2,5,I consent to take part in this study,4,3,5,4,4,5,"Less kind, honest, nice, good today compared to ten years ago",,The internet grew more and people felt more toxicity from everywhere that it started to spread. Now people thinks its okay to disrespect someone opinion so they can brag about it online.,28,Male,Hispanic or Latino Origin,English,,Fair,Other,day,Some college,0,Somewhat liberal,,
1/16/20 13:05,1/16/20 13:08,IP Address,100,210,TRUE,1/16/20 13:08,R_Ah37QFM2pcZ2wdX,,,,,42.88989258,-85.6147995,anonymous,EN,Kindergarten,3,2,4,1,5,2138,5,4,3,1,2,Eating turkey,2,1,4,3,5,I consent to take part in this study,4,4,4,4,4,5,"Less kind, honest, nice, good today compared to ten years ago",,"I think as technology has advanced, it has made people less friendly and nice to other person, especially strangers. We hear a lot about how bad people are online and bad news travels fast, so some people feel like more bad is occurring these days. We are also always looking at our devices rather than living in the moment with people and interacting kindly like we used to.",28,Female,White,English,,Very Good,Other,day,Associate's degree,1,Somewhat liberal,2012,Unique study!
1/16/20 13:08,1/16/20 13:12,IP Address,100,269,TRUE,1/16/20 13:12,R_25sInzji5uVlsh7,,,,,37.3881073,-121.8755951,anonymous,EN,Kindergarten,4,5,1,3,2,2138,5,4,2,1,3,Eating turkey,2,3,4,1,5,I consent to take part in this study,4,5,5,5,6,6,"Less kind, honest, nice, good today compared to ten years ago",,"Catastrophic events, political correctness has contributed to a growing rift between separate cultures. This has made people less kind, honest, and good because of a lack of trust.",40,Male,White,English,,Very Good,Other,day,Four-year college degree,1,Somewhat liberal,2019,The survey was clear and concise.
1/16/20 13:15,1/16/20 13:15,IP Address,100,17,TRUE,1/16/20 13:15,R_2vkWvkTJNl7lfZr,,,,,38.76089478,-77.15529633,anonymous,EN,Kindergarten,1,5,2,3,4,112,2,3,4,5,1,Costumes,1,3,5,2,4,,,,,,,,,,,,,,,,,,,,,,,
1/16/20 13:15,1/16/20 13:16,IP Address,100,18,TRUE,1/16/20 13:16,R_2qfslsV8JPC4LeE,,,,,38.76089478,-77.15529633,anonymous,EN,Ninth Grade,3,2,1,5,4,2138,4,5,3,2,1,Ghosts,5,3,2,1,4,,,,,,,,,,,,,,,,,,,,,,,
1/16/20 13:09,1/16/20 13:16,IP Address,100,407,TRUE,1/16/20 13:16,R_1ePLYtRcuattZde,,,,,30.48049927,-84.22429657,anonymous,EN,Kindergarten,5,2,4,1,3,2138,3,4,2,5,1,Eating turkey,5,2,1,3,4,I consent to take part in this study,6,6,4,4,5,3,"Less kind, honest, nice, good today compared to ten years ago",,Living conditions,22,Male,White,English,,Very Good,Other,day,Some college,0,Somewhat liberal,,
1/16/20 13:16,1/16/20 13:16,IP Address,100,10,TRUE,1/16/20 13:16,R_OHz86bGzC3TvLr3,,,,,38.76089478,-77.15529633,anonymous,EN,Ninth Grade,4,5,3,1,2,14 Monroe Avenue,5,2,4,1,3,Costumes,2,5,4,3,1,,,,,,,,,,,,,,,,,,,,,,,
1/16/20 13:15,1/16/20 13:16,IP Address,100,78,TRUE,1/16/20 13:16,R_1psVYAumHKtQTyF,,,,,38.80400085,-90.85340118,anonymous,EN,Kindergarten,3,4,2,5,1,2138,1,5,2,3,4,Eating turkey,1,5,3,4,2,I consent to take part in this study,7 (very),7 (very),7 (very),7 (very),7 (very),7 (very),"Equally kind, honest, nice, good today and ten years ago",,,39,Male,White,English,,Very Good,Neither extroverted nor introverted,,Graduate school,0,Very conservative,,
1/16/20 13:21,1/16/20 13:22,IP Address,100,84,TRUE,1/16/20 13:22,R_2aXhegYKYyAGfjs,,,,,41.68530273,-72.92960358,anonymous,EN,Kindergarten,3,2,5,4,1,2138,2,1,5,4,3,Eating turkey,4,3,2,1,5,I consent to take part in this study,4,4,4,4,4,4,"Equally kind, honest, nice, good today and ten years ago",,,38,Male,Hispanic or Latino Origin,English,,Very Good,Other,day,Four-year college degree,2,Very liberal,2013,
1/16/20 13:20,1/16/20 13:25,IP Address,100,339,TRUE,1/16/20 13:25,R_2AEXf943AwZCwt4,,,,,39.10009766,-94.57820129,anonymous,EN,Kindergarten,3,4,1,5,2,2138,2,4,3,1,5,Eating turkey,5,4,2,3,1,I consent to take part in this study,3,5,7 (very),7 (very),7 (very),6,"Less kind, honest, nice, good today compared to ten years ago",,"I believe people getting older, the birth of social media and the political climate has caused people to be less kind, honest and good.",34,Female,Black or African-American,English,,Very Good,Other,day,Four-year college degree,2,Very liberal,2010,No.
1/16/20 13:24,1/16/20 13:27,IP Address,100,183,TRUE,1/16/20 13:27,R_2V2x0O71hQmjy2X,,,,,37.75100708,-97.8219986,anonymous,EN,Kindergarten,4,3,2,5,1,2138,5,3,2,4,1,Eating turkey,2,4,1,3,5,I consent to take part in this study,4,4,4,4,4,4,"Equally kind, honest, nice, good today and ten years ago",,,29,Male,White,English,,Very Good,Other,day,Four-year college degree,0,Somewhat liberal,,
1/16/20 13:32,1/16/20 13:34,IP Address,100,131,TRUE,1/16/20 13:34,R_1jlJVz3cVPZv8hw,,,,,28.90249634,-81.2480011,anonymous,EN,Kindergarten,3,1,2,5,4,2138,3,1,2,5,4,Eating turkey,3,5,1,2,4,I consent to take part in this study,5,5,5,5,5,6,"Less kind, honest, nice, good today compared to ten years ago",,Unsure. It seems people have begun to focus on themselves more than paying any attention to other people.,22,Female,Black or African-American,English,,Very Good,Other,day,Some graduate school,0,Somewhat conservative,,
1/16/20 13:37,1/16/20 13:41,IP Address,100,201,TRUE,1/16/20 13:41,R_1gq1MKEyhyzYu5o,,,,,40.03450012,-75.11930084,anonymous,EN,Kindergarten,4,5,1,3,2,2138,1,3,4,5,2,Eating turkey,5,3,1,4,2,I consent to take part in this study,5,5,5,6,6,6,"Less kind, honest, nice, good today compared to ten years ago",,So many cultures fighting to protect their cultural rights practices have made a division with people being less kind to each other.,40,Male,White,English,,Very Good,Other,day,High school diploma,0,Neither liberal nor conservative,,
1/16/20 13:58,1/16/20 13:59,IP Address,100,79,TRUE,1/16/20 13:59,R_2eOJD65KBIC7tKX,,,,,32.37789917,-90.12729645,anonymous,EN,Kindergarten,5,2,3,1,4,2138,1,5,2,3,4,Eating turkey,4,5,2,3,1,I consent to take part in this study,6,6,6,6,6,6,"Equally kind, honest, nice, good today and ten years ago",,,52,Female,More than 1 of the above,English,,Very Good,Other,day,Graduate school,2,Very liberal,2006,none
1/16/20 14:03,1/16/20 14:04,IP Address,100,72,TRUE,1/16/20 14:04,R_1jIMdhNwM064xe6,,,,,25.7592926,-80.35510254,anonymous,EN,Kindergarten,1,4,3,2,5,2138,5,3,1,2,4,Eating turkey,2,5,1,4,3,I consent to take part in this study,4,4,4,4,4,4,"Equally kind, honest, nice, good today and ten years ago",,,34,Male,Hispanic or Latino Origin,English,,Very Good,Other,day,Some college,0,Somewhat liberal,,
1/16/20 14:03,1/16/20 14:05,IP Address,100,88,TRUE,1/16/20 14:05,R_cA9rQywiwus5ukV,,,,,30.75439453,-88.26599884,anonymous,EN,Kindergarten,2,1,3,4,5,2138,1,3,5,4,2,Eating turkey,1,3,4,5,2,I consent to take part in this study,3,3,3,3,3,3,"Equally kind, honest, nice, good today and ten years ago",,,28,Male,White,English,,Good,Other,day,Some college,0,Very liberal,,
1/16/20 14:19,1/16/20 14:26,IP Address,100,377,TRUE,1/16/20 14:26,R_3gRBhyjz8gx8RBB,,,,,47.75410461,-122.2474976,anonymous,EN,Kindergarten,4,5,3,2,1,2138,2,4,1,3,5,Eating turkey,5,2,4,3,1,I consent to take part in this study,3,4,5,6,5,4,"Less kind, honest, nice, good today compared to ten years ago",,"Donald Trump's rhetoric, corruption and lies.  Also Russian interference using social media platforms is systematically dividing our country.",51,Female,White,English,,Very Good,Other,day,Four-year college degree,2,Somewhat liberal,1995,
