StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,QID41,today,2012,2002,manip_check,explain_more,explain_less,age,gender,race,check,check_4_TEXT,education,political_ideology,party,kids,oldest_kid,comments,PROLIFIC_PID
11/18/22 11:39,11/18/22 11:42,IP Address,100,145,TRUE,11/18/22 11:42,R_PHGpHdKqenodCG5,,,,,42.2284,-87.9722,anonymous,EN,I consent to take part in this study,60abdc82ec2d1e548b986424,5,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Fox News, social media, the Balkanization of social and political America.",60,Male,White,Other,sky,Graduate school,Somewhat liberal,Lean Democrat,2,1991,"No additional comments, thank you.",
11/18/22 11:38,11/18/22 11:42,IP Address,100,220,TRUE,11/18/22 11:42,R_ULXI66lPJEOJWtr,,,,,42.9135,-78.889,anonymous,EN,I consent to take part in this study,59e62b6277860e0001512e14,5,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Political differences and economic issues have caused most of the decrease in civility today.,69,Male,Hispanic or Latino Origin,Neither extroverted nor introverted,,Some graduate school,Somewhat conservative,Lean Republican,0,,,
11/18/22 11:41,11/18/22 11:42,IP Address,100,93,TRUE,11/18/22 11:42,R_1Fxo57grQAomnt1,,,,,37.751,-97.822,anonymous,EN,I consent to take part in this study,580cab86b869700001d71628,4,4,5,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",The current climate with tension being a leader factor in the media.,,59,Female,White,Neither extroverted nor introverted,,Four-year college degree,Neither liberal nor conservative,Independent,2,2012,really?,
11/18/22 11:38,11/18/22 11:42,IP Address,100,241,TRUE,11/18/22 11:42,R_3kBnVx8FtrHq3mM,,,,,33.9416,-80.3203,anonymous,EN,I consent to take part in this study,61096a016b964e7af149fce3,6,5,5,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","I think that because we have more people from other countries migrating to the United States, it forces us to look at and compare our differences and find that we have more in common than we thought.",,42,Female,Black or African-American,Other,Sky,Associate's degree,Neither liberal nor conservative,Independent,0,,,
11/18/22 11:38,11/18/22 11:42,IP Address,100,291,TRUE,11/18/22 11:42,R_10w9WzRBe3mjdDl,,,,,28.7115,-81.5135,anonymous,EN,I consent to take part in this study,633e327052bcc8b44d6e0d2c,3,4,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Parenting has a lot to do with it. Kids today are given timeouts when they used to be spanked or punished, and 20 years ago kids feared that happening to them, so they behaved better. People are also less considerate and respectful, as they have become more selfish and self-involved in their own affairs due to lack of discipline in their lives and society is to blame, too.",53,Male,White,Other,sky,Associate's degree,Somewhat liberal,Strongly Democrat,0,,Have a nice weekend!!,
11/18/22 11:38,11/18/22 11:43,IP Address,100,312,TRUE,11/18/22 11:43,R_3QFONrOFOpcKaMX,,,,,39.1547,-84.5911,anonymous,EN,I consent to take part in this study,5e544727059e3744ccdd4c3b,3,3,4,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",I think that people were more kind 20 years ago because there was a stronger sense of community.,,32,Female,Black or African-American,Other,sky,Four-year college degree,Somewhat liberal,Independent,0,,,
11/18/22 11:42,11/18/22 11:43,IP Address,100,77,TRUE,11/18/22 11:43,R_2Tpk4YHW2gWuyiv,,,,,28.5177,-81.4508,anonymous,EN,I consent to take part in this study,609a5974625e18ab158c9a3e,6,6,6,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,61,Male,White,Other,sky,Four-year college degree,Very conservative,Strongly Republican,2,1991,,
11/18/22 11:31,11/18/22 11:43,IP Address,100,709,TRUE,11/18/22 11:43,R_bPjdZdx78CtYv9D,,,,,32.7446,-97.3842,anonymous,EN,I consent to take part in this study,5d83c1e911cb3a0001570ea4,5,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"The world and society we live in have become increasingly chaotic, selfish, unstable, less family-oriented, attention-seeking, violent, distressing, materialistic, hostile, desensitized, anxious, and mistrustful of others. I believe life is more difficult for everyone today than 20 years ago. It's no wonder mental health issues have also seemed to reach record highs. Many people are suffering today in various ways whether it be financially, physically, emotionally, spiritually, or mentally. I think most people are in a somewhat regular state of stress of some kind and are preoccupied with both daily concerns as well as deeper issues. I believe the majority of people are generally kind, honest, and good, but are less inclined to act so under stressful times. ",52,Female,White,Other,sky,Four-year college degree,Neither liberal nor conservative,Independent,0,,Everything worked well. Thank you!,
11/18/22 11:39,11/18/22 11:44,IP Address,100,262,TRUE,11/18/22 11:44,R_Z8flZPIoZAiLlMB,,,,,26.1481,-80.2088,anonymous,EN,I consent to take part in this study,5d1a13a0ae692800192fa1c2,5,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Social media!!  Everyone is too emotionally involved with too many other people, including strangers...and also, our nation has become a  mecca of blame-layers.",65,Female,White,Other,sky,Some graduate school,Neither liberal nor conservative,Independent,0,,,
11/18/22 11:40,11/18/22 11:44,IP Address,100,194,TRUE,11/18/22 11:44,R_3MoFxqk7P9ZxoBe,,,,,40.275,-76.8039,anonymous,EN,I consent to take part in this study,62a3be0d93b8dd1e69b4317d,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,66,Female,White,Other,Sky,Associate's degree,Very liberal,Strongly Democrat,2,1991,,
11/18/22 11:32,11/18/22 11:44,IP Address,100,682,TRUE,11/18/22 11:44,R_vAp6novPsZhiWGd,,,,,40.2744,-76.7062,anonymous,EN,I consent to take part in this study,6339d33c8ee5d4d4b5607400,5,4,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,27,Male,White,Other,sky,Four-year college degree,Very liberal,Strongly Democrat,0,,,
11/18/22 11:42,11/18/22 11:44,IP Address,100,146,TRUE,11/18/22 11:44,R_1dskzYvduxKJAiV,,,,,42.3364,-71.0326,anonymous,EN,I consent to take part in this study,599ec7dc617ca80001fcd124,4,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Social media extreme politics woke groups,60,Male,White,Other,sky,Graduate school,Somewhat conservative,Lean Democrat,1,1993,,
11/18/22 11:28,11/18/22 11:44,IP Address,100,981,TRUE,11/18/22 11:44,R_PS4GJeqJUOoUWHL,,,,,38.8574,-77.1,anonymous,EN,I consent to take part in this study,6307bee7b345c1bf0fb2f362,5,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,I think the Internet and being subjected to 24 hour news has made people less open and less trusting than 20 years ago.,54,Male,White,Other,sky,Some graduate school,Neither liberal nor conservative,Independent,2,2002,,
11/18/22 11:43,11/18/22 11:44,IP Address,100,106,TRUE,11/18/22 11:44,R_XHdQQykyDDw9q6d,,,,,42.5601,-87.8756,anonymous,EN,I consent to take part in this study,6126ecc3ebef11936ed8bfcb,7 (very),4,3,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,The economy and politics and selfishness,49,Female,White,Other,sky,Associate's degree,Somewhat conservative,Lean Republican,1,2000,,
11/18/22 11:40,11/18/22 11:45,IP Address,100,254,TRUE,11/18/22 11:45,R_4JcKFqwMgPjzJW9,,,,,31.7775,-106.4903,anonymous,EN,I consent to take part in this study,60bc18bb8b971280ef13060c,4,5,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,I think perhaps technology and isolation have caused this. Years ago we had to make more phone calls and do things in person. Maybe just maybe less contact and social interaction with other people on a regular basis makes us a bit colder. ,45,Female,Black or African-American,Other,sky,Four-year college degree,Somewhat liberal,Independent,2,2015,This was fun. Thank you. ,
11/18/22 11:43,11/18/22 11:45,IP Address,100,105,TRUE,11/18/22 11:45,R_3nqtpiPgtbRIiPb,,,,,33.4917,-111.9837,anonymous,EN,I consent to take part in this study,62d41f427773d77f8bdb5b45,3,7 (very),7 (very),"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Lack of respect and discipline growing up ,72,Female,White,Other,,High school diploma,Very liberal,Strongly Democrat,2,1970,,
11/18/22 11:44,11/18/22 11:45,IP Address,100,86,TRUE,11/18/22 11:45,R_u4fjMCGR7u9KoDf,,,,,39.0352,-94.5456,anonymous,EN,I consent to take part in this study,54847f1cfdf99b07b28f22f9,6,6,6,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,49,Male,Black or African-American,Introverted,,Four-year college degree,Very liberal,Strongly Democrat,0,,,
11/18/22 11:42,11/18/22 11:45,IP Address,100,165,TRUE,11/18/22 11:45,R_2U8Wn7ETkeuzV80,,,,,38.9522,-77.0253,anonymous,EN,I consent to take part in this study,5dd85584e2dcbd80078ad6a3,2,4,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,People have become more selfish and only looking out for themselves.  The sense of community is not as strong as it once was,48,Female,Black or African-American,Other,sky,Graduate school,Somewhat conservative,Independent,2,2000,None,
11/18/22 11:40,11/18/22 11:45,IP Address,100,322,TRUE,11/18/22 11:45,R_AI0dGaELduR0Oqt,,,,,38.8865,-77.0911,anonymous,EN,I consent to take part in this study,610455c1ee6fdb0b18a4bcf2,3,5,4,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,I don't know,20,Female,Black or African-American,Other,sky,High school diploma,Somewhat liberal,Lean Democrat,0,,,
11/18/22 11:37,11/18/22 11:46,IP Address,100,538,TRUE,11/18/22 11:46,R_1ezrae0z1hss4yS,,,,,43.0382,-87.91,anonymous,EN,I consent to take part in this study,5fbe0983bb675f29dde28b82,5,5,3,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","I think our recent political, financial, and pandemic issues have brought more people together to care for those who are less able to. There are some bad people out there, but mostly people want to help. ",,60,Male,White,Other,sky,Associate's degree,Neither liberal nor conservative,Independent,2,1990,No thanks ,
11/18/22 11:45,11/18/22 11:46,IP Address,100,77,TRUE,11/18/22 11:46,R_cvDpFufZ8MEuiWt,,,,,29.1657,-82.1273,anonymous,EN,I consent to take part in this study,62bf01a70d976051a908ea2c,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,59,Female,White,Other,sky,Associate's degree,Somewhat conservative,Lean Republican,1,1990,,
11/18/22 11:43,11/18/22 11:46,IP Address,100,181,TRUE,11/18/22 11:46,R_1nMCCYkoQUNcvvi,,,,,39.3202,-84.552,anonymous,EN,I consent to take part in this study,628bb39061393e64b1907bbb,3,3,3,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","20 years ago Y2K made many people nuts and they started prepping for ""the end"".",,65,Male,White,Introverted,,Graduate school,Somewhat conservative,Lean Republican,4+,1982,none,
11/18/22 11:42,11/18/22 11:46,IP Address,100,221,TRUE,11/18/22 11:46,R_e57eA9ay3In7xiF,,,,,33.6124,-117.6401,anonymous,EN,I consent to take part in this study,628778b9bd0dbcd8fa2eeb3a,5,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"People are more selfish and out for themselves.  More political division, misinformation, greed and lies.  It's like society is de-evolving thats to MAGA Trump supporters and racism/bigotry increases.",64,Male,White,Other,sky,Graduate school,Very liberal,Strongly Democrat,0,,,
11/18/22 11:42,11/18/22 11:46,IP Address,100,262,TRUE,11/18/22 11:46,R_2VDZJMSKrUF33fA,,,,,41.0683,-76.2459,anonymous,EN,I consent to take part in this study,585aefed73f2620001c21d75,5,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I think social media, the internet, lack of a family unit in general, and the COVID pandemic made people this way.",27,Male,White,Other,sky,High school diploma,Very liberal,Lean Democrat,0,,,
11/18/22 11:41,11/18/22 11:46,IP Address,100,288,TRUE,11/18/22 11:46,R_2AQL6WUdWpmXpeA,,,,,33.7372,-117.8232,anonymous,EN,I consent to take part in this study,608e2cb9067eb028500433d5,5,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I think there is a loss of traditional values and morals in people and I don't really understand how we got there. A major change occurred, or became more evident, when Trump became President. ",67,Female,White,Other,sky,Four-year college degree,Somewhat conservative,Lean Republican,0,,,
11/18/22 11:44,11/18/22 11:46,IP Address,100,166,TRUE,11/18/22 11:46,R_3J2byv35rgYqxY8,,,,,40.7545,-111.883,anonymous,EN,I consent to take part in this study,6287a8c4a6303ff156cd0853,5,5,6,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",I think people are less kind today. There is less interaction and connection now between people.,,59,Male,White,Other,sky,Some college,Somewhat conservative,Lean Republican,0,,,
11/18/22 11:45,11/18/22 11:47,IP Address,100,103,TRUE,11/18/22 11:47,R_2QEQQ7dlqVX0DFO,,,,,37.9208,-122.0182,anonymous,EN,I consent to take part in this study,5e2b74daae56b71b9d24d89b,7 (very),7 (very),7 (very),"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,66,Female,White,Other,sky,Graduate school,Very conservative,Strongly Republican,4+,1998,,
11/18/22 11:43,11/18/22 11:47,IP Address,100,234,TRUE,11/18/22 11:47,R_2pVpGhIHzDVMQyP,,,,,35.8047,-78.8881,anonymous,EN,I consent to take part in this study,5ea47bda5b1a9807ed89eb76,4,4,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"People's awareness of what the world is like in general, from increased media coverage of everything around the world, and social media and false information proliferation, and political/social polarization.",75,Male,White,Other,sky,Associate's degree,Somewhat liberal,Independent,2,1981,No.,
11/18/22 11:41,11/18/22 11:48,IP Address,100,375,TRUE,11/18/22 11:48,R_C7UO0YDM15VMvXb,,,,,34.5705,-118.029,anonymous,EN,I consent to take part in this study,60a2dd0e1d378ad4d982dae3,5,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,20 years ago there wasn't all these conspiracy theories going around acusing people terrible things. I honestly feel we have social media to thank for this. Not to mention criminal Trump. ,71,Male,White,Other,sky,High school diploma,Very liberal,Strongly Democrat,2,1982,Thanks for the survey ,
11/18/22 11:46,11/18/22 11:48,IP Address,100,82,TRUE,11/18/22 11:48,R_2wuTh6hIh2XTnfR,,,,,40.9068,-74.3615,anonymous,EN,I consent to take part in this study,6335fd309608ba9c606477fc,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,58,Female,White,Neither extroverted nor introverted,,Four-year college degree,Very liberal,Strongly Democrat,1,2006,Thank you.,
11/18/22 11:45,11/18/22 11:48,IP Address,100,171,TRUE,11/18/22 11:48,R_3D7Twa4vwkTgwzV,,,,,44.9427,-93.2871,anonymous,EN,I consent to take part in this study,604bd44cb5668ba12cc9376e,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,73,Female,White,Other,sky,Associate's degree,Somewhat liberal,Strongly Democrat,4+,1962,,
11/18/22 11:40,11/18/22 11:49,IP Address,100,546,TRUE,11/18/22 11:49,R_27O7EgWpRys8dGt,,,,,36.0383,-115.1446,anonymous,EN,I consent to take part in this study,633f050f498936a87592181c,5,5,4,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I think times are a little harder. People are worried about the economy and having a possible recession. I know in my case that I retired this year, but because of high inflation (which literally started right when I retired), I've been fearful of spending any money. I'm less inclined to donate, for example, than I would have been 20 years ago. I also think the growing divisiveness in politics is causing people to choose their side and hate the other. Trump brought racism out into the open. It existed before, of course, but was frowned upon rather than being acceptable (by some) to be so visible. For these reasons, in general, people seem to be less tolerant and more critical of others.",62,Female,White,Other,sky,Four-year college degree,Somewhat liberal,Strongly Democrat,0,,,
11/18/22 11:47,11/18/22 11:49,IP Address,100,121,TRUE,11/18/22 11:49,R_2qav4Lj6DRCntLG,,,,,36.7323,-76.0363,anonymous,EN,I consent to take part in this study,55b6e53bfdf99b438f10e3bb,4,7 (very),7 (very),"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"life got too complicated with technology, internet, social media.",50,Male,Asian,Other,sky,Some college,Somewhat liberal,Lean Democrat,0,,,
11/18/22 11:46,11/18/22 11:49,IP Address,100,230,TRUE,11/18/22 11:49,R_NY0FwB2bffDUXmN,,,,,39.5473,-119.7951,anonymous,EN,I consent to take part in this study,60fd7a2e87c9ecc26cae5ac7,3,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,I think people have been influenced by others to be mean and disrespectful. We have politicians who stoke the flames of hate and fear. This has spread across the country,58,Female,White,Other,sky,Some college,Somewhat liberal,Strongly Democrat,2,1994,,
11/18/22 11:45,11/18/22 11:49,IP Address,100,286,TRUE,11/18/22 11:49,R_3PFYUDQCcz2a55m,,,,,43.0006,-88.22,anonymous,EN,I consent to take part in this study,61219fd8387ca59d07e0dc1c,5,4,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I believe strongly that the use of cell phones has dramatically lessened the kind of way people interact in public.  20 years ago people smiled more in public, made eye contact, made conversation face-to-face instead of by texting, and there seemed to also be a morality that is missing in today's society.  ",54,Female,White,Other,sky,Four-year college degree,Neither liberal nor conservative,Independent,2,2006,This was a very interesting and thought-provoking survey.  Thank you!,
11/18/22 11:47,11/18/22 11:50,IP Address,100,157,TRUE,11/18/22 11:50,R_4MW0eeWTGIDPL5T,,,,,42.1722,-70.95,anonymous,EN,I consent to take part in this study,628555bb109cc99491b8f04b,5,5,5,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",They are seeing how much evil and hatred there is so the percentage of good is increasing to overcome this. ,,67,Male,White,Neither extroverted nor introverted,,Some college,Somewhat conservative,Lean Republican,1,1991,ty,
11/18/22 11:47,11/18/22 11:50,IP Address,100,155,TRUE,11/18/22 11:50,R_VXabMbmJJGiAhEd,,,,,40.789,-73.7262,anonymous,EN,I consent to take part in this study,60c75628113cc78734583d3b,6,6,6,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,62,Male,White,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,0,,,
11/18/22 11:48,11/18/22 11:50,IP Address,100,95,TRUE,11/18/22 11:50,R_QgilfCdpDDtD8ml,,,,,40.7855,-73.8466,anonymous,EN,I consent to take part in this study,583748dafb65a0000128b059,6,6,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,39,Male,Hispanic or Latino Origin,Introverted,,Four-year college degree,Very liberal,Strongly Democrat,1,2020,"My baby was actually born in 2021, but it wouldn't let me enter that.",
11/18/22 11:49,11/18/22 11:50,IP Address,100,52,TRUE,11/18/22 11:50,R_2aWhnpSwDu3b401,,,,,38.9206,-76.8787,anonymous,EN,I consent to take part in this study,5dfdc45e617219a8e2e05c26,3,3,3,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,26,Male,Black or African-American,Other,sky,Associate's degree,Very liberal,Independent,1,2016,,
11/18/22 11:48,11/18/22 11:50,IP Address,100,89,TRUE,11/18/22 11:50,R_2Vydlcpn8v2SIvi,,,,,36.0758,-87.4,anonymous,EN,I consent to take part in this study,611af405085b2a25ec6e1eae,6,6,6,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",I think generation changes.  Life circumstances teach us what is important. ,,49,Female,White,Introverted,,Some college,Very liberal,Strongly Democrat,2,1994,No,
11/18/22 11:46,11/18/22 11:50,IP Address,100,242,TRUE,11/18/22 11:50,R_1Pcw1uR0jmXiPec,,,,,41.6718,-86.2136,anonymous,EN,I consent to take part in this study,60bc8860d04f4ac80d319a5c,5,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,There was less political divide 20 years ago. There were disagreements but it was less personal than people make it today. That attitude has pervaded our society.,72,Male,White,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,3,1983,,
11/18/22 11:48,11/18/22 11:51,IP Address,100,160,TRUE,11/18/22 11:51,R_2Se2w8pVgJA5xGV,,,,,37.3479,-122.0351,anonymous,EN,I consent to take part in this study,6151e70a336a52b8af712d41,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,67,Male,White,Other,sky,Graduate school,Somewhat liberal,Strongly Democrat,4+,1990,"My thought is that people's kindness was about the same over time, but they tend to forget how things really where after a long time goes by and remember them as better or worse than they really were.",
11/18/22 11:48,11/18/22 11:51,IP Address,100,183,TRUE,11/18/22 11:51,R_3qqJ5oGJTuRSu8m,,,,,30.7544,-88.266,anonymous,EN,I consent to take part in this study,62a222e254e19f9abb9f496e,6,7 (very),7 (very),"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Social media.,67,Female,White,Other,sky,High school diploma,Neither liberal nor conservative,Independent,0,,,
11/18/22 11:49,11/18/22 11:51,IP Address,100,126,TRUE,11/18/22 11:51,R_1gzHWtzVUKBfEka,,,,,27.339,-82.3473,anonymous,EN,I consent to take part in this study,5ee3c01c7247c006e9a3f4fd,3,5,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Partisan politics, social impacts from Covid.  People are more biased and more likely to look out for themselves and disregard the needs of others, including marginalized groups.",57,Female,White,Other,sky,Graduate school,Somewhat liberal,Strongly Democrat,1,1997,,
11/18/22 11:50,11/18/22 11:51,IP Address,100,65,TRUE,11/18/22 11:51,R_3nT1edm3PZQGwhC,,,,,45.6652,-122.5215,anonymous,EN,I consent to take part in this study,5fdbdc853ce8060db67cf718,6,6,6,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,49,Female,White,Other,sky,Four-year college degree,Very liberal,Strongly Democrat,1,1998,,
11/18/22 11:48,11/18/22 11:51,IP Address,100,151,TRUE,11/18/22 11:51,R_1qgJ578q2FLgeoh,,,,,32.8489,-96.9667,anonymous,EN,I consent to take part in this study,59c843b646f72100019067ce,4,4,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,51,Female,Black or African-American,Other,sky,Some college,Very liberal,Strongly Democrat,0,,,
11/18/22 11:49,11/18/22 11:52,IP Address,100,187,TRUE,11/18/22 11:52,R_cur4CuC0zECWEvf,,,,,33.7188,-118.0033,anonymous,EN,I consent to take part in this study,5dd311e0e0b21b3344c69f07,6,6,7 (very),"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,The addition of another one billion people on the planet.,76,Male,White,Other,"""sky""",Graduate school,Neither liberal nor conservative,Independent,0,,,
11/18/22 11:45,11/18/22 11:52,IP Address,100,400,TRUE,11/18/22 11:52,R_0ozQSXsTtgPIP4J,,,,,36.8806,-88.3548,anonymous,EN,I consent to take part in this study,62858e3a433a7a27305f1992,5,6,7 (very),"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"spoiled, not able to make it without fast food and modern tech .Drug problem is a lot worse, more mental issues killing and suicide ",70,Female,White,Other,sky,High school diploma,Somewhat conservative,Lean Democrat,1,1972,no comment,
11/18/22 11:50,11/18/22 11:52,IP Address,100,137,TRUE,11/18/22 11:52,R_1PUzkvnumF1te08,,,,,26.6642,-80.1732,anonymous,EN,I consent to take part in this study,56a3e69d582971000b7b0f4a,5,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,More social media caused more information sharing backed by fake news or biased media - which caused people to be more polarized and daily decision led by social media,25,Male,White,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,0,,,
11/18/22 11:46,11/18/22 11:52,IP Address,100,376,TRUE,11/18/22 11:52,R_s4P2uFQFs755Z7j,,,,,33.6338,-112.2066,anonymous,EN,I consent to take part in this study,5bf349126f97050001e6a6e6,5,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,There is way too much craziness going on today. The pandemic is making people nervous. Politics and divisiveness are a problem.,68,Female,White,Other,sky,Associate's degree,Very liberal,Strongly Democrat,2,1978,,
11/18/22 11:51,11/18/22 11:53,IP Address,100,83,TRUE,11/18/22 11:53,R_tEeFuYRAln2klhL,,,,,34.0769,-118.2076,anonymous,EN,I consent to take part in this study,5cfafa8c2bcca70017252f6b,6,6,6,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,57,Male,Hispanic or Latino Origin,Introverted,,Graduate school,Very liberal,Strongly Democrat,3,1980,,
11/18/22 11:51,11/18/22 11:53,IP Address,100,101,TRUE,11/18/22 11:53,R_1rAMZW2AC1WVZKc,,,,,42.6791,-84.5767,anonymous,EN,I consent to take part in this study,5d1e2045a37a4d001a1fc2cb,4,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,23,Male,Black or African-American,Other,sky,Associate's degree,Very liberal,Lean Democrat,0,,,
11/18/22 11:50,11/18/22 11:53,IP Address,100,201,TRUE,11/18/22 11:53,R_1mgQx0ly0mIcHL9,,,,,26.6371,-80.0841,anonymous,EN,I consent to take part in this study,5b757a03976ecb0001b1168f,6,6,6,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",I think more people realize as time goes by how much we need and depend on other people.,,70,Female,White,Other,sky,High school diploma,Somewhat liberal,Strongly Democrat,2,1970,,
11/18/22 11:51,11/18/22 11:54,IP Address,100,186,TRUE,11/18/22 11:54,R_3MPUFkWA7WhsLQm,,,,,40.5346,-79.8805,anonymous,EN,I consent to take part in this study,5dda993086c886a06ce9108d,5,6,7 (very),"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",Less aggression in general and definitely fewer mass shootings,,75,Female,White,Other,sky,Associate's degree,Neither liberal nor conservative,Independent,2,1971,none,
11/18/22 11:51,11/18/22 11:54,IP Address,100,196,TRUE,11/18/22 11:54,R_1CwMFwU7l7OeLGC,,,,,39.7697,-89.6886,anonymous,EN,I consent to take part in this study,5db9a46ff8e3f9000f88cb85,5,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Our leadership gave people the ""OK"" to be self absorbed.  Less people getting spiritual guidance. ",65,Male,White,Other,sky,Associate's degree,Somewhat conservative,Lean Republican,1,1978,No comments.,
11/18/22 11:52,11/18/22 11:54,IP Address,100,105,TRUE,11/18/22 11:54,R_2Yi8Rm4lKMqHLDV,,,,,43.2138,-77.4575,anonymous,EN,I consent to take part in this study,62c97a70d02df972bdfc2718,4,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,social unrest and political polarization,61,Female,White,Other,sky,Four-year college degree,Somewhat conservative,Lean Republican,2,1990,,
11/18/22 11:51,11/18/22 11:54,IP Address,100,152,TRUE,11/18/22 11:54,R_26g2Ki3mgcbqAqg,,,,,37.6807,-92.6583,anonymous,EN,I consent to take part in this study,5ddbd6e518beb6b1e1de0326,4,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,loss of family values,75,Male,White,Other,sky,Some graduate school,Somewhat conservative,Independent,0,,,
11/18/22 11:52,11/18/22 11:54,IP Address,100,124,TRUE,11/18/22 11:54,R_1o8dJ5uLOwgQc06,,,,,36.7614,-86.1929,anonymous,EN,I consent to take part in this study,60e4c09a4b30f16f5a1053e7,5,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,the internet and having so much more instantaneous negative information at our fingertips,65,Female,White,Other,sky,Four-year college degree,Somewhat conservative,Strongly Republican,2,1988,,
11/18/22 11:53,11/18/22 11:54,IP Address,100,88,TRUE,11/18/22 11:54,R_6gx753uErkW4HJL,,,,,33.2727,-111.8278,anonymous,EN,I consent to take part in this study,5fefa70c30cadfb105b65915,4,5,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Social media and the internet. Plus the politicians being more divisive makes us more divisive. ,58,Female,White,Other,sky,Four-year college degree,Neither liberal nor conservative,Independent,0,,,
