StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,kindergarten,kindergarten_DO_1,kindergarten_DO_2,kindergarten_DO_3,kindergarten_DO_4,kindergarten_DO_5,zip,zip_DO_1,zip_DO_2,zip_DO_3,zip_DO_4,zip_DO_5,turkey,turkey_DO_1,turkey_DO_2,turkey_DO_3,turkey_DO_4,turkey_DO_5,consent,today,2010,2000,1990,manip_check,explain_more,explain_less,age,gender,race,language,language_2_TEXT,eng_comp,check,check_4_TEXT,education,kids,political_ideology,oldest_kid,comments
1/20/20 8:56,1/20/20 8:57,IP Address,100,103,TRUE,1/20/20 8:57,R_2YfhJoYEmca13X7,,,,,28.59809875,-81.35150146,anonymous,EN,Kindergarten,3,2,5,4,1,2138,5,2,4,1,3,Eating turkey,4,2,5,1,3,I consent to take part in this study,5,5,5,5,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,58,Female,White,English,,Very Good,Other,sky,Associate's degree,1,Somewhat liberal,2001,
1/20/20 8:43,1/20/20 8:58,IP Address,100,883,TRUE,1/20/20 8:58,R_1E5U0zF525dlwd9,,,,,37.75100708,-97.8219986,anonymous,EN,Kindergarten,3,4,2,5,1,2138,4,3,1,5,2,Eating turkey,3,5,2,1,4,I consent to take part in this study,5,6,6,6,"People are MORE kind, honest, nice, and good today compared to thirty years ago",now a days are people effectively kind honest nice compare to thirty years ago,,26,Female,White,English,,Very Good,Other,sky,Four-year college degree,0,Very conservative,,i like this survey
1/20/20 8:55,1/20/20 8:58,IP Address,100,186,TRUE,1/20/20 8:58,R_33gz9yUghBk0FmR,,,,,47.60920715,-122.3314056,anonymous,EN,Kindergarten,4,3,2,5,1,2138,3,1,4,5,2,Eating turkey,2,5,3,4,1,I consent to take part in this study,6,5,7 (very),7 (very),"People are LESS kind, honest, nice, and good today compared to thirty years ago",,in thirty years ago peoples are have lot of helping mind but now they less. ,30,Female,Hispanic or Latino Origin,English,,Very Good,Other,sky,Four-year college degree,0,Somewhat liberal,,nice
1/20/20 8:55,1/20/20 8:59,IP Address,100,215,TRUE,1/20/20 8:59,R_3ND18XwRtlUBVqj,,,,,29.13830566,-80.99559784,anonymous,EN,Kindergarten,4,3,2,1,5,2138,4,3,1,2,5,Eating turkey,5,4,1,3,2,I consent to take part in this study,6,5,5,6,"People are MORE kind, honest, nice, and good today compared to thirty years ago", my life is very happy,,35,Male,Black or African-American,English,,Very Good,Other,sky,Graduate school,2,Very conservative,1992,yes very nice
1/20/20 8:56,1/20/20 8:59,IP Address,100,167,TRUE,1/20/20 8:59,R_33Bz0tCr6I8uoML,,,,,30.14759827,-93.99839783,anonymous,EN,Fifth Grade,5,4,3,1,2,7TX 4LZ,2,1,5,3,4,Pumpkins,4,1,5,3,2,,,,,,,,,,,,,,,,,,,,,
1/20/20 8:58,1/20/20 8:59,IP Address,100,70,TRUE,1/20/20 8:59,R_3hmx7sQ1ClzvI0w,,,,,28.24749756,-82.49430084,anonymous,EN,Kindergarten,3,4,1,2,5,112,4,3,2,5,1,Eating turkey,5,2,1,3,4,,,,,,,,,,,,,,,,,,,,,
1/20/20 8:56,1/20/20 8:59,IP Address,100,225,TRUE,1/20/20 8:59,R_tQdRhGlDCc6S6cN,,,,,43.73399353,-70.26249695,anonymous,EN,Kindergarten,5,3,1,4,2,2138,2,1,3,4,5,Eating turkey,3,1,2,4,5,I consent to take part in this study,7 (very),7 (very),7 (very),7 (very),"People are equally kind, honest, nice, and good today compared to thirty years ago",,,31,Male,White,English,,Very Good,Other,sky,Four-year college degree,1,Very liberal,2019,
1/20/20 8:58,1/20/20 9:00,IP Address,100,136,TRUE,1/20/20 9:00,R_26gyVPCxgw2vfa8,,,,,47.60920715,-122.3314056,anonymous,EN,Kindergarten,4,5,3,1,2,2138,2,5,1,3,4,Eating turkey,1,2,4,5,3,I consent to take part in this study,6,5,6,4,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,28,Male,Hispanic or Latino Origin,English,,Good,Other,sky,Four-year college degree,0,Somewhat conservative,,good
1/20/20 8:56,1/20/20 9:00,IP Address,100,276,TRUE,1/20/20 9:00,R_296vlaBtr7xEOSq,,,,,47.60920715,-122.3314056,anonymous,EN,Kindergarten,4,3,2,1,5,2138,4,3,5,2,1,Trick-or-treating,1,4,2,3,5,,,,,,,,,,,,,,,,,,,,,
1/20/20 8:59,1/20/20 9:00,IP Address,100,52,TRUE,1/20/20 9:00,R_29olcTnOnAoCLQF,,,,,30.14759827,-93.99839783,anonymous,EN,Third grade,1,4,5,3,2,2138,4,1,3,5,2,Ghosts,3,5,2,4,1,,,,,,,,,,,,,,,,,,,,,
1/20/20 8:52,1/20/20 9:01,IP Address,100,490,TRUE,1/20/20 9:01,R_8q87fPe6OJBMWMF,,,,,30.40420532,-91.14309692,anonymous,EN,Kindergarten,4,3,1,5,2,2138,2,5,4,1,3,Eating turkey,4,5,3,1,2,I consent to take part in this study,6,7 (very),6,5,"People are MORE kind, honest, nice, and good today compared to thirty years ago",yes good people,,34,Male,Black or African-American,English,,Very Good,Other,sky,Four-year college degree,1,Very liberal,2012,good
1/20/20 8:48,1/20/20 9:01,IP Address,100,742,TRUE,1/20/20 9:01,R_7VRUcg9icQwhz3z,,,,,33.58129883,-85.83209991,anonymous,EN,Kindergarten,2,1,4,3,5,2138,4,2,5,3,1,Eating turkey,5,3,1,4,2,I consent to take part in this study,4,4,5,5,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,"society has become more crude and self-centered, more impatient",50,Male,White,English,,Very Good,Other,sky,Some college,1,Somewhat conservative,2005,
1/20/20 8:58,1/20/20 9:01,IP Address,100,198,TRUE,1/20/20 9:01,R_1MSaP949Ek9Bqr6,,,,,33.35549927,-86.82740021,anonymous,EN,Kindergarten,4,5,1,2,3,2138,4,3,2,1,5,Eating turkey,3,5,4,1,2,I consent to take part in this study,5,7 (very),6,6,"People are MORE kind, honest, nice, and good today compared to thirty years ago",good ,,30,Male,Black or African-American,English,,Very Good,Other,sky,Associate's degree,3,Very conservative,1989,good
1/20/20 8:59,1/20/20 9:01,IP Address,100,84,TRUE,1/20/20 9:01,R_3LjOD2TcWObw2qA,,,,,38.6703949,-77.01170349,anonymous,EN,Kindergarten,4,3,2,1,5,2138,2,5,1,3,4,Eating turkey,4,5,2,1,3,I consent to take part in this study,5,6,5,6,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,they have become selfish,30,Male,Black or African-American,English,,Very Good,Other,sky,Graduate school,1,Somewhat conservative,2014,good
1/20/20 8:49,1/20/20 9:01,IP Address,100,706,TRUE,1/20/20 9:01,R_2e3uBIDnCNvPPHj,,,,,39.7696991,-89.68859863,anonymous,EN,Kindergarten,3,1,2,4,5,2138,1,4,2,3,5,Eating turkey,3,5,2,1,4,I consent to take part in this study,3,3,4,4,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,A shift in politics and divide between Americans over it,39,Female,White,English,,Very Good,Other,sky,Associate's degree,2,Somewhat conservative,2008,
1/20/20 8:59,1/20/20 9:01,IP Address,100,99,TRUE,1/20/20 9:01,R_1Ne4hYIoBrAltBQ,,,,,34.54849243,-87.00360107,anonymous,EN,Kindergarten,3,5,4,2,1,2138,5,3,4,2,1,Eating turkey,5,1,2,4,3,I consent to take part in this study,4,4,4,4,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,33,Female,White,English,,Very Good,Other,sky,Some college,0,Very conservative,,
1/20/20 9:00,1/20/20 9:02,IP Address,100,100,TRUE,1/20/20 9:02,R_uem8LmUKQilUoff,,,,,47.60920715,-122.3314056,anonymous,EN,Fifth Grade,1,4,5,3,2,2138,2,4,5,1,3,Trick-or-treating,1,3,5,4,2,,,,,,,,,,,,,,,,,,,,,
1/20/20 9:01,1/20/20 9:03,IP Address,100,100,TRUE,1/20/20 9:03,R_3PC5NqauoKiyMdO,,,,,41.09910583,-74.00800323,anonymous,EN,Kindergarten,5,1,4,3,2,2138,4,2,1,3,5,Eating turkey,5,3,1,2,4,I consent to take part in this study,3,4,5,6,"People are MORE kind, honest, nice, and good today compared to thirty years ago","During that period, there is no technology devices were found. So, the interaction between people are so high. But, nowadays there is no interaction between people ",,26,Male,Black or African-American,English,,Fair,Other,sky,Four-year college degree,0,Neither liberal nor conservative,,
1/20/20 9:01,1/20/20 9:03,IP Address,100,94,TRUE,1/20/20 9:03,R_2RalmqXZD6TC0U8,,,,,39.78450012,-104.9642029,anonymous,EN,Kindergarten,4,1,3,2,5,2138,2,3,1,5,4,Eating turkey,4,1,3,5,2,I consent to take part in this study,3,4,5,6,"People are MORE kind, honest, nice, and good today compared to thirty years ago","During that period, there is no technology devices were found. So, the interaction between people are so high. But, nowadays there is no interaction between people ",,26,Male,Black or African-American,English,,Fair,Other,sky,Four-year college degree,0,Somewhat conservative,,
1/20/20 8:59,1/20/20 9:04,IP Address,100,253,TRUE,1/20/20 9:04,R_2SHLUZfBbrw2sd2,,,,,38.99940491,-77.03359985,anonymous,EN,Kindergarten,4,2,5,1,3,2138,2,1,4,3,5,Eating turkey,1,5,4,2,3,I consent to take part in this study,6,7 (very),6,5,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,30,Male,Black or African-American,English,,Very Good,Other,sky,Graduate school,1,Very liberal,2018,Good
1/20/20 9:02,1/20/20 9:04,IP Address,100,112,TRUE,1/20/20 9:04,R_2eaigt23qvJHNI9,,,,,32.7191925,-97.45050049,anonymous,EN,Kindergarten,5,4,2,1,3,2138,1,2,5,3,4,Eating turkey,3,2,1,4,5,I consent to take part in this study,6,5,7 (very),4,"People are MORE kind, honest, nice, and good today compared to thirty years ago",good,,31,Male,Black or African-American,English,,Very Good,Other,sky,Associate's degree,1,Somewhat conservative,1989,good
1/20/20 9:02,1/20/20 9:04,IP Address,100,128,TRUE,1/20/20 9:04,R_2dL7tXDEh8n5vah,,,,,38.56599426,-78.50930023,anonymous,EN,Kindergarten,3,1,5,2,4,2138,2,4,1,3,5,Eating turkey,3,4,5,1,2,I consent to take part in this study,4,5,5,6,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,The world has got more self centered.,41,Female,White,English,,Very Good,Introverted,,Some college,2,Very liberal,1996,
1/20/20 8:58,1/20/20 9:04,IP Address,100,385,TRUE,1/20/20 9:04,R_2CxZAjVBAQkYTdU,,,,,33.45889282,-112.0709,anonymous,EN,Kindergarten,3,2,1,4,5,2138,3,1,5,2,4,Eating turkey,2,4,5,3,1,I consent to take part in this study,5,6,7 (very),3,"People are MORE kind, honest, nice, and good today compared to thirty years ago","During that period, there is no technology devices were found. So, the interaction between people are so high. But, nowadays there is no interaction between people ",,26,Male,Black or African-American,English,,Fair,Other,sky,Four-year college degree,0,Somewhat liberal,,
1/20/20 8:57,1/20/20 9:04,IP Address,100,410,TRUE,1/20/20 9:04,R_2f0CLLAXJcAvHVZ,,,,,40.71569824,-74,anonymous,EN,Kindergarten,5,3,4,2,1,2138,3,5,1,2,4,Eating turkey,1,2,3,4,5,I consent to take part in this study,5,6,7 (very),4,"People are MORE kind, honest, nice, and good today compared to thirty years ago","During that period, there is no technology devices were found. So, the interaction between people are so high. But, nowadays there is no interaction between people ",,26,Male,Black or African-American,English,,Fair,Other,sky,Four-year college degree,0,Somewhat conservative,,
1/20/20 9:03,1/20/20 9:05,IP Address,100,100,TRUE,1/20/20 9:05,R_AGIV6Z7mgA1SglH,,,,,47.60920715,-122.3314056,anonymous,EN,Kindergarten,1,5,4,3,2,112,4,5,3,1,2,Trick-or-treating,5,2,3,1,4,,,,,,,,,,,,,,,,,,,,,
1/20/20 9:04,1/20/20 9:06,IP Address,100,119,TRUE,1/20/20 9:06,R_1NfY3xyn8vnenKM,,,,,39.75010681,-104.995697,anonymous,EN,Kindergarten,1,4,5,3,2,2138,5,2,1,4,3,Eating turkey,1,4,3,2,5,I consent to take part in this study,5,5,5,4,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,36,Male,White,English,,Very Good,Other,sky,Graduate school,2,Somewhat liberal,2012,
1/20/20 9:04,1/20/20 9:06,IP Address,100,110,TRUE,1/20/20 9:06,R_2feYLaNL5CNaFaR,,,,,40.00480652,-76.59380341,anonymous,EN,Kindergarten,4,1,2,5,3,2138,1,3,4,5,2,Eating turkey,3,2,1,4,5,I consent to take part in this study,5,5,6,6,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,Less social skills are being practiced and people are busy getting to the next big thing that they don't slow down for others.,37,Female,White,English,,Very Good,Other,sky,High school diploma,4+,Very conservative,2004,
1/20/20 9:05,1/20/20 9:07,IP Address,100,93,TRUE,1/20/20 9:07,R_3QSpYOReprpL92i,,,,,26.6598053,-80.24289703,anonymous,EN,Kindergarten,1,4,2,3,5,2138,5,2,1,3,4,Eating turkey,3,4,5,1,2,I consent to take part in this study,5,7 (very),7 (very),7 (very),"People are LESS kind, honest, nice, and good today compared to thirty years ago",,They had christian values,43,Female,White,English,,Very Good,Other,sky,Four-year college degree,2,Somewhat conservative,2003,
1/20/20 9:02,1/20/20 9:08,IP Address,100,339,TRUE,1/20/20 9:08,R_22P2FqBmPDnySDV,,,,,28.58070374,-81.18930054,anonymous,EN,Kindergarten,1,4,3,5,2,2138,1,4,2,3,5,Eating turkey,1,5,4,3,2,I consent to take part in this study,3,3,4,2,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,31,Male,Black or African-American,English,,Very Good,Other,sky,Four-year college degree,0,Very liberal,,no
1/20/20 9:05,1/20/20 9:08,IP Address,100,148,TRUE,1/20/20 9:08,R_DhQOQdCEJwQmphf,,,,,44.65539551,-123.1349945,anonymous,EN,Kindergarten,1,4,2,3,5,2138,2,4,1,3,5,Eating turkey,4,3,1,2,5,I consent to take part in this study,5,5,5,5,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,42,Male,White,English,,Very Good,Other,sky,Some college,3,Somewhat liberal,2001,Thank you
1/20/20 8:59,1/20/20 9:08,IP Address,100,505,TRUE,1/20/20 9:08,R_0kVxgGPPHd8Nyhz,,,,,28.021698,-80.53949738,anonymous,EN,Kindergarten,1,4,2,5,3,2138,5,2,1,3,4,Eating turkey,3,4,5,2,1,I consent to take part in this study,4,5,6,6,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,"My mother only talking about this. She said now a days no one have enough time to speak with neighbors,family. No on want help others problem. But in her childhood neighbors are like families.They help each other.",25,Male,White,English,,Very Good,Other,sky,Some college,0,Somewhat conservative,,
1/20/20 9:05,1/20/20 9:08,IP Address,100,165,TRUE,1/20/20 9:08,R_3PboeBDQ1irKBmU,,,,,47.60920715,-122.3314056,anonymous,EN,Ninth Grade,3,2,5,1,4,7TX 4LZ,4,3,2,5,1,Trick-or-treating,2,3,1,4,5,,,,,,,,,,,,,,,,,,,,,
1/20/20 8:59,1/20/20 9:08,IP Address,100,536,TRUE,1/20/20 9:08,R_31TwTlDG5Vr2mRn,,,,,28.24749756,-82.49430084,anonymous,EN,Kindergarten,4,5,2,3,1,2138,1,3,4,2,5,Eating turkey,2,5,3,4,1,I consent to take part in this study,6,6,6,5,"People are MORE kind, honest, nice, and good today compared to thirty years ago",good ,,30,Male,Black or African-American,English,,Very Good,Other,sky,Four-year college degree,1,Very conservative,2016,good
1/20/20 9:05,1/20/20 9:09,IP Address,100,197,TRUE,1/20/20 9:09,R_27fGeDaXJYUUxFU,,,,,42.64019775,-85.29730225,anonymous,EN,Kindergarten,3,2,4,5,1,2138,5,1,2,3,4,Eating turkey,5,2,1,3,4,I consent to take part in this study,6,6,7 (very),7 (very),"People are LESS kind, honest, nice, and good today compared to thirty years ago",,"beliefs,one parent , teaching what is right and wrong",60,Male,White,English,,Very Good,Other,sky,High school diploma,3,Somewhat conservative,1979,no
1/20/20 9:09,1/20/20 9:09,IP Address,100,17,TRUE,1/20/20 9:09,R_YaDzn007P8ZmZ8t,,,,,47.60920715,-122.3314056,anonymous,EN,Kindergarten,1,5,2,3,4,7TX 4LZ,1,2,4,3,5,Trick-or-treating,5,1,2,3,4,,,,,,,,,,,,,,,,,,,,,
1/20/20 9:07,1/20/20 9:09,IP Address,100,144,TRUE,1/20/20 9:09,R_10D7P9nwA8ym6qg,,,,,33.94490051,-117.3834,anonymous,EN,Kindergarten,3,2,5,1,4,2138,4,2,1,3,5,Eating turkey,5,2,3,4,1,I consent to take part in this study,5,5,5,6,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,I think that people are just spending too much time on devices and not enough time talking to each other so we have become less kinds,33,Female,Hispanic or Latino Origin,English,,Very Good,Other,,Associate's degree,1,Very liberal,2015,
1/20/20 9:08,1/20/20 9:10,IP Address,100,107,TRUE,1/20/20 9:10,R_2BzdtVkR8HmsRPT,,,,,41.14079285,-77.44400024,anonymous,EN,Kindergarten,4,3,2,1,5,2138,5,3,4,2,1,Eating turkey,3,4,1,5,2,I consent to take part in this study,4,4,5,5,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,I think that today the Internet has made people more rude.  Also you don't have to go out and interact with different people if you don't want to.  You can live in your own bubble if you want.,30,Male,White,English,,Very Good,Other,sky,Four-year college degree,0,Neither liberal nor conservative,,no
1/20/20 9:06,1/20/20 9:10,IP Address,100,269,TRUE,1/20/20 9:10,R_2ZVsl3gFMhu7gOK,,,,,36.73420715,-77.81359863,anonymous,EN,Kindergarten,1,2,5,3,4,2138,1,5,2,4,3,Eating turkey,2,4,3,5,1,I consent to take part in this study,7 (very),4,7 (very),7 (very),"People are equally kind, honest, nice, and good today compared to thirty years ago",,,30,Male,Black or African-American,English,,Very Good,Introverted,,High school diploma,2,Somewhat liberal,2017,
1/20/20 9:08,1/20/20 9:11,IP Address,100,190,TRUE,1/20/20 9:11,R_3OdnBXZsZLdIDik,,,,,47.60920715,-122.3314056,anonymous,EN,Kindergarten,1,2,3,5,4,7TX 4LZ,3,5,4,1,2,Eating turkey,2,3,5,4,1,,,,,,,,,,,,,,,,,,,,,
1/20/20 9:10,1/20/20 9:13,IP Address,100,172,TRUE,1/20/20 9:13,R_1ILV2p1U9ooQzeD,,,,,33.94490051,-117.3834,anonymous,EN,Kindergarten,2,5,3,1,4,2138,1,2,3,4,5,Eating turkey,3,5,4,2,1,I consent to take part in this study,4,4,5,5,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,I think people are just more distracted these days.  We don't really spend time getting to know strangers anymore we just focus on ourselves ,37,Male,Hispanic or Latino Origin,English,,Very Good,Other,sky,Four-year college degree,1,Very liberal,2015,
1/20/20 9:13,1/20/20 9:14,IP Address,100,95,TRUE,1/20/20 9:14,R_2WGvTRohoz8AEtG,,,,,40.61860657,-73.92720032,anonymous,EN,Kindergarten,5,4,1,3,2,2138,1,4,2,5,3,Eating turkey,2,4,1,5,3,I consent to take part in this study,3,4,5,5,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,People are more apart than ever and all have varying beliefs.,35,Male,White,English,,Very Good,Other,sky,Graduate school,2,Neither liberal nor conservative,2015,
1/20/20 9:11,1/20/20 9:14,IP Address,100,189,TRUE,1/20/20 9:14,R_0wwoYJqJpZljPfr,,,,,42.230896,-88.33789825,anonymous,EN,Kindergarten,1,4,2,5,3,2138,1,5,4,2,3,Eating turkey,3,4,5,1,2,I consent to take part in this study,5,4,4,5,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,"Social media- it's all about ""me"" today and a lot of people just care about themselves.",58,Female,White,English,,Very Good,Other,sky,Graduate school,2,Somewhat conservative,1992,
1/20/20 9:12,1/20/20 9:16,IP Address,100,257,TRUE,1/20/20 9:16,R_1lxXSqLtPynF3Gp,,,,,47.60920715,-122.3314056,anonymous,EN,Kindergarten,2,1,4,3,5,2138,5,3,4,1,2,Costumes,1,4,5,3,2,,,,,,,,,,,,,,,,,,,,,
1/20/20 9:13,1/20/20 9:16,IP Address,100,188,TRUE,1/20/20 9:16,R_23gdvqqkJuVBsMd,,,,,37.56350708,-77.4838028,anonymous,EN,Kindergarten,3,1,4,5,2,2138,5,3,2,4,1,Eating turkey,1,2,3,4,5,I consent to take part in this study,7 (very),6,6,6,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,good,30,Male,Black or African-American,English,,Very Poor,Other,sky,Four-year college degree,2,Very conservative,1990,nice
1/20/20 9:16,1/20/20 9:17,IP Address,100,79,TRUE,1/20/20 9:17,R_UgMYI8RGPoqq7UB,,,,,41.90139771,-88.75150299,anonymous,EN,Kindergarten,4,3,5,2,1,2138,3,4,1,2,5,Eating turkey,2,4,3,1,5,I consent to take part in this study,5,5,6,6,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,political polarization ,20,Male,White,English,,Very Good,Introverted,,Some college,0,Very conservative,,
1/20/20 9:15,1/20/20 9:17,IP Address,100,144,TRUE,1/20/20 9:17,R_1gGBmSmGeVYf0FB,,,,,39.95429993,-75.16570282,anonymous,EN,Third grade,5,2,1,4,3,2138,4,3,1,5,2,Trick-or-treating,3,4,2,5,1,,,,,,,,,,,,,,,,,,,,,
1/20/20 9:18,1/20/20 9:19,IP Address,100,58,TRUE,1/20/20 9:19,R_1LHHmIRgUuxgI89,,,,,41.27760315,-72.81150055,anonymous,EN,Kindergarten,4,5,2,3,1,2138,1,4,2,3,5,Eating turkey,1,2,4,3,5,I consent to take part in this study,4,4,4,4,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,34,Male,White,English,,Very Good,Other,sky,Four-year college degree,0,Very liberal,,
1/20/20 9:18,1/20/20 9:20,IP Address,100,116,TRUE,1/20/20 9:20,R_2YaphCbIqfy8qRm,,,,,39.98339844,-74.83540344,anonymous,EN,Kindergarten,2,3,5,1,4,2138,3,1,2,4,5,Eating turkey,2,3,1,4,5,I consent to take part in this study,7 (very),7 (very),7 (very),7 (very),"People are equally kind, honest, nice, and good today compared to thirty years ago",,,69,Female,White,English,,Very Good,Other,sky,Graduate school,4+,Very liberal,1980,
1/20/20 9:17,1/20/20 9:20,IP Address,100,158,TRUE,1/20/20 9:20,R_3HADoEvTSFc3IuK,,,,,41.84829712,-87.65170288,anonymous,EN,Kindergarten,4,1,3,5,2,2138,4,1,2,3,5,Eating turkey,1,4,3,5,2,I consent to take part in this study,5,5,5,5,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,29,Male,Black or African-American,English,,Very Good,Other,sky,Four-year college degree,2,Somewhat liberal,2016,
1/20/20 9:18,1/20/20 9:20,IP Address,100,112,TRUE,1/20/20 9:20,R_2QQUBhafYtdoqbA,,,,,28.52740479,-81.60119629,anonymous,EN,Kindergarten,2,3,5,1,4,2138,3,4,2,1,5,Eating turkey,3,5,1,4,2,I consent to take part in this study,4,4,6,7 (very),"People are LESS kind, honest, nice, and good today compared to thirty years ago",,because society made them that way and social media,41,Male,Asian,English,,Very Good,Other,sky,Some college,2,Somewhat conservative,2006,
1/20/20 9:15,1/20/20 9:21,IP Address,100,341,TRUE,1/20/20 9:21,R_4IAjwLbIrPKirpT,,,,,33.54330444,-86.75240326,anonymous,EN,Kindergarten,4,2,3,1,5,2138,2,5,4,1,3,Eating turkey,4,1,2,3,5,I consent to take part in this study,5,5,5,5,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,32,Female,White,English,,Very Good,Other,sky,Four-year college degree,0,Somewhat liberal,,n/a
1/20/20 8:55,1/20/20 9:22,IP Address,100,1616,TRUE,1/20/20 9:22,R_e4zVq2Fcp88K2gF,,,,,34.02400208,-84.23960114,anonymous,EN,Kindergarten,2,5,1,3,4,7TX 4LZ,1,4,2,3,5,Eating turkey,5,4,2,3,1,,,,,,,,,,,,,,,,,,,,,
1/20/20 9:21,1/20/20 9:23,IP Address,100,109,TRUE,1/20/20 9:23,R_2EAlgDlqF5yF3y3,,,,,29.80999756,-95.56079865,anonymous,EN,Kindergarten,4,5,2,1,3,2138,1,5,4,3,2,Eating turkey,3,1,4,2,5,I consent to take part in this study,3,4,5,6,"People are MORE kind, honest, nice, and good today compared to thirty years ago","Interaction between family members and friends are often. But, nowadays the technological devices are occupied time of interaction with other people. ",,26,Male,Black or African-American,English,,Fair,Other,sky,Four-year college degree,0,Neither liberal nor conservative,,
1/20/20 9:18,1/20/20 9:24,IP Address,100,357,TRUE,1/20/20 9:24,R_UVZl3KRY7PsbX2N,,,,,34.82949829,-82.58119965,anonymous,EN,Kindergarten,3,2,4,5,1,2138,3,2,4,1,5,Eating turkey,2,3,1,4,5,I consent to take part in this study,4,5,5,6,"People are LESS kind, honest, nice, and good today compared to thirty years ago",,"Politics, disillusionment, race baiting and political correctness.",43,Female,White,English,,Very Good,Other,sky,Associate's degree,1,Somewhat conservative,2006,
1/20/20 9:22,1/20/20 9:24,IP Address,100,115,TRUE,1/20/20 9:24,R_24kpFsDrCWALWYu,,,,,34.02400208,-84.23960114,anonymous,EN,Kindergarten,3,1,5,2,4,2138,1,2,3,4,5,Eating turkey,4,5,2,1,3,I consent to take part in this study,6,4,7 (very),5,"People are MORE kind, honest, nice, and good today compared to thirty years ago",honest ,,30,Male,Hispanic or Latino Origin,English,,Good,Other,sky,Four-year college degree,1,Somewhat liberal,2016,
1/20/20 9:26,1/20/20 9:26,IP Address,100,42,TRUE,1/20/20 9:26,R_1prtC35gMSpomoM,,,,,41.98460388,-91.6269989,anonymous,EN,Kindergarten,1,2,5,4,3,2138,4,1,5,2,3,Eating turkey,3,5,1,2,4,I consent to take part in this study,4,5,4,4,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,29,Male,White,English,,Very Good,Other,sky,Associate's degree,0,Very liberal,,
1/20/20 8:47,1/20/20 9:27,IP Address,100,2404,TRUE,1/20/20 9:27,R_1PTyzZ0Ns3dh6v3,,,,,40.78759766,-74.05999756,anonymous,EN,Kindergarten,4,3,2,5,1,2138,2,4,5,1,3,Eating turkey,5,2,1,4,3,I consent to take part in this study,7 (very),6,7 (very),5,"People are MORE kind, honest, nice, and good today compared to thirty years ago",A kind of person loving or giving out of the goodness.,,30,Female,White,English,,Very Good,Other,sky,Some graduate school,2,Very conservative,2015,good
1/20/20 9:24,1/20/20 9:28,IP Address,100,216,TRUE,1/20/20 9:28,R_1OPmzl3kzgSgTLL,,,,,33.84190369,-117.6043015,anonymous,EN,Kindergarten,3,1,4,5,2,2138,3,1,4,5,2,Eating turkey,2,5,1,3,4,I consent to take part in this study,5,6,5,6,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,27,Female,White,English,,Very Good,Other,sky,Four-year college degree,0,Neither liberal nor conservative,,nice
1/20/20 9:26,1/20/20 9:28,IP Address,100,111,TRUE,1/20/20 9:28,R_2DP6eFWHKogeyZU,,,,,35.76330566,-78.70999908,anonymous,EN,Kindergarten,2,1,4,3,5,2138,4,1,5,3,2,Eating turkey,5,1,2,4,3,I consent to take part in this study,5,5,5,4,"People are MORE kind, honest, nice, and good today compared to thirty years ago","The world is slowly becoming more accepting of different types of people and society as a whole are becoming more aware of vast inequalities between people. The digital age has given us what we need to unify for change, we just need to make it happen. ",,27,Other,Hispanic or Latino Origin,English,,Very Good,Other,sky,Some college,0,Very liberal,,
1/20/20 9:29,1/20/20 9:30,IP Address,100,50,TRUE,1/20/20 9:30,R_3R9fB2sgBhePIqK,,,,,41.21530151,-73.12329865,anonymous,EN,Kindergarten,5,4,2,1,3,2138,1,4,2,3,5,Eating turkey,3,1,4,5,2,I consent to take part in this study,5,4,5,5,"People are equally kind, honest, nice, and good today compared to thirty years ago",,,30,Female,White,English,,Very Good,Other,sky,Some college,0,Very liberal,,
