StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,QID41,today,2010,2000,manip_check,explain_more,explain_less,age,gender,race,check,check_4_TEXT,education,political_ideology,party,kids,oldest_kid,comments,PROLIFIC_PID
6/11/20 14:26,6/11/20 14:29,IP Address,100,193,TRUE,6/11/20 14:29,R_1rxhaMaoeBCaf1Q,,,,,39.83349609,-84.89830017,anonymous,EN,I consent to take part in this study,55b9a9b0fdf99b6906d2aba4,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,64,Male,White,Other,sky,Some college,Somewhat conservative,Lean Republican,2,1980,,55b9a9b0fdf99b6906d2aba4
6/11/20 14:16,6/11/20 14:29,IP Address,100,756,TRUE,6/11/20 14:29,R_vc6by20pfz7gQbD,,,,,32.83099365,-96.76920319,anonymous,EN,I consent to take part in this study,5e3b881076bf0a399bf76158,7,7,7,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,50,Male,White,Introverted,,Graduate school,Somewhat liberal,Strongly Democrat,3,2002,,5e3b881076bf0a399bf76158
6/11/20 14:27,6/11/20 14:29,IP Address,100,106,TRUE,6/11/20 14:29,R_BGkvmmHQFqdTnB7,,,,,34.95350647,-120.4347992,anonymous,EN,I consent to take part in this study,5c5dba4ed86a7f000191e5d5,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,56,Male,White,Other,Sky,Four-year college degree,Neither liberal nor conservative,Independent,4+,1987,No,5c5dba4ed86a7f000191e5d5
6/11/20 14:26,6/11/20 14:29,IP Address,100,169,TRUE,6/11/20 14:29,R_27441ULMiSpudJs,,,,,28.65289307,-81.21060181,anonymous,EN,I consent to take part in this study,5cbaaee7d7ebf300177ff76e,5,6,7,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I think the internet has caused people to be less kind, honest, nice, and good than people were 20 years ago because it detaches people from reality and allows for people to be disconnected from positive human interaction.",54,Female,White,Other,sky,Graduate school,Somewhat conservative,Lean Republican,3,1995,,5cbaaee7d7ebf300177ff76e
6/11/20 14:28,6/11/20 14:29,IP Address,100,65,TRUE,6/11/20 14:29,R_3gMgFlGH8EacJJz,,,,,33.67190552,-116.3031998,anonymous,EN,I consent to take part in this study,5b68d45687af3100015849a9,4,4,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,59,Female,White,Other,sky,Graduate school,Very liberal,Strongly Democrat,1,1999,no,5b68d45687af3100015849a9
6/11/20 14:23,6/11/20 14:29,IP Address,100,382,TRUE,6/11/20 14:29,R_w4xymJ9cozTtjkB,,,,,38.90719604,-104.7012024,anonymous,EN,I consent to take part in this study,5d0179488247af0019c22f8b,5,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I think that because the current political climate incited certain people to reveal their prejudices in public, the current behaviors of people have become more critical than 20 years ago when people were less likely to give their opinion in public. ",56,Other,White,Other,sky,Associate's degree,Somewhat liberal,Strongly Democrat,2,1988,none,5d0179488247af0019c22f8b
6/11/20 14:16,6/11/20 14:29,IP Address,100,796,TRUE,6/11/20 14:29,R_SYTVvRgVT65yHRL,,,,,40.07780457,-80.97879791,anonymous,EN,I consent to take part in this study,592533a116210d0001737634,6,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,People don't trust other people as much anymore.,40,Female,White,Other,sky,Some college,Somewhat liberal,Lean Democrat,0,,,592533a116210d0001737634
6/11/20 14:25,6/11/20 14:29,IP Address,100,274,TRUE,6/11/20 14:29,R_r3yL3saBvteOtW1,,,,,29.88340759,-95.45529938,anonymous,EN,I consent to take part in this study,5eaf89868dc798686228174b,4,4,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,56,Female,Black or African-American,Other,Sky,Four-year college degree,Somewhat liberal,Strongly Democrat,2,1988,,5eaf89868dc798686228174b
6/11/20 14:27,6/11/20 14:29,IP Address,100,120,TRUE,6/11/20 14:29,R_8CaECOs1qMCD40V,,,,,29.12539673,-82.00759888,anonymous,EN,I consent to take part in this study,571cea664ca277001153c045,4,5,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I think social media has played a big part of it, as well as the internet. We can see every awful think someone does blown up and put in a spotlight now.  Everyones views and opinions are shoved down everyone elses throats.  It definitely makes us respect each other less.  Personally I find several of my friends who I used to like super annoying these days, mainly because of their behavior on social media. ",44,Male,White,Other,sky,Some college,Somewhat liberal,Lean Democrat,0,,,571cea664ca277001153c045
6/11/20 14:28,6/11/20 14:29,IP Address,100,87,TRUE,6/11/20 14:29,R_x3flElSjV59enIJ,,,,,47.8302002,-122.3330994,anonymous,EN,I consent to take part in this study,59c0a297c458e800017b5499,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,50,Male,White,Other,sky,Associate's degree,Somewhat liberal,Lean Democrat,0,,,59c0a297c458e800017b5499
6/11/20 14:28,6/11/20 14:29,IP Address,100,74,TRUE,6/11/20 14:29,R_3nvDP0e6s0ifIVl,,,,,46.73139954,-117.1733017,anonymous,EN,I consent to take part in this study,5be8dd56d153f500019ab3cf,3,4,3,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,55,Female,White,Other,sky,Graduate school,Very liberal,Strongly Democrat,0,,,5be8dd56d153f500019ab3cf
6/11/20 14:27,6/11/20 14:30,IP Address,100,188,TRUE,6/11/20 14:30,R_33Dzf0damlh4eHZ,,,,,33.80189514,-84.38610077,anonymous,EN,I consent to take part in this study,5ed8a78f267213000c422f99,4,4,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,52,Male,White,Other,Sky,Some college,Very conservative,Independent,2,1994,No,5ed8a78f267213000c422f99
6/11/20 14:29,6/11/20 14:30,IP Address,100,62,TRUE,6/11/20 14:30,R_qOt8dpIHMFgjeed,,,,,43.63389587,-116.2942047,anonymous,EN,I consent to take part in this study,5eac65aec4ed450f4df4868f,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,42,Male,White,Other,sky,High school diploma,Very conservative,Lean Republican,0,,,5eac65aec4ed450f4df4868f
6/11/20 14:16,6/11/20 14:30,IP Address,100,844,TRUE,6/11/20 14:30,R_zVegEnqv68w1bKF,,,,,33.396698,-111.6545029,anonymous,EN,I consent to take part in this study,5dceb29dd30a0e113ede61a6,5,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"People today have been heavily influenced by polarizing politics and culture wars.  Also, people today are bombarded with non-stop news and propaganda, and they retreat to their respective echo chambers to hear stories and news that validate their own beliefs.  It certainly must be noted that the current President of the United States is confrontational, demonstrably and habitually dishonest, and purposely gins up his supporters to do harm to others.  This has given permission for common people, who might have previously kept their opinions to themselves, to openly express their nationalistic, divisive, and sometimes racist views.  They are emulating their leader in words as well as demeanor.",66,Female,White,Other,Sky,Graduate school,Somewhat liberal,Strongly Democrat,2,1991,I am hoping for a return to normalcy within the next 6 months!,5dceb29dd30a0e113ede61a6
6/11/20 14:27,6/11/20 14:30,IP Address,100,215,TRUE,6/11/20 14:30,R_ONWwg8OSVyicaY1,,,,,33.19999695,-87.55999756,anonymous,EN,I consent to take part in this study,5af09ff00eca060001b1379c,2,4,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,It's a choice but I also believe some people are more disconnected because of the overuse of technology and living further away from family members.,49,Female,Black or African-American,Other,sky,Some college,Neither liberal nor conservative,Lean Democrat,0,,,5af09ff00eca060001b1379c
6/11/20 14:27,6/11/20 14:30,IP Address,100,172,TRUE,6/11/20 14:30,R_2YhonodMf1pCF0Y,,,,,42.13580322,-87.94270325,anonymous,EN,I consent to take part in this study,5e88f058524dca58ab60da0b,5,4,4,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","I think the current pandemic situation, somewhat at least, may have brought out some goodness in people",,60,Female,White,Other,sky,Four-year college degree,Neither liberal nor conservative,Lean Democrat,2,1987,,5e88f058524dca58ab60da0b
6/11/20 14:25,6/11/20 14:31,IP Address,100,338,TRUE,6/11/20 14:31,R_2dXTskwEE6M19KT,,,,,42.07530212,-80.06710052,anonymous,EN,I consent to take part in this study,5e79448b2645050ebe52051c,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,57,Male,White,Other,sky,Graduate school,Somewhat liberal,Lean Democrat,3,1991,I am realizing that in most people the wisdom gained from experience changes you as you get older.  It doesn't make you better or smarter than a young person.  Technology makes these comparisons almost impossible.  So much has changed in the way we learn and what we are exposed to.,5e79448b2645050ebe52051c
6/11/20 14:28,6/11/20 14:31,IP Address,100,177,TRUE,6/11/20 14:31,R_2PiXPpb0lwMP7K9,,,,,45.57769775,-122.6795044,anonymous,EN,I consent to take part in this study,5da883c13b410d0017c55b0f,1,4,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Too much negative information coming from news media, television, games and social media. Our society is overloaded with the idea that being rude is acceptable behavior.",53,Female,White,Other,sky,Some college,Very conservative,Strongly Republican,3,1993,,5da883c13b410d0017c55b0f
6/11/20 14:27,6/11/20 14:31,IP Address,100,250,TRUE,6/11/20 14:31,R_2Y4lhZYZ8ydsNRL,,,,,42.54449463,-83.27890015,anonymous,EN,I consent to take part in this study,5e1a10b9e8a66327ebe86b79,3,4,4,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,A further divide in income equality and a continued increase in gun sales causes unrest in large metropolitan areas.  I suspect people in rural areas haven't changed as much.,70,Male,White,Other,sky,Graduate school,Somewhat liberal,Lean Democrat,3,1971,,5e1a10b9e8a66327ebe86b79
6/11/20 14:30,6/11/20 14:31,IP Address,100,91,TRUE,6/11/20 14:31,R_sX9yOyko55ZB5S1,,,,,41.37219238,-82.10870361,anonymous,EN,I consent to take part in this study,5b7e118e87d85f0001baac27,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,64,Female,White,Other,sky,Associate's degree,Somewhat liberal,Strongly Democrat,4+,1976,,5b7e118e87d85f0001baac27
6/11/20 14:28,6/11/20 14:31,IP Address,100,177,TRUE,6/11/20 14:31,R_zUMQ46FDboQMzER,,,,,34.74560547,-92.34190369,anonymous,EN,I consent to take part in this study,5de5538f8fde1c4dbc951498,5,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,We have gotten away from leaning and/or believing in God. As we rely more upon ourselves we become more selfish in our actions.,59,Female,White,Other,sky,High school diploma,Somewhat conservative,Lean Republican,3,1981,,5de5538f8fde1c4dbc951498
6/11/20 14:30,6/11/20 14:32,IP Address,100,132,TRUE,6/11/20 14:32,R_3R3kstFxT4vqRM8,,,,,40.61860657,-73.92720032,anonymous,EN,I consent to take part in this study,5d88f2f8cefb52001a83f1b2,4,5,6,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","It was a simpler, easier time. Things were safer and people were nicer.",,53,Female,White,Other,sky,Four-year college degree,Neither liberal nor conservative,Lean Republican,1,2012,,5d88f2f8cefb52001a83f1b2
6/11/20 14:22,6/11/20 14:32,IP Address,100,638,TRUE,6/11/20 14:32,R_emkp9r5kKSaUQ49,,,,,40.75920105,-111.8874969,anonymous,EN,I consent to take part in this study,5cf6aa21c3904a0001a81269,3,5,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"People are using SNS to do social nowadays. It's less interact with other people. Moreover, the people don't respect other people's freedom of speech. If you express a different option, other people my attack you or abuse you just because you are not agree with them.",39,Male,Asian,Other,sky,Graduate school,Somewhat conservative,Lean Republican,1,2016,"I want a world with different voice. I want a world that it's okay to say something other people may disagree but I'm not afraid to say it. Nowadays, I see a US version ""Chinese the Great Cultural Revolution"" is happening in the US. I really don't think that it's showing the people today is kind or nice to other people.",5cf6aa21c3904a0001a81269
6/11/20 14:20,6/11/20 14:32,IP Address,100,710,TRUE,6/11/20 14:32,R_2UhpiMzQtBD7zPi,,,,,32.62049866,-90.00610352,anonymous,EN,I consent to take part in this study,5c330cefca23620001b262b1,4,4,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"The times are changing, culture, norms of society, pop culture. Conditions such as work, everyday living is harder economically. General frustration and apathy of people.",55,Female,Black or African-American,Other,sky,Some college,Somewhat conservative,Independent,1,1985,no,5c330cefca23620001b262b1
6/11/20 14:29,6/11/20 14:32,IP Address,100,182,TRUE,6/11/20 14:32,R_2UaUBiJqcZobFD0,,,,,37.33129883,-121.8401031,anonymous,EN,I consent to take part in this study,586aa31aa7f6480001ed9a41,5,4,4,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","I think people can afford to be more kind, honest, nice, and good. With much of our work automated now, there is more free time than ever. This has allowed a huge push to personal growth and development. Something previously forced by religions only.",,31,Female,Hispanic or Latino Origin,Other,sky,Some college,Neither liberal nor conservative,Independent,1,2016,None thank you.,586aa31aa7f6480001ed9a41
6/11/20 14:31,6/11/20 14:33,IP Address,100,114,TRUE,6/11/20 14:33,R_Oe9PGV3jVgZ3yLf,,,,,47.45140076,-122.3437042,anonymous,EN,I consent to take part in this study,5ecf09ebfb5b273355a2f143,4,4,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,61,Female,White,Neither extroverted nor introverted,,Four-year college degree,Very liberal,Strongly Democrat,0,,,5ecf09ebfb5b273355a2f143
6/11/20 14:29,6/11/20 14:33,IP Address,100,212,TRUE,6/11/20 14:33,R_28D8mMpjFXJSdvT,,,,,42.8934021,-85.76139832,anonymous,EN,I consent to take part in this study,5c5f8a910edbd90001e1feda,5,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I think that a lot of the angst associated with our current political leadership has crept into the psyche and behavior of people.  The perpetual diet of divisiveness, lying, blatant disrespect for others, crude remarks/name calling and promotion of tribalism has taken a toll.",66,Female,White,Other,sky,Graduate school,Somewhat liberal,Lean Democrat,0,,,5c5f8a910edbd90001e1feda
6/11/20 14:31,6/11/20 14:33,IP Address,100,102,TRUE,6/11/20 14:33,R_1OjojTpNaWwHkzq,,,,,30.20899963,-92.06069946,anonymous,EN,I consent to take part in this study,5e1b563ff3162f37e75c919a,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,49,Female,White,Other,sky,Graduate school,Very liberal,Strongly Democrat,1,2011,,5e1b563ff3162f37e75c919a
6/11/20 14:31,6/11/20 14:33,IP Address,100,124,TRUE,6/11/20 14:33,R_reT95tSeufB5xtv,,,,,33.89830017,-84.58930206,anonymous,EN,I consent to take part in this study,55fb0c5377f33b0005cb1f12,4,4,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,34,Female,Black or African-American,Other,sky,Some graduate school,Somewhat liberal,Lean Democrat,0,,n/a,55fb0c5377f33b0005cb1f12
6/11/20 14:32,6/11/20 14:33,IP Address,100,98,TRUE,6/11/20 14:33,R_1qX3wuCfXOX7bvC,,,,,30.50950623,-88.97350311,anonymous,EN,I consent to take part in this study,5e8106c17dd7d503f9d650ab,4,5,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,The world is moving at a faster pace,51,Male,White,Introverted,,Some college,Somewhat liberal,Independent,0,,Thanks,5e8106c17dd7d503f9d650ab
6/11/20 14:30,6/11/20 14:34,IP Address,100,224,TRUE,6/11/20 14:34,R_22lA0yo0RHtFSle,,,,,36.56860352,-86.5141983,anonymous,EN,I consent to take part in this study,5e7247f3be8fd016888bafac,3,4,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"The disruption of the family unit caused people today to be less kind, honest, nice and good than they were 20 years ago. The fact that children are no longer disciplined also leads to this. Having no consequences for bad behavior causes people to be less thoughtful of others, doing just what they want. ",49,Female,White,Other,sky,Graduate school,Somewhat conservative,Lean Republican,2,1993,,5e7247f3be8fd016888bafac
6/11/20 14:31,6/11/20 14:34,IP Address,100,166,TRUE,6/11/20 14:34,R_1dgzlufh2FaDAgE,,,,,33.37919617,-86.69689941,anonymous,EN,I consent to take part in this study,5a8ba3e7190420000156294c,6,6,5,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",Learning from experience in past dealings.,,54,Male,White,Other,sky,Graduate school,Somewhat conservative,Lean Republican,0,,,5a8ba3e7190420000156294c
6/11/20 14:29,6/11/20 14:34,IP Address,100,271,TRUE,6/11/20 14:34,R_3NJUwLLdKnT1wOU,,,,,41.63999939,-88.07170105,anonymous,EN,I consent to take part in this study,5c5e1a1559ec1d0001fe5afa,5,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Life demands are increasing these days. Technology introduced a new layer that people can used to hide behind and express views,44,Male,White,Neither extroverted nor introverted,,Four-year college degree,Somewhat conservative,Independent,3,2001,,5c5e1a1559ec1d0001fe5afa
6/11/20 14:31,6/11/20 14:34,IP Address,100,166,TRUE,6/11/20 14:34,R_1hFMX83KVwWBrNN,,,,,44.55419922,-72.60019684,anonymous,EN,I consent to take part in this study,5dbd1569f8223b28d73ed6ae,4,4,4,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,65,Female,White,Other,sky,Some college,Somewhat liberal,Lean Democrat,0,,Thank you!,5dbd1569f8223b28d73ed6ae
6/11/20 14:31,6/11/20 14:34,IP Address,100,139,TRUE,6/11/20 14:34,R_eu0fuiqmRBE3kcN,,,,,25.60620117,-80.34519958,anonymous,EN,I consent to take part in this study,5edfd55b1540cb2f49932b85,5,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Life is so much more complicated in the modern world, which creates stress and can cause people to think more about themselves and their own situation over others.",39,Male,White,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,0,,,5edfd55b1540cb2f49932b85
6/11/20 14:32,6/11/20 14:34,IP Address,100,131,TRUE,6/11/20 14:34,R_3KrNpNLhHnOmUkT,,,,,40.5980072,-111.9618988,anonymous,EN,I consent to take part in this study,5e373f33a42bce6daa55ea65,5,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I think there's a lot more stress, a lot of political division.  We also rely more on electronic than in-person communication.  I think that has messed up people's social skills",66,Female,White,Introverted,,Graduate school,Very liberal,Strongly Democrat,1,1981,,5e373f33a42bce6daa55ea65
6/11/20 14:31,6/11/20 14:34,IP Address,100,215,TRUE,6/11/20 14:34,R_2dRV66T3g3yQrI3,,,,,42.03729248,-93.60050201,anonymous,EN,I consent to take part in this study,5e175705cfe8dc000b559793,5,6,7,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,The advancement of technology has lead to many people voicing their opinions through a medium that allows for complete absence of accountability.,42,Male,White,Other,sky,Four-year college degree,Neither liberal nor conservative,Independent,3,2005,,5e175705cfe8dc000b559793
6/11/20 14:31,6/11/20 14:34,IP Address,100,219,TRUE,6/11/20 14:34,R_2EtbiswFb5kN5kF,,,,,41.13710022,-85.06369781,anonymous,EN,I consent to take part in this study,5cc2242c89c84a0017335b71,5,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,The Republican party has made racism and disrespect seem normal.,66,Female,White,Other,sky,High school diploma,Very liberal,Independent,4+,1970,,5cc2242c89c84a0017335b71
6/11/20 14:30,6/11/20 14:34,IP Address,100,274,TRUE,6/11/20 14:34,R_4TTKAxK9RVG9f9f,,,,,37.75100708,-97.8219986,anonymous,EN,I consent to take part in this study,5dd3239c4fee99342630b8cd,4,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"The media tells everyone how bad everything is, and people start believing it.  So that creates a mentality where people will become underhanded to get what they want or think they deserve, regardless of the moral consequences.",58,Male,White,Introverted,,Some college,Somewhat conservative,Lean Republican,0,,none,5dd3239c4fee99342630b8cd
6/11/20 14:30,6/11/20 14:34,IP Address,100,282,TRUE,6/11/20 14:34,R_1IhjXDi1bomHAMm,,,,,28.49859619,-81.53530121,anonymous,EN,I consent to take part in this study,5dcae5f05b73eb7c6150d33f,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,55,Female,White,Other,sky,Associate's degree,Somewhat liberal,Lean Democrat,4+,1990,no,5dcae5f05b73eb7c6150d33f
6/11/20 14:27,6/11/20 14:34,IP Address,100,433,TRUE,6/11/20 14:34,R_1F5LaebOaR5Kmnl,,,,,32.65870667,-97.16169739,anonymous,EN,I consent to take part in this study,5cbe04b4f429ff00159de30e,3,5,6,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago","People today are not kinder than 20 years ago, I think. But if they are, it's because they are not as ignorant as they were 20 years ago and they are becoming more knowledgeable and tolerant of issues that used to separate us 20 years ago.",,34,Female,Black or African-American,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,1,2005,,5cbe04b4f429ff00159de30e
6/11/20 14:27,6/11/20 14:35,IP Address,100,432,TRUE,6/11/20 14:35,R_2EGKbKDBPi37dES,,,,,37.31970215,-76.76249695,anonymous,EN,I consent to take part in this study,5ec442be696044312e230721,4,6,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,i would say competition and living standard,40,Female,Black or African-American,Other,sky,Four-year college degree,Somewhat liberal,Lean Democrat,1,2012,,5ec442be696044312e230721
6/11/20 14:32,6/11/20 14:35,IP Address,100,183,TRUE,6/11/20 14:35,R_3EclTiHiHlcLpYW,,,,,33.71879578,-118.0032959,anonymous,EN,I consent to take part in this study,5c3d4b92486a390001e87dfe,5,5,5,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,57,Female,White,Other,sky,Some college,Somewhat conservative,Independent,2,1986,"I think that at any given time, there is a consistent balance of good and bad going on in the world, with a slight bit more of good. That's why when true horrors occur, we have to strive hard to be better to keep that slight edge.",5c3d4b92486a390001e87dfe
6/11/20 14:32,6/11/20 14:35,IP Address,100,172,TRUE,6/11/20 14:35,R_3JE5Rw0bbVQbXLe,,,,,28.22380066,-82.45490265,anonymous,EN,I consent to take part in this study,5e99141c315d6f153f1c93c0,5,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Greater awareness of world issues, how they affect you locally, and a sense of preparation for the worst case scenarios (with emphasis on self-preservation, rather than community/environmental preservation).",42,Female,Black or African-American,Other,sky,Associate's degree,Neither liberal nor conservative,Independent,1,2005,No,5e99141c315d6f153f1c93c0
6/11/20 14:34,6/11/20 14:35,IP Address,100,76,TRUE,6/11/20 14:35,R_3R49exk9v63RoiZ,,,,,26.15220642,-80.31529999,anonymous,EN,I consent to take part in this study,5e281863ac30faa2dc37efee,6,6,6,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,62,Male,Hispanic or Latino Origin,Introverted,,Did not complete high school,Very liberal,Strongly Democrat,3,1979,,5e281863ac30faa2dc37efee
6/11/20 14:11,6/11/20 14:36,IP Address,100,1498,TRUE,6/11/20 14:36,R_2ypdEwZ2bt3WTI6,,,,,38.87780762,-77.01270294,anonymous,EN,I consent to take part in this study,59c86f966a287600011c393e,2,4,3,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I regret to say that I answered the question as if you were asking about today specifically, as a prelude perhaps to making ratings of individuals featured in photographs with little other information, rather than about people in general across time - like ""What kind of person is this, and what kind of life had they had?""  So I was thinking of specific experiences, but rated lower than I would have otherwise to be more reflective of my general world view.  I attempted to reload the study to start again once I saw the second question (10 years), but that brought up the same page without restarting the study from the beginning as I had hoped.  Still, my initial response was honest, so I had no choice but to modify my subsequent responses to be more reflective of the initial rating, if also less grave.  I might not have rated people today as less than 20 years ago, or even 10 years ago, but I will say that what we are seeing now is a polarization and enmity that has brought into focus ill currents that have been running through society unresolved and largely untended for a long time through the history of this country, while the world becomes more challenged by a diversity of issues, and the issue of diversity among people as well.  People are threatened, also more impatient with the perceived lack of progress.  I hope that helps, in view of the likely distortion of the ratings I made.",51,Male,More than 1 of the above,Other,sky,Some college,Very liberal,Strongly Democrat,0,,As indicated earlier.,59c86f966a287600011c393e
6/11/20 14:34,6/11/20 14:36,IP Address,100,127,TRUE,6/11/20 14:36,R_PFikapwRcaBC08x,,,,,33.47720337,-84.05539703,anonymous,EN,I consent to take part in this study,5c1afa2037dd01000114f09d,5,5,4,"I said that people today are MORE kind, honest, nice, and good today than people were 20 years ago",I believe that the freedom to express love publicly to the person you love have changed that atmosphere. ,,48,Female,Black or African-American,Other,sky,Some graduate school,Somewhat conservative,Lean Democrat,4+,1992,,5c1afa2037dd01000114f09d
6/11/20 14:31,6/11/20 14:36,IP Address,100,271,TRUE,6/11/20 14:36,R_2f3RA6x9Co1nOBc,,,,,35.29159546,-80.82009888,anonymous,EN,I consent to take part in this study,5e5e8fa0610185000bd86d8a,3,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Poor parenting skills.  ,41,Female,Black or African-American,Other,Sky,High school diploma,Somewhat liberal,Lean Democrat,2,2015,,5e5e8fa0610185000bd86d8a
6/11/20 14:30,6/11/20 14:36,IP Address,100,327,TRUE,6/11/20 14:36,R_UoSebhMSsabiH7P,,,,,39.50840759,-85.79000092,anonymous,EN,I consent to take part in this study,5c9d2bed010c73001706aeaa,3,4,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"Today's atmosphere of mistrust of politicians, police, military and financial systems. Everyone is out for themselves only.",69,Male,White,Other,,Graduate school,Somewhat conservative,Lean Republican,4+,1977,none,5c9d2bed010c73001706aeaa
6/11/20 14:34,6/11/20 14:36,IP Address,100,131,TRUE,6/11/20 14:36,R_3kH8avGQcjZjnGt,,,,,45.47189331,-91.1088028,anonymous,EN,I consent to take part in this study,5ea85e3d8d1ca50b61599a03,3,3,4,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,Social Media.  Instant Outrage and Cancel Culture has made it dangerous to try to be nice.,52,Male,White,Other,,Graduate school,Somewhat conservative,Independent,1,2005,,5ea85e3d8d1ca50b61599a03
6/11/20 14:29,6/11/20 14:36,IP Address,100,462,TRUE,6/11/20 14:36,R_OyhGeGHmOW3aYql,,,,,27.94700623,-82.79429626,anonymous,EN,I consent to take part in this study,5dd7fa1afce606793102da28,4,4,5,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,"I honestly do not know, but maybe it has something to do with the advancements in technology and the disconnect that has occurred because of humans experiencing life via the Internet instead of having real life physical interactions with others. ",52,Female,White,Other,sky,Four-year college degree,Neither liberal nor conservative,Independent,0,,,5dd7fa1afce606793102da28
6/11/20 14:33,6/11/20 14:37,IP Address,100,226,TRUE,6/11/20 14:37,R_uh3dvUQK68cxz2N,,,,,34.94459534,-82.2213974,anonymous,EN,I consent to take part in this study,5c93e4d8d5a2c50015b18494,5,5,6,"I said that people today are LESS kind, honest, nice, and good today than people were 20 years ago",,The erosion of of the value system of right and wrong. ,61,Female,White,Other,sky,Graduate school,Very conservative,Strongly Republican,4+,1986,Thanks!,5c93e4d8d5a2c50015b18494
6/11/20 14:35,6/11/20 14:37,IP Address,100,121,TRUE,6/11/20 14:37,R_ZyI1dV1YohJIuUp,,,,,32.37359619,-86.1832962,anonymous,EN,I consent to take part in this study,5bf322d817a7de0001cf6d50,6,6,6,"I said that people today are EQUALLY kind, honest, nice, and good today as people were 20 years ago",,,69,Female,White,Other,sky,Some college,Somewhat conservative,Independent,3,1970,,5bf322d817a7de0001cf6d50
