"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q118","physical_contact_1","physical_contact_2","physical_contact_3","physical_contact_4","physical_contact_5","physical_hygiene_1","physical_hygiene_2","physical_hygiene_3","physical_hygiene_4","physical_hygiene_5","policy_support_1","policy_support_2","policy_support_3","policy_support_4","policy_support_5","generosity_1","generosity_2","generosity_3","psych_wellbeing1_1","psych_wellbeing2_1","collective_narcis_1","collective_narcis_2","collective_narcis_3","national_identity_1","national_identity_2","conspiracy_theories_1","conspiracy_theories_2","conspiracy_theories_3","conspiracy_theories_4","open_mindness_1","open_mindness_2","open_mindness_3","open_mindness_4","open_mindness_5","open_mindness_6","morality_as_cooperat_1","morality_as_cooperat_2","morality_as_cooperat_3","morality_as_cooperat_4","morality_as_cooperat_5","morality_as_cooperat_6","morality_as_cooperat_7","trait_optimism_1","trait_optimism_2","social_belonging_1","social_belonging_2","social_belonging_3","social_belonging_4","trait_self.control_1","trait_self.control_2","trait_self.control_3","trait_self.control_4","self.esteem_1","Q108_1","narcissism_1","narcissism_2","narcissism_3","narcissism_4","narcissism_5","narcissism_6","moral_identity_1","moral_identity_2","moral_identity_3","moral_identity_4","moral_identity_5","moral_identity_6","moral_identity_7","moral_identity_8","moral_identity_9","moral_identity_10","risk_perception_1","risk_perception_2","political_ideology_1","moral_circle1","health_1","CRT1","CRT2","CRT3","sex","sex_3_TEXT","age","marital","children","employment","employment_6_TEXT","ladder_answer","urban","tested_positive","know_tested_positive","no_bots","Q119","Q120","Q122","survey"
"587","2020-05-01 01:59:17","2020-05-01 02:27:57","IP Address","86.42.117.122","100","1719","True","2020-05-01 02:27:57","R_1jxFt66g064wuzf","","","","","52.6566925048828125","-7.2523956298828125","anonymous","EN","I agree","10","0","0","0","0","10","10","10","10","10","10","10","10","10","10","80","20","0","7","5","5","6","1","10","10","6","0","0","0","1","10","10","10","0","0","7","8","10","10","6","7","8","8","10","8","10","10","10","8","9","2","1","7","0","2","6","0","3","3","0","10","10","8","0","10","10","0","10","10","9","30","70","6","3","8","50c","3 minutes","7","Female","","26","Single","0","Employed full-time","","6","Rural (in a village or a small place)","No","No","213","Yes","Yes","Yes (Republic of Ireland)","snowball"
"588","2020-05-01 02:24:21","2020-05-01 02:40:32","IP Address","78.19.22.210","100","970","True","2020-05-01 02:40:33","R_22W9d07dnV8xPJe","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","10","0","6","7","10","10","10","6","4","7","10","10","3","10","7","100","0","0","6","7","2","7","3","9","8","1","0","0","0","3","6","9","9","0","1","7","8","7","6","6","9","9","7","5","6","5","7","8","3","3","9","6","5","0","3","3","6","4","1","0","10","10","3","0","8","5","0","7","8","10","70","70","2","11","7","25","900","7","Female","","26","In a relationship","0","Other","Disabled, doing part time volunteer work","2","Urban or suburban (in a city or near a city)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"589","2020-05-01 02:28:50","2020-05-01 02:42:48","IP Address","80.233.36.74","100","838","True","2020-05-01 02:42:50","R_Y4i3SpsVi30AIhz","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","9","0","7","9","10","2","2","6","1","7","9","10","2","9","3","100","0","0","6","4","3","3","2","10","9","0","0","0","0","4","8","7","8","1","2","7","6","8","7","6","7","8","8","8","2","6","7","4","2","7","9","4","7","0","4","6","2","7","4","1","9","7","2","0","3","4","2","4","3","9","60","70","2","9","9","50","300","4","Female","","26","In a relationship","0","Employed full-time","","7","Urban or suburban (in a city or near a city)","No","Yes","213","No","Yes","Yes (Republic of Ireland)","snowball"
"590","2020-05-01 02:30:06","2020-05-01 02:46:51","IP Address","84.247.48.68","100","1005","True","2020-05-01 02:46:51","R_3oyB0tfcXye411N","","","","","53.3231048583984375","-6.315704345703125","anonymous","EN","I agree","10","0","8","9","10","10","10","10","7","10","10","10","8","10","10","60","35","5","9","6","2","6","4","4","4","0","0","0","0","1","10","10","10","0","1","6","6","7","7","6","8","9","8","6","7","5","9","6","5","9","6","3","7","0","0","1","1","2","3","0","9","9","8","1","7","6","1","6","5","6","80","80","3","10","9","25","3","7","Male","","27","In a relationship","0","Employed full-time","","6","Urban or suburban (in a city or near a city)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"591","2020-05-01 02:41:24","2020-05-01 03:06:51","IP Address","51.171.3.122","100","1526","True","2020-05-01 03:06:51","R_2c5VqA8tVrVFYVA","","","","","52.25689697265625","-7.10650634765625","anonymous","EN","I agree","9","0","5","8","10","8","8","8","7","9","6","7","7","10","8","80","20","0","4","4","3","6","4","10","7","6","3","0","2","4","7","7","8","2","4","6","4","7","7","7","8","7","7","7","7","6","6","8","4","6","7","3","6","0","2","6","5","7","3","3","8","6","4","0","4","3","1","3","4","8","70","70","8","3","8","25cent","300 mins ","7 hours","Female","","19","Single","0","Student","","7","Rural (in a village or a small place)","No","No","213","No","No","Yes (Republic of Ireland)","snowball"
"592","2020-05-01 02:48:52","2020-05-01 03:07:39","IP Address","37.228.250.181","100","1126","True","2020-05-01 03:07:40","R_2WPbuFVTLGV5mLS","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","10","0","5","10","10","8","8","9","7","5","10","10","7","10","10","50","25","25","6","6","5","5","5","10","8","0","0","0","0","4","10","10","9","1","2","9","7","9","9","5","3","8","6","6","8","9","8","10","4","6","7","5","7","0","2","6","4","3","2","0","10","9","5","0","5","5","0","7","7","9","60","60","3","4","9","25","3 minutes","4","Male","","29","Single","0","Employed full-time","","8","Urban or suburban (in a city or near a city)","No","Yes","213","No","Yes","Yes (Republic of Ireland)","snowball"
"593","2020-05-01 02:49:09","2020-05-01 03:08:33","IP Address","212.129.84.121","100","1164","True","2020-05-01 03:08:33","R_Tv0vwINSOqImJa1","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","8","6","6","9","10","10","10","9","8","10","10","10","9","10","9","95","5","0","3","2","5","6","6","10","10","7","7","5","6","1","10","10","8","0","0","8","6","8","5","6","8","10","7","9","9","9","10","10","7","4","3","1","9","0","2","7","2","7","5","1","10","9","5","0","8","5","0","8","7","10","20","10","7","10","9","25","3 minutes","7","Male","","19","In a relationship","0","Student","","7","Rural (in a village or a small place)","No","Yes","213","No","Yes","Yes (Republic of Ireland)","snowball"
"594","2020-05-01 03:21:54","2020-05-01 03:32:34","IP Address","83.202.246.244","100","640","True","2020-05-01 03:32:35","R_qCtvqWJQ0NeihZT","","","","","48.8542938232421875","2.3527069091796875","anonymous","EN","I agree","8","0","10","8","10","10","10","10","7","7","10","10","8","10","10","0","100","0","6","7","0","2","1","10","7","0","0","0","0","4","10","10","10","2","2","3","4","7","5","0","5","4","7","7","7","7","7","8","5","6","6","4","8","0","4","2","6","2","5","2","9","7","3","0","4","6","0","3","3","9","10","10","0","9","7","50","300","7","Female","","33","Married","0","Employed full-time","","8","Urban or suburban (in a city or near a city)","No","No","213","Yes","Yes","Yes (Republic of Ireland)","snowball"
"595","2020-05-01 03:15:26","2020-05-01 03:37:12","IP Address","165.225.196.84","100","1306","True","2020-05-01 03:37:12","R_40oHplFAWwRG0ox","","","","","53.4734039306640625","-2.3141937255859375","anonymous","EN","I agree","9","1","10","9","10","8","8","10","5","8","9","10","7","8","9","100","0","0","7","7","3","4","3","9","7","1","0","0","0","1","9","9","9","1","1","6","3","5","6","5","1","1","7","7","5","8","9","9","6","8","5","8","8","0","5","5","4","5","2","1","9","9","2","0","5","4","4","2","4","5","20","30","5","11","9","50","3","7","Male","","50","Married","2","Employed full-time","","7","Rural (in a village or a small place)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"596","2020-05-01 03:31:23","2020-05-01 03:51:18","IP Address","109.78.251.91","100","1195","True","2020-05-01 03:51:19","R_1r19cEPacQXhN2C","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","9","0","10","10","10","10","10","10","9","7","8","10","2","10","9","90","5","5","9","9","5","5","5","10","9","5","5","5","2","3","8","8","9","1","2","9","6","9","9","3","2","0","9","9","6","8","8","9","9","10","1","1","9","0","6","5","3","6","1","6","8","9","4","1","4","4","2","4","5","6","20","30","6","1","9","25","3 mins","7 hrs","Male","","73","Married","3","Retired","","8","Urban or suburban (in a city or near a city)","No","No","213","No","No","Yes (Republic of Ireland)","snowball"
"597","2020-05-01 04:19:18","2020-05-01 04:34:08","IP Address","95.45.130.151","100","889","True","2020-05-01 04:34:08","R_4OA5MstfeXx5iQ9","","","","","53.421905517578125","-7.938507080078125","anonymous","EN","I agree","10","0","4","10","10","8","8","7","3","10","10","10","8","10","10","90","10","0","8","7","5","5","5","10","7","5","3","0","3","2","10","10","10","0","0","8","8","8","8","5","0","0","8","8","7","7","8","8","4","5","6","4","7","0","3","3","3","5","4","0","8","7","5","0","6","5","1","3","6","5","10","30","5","9","7","50","3 minutes","7 hours","Female","","54","Married","3","Employed full-time","","5: In the middle in Ireland","Rural (in a village or a small place)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"598","2020-05-01 04:41:21","2020-05-01 04:47:42","IP Address","46.193.227.210","100","381","True","2020-05-01 04:47:44","R_1MZj0nfIbeKp5eP","","","","","51.532806396484375","-0.1826019287109375","anonymous","EN","I agree","9","0","9","9","9","9","10","9","7","8","8","8","4","6","6","95","5","0","7","8","3","1","1","8","6","0","0","0","0","4","10","10","8","1","6","3","2","9","7","4","7","8","7","6","7","3","6","8","4","7","8","8","4","0","7","0","4","2","3","10","8","7","3","2","1","3","4","2","2","7","60","50","2","6","7","50","3","7","Female","","33","In a relationship","0","Employed full-time","","7","Urban or suburban (in a city or near a city)","No","No","213","No","No","Yes (Republic of Ireland)","snowball"
"599","2020-05-01 04:35:57","2020-05-01 04:50:38","IP Address","78.17.137.134","100","880","True","2020-05-01 04:50:38","R_2BtzV80Gbck5dc5","","","","","52.6819000244140625","-7.8022003173828125","anonymous","EN","I agree","9","3","9","7","10","6","8","10","3","9","8","8","2","10","8","95","5","0","6","6","3","5","3","10","6","2","0","0","0","2","9","9","9","0","2","7","3","8","6","5","7","7","8","7","6","7","7","8","8","6","3","6","6","5","6","5","5","4","3","2","9","7","2","0","5","3","2","6","5","9","10","30","7","6","6","50 cent","1 minute","4 hours","Male","","18","Single","0","Student","","5: In the middle in Ireland","Urban or suburban (in a city or near a city)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"600","2020-05-01 05:04:51","2020-05-01 05:16:04","IP Address","80.233.46.178","100","672","True","2020-05-01 05:16:05","R_3hhwsry935EACu0","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","8","0","9","10","10","5","5","10","5","6","8","8","6","10","8","80","5","15","8","7","0","0","0","0","0","1","0","0","0","0","10","10","10","0","0","7","8","7","8","2","5","8","8","8","6","6","9","9","8","8","2","0","9","0","1","0","0","7","5","0","10","10","0","0","5","4","2","0","1","7","20","20","3","14","9","50","300","4","Male","","33","In a relationship","0","Employed full-time","","7","Urban or suburban (in a city or near a city)","No","Yes","213","No","No","Yes (Republic of Ireland)","snowball"
"601","2020-05-01 06:00:34","2020-05-01 06:21:20","IP Address","212.129.85.113","100","1246","True","2020-05-01 06:21:21","R_6SG5vlRTJWeVwul","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","9","0","10","10","10","8","7","10","6","10","10","10","10","10","10","0","100","0","8","8","5","5","2","10","9","0","0","0","0","3","9","10","10","0","0","4","7","9","6","5","5","6","10","10","10","10","10","10","8","10","3","0","8","0","1","1","0","0","0","0","7","8","5","0","8","9","0","8","9","10","50","80","9","16","10","50","9000","80","Female","","65","Married","3","Employed part-time","","8","Urban or suburban (in a city or near a city)","No","Yes","213","No","Yes","Yes (Republic of Ireland)","snowball"
"602","2020-05-01 06:23:20","2020-05-01 06:35:43","IP Address","37.228.232.115","100","742","True","2020-05-01 06:35:45","R_21cXZppGIchKGRd","","","","","51.8968963623046875","-8.4949951171875","anonymous","EN","I agree","7","3","8","9","10","10","10","8","3","5","8","10","5","10","8","80","10","10","7","7","0","0","0","0","0","0","0","0","0","0","9","10","5","0","0","5","0","5","10","5","3","7","4","5","5","5","5","5","6","7","8","5","5","0","8","5","1","7","2","5","10","8","0","0","0","0","0","5","5","10","80","80","3","11","7","25","3","7","Male","","28","Single","0","Employed part-time","","5: In the middle in Ireland","Urban or suburban (in a city or near a city)","No","No","213","No","No","Yes (Republic of Ireland)","snowball"
"603","2020-05-01 06:44:01","2020-05-01 06:54:01","IP Address","80.233.42.148","100","599","True","2020-05-01 06:54:01","R_29tv1DK9Lcn2cfs","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","10","7","4","10","10","10","10","10","7","10","9","9","9","9","10","50","40","10","3","7","1","3","5","10","8","7","2","0","1","3","8","9","10","0","5","8","3","9","6","1","8","4","7","4","7","9","7","8","9","9","1","4","2","0","3","7","1","7","6","0","9","9","2","0","8","1","0","2","8","9","80","70","2","5","8","50","300","","Female","","18","In a relationship","0","Student","","7","Rural (in a village or a small place)","No","Yes","213","Yes","Yes","Yes (Republic of Ireland)","snowball"
"604","2020-05-01 06:46:59","2020-05-01 06:57:15","IP Address","86.44.135.80","100","615","True","2020-05-01 06:57:16","R_1od6Q0Ylu9hjcDA","","","","","52.665496826171875","-8.6269073486328125","anonymous","EN","I agree","10","0","10","10","10","6","8","10","8","9","0","7","9","9","10","80","20","0","5","5","3","6","2","6","4","7","3","7","2","5","10","10","10","0","0","8","8","10","10","8","5","0","7","5","5","8","6","6","9","9","5","5","7","0","5","5","3","5","5","3","10","10","5","0","10","5","2","8","5","8","80","80","2","6","5","503000","3000","4","Female","","28","In a relationship","1","Student","","5: In the middle in Ireland","Urban or suburban (in a city or near a city)","Yes","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"605","2020-05-01 06:46:44","2020-05-01 06:59:15","IP Address","51.37.177.118","100","750","True","2020-05-01 06:59:15","R_1pLtKU8Jn8x750s","","","","","53.7151947021484375","-6.34320068359375","anonymous","EN","I agree","10","1","10","10","10","4","6","8","5","10","10","10","7","10","10","70","15","15","10","7","3","2","6","8","7","3","3","0","2","3","8","8","8","1","4","7","9","10","9","7","7","6","9","9","6","7","4","6","6","10","4","4","9","0","7","7","3","4","6","6","9","5","4","0","4","1","5","4","4","6","30","60","5","5","10","25","3 minutes","7 hours","Male","","18","Single","0","Student","","8","Urban or suburban (in a city or near a city)","No","No","213","No","No","Yes (Republic of Ireland)","snowball"
"606","2020-05-01 06:43:47","2020-05-01 07:01:41","IP Address","86.44.237.17","100","1073","True","2020-05-01 07:01:41","R_2YFkfwg45lACuLF","","","","","53.0366973876953125","-7.29949951171875","anonymous","EN","I agree","10","0","9","10","10","10","10","10","10","10","7","4","6","3","0","50","35","15","","1","5","8","7","10","6","9","4","5","3","3","9","9","9","0","0","8","7","10","8","3","6","3","9","8","10","10","10","8","6","9","7","6","5","10","3","4","3","5","0","3","10","10","7","1","8","2","2","7","8","8","10","20","2","9","7","25","300","4","Female","","20","Single","0","Student","","4","Rural (in a village or a small place)","No","Yes","213","No","Yes","Yes (Republic of Ireland)","snowball"
"607","2020-05-01 06:44:41","2020-05-01 07:08:39","IP Address","37.228.252.245","100","1438","True","2020-05-01 07:08:39","R_3GCczH9TXAXoTPn","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","10","0","10","10","10","10","10","9","6","10","9","10","7","10","10","80","12","8","8","7","7","2","3","9","8","0","0","0","0","2","9","9","8","6","2","2","2","9","9","2","2","3","8","8","9","9","8","8","8","8","4","1","8","0","2","2","8","7","4","2","9","8","2","0","5","6","2","10","10","8","40","30","4","3","8","5011","1","4","Male","","71","In a relationship","2","Retired","","7","Urban or suburban (in a city or near a city)","No","No","213","Yes","No","Yes (Republic of Ireland)","snowball"
"608","2020-05-01 06:49:40","2020-05-01 07:10:43","IP Address","188.141.83.127","100","1262","True","2020-05-01 07:10:45","R_12RMc4Ppsu9F6gm","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","8","0","9","9","10","9","9","8","8","8","5","9","9","9","9","90","5","5","7","8","0","6","1","7","6","0","0","0","0","0","10","9","9","0","0","7","7","5","7","4","3","2","6","6","7","7","8","9","6","6","4","0","6","0","5","0","0","5","0","5","9","5","0","0","5","8","1","5","6","7","50","10","3","7","7","25","3 minutes","7 hours","Male","","70","Married","2","Retired","","7","Urban or suburban (in a city or near a city)","No","No","213","No","No","Yes (Republic of Ireland)","snowball"
"609","2020-05-01 06:52:23","2020-05-01 07:11:54","IP Address","37.228.255.69","100","1171","True","2020-05-01 07:11:55","R_AzjnDijNCrpXPX3","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","8","0","2","7","10","8","8","10","0","0","10","10","2","10","3","50","50","0","7","4","4","6","2","1","5","0","0","0","0","2","10","10","10","0","0","7","2","8","2","0","8","9","4","4","4","4","6","6","6","5","4","10","7","0","4","7","2","8","6","0","10","7","2","0","0","0","2","0","0","7","90","80","3","3","8","25","3","7","Female","","27","In a relationship","0","Employed full-time","","7","Urban or suburban (in a city or near a city)","No","No","213","No","No","Yes (Republic of Ireland)","snowball"
"610","2020-04-24 07:08:50","2020-04-24 07:14:55","IP Address","188.141.83.127","98","364","False","2020-05-01 07:14:58","R_1KsaEcqNW7qQOf8","","","","","","","anonymous","EN","I agree","","","","","","","","","","","","","","","","100","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","snowball"
"611","2020-05-01 06:58:24","2020-05-01 07:15:48","IP Address","86.44.126.75","100","1044","True","2020-05-01 07:15:48","R_31Qn2QxeVVkDyJc","","","","","52.25689697265625","-7.10650634765625","anonymous","EN","I agree","10","0","10","10","10","10","10","10","9","10","10","10","8","8","8","90","5","5","2","4","5","6","5","8","7","7","5","1","1","1","8","9","9","0","0","7","7","8","9","5","4","3","7","7","10","10","9","9","6","8","5","4","5","0","5","6","1","6","5","0","10","8","5","0","6","6","0","6","5","8","20","40","4","16","8","50","3 minutes","16","Female","","20","Single","0","Student","","5: In the middle in Ireland","Rural (in a village or a small place)","No","No","213","No","No","Yes (Republic of Ireland)","snowball"
"612","2020-05-01 07:05:52","2020-05-01 07:34:17","IP Address","185.213.135.157","100","1704","True","2020-05-01 07:34:18","R_3O3nPc3r1wTpbMR","","","","","52.6566925048828125","-7.2523956298828125","anonymous","EN","I agree","8","2","4","3","7","6","8","7","7","8","7","8","3","8","8","80","10","10","7","4","6","6","3","10","8","3","1","1","2","2","8","7","7","2","2","6","7","8","8","7","8","2","10","7","10","8","7","10","4","7","7","3","7","0","6","6","3","7","4","1","9","9","8","1","5","6","3","5","4","8","50","40","3","11","9","25","300","7 hours","Female","","20","Single","0","Student","","6","Rural (in a village or a small place)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"613","2020-05-01 07:29:55","2020-05-01 07:41:20","IP Address","86.45.229.91","100","684","True","2020-05-01 07:41:20","R_2OZx6O8010NbZj4","","","","","52.13330078125","-8.63330078125","anonymous","EN","I agree","10","0","10","8","10","10","10","10","2","10","9","8","9","8","9","75","25","0","3","3","2","10","10","10","10","10","7","2","6","1","10","6","8","0","3","7","6","6","8","6","3","4","1","8","3","6","1","6","2","4","9","7","3","0","0","3","4","7","3","3","7","7","3","3","4","0","2","4","6","7","10","70","5","4","7","25","3 minutes ","7 hours ","Male","","19","Single","0","Employed part-time","","5: In the middle in Ireland","Rural (in a village or a small place)","No","No","213","Yes","Yes","Yes (Republic of Ireland)","snowball"
"614","2020-05-01 07:20:34","2020-05-01 07:45:06","IP Address","93.107.144.115","100","1471","True","2020-05-01 07:45:08","R_1Ksd27jP3Y6NQxY","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","7","0","8","8","10","7","7","3","1","3","9","9","6","10","7","70","20","10","1","4","5","6","4","1","1","2","0","3","2","3","8","9","4","3","1","7","7","6","2","3","7","8","2","4","0","0","4","8","3","3","9","7","2","0","7","3","8","3","3","0","9","9","6","1","7","5","8","8","8","10","90","90","2","14","5","25300","300 mins","7","Female","","19","In a relationship","0","Student","","3","Rural (in a village or a small place)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"615","2020-05-01 07:32:58","2020-05-01 07:47:51","IP Address","109.255.188.75","100","893","True","2020-05-01 07:47:51","R_1rcCkpgI1foaNXB","","","","","52.665496826171875","-8.6269073486328125","anonymous","EN","I agree","7","3","5","4","10","10","8","7","6","10","10","10","4","10","7","70","20","10","6","7","0","8","5","10","3","0","0","0","0","5","8","9","10","0","0","8","8","10","7","5","3","0","4","4","8","7","7","10","7","8","4","6","4","8","6","10","5","6","4","0","10","7","2","0","4","3","1","0","0","9","30","30","5","14","8","50","300 minutes","","Female","","19","In a relationship","0","Employed part-time","","6","Urban or suburban (in a city or near a city)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"616","2020-05-01 05:49:48","2020-05-01 07:52:53","IP Address","212.129.87.207","100","7384","True","2020-05-01 07:52:54","R_1Kv9mDkhVpQiUPg","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","","10","0","10","10","10","10","10","10","10","10","10","10","5","10","10","88","12","0","8","8","8","0","8","10","10","0","0","0","0","8","1","8","7","10","7","8","7","10","10","1","1","1","10","8","10","10","10","10","5","8","5","5","7","0","3","1","1","1","3","0","10","10","5","0","5","5","0","5","5","8","60","50","8","16","8","50c","3mins","7hrs","Female","","71","Single","4","Retired","","5: In the middle in Ireland","Rural (in a village or a small place)","No","No","213","Yes","Yes","Yes (Republic of Ireland)","snowball"
"617","2020-05-01 07:53:17","2020-05-01 08:06:37","IP Address","86.42.110.181","100","800","True","2020-05-01 08:06:39","R_1DYDVsmPyYPSolA","","","","","51.8968963623046875","-8.4949951171875","anonymous","EN","I agree","10","2","9","9","10","9","9","8","8","9","9","10","9","9","10","90","5","5","8","6","8","9","8","10","9","4","1","2","3","6","9","9","8","1","1","9","7","7","8","4","6","2","9","8","9","9","9","10","8","8","4","3","8","0","6","8","6","7","7","2","9","9","7","1","7","7","1","8","7","9","10","20","5","7","7","25cents","3 minutes","7 hours ","Female","","19","Single","0","Student","","5: In the middle in Ireland","Rural (in a village or a small place)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"618","2020-05-01 07:55:48","2020-05-01 08:15:29","IP Address","109.78.67.101","100","1181","True","2020-05-01 08:15:29","R_2qDxqNGHjI62Efn","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","10","0","9","9","10","10","10","10","8","10","10","10","0","10","10","40","55","5","8","5","0","0","0","10","6","1","0","0","0","4","10","10","9","0","0","7","6","5","4","4","0","6","8","6","7","7","8","9","9","4","5","9","9","0","1","0","0","0","0","0","10","7","0","0","0","0","1","0","0","7","60","60","2","4","9","50","300","4","Male","","24","Single","0","Employed part-time","","5: In the middle in Ireland","Urban or suburban (in a city or near a city)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"619","2020-05-01 08:01:17","2020-05-01 08:17:34","IP Address","86.42.236.170","100","977","True","2020-05-01 08:17:35","R_1E0fbCd4ECGXHmD","","","","","52.33489990234375","-6.454498291015625","anonymous","EN","I agree","10","0","10","9","10","8","8","3","8","7","10","10","10","10","10","60","30","10","8","6","5","8","8","10","10","7","7","4","3","4","7","3","8","8","3","7","3","8","9","7","3","7","4","7","7","7","10","9","7","7","8","1","7","10","7","7","10","1","8","8","6","7","3","2","7","7","4","9","2","8","80","80","3","16","7","50","300","2","Female","","19","Single","0","Student","","5: In the middle in Ireland","Rural (in a village or a small place)","No","No","213","Yes","Yes","Yes (Republic of Ireland)","snowball"
"620","2020-05-01 08:50:47","2020-05-01 09:04:40","IP Address","86.41.49.88","100","832","True","2020-05-01 09:04:41","R_3CHGBxx0AsZZMvG","","","","","52.33489990234375","-6.454498291015625","anonymous","EN","I agree","10","0","10","10","10","7","5","10","1","1","10","7","5","10","5","100","0","0","6","6","0","5","0","10","7","0","0","0","0","1","10","10","10","0","2","6","6","6","6","5","6","8","6","6","5","5","5","8","8","9","2","7","6","0","1","0","5","0","0","5","8","5","0","0","0","0","3","0","0","7","80","80","5","11","6","25c","3 minute","7 hours","Male","","42","Married","2","Employed full-time","","7","Rural (in a village or a small place)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"621","2020-05-01 08:47:25","2020-05-01 09:08:58","IP Address","78.17.186.14","100","1292","True","2020-05-01 09:08:59","R_2wNCbskaFLSzzar","","","","","52.665496826171875","-8.6269073486328125","anonymous","EN","I agree","10","1","10","1","10","10","10","10","10","10","10","10","10","10","10","75","20","5","8","6","5","5","5","10","5","5","0","0","0","10","10","10","10","0","0","7","2","10","5","7","7","10","8","8","8","10","10","10","8","8","10","0","7","0","1","5","0","5","3","10","10","10","5","0","10","10","0","8","8","9","10","20","5","16","7","50","3 minutes","2 hours ","Female","","46","In a relationship","4","Employed full-time","","7","Urban or suburban (in a city or near a city)","No","No","213","No","Yes","Yes (Republic of Ireland)","snowball"
"622","2020-05-01 09:02:18","2020-05-01 09:25:24","IP Address","86.44.130.23","100","1385","True","2020-05-01 09:25:26","R_esLI23NlZJl6nsd","","","","","52.13580322265625","-8.2758026123046875","anonymous","EN","I agree","7","4","8","8","8","2","7","7","2","1","4","3","2","8","2","50","30","20","4","2","6","8","10","10","6","0","1","1","1","9","4","6","6","4","4","6","7","7","8","3","4","4","9","4","7","3","2","6","6","3","6","6","2","5","6","4","4","7","1","7","2","4","4","8","7","4","9","3","2","5","0","10","","7","4","50","1000","10","Male","","43","Single","0","Unemployed / Looking for work","","5: In the middle in Ireland","Rural (in a village or a small place)","No","No","213","No","No","Yes (Republic of Ireland)","snowball"
"623","2020-05-01 08:54:47","2020-05-01 09:30:36","IP Address","82.141.232.128","100","2149","True","2020-05-01 09:30:37","R_2TBN1w7QPkgrBDA","","","","","53.33380126953125","-6.2487945556640625","anonymous","EN","I agree","10","0","10","9","10","10","10","10","10","10","10","10","2","10","10","50","30","20","6","4","0","5","0","10","2","1","0","0","0","3","8","8","9","0","0","0","6","6","7","5","5","5","7","7","4","6","4","4","8","9","6","4","4","0","2","1","6","2","1","0","8","8","0","0","2","7","3","5","2","6","70","70","3","4","9","25","3 minutes","6","Female","","38","Married","2","Employed full-time","","8","Urban or suburban (in a city or near a city)","No","Yes","213","No","No","Yes (Republic of Ireland)","snowball"
"624","2020-05-01 09:54:40","2020-05-01 10:10:11","IP Address","86.40.231.4","100","930","True","2020-05-01 10:10:13","R_8DhLsz7vK85ujYZ","","","","","52.6566925048828125","-7.2523956298828125","anonymous","EN","I agree","4","1","9","10","10","6","6","8","8","6","10","9","7","9","7","90","10","0","8","7","1","7","3","10","9","0","0","0","0","2","8","8","4","0","0","6","7","7","7","7","4","4","9","8","9","9","9","9","6","9","8","2","8","9","7","3","6","1","6","1","10","9","2","0","8","8","1","7","7","8","20","50","3","5","10","50","300","2","Female","","25","In a relationship","0","Student","","5: In the middle in Ireland","Rural (in a village or a small place)","No","No","213","No","No","Yes (Republic of Ireland)","snowball"
