StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q109,physical_contact_1,physical_contact_2,physical_contact_3,physical_contact_4,physical_contact_5,physical_hygiene_1,physical_hygiene_2,physical_hygiene_3,physical_hygiene_4,physical_hygiene_5,policy_support_1,policy_support_2,policy_support_3,policy_support_4,policy_support_5,generosity_1,generosity_2,generosity_3,psych_wellbeing1_1,psych_wellbeing2_1,collective_narcis_1,collective_narcis_2,collective_narcis_3,national_identity_1,national_identity_2,conspiracy_theories_1,conspiracy_theories_2,conspiracy_theories_3,conspiracy_theories_4,open_mindness_1,open_mindness_2,open_mindness_3,open_mindness_4,open_mindness_5,open_mindness_6,morality_as_cooperat_1,morality_as_cooperat_2,morality_as_cooperat_3,morality_as_cooperat_4,morality_as_cooperat_5,morality_as_cooperat_6,morality_as_cooperat_7,trait_optimism_1,trait_optimism_2,social_belonging_1,social_belonging_2,social_belonging_3,social_belonging_4,trait_self_control_1,trait_self_control_2,trait_self_control_3,trait_self_control_4,self_esteem_1,Q108_1,narcissism_1,narcissism_2,narcissism_3,narcissism_4,narcissism_5,narcissism_6,moral_identity_1,moral_identity_2,moral_identity_3,moral_identity_4,moral_identity_5,moral_identity_6,moral_identity_7,moral_identity_8,moral_identity_9,moral_identity_10,risk_perception_1,risk_perception_2,political_ideology_1,moral_circle1,health_1,CRT1,CRT2,CRT3,sex,sex_3_TEXT,age,marital,children,employment,employment_6_TEXT,ladder_answer,urban,tested_positive,know_tested_positive,no_bots
4/29/2020,4/29/2020,0,89.210.167.53,100,1124,1,4/29/2020,R_1Hof6nN3hDtXj6j, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,10,10,8,9,10,9,9,10,10,10,10,10,20,30,50,6,4,1,1,1,7,4,1,1,1,1,8,8,10,9,1,3,2,2,6,7,2,7,7,7,7,8,6,7,8,3,3,9,3,2,0,2,3,4,5,4,4,8,7,5,2,3,6,3,4,1,6,70,70,2,10,8,50,300,7,2, ,25,1,0,3, ,9,1,1,1,213
4/29/2020,4/29/2020,0,46.103.60.13,100,1377,1,4/29/2020,R_RaZFo6h0xrVjYI1, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,8,10,8,5,10,7,7,10,7,5,7,10,100,0,0,5,4,0,3,1,8,5,1,2,0,5,7,10,10,10,1,2,7,8,8,8,8,10,8,3,5,4,2,5,5,7,5,5,8,3,0,1,1,5,1,1,5,10,10,0,0,5,8,1,8,8,8,0,50,5,16,6,50,300,4,1, ,41,1,0,1, ,6,1,1,1,213
4/29/2020,4/29/2020,0,46.198.221.37,100,1140,1,4/29/2020,R_eb5xT0zket5zVyV, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,5,7,9,10,7,7,10,6,10,10,10,3,9,10,95,2,3,1,4,0,3,1,0,0,6,1,7,8,2,8,9,9,0,2,7,6,8,5,2,8,6,3,6,2,1,3,8,8,6,8,8,5,0,3,5,3,6,0,0,10,8,3,1,7,1,6,5,2,10,70,80,3,14,2,50,300,7,2, ,20,2,0,4, ,6,1,1,1,213
4/29/2020,4/29/2020,0,94.68.28.104,100,960,1,4/29/2020,R_30nOthML3gPlzFm, , , , ,40.93969727,24.40190125,anonymous,EN,8,10,0,7,9,10,9,8,10,4,9,10,8,4,8,10,85,10,5,4,3,3,3,3,2,2,3,3,1,3,3,10,10,9,1,2,10,9,9,8,7,7,2,7,8,5,5,6,8,6,9,4,4,7,0,2,3,5,6,4,3,8,8,0,0,7,6,1,4,6,6,80,80,3,12,6,25,3,7,1, ,22,1,0,3, ,6,1,1,1,213
4/29/2020,4/29/2020,0,80.106.104.150,100,1647,1,4/29/2020,R_21ieoy61jwmPROC, , , , ,40.6381073,22.94549561,anonymous,EN,8,10,10,10,10,10,10,9,10,7,10,9,5,7,9,9,95,5,0,5,5,1,5,1,5,5,8,7,7,8,1,9,9,9,0,1,3,2,8,8,2,8,8,7,8,7,8,8,9,5,5,7,5,5,0,1,8,2,7,2,2,10,9,8,0,8,8,0,8,9,10,50,50,5,14,8,50,300,2,2, ,38,1,0,1, ,6,1,1,1,213
4/29/2020,4/29/2020,0,94.66.59.100,100,1331,1,4/29/2020,R_3iRylTisw3Gkkvf, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,10,10,7,8,10,10,9,10,10,10,10,10,80,12,8,8,8,0,5,5,6,1,5,5,0,0,0,10,10,10,0,0,5,5,6,6,5,4,6,8,9,3,1,8,7,0,9,7,2,6,0,0,0,5,5,1,5,6,4,0,0,0,0,3,0,0,4,70,60,4,12,2,25,300,6,1, ,32,3,1,1, ,3,1,1,1,213
4/29/2020,4/29/2020,0,45.139.214.134,100,947,1,4/29/2020,R_27VZ8Z92uur849A, , , , ,39.36669922,22.94580078,anonymous,EN,8,6,6,6,4,9,7,7,7,0,7,8,8,2,5,7,100,0,0,7,6,0,3,0,7,3,0,0,0,2,7,10,10,9,0,0,5,5,7,7,3,5,9,5,6,3,7,7,9,8,4,7,4,7,0,2,6,2,7,4,1,9,9,3,0,4,5,7,1,2,4,10,10,2,11,8,25,3,7,1, ,23,1,0,4, ,5,2,1,1,213
4/29/2020,4/29/2020,0,94.69.1.17,100,875,1,4/29/2020,R_3spNhDuJ8DVqn5A, , , , ,37.98420715,23.73530579,anonymous,EN,8,9,3,7,7,9,7,7,7,7,10,8,9,9,9,8,20,40,40,7,6,0,1,0,3,1,0,0,0,0,3,8,8,8,1,4,3,6,8,8,7,7,8,7,7,6,4,6,4,7,7,8,8,7,0,4,6,4,6,3,6,9,9,4,2,6,6,7,2,3,7,10,10,4,11,6,25,3,7,1, ,23,2,0,2, ,5,1,1,1,213
4/29/2020,4/29/2020,0,85.74.198.64,100,901,1,4/29/2020,R_3pr3JlT43HHk30m, , , , ,37.98420715,23.73530579,anonymous,EN,8,8,0,10,10,10,5,5,10,5,10,10,10,9,10,10,40,50,10,6,6,7,5,6,10,10,5,0,0,5,0,6,9,9,0,0,8,8,10,10,5,0,0,8,7,6,8,10,8,6,8,0,0,7,0,0,0,0,6,5,3,10,10,0,0,5,10,0,10,5,10,50,50,5,16,6,50,300,4,1, ,32,1,0,3, ,7,1,1,1,213
4/29/2020,4/29/2020,0,188.4.185.123,100,1822,1,4/29/2020,R_1g17EiPlD0ySkdy, , , , ,37.98420715,23.73530579,anonymous,EN,8,8,2,5,8,8,8,8,9,9,9,8,9,8,9,9,20,50,30,8,7,2,5,0,5,4,5,5,1,2,2,8,8,8,1,1,7,7,7,8,7,9,8,8,8,7,7,8,9,8,9,5,7,8,5,2,2,2,7,3,2,9,10,5,1,7,7,2,5,2,8,30,50,5,16,7,50,300,4,2, ,23,2,0,4, ,4,1,1,1,213
4/29/2020,4/29/2020,0,85.74.103.248,100,487,1,4/29/2020,R_WwJPTjk231JwISZ, , , , ,37.98420715,23.73530579,anonymous,EN,8,8,6,9,7,9,6,8,7,4,8,10,10,8,8,8,0,60,40,9,6,2,4,1,6,6,5,1,1,3,3,2,2,1,2,3,5,4,8,6,4,6,7,9,9,6,7,9,6,7,9,5,2,9,0,3,6,1,7,5,5,10,8,3,0,6,4,3,3,3,6,50,80,3,3,5,40,3,7,1, ,26,2,0,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,89.210.243.236,100,681,1,4/29/2020,R_1reRKlqrggLbEnL, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,10,10,10,10,10,10,10,10,10,10,10,10,100,0,0,5,3,0,0,0,10,5,0,0,0,0,10,10,10,10,0,0,5,5,10,10,10,5,10,0,0,5,5,5,3,6,3,10,7,2,0,0,0,5,5,0,2,10,10,5,0,5,5,0,0,0,10,0,80,7,7,7,25,3,7,2, ,33,3,0,6,self-employed,8,1,1,1,213
4/29/2020,4/29/2020,0,37.6.2.43,100,2416,1,4/29/2020,R_0CAe4Pvxgyztln3, , , , ,37.98420715,23.73530579,anonymous,EN,8,8,0,9,7,9,5,0,10,7,0,3,5,3,5,6,100,0,0,5,3,3,5,2,7,7,7,9,8,8,5,8,8,9,2,3,5,5,9,7,5,6,8,2,2,2,2,3,5,8,7,6,7,7,0,3,5,8,7,3,4,7,5,2,3,0,3,4,0,0,5,10,40,6,3,5,25,3,7,1, ,35,2,0,1, ,8,1,1,1,213
4/29/2020,4/29/2020,0,2.86.159.174,100,2069,1,4/29/2020,R_qDBQOHV44X8wUH7, , , , ,37.98420715,23.73530579,anonymous,EN,8,8,4,7,8,9,9,5,10,4,7,10,10,5,10,7,50,35,15,7,4,4,5,5,8,9,3,3,2,3,3,9,8,8,1,1,8,7,5,5,4,6,7,9,9,4,5,5,6,4,6,7,4,4,0,3,5,4,3,2,1,8,7,5,2,4,5,3,6,3,8,30,40,5,11,6,25,3,7,2, ,29,1,0,1, ,5,1,1,1,213
4/29/2020,4/29/2020,0,194.219.45.130,100,696,1,4/29/2020,R_1pyr3f9bLpbfea9, , , , ,35.32739258,25.12809753,anonymous,EN,8,10,0,9,10,10,8,7,8,2,4,10,10,6,8,10,40,30,30,3,6,5,6,6,7,5,0,0,0,0,6,10,6,6,6,7,8,7,7,7,6,3,3,1,9,6,6,7,9,4,9,9,6,6,10,2,5,0,5,7,5,10,8,6,2,7,7,2,8,8,10,20,20,4,9,5,25,3,7,1, ,30,1,0,2, ,5,1,1,1,213
4/29/2020,4/29/2020,0,2.85.71.189,100,806,1,4/29/2020,R_3hEbHG2ScUIAna1, , , , ,39.63720703,22.42030334,anonymous,EN,8,10,0,10,10,10,2,3,8,2,10,10,10,10,10,10,10,0,90,6,6,0,0,0,5,5,0,0,0,0,1,10,10,10,0,0,8,4,9,5,6,3,7,8,3,5,5,8,8,8,9,3,6,3,9,0,2,0,5,3,5,9,8,0,1,7,7,2,0,5,5,30,50,3,4,9,25,3,7,2, ,30,3,0,1, ,5,1,1,1,213
4/29/2020,4/29/2020,0,77.49.108.100,100,1549,1,4/29/2020,R_2uySr8qatzvXxmB, , , , ,37.98420715,23.73530579,anonymous,EN,8,5,6,8,5,10,6,7,10,3,8,5,3,1,1,1,30,35,35,7,6,3,4,5,5,3,5,3,3,5,3,10,7,10,0,0,1,5,8,6,5,4,3,7,6,5,3,7,10,3,6,8,3,5,0,5,7,3,7,5,3,5,8,3,1,5,6,3,7,8,8,10,30,3,11,5,50,3,4,2, ,23,1,0,4, ,4,2,1,1,213
4/29/2020,4/29/2020,0,77.49.253.151,100,996,1,4/29/2020,R_1N9sD5yEU4dEQZC, , , , ,37.98420715,23.73530579,anonymous,EN,8,5,4,5,3,10,2,7,9,3,9,10,10,10,10,10,20,30,50,8,8,0,0,0,0,0,2,0,0,0,0,10,10,9,0,0,8,8,10,9,9,8,7,10,10,7,7,8,10,5,6,3,3,8,0,0,5,0,7,6,0,8,10,0,0,4,0,1,2,5,8,10,10,4,10,3,25,30,7,1, ,23,2,0,4, ,4,1,1,1,213
4/29/2020,4/29/2020,0,213.249.47.129,100,958,1,4/29/2020,R_3NEEidSqwCkkUTt, , , , ,37.98420715,23.73530579,anonymous,EN,8,8,2,9,10,10,10,10,10,7,10,10,10,2,7,10,70,30,0,3,6,0,0,0,3,3,0,0,0,0,4,9,6,6,0,6,7,9,6,4,5,6,6,7,6,4,4,4,7,7,8,6,7,3,0,4,5,9,8,6,3,7,5,3,2,5,5,3,6,6,6,40,50,3,3,4,25,3,7,2, ,37,3,0,1, ,5,1,1,1,213
4/29/2020,4/29/2020,0,37.6.155.202,100,1165,1,4/29/2020,R_D8mpt6mnRcnwSwF, , , , ,40.6381073,22.94549561,anonymous,EN,8,9,2,10,10,0,8,8,10,10,10,9,9,9,10,10,10,45,45,2,3,2,2,0,5,5,1,1,1,1,2,8,8,8,0,0,8,8,9,9,5,7,10,5,5,4,2,4,9,9,9,1,2,3,0,1,0,1,1,0,0,9,8,5,0,5,4,8,3,4,6,30,40,5,16,9,50,300,4,2, ,26,2,0,2, ,9,1,1,1,213
4/29/2020,4/29/2020,0,94.65.14.132,100,771,1,4/29/2020,R_3D7M5zDguJwEFG1, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,10,10,10,10,10,10,10,10,10,0,10,10,85,10,5,7,3,9,9,9,9,9,8,8,10,10,0,10,10,10,0,0,3,3,8,8,0,8,9,4,4,5,2,9,9,10,10,2,2,8,0,2,8,1,9,9,0,10,10,10,0,7,5,0,0,2,10,0,10,8,16,8,25,3,7,2, ,24,2,0,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,85.72.116.43,100,809,1,4/29/2020,R_3hfGmWhtJ9M0mRL, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,2,8,10,10,6,7,10,9,10,8,8,8,8,10,80,0,20,2,1,3,7,5,5,5,7,5,5,5,3,8,8,7,2,2,7,8,9,8,5,6,9,3,3,5,5,7,8,6,6,5,7,7,0,5,5,5,6,6,4,8,8,5,2,6,8,3,7,7,7,50,80,5,3,6,50,1,4,2, ,25,2,0,1, ,7,1,1,1,213
4/29/2020,4/29/2020,0,37.6.123.184,100,1362,1,4/29/2020,R_10uhkjW7k1tnZuI, , , , ,37.98420715,23.73530579,anonymous,EN,8,5,1,8,10,10,9,9,9,9,9,10,10,10,10,10,60,20,20,7,7,5,5,7,10,8,10,1,1,1,5,8,8,8,0,0,7,7,7,8,8,8,8,8,8,8,8,8,9,7,8,4,2,8,0,5,5,7,7,7,1,10,10,5,0,9,5,1,1,1,9,50,50,7,9,8,100,300,4,1, ,47,3,2,1, ,5,1,1,1,213
4/29/2020,4/29/2020,0,94.68.168.40,100,845,1,4/29/2020,R_3sBtRb8ocgelPvZ, , , , ,40.6381073,22.94549561,anonymous,EN,8,5,4,5,7,9,8,9,10,10,10,10,6,2,0,8,50,25,25,8,5,0,5,0,8,6,2,7,7,10,2,10,10,10,1,1,7,9,7,7,3,9,10,10,10,7,8,10,10,6,10,7,8,8,0,2,5,1,1,7,0,9,8,4,0,6,5,0,8,6,6,30,40,3,16,8,50,300,4,2, ,31,2,0,3, ,6,2,1,1,213
4/29/2020,4/29/2020,0,85.73.81.220,100,1053,1,4/29/2020,R_2U5T1mXwmQvwmNG, , , , ,38.03329468,23.53329468,anonymous,EN,8,10,0,10,10,10,9,10,10,10,10,10,10,10,10,10,30,50,20,8,8,2,2,0,10,5,0,0,0,0,3,8,8,9,0,3,9,6,7,6,3,8,10,9,5,6,4,5,8,4,8,2,0,9,0,7,5,7,8,3,6,8,8,6,1,7,4,3,4,4,8,70,40,5,4,9,25,3,7,1, ,24,2,0,4, ,4,1,1,2,213
4/29/2020,4/29/2020,0,46.176.86.148,100,1802,1,4/29/2020,R_2AZqndprzyP1k0P, , , , ,37.98420715,23.73530579,anonymous,EN,8,7,7,8,6,9,8,9,10,7,10,7,9,6,10,10,50,25,25,7,8,0,5,0,4,2,0,0,0,0,1,0,10,8,0,0,7,6,6,6,5,8,6,9,7,5,6,8,9,6,6,8,6,7,0,1,0,2,5,4,10,5,5,2,0,3,3,4,0,1,5,10,20,4,9,7,25,3,7,1, ,20,1,0,4, ,5,1,1,1,213
4/29/2020,4/29/2020,0,62.74.17.99,100,843,1,4/29/2020,R_2w5JnrjOyct58dM, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,1,10,10,10,9,9,10,10,10,9,10,10,10,10,30,50,20,6,6,7,7,7,8,8,1,1,1,1,2,10,10,10,0,0,9,9,9,9,6,1,1,8,7,7,8,8,9,10,10,6,0,8,9,2,7,1,7,6,0,7,9,5,0,8,9,6,7,9,6,50,60,4,14,7,50,300,4,1, ,35,1,0,1, ,5,1,1,1,213
4/29/2020,4/29/2020,0,62.1.190.64,100,1387,1,4/29/2020,R_3OfCFVktAH2RZSj, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,10,10,10,7,10,10,10,8,10,9,10,10,10,100,0,0,3,4,0,0,0,10,1,0,0,1,1,2,10,9,10,1,2,6,6,8,8,7,8,8,3,3,6,7,7,9,9,4,2,7,1,0,0,3,8,7,2,6,7,7,5,0,8,4,2,2,8,8,80,70,6,3,7,25,3,7,1, ,26,1,0,2, ,7,1,1,2,213
4/29/2020,4/29/2020,0,79.103.48.219,100,866,1,4/29/2020,R_2eX3RsSAPOfe91E, , , , ,40.6381073,22.94549561,anonymous,EN,8,10,0,8,10,10,0,0,10,10,10,10,10,10,10,10,50,0,50,4,4,8,2,1,0,1,2,2,2,2,1,10,10,10,0,0,2,2,9,9,8,9,9,3,2,2,2,8,8,10,9,0,0,10,0,0,2,10,6,7,10,9,8,9,7,8,8,1,5,0,5,80,60,5,6,9,25,3,7,1, ,24,2,0,4, ,6,1,1,1,213
4/29/2020,4/29/2020,0,62.74.19.100,100,1236,1,4/29/2020,R_1ffGA2Rg4So5vUU, , , , ,37.98420715,23.73530579,anonymous,EN,8,7,0, ,10,10,9,9,10,8,10,8,10,3,10,9,100,0,0,2,6,5,5,5,5,7,5,5,5,5,5,10,10,8,0,5,7,7,8,8,5,5,5,7,5,5,5,7,8,2,9,8,0,7,0,0,0,5,5,7,2,10,8,5,0,6,8,0,5,5,8,90,80,4,16,5,25,3,7,2, ,49,3,3,1, ,6,1,1,1,213
4/29/2020,4/29/2020,0,46.12.87.165,100,1042,1,4/29/2020,R_3MlDUQxmMQaarFC, , , , ,40.6381073,22.94549561,anonymous,EN,8,9,1,8,8,9,7,9,8,9,9,10,10,9,9,10,70,10,20,6,6,3,4,2,10,10,0,0,0,0,4,1,8,7,2,1,7,8,6,8,4,6,6,6,7,4,5,7,7,7,8,3,2,6,0,2,6,7,4,5,2,8,6,1,0,4,4,2,6,7,7,0,10,7,3,6,25,3,7,1, ,26,3,1,1, ,7,1,1,1,213
4/29/2020,4/29/2020,0,5.203.245.232,100,971,1,4/29/2020,R_2e3T1Ms6QBlMjsJ, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,8,10,10,8,6,10,8,4,10,10,8,10,10,80,5,15,7,7,2,4,3,9,9,2,0,0,0,3,9,10,10,1,3,7,5,8,6,5,7,9,8,6,8,8,9,10,3,6,7,6,7,0,3,6,6,4,4,2,10,9,5,0,3,3,0,6,5,7,60,60,2,6,7,25,3,7,1, ,24,2,0,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,78.87.30.127,100,1037,1,4/29/2020,R_2eaPEmiV0gxpC2x, , , , ,40.6381073,22.94549561,anonymous,EN,8,10,2,10,10,10,5,7,10,8,10,9,9,9,9,9,0,50,50,3,6,0,0,0,3,4,1,0,0,0,0,10,10,10,0,0,8,9,8,7,2,9,9,4,7,7,7,8,8,5,6,7,7,6,0,0,1,0,3,1,1,9,9,5,0,7,7,0,7,8,9,90,70,3,16,7,25,3,4,2, ,24,1,0,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,87.202.76.59,100,913,1,4/29/2020,R_2VOy2OKspUPiqlz, , , , ,40.6381073,22.94549561,anonymous,EN,8,9,1,3,8,8,7,7,9,8,10,9,9,4,8,9,60,30,10,7,8,0,0,1,8,2,0,0,0,0,2,9,9,4,8,7,10,10,7,9,4,4,1,7,9,7,7,8,10,6,8,9,6,7,0,6,7,7,8,6,2,10,8,2,1,7,1,0,8,8,10,80,80,2,3,7,25,3,7,1, ,21,1,0,4, ,4,1,1,1,213
4/29/2020,4/29/2020,0,87.203.114.170,100,887,1,4/29/2020,R_2zcJxdqhyBn9XsJ, , , , ,38.24440002,21.73440552,anonymous,EN,8,10,0,9,0,9,7,7,10,10,2,9,10,8,10,8,15,60,25,3,4,2,2,0,9,2,1,1,1,1,4,3,7,9,0,1,6,4,7,3,3,8,7,3,3,4,6,5,7,7,8,3,4,2,0,3,3,4,4,3,2,8,7,6,0,6,9,4,7,8,7,30,60,8,3,6,50,3,4,1, ,31,1,0,2, ,6,1,1,1,213
4/29/2020,4/29/2020,0,185.134.114.14,100,962,1,4/29/2020,R_PFq11vA1uFUSBG1, , , , ,37.98420715,23.73530579,anonymous,EN,8,8,1,9,9,10,8,9,10,9,10,9,10,8,9,9,0,100,0,8,6,1,4,2,5,3,1,0,0,1,2,8,9,9,1,1,7,2,6,7,5,6,8,8,8,5,6,7,10,8,8,4,4,7,0,2,2,4,5,2,3,9,8,1,0,3,4,3,4,4,6,10,10,4,4,8,25,3,4,1, ,30,1,0,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,94.66.222.182,100,671,1,4/29/2020,R_3iJfRjdzvtrGllw, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,1,10,5,9,6,6,10,8,10,10,10,8,8,10,0,75,25,8,6,0,0,0,8,8,0,0,0,0,5,10,10,10,0,5,0,6,7,8,7,7,10,9,9,7,7,8,10,7,10,6,3,5,0,2,2,5,6,6,7,10,10,7,0,6,6,0,0,0,10,0,10,7,16,7,25,3,4,1, ,24,2,0,1, ,5,1,1,1,213
4/29/2020,4/29/2020,0,79.107.84.89,100,1755,1,4/29/2020,R_bpwyQcYeEkhlKbD, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,1,10,10,10,10,0,10,10,10,7,9,0,10,8,50,25,25,7,7,1,1,1,8,5,0,0,0,0,1,10,10,10,0,5,5,8,10,10,5,9,10,7,7,3,3,4,5,5,10,9,5,6,0,1,5,0,7,5,7,10,8,0,0,5,10,0,6,6,9,30,30,2,16,9,125,3,7,2, ,30,2,0,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,46.176.81.123,100,1196,1,4/29/2020,R_2ttbdKSQlrOqRfK, , , , ,37.88330078,23.93330383,anonymous,EN,8,10,2,10,8,8,8,8,8,0,0,8,10,10,10,10,40,50,10,7,6,5,6,5,10,7,0,0,0,0,0,10,9,9,0,1,7,7,10,8,3,7,4,10,10,8,8,7,8,6,6,10,8,7,0,4,4,4,6,6,10,10,10,7,0,5,5,0,7,4,10,50,50,6,14,10,25,3,7,1, ,22,1,0,4, ,5,2,1,1,213
4/29/2020,4/29/2020,0,45.139.213.196,100,502,1,4/29/2020,R_3IbJX9ViBe1AMZM, , , , ,40.6381073,22.94549561,anonymous,EN,8,10,0,6,10,10,10,10,10,10,10,10,10,10,10,10,50,50,0,7,6,2,2,3,6,7,2,3,0,3,6,7,7,7,7,7,8,7,6,6,6,7,7,4,5,6,6,6,7,4,6,7,7,3,0,2,2,5,4,1,6,7,7,5,0,6,6,2,6,6,8,10,100,3,16,8,50,300,4,2, ,30,1,0,1, ,6,2,1,1,213
4/29/2020,4/29/2020,0,79.167.235.108,100,1486,1,4/29/2020,R_TvZLRwpBALjRAQx, , , , ,40.6381073,22.94549561,anonymous,EN,8,10,0,7,9,10,9,10,10,5,2,10,10,9,8,10,10,50,40,3,4,0,3,0,10,2,1,2,1,2,1,9,10,10,0,2,9,9,6,9,3,2,3,4,5,7,5,7,8,4,4,8,9,4,0,3,4,5,7,3,7,10,10,4,1,4,6,0,0,1,9,30,70,2,14,6,25,3,7,1, ,22,2,0,4, ,5,1,1,1,213
4/29/2020,4/29/2020,0,188.117.251.191,100,1494,1,4/29/2020,R_31o8HGsANo5qtVk, , , , ,40.6381073,22.94549561,anonymous,EN,8,10,0,10,10,7,6,6,0,4,0,10,10,3,8,9,80,10,10,6,6,0,0,0,5,0,1,2,2,2,5,7,8,9,0,0,6,7,9,6,6,6,10,4,6,6,7,5,8,2,6,8,7,4,0,5,4,6,9,4,3,9,8,0,0,5,6,0,6,6,10,40,50,3,12,6,0.1,1,7,1, ,29,1,0,2, ,6,1,1,1,213
4/29/2020,4/29/2020,0,46.198.178.156,100,2639,1,4/29/2020,R_1fZ8i4AeYAUjRx5, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,0,7,7,9,8,6,10,9,10,10,10,6,9,10,89,11,0,3,4,0,8,6,8,7,3,0,0,0,4,10,10,10,0,2,10,8,10,10,5,5,1,9,9,2,2,5,9,7,7,1,0,6,0,1,6,5,7,5,0,7,4,3,3,6,2,6,4,3,4,70,90,5,3,7,50,3,4,1, ,39,1,0,1, ,6,1,1,1,213
4/29/2020,4/29/2020,0,2.87.0.177,100,1018,1,4/29/2020,R_2V48qJ3CiY99qaz, , , , ,35.51220703,24.01559448,anonymous,EN,8,10,0,10,10,10,7,7,9,2,8,10,10,10,10,10,88,6,6,9,7,0,0,0,10,0,0,0,0,0,5,9,7,5,2,6,6,6,7,7,7,7,6,3,3,2,4,6,5,3,1,3,4,3,0,1,5,1,8,3,5,10,7,0,0,1,2,2,2,2,4,90,90,6,11,8,25,3,7,1, ,26,1,0,2, ,4,1,1,1,213
4/29/2020,4/29/2020,0,109.242.42.180,100,1024,1,4/29/2020,R_10wMiibTXEkHilc, , , , ,37.98420715,23.73530579,anonymous,EN,8,7,2,2,7,10,8,8,9,6,9,4,2,0,3,7,80,10,10,6,6,3,7,5,8,8,10,9,5,8,2,8,8,8,0,1,6,6,9,6,2,7,9,6,6,6,7,7,7,7,7,6,4,6,0,2,6,1,4,6,8,6,7,5,4,6,7,4,4,3,8,80,60,6,10,9,50,300,2.82,1, ,40,1,0,1, ,4,1,1,1,213
4/29/2020,4/29/2020,0,188.4.235.29,100,1519,1,4/29/2020,R_1d05YabRpqMGSbX, , , , ,37.98420715,23.73530579,anonymous,EN,8,10,1,9,10,9,5,5,10,6,10,10,10,6,10,10,100,0,0,2,3,3,3,2,7,7,5,0,0,5,8,9,9,9,2,2,9,9,9,9,6,9,7,9,9,6,5,7,8,5,6,10,6,7,0,8,7,3,6,4,8,10,9,5,0,7,7,0,4,3,6,100,100,4,5,8,25,3,7,2, ,25,1,0,3, ,6,1,1,1,213
4/29/2020,4/29/2020,0,94.71.127.20,100,757,1,4/29/2020,R_BDiSGCpFca1v6Bb, , , , ,35.36790466,24.46699524,anonymous,EN,8,6,6,7,7,7,4,4,3,3,3,5,7,9,4,6,100,0,0,6,7,4,3,4,7,6,6,7,4,7,3,7,7,6,3,3,7,7,3,7,5,7,5,8,6,3,7,7,9,7,7,5,4,7,7,6,6,4,3,6,4,8,8,7,2,7,7,3,7,3,7,60,70,6,4,7,25,3,7,1, ,32,1,0,1, ,5,1,1,1,213
4/29/2020,4/29/2020,0,46.190.21.233,100,933,1,4/29/2020,R_1eqIA1koYxPTdFg, , , , ,37.98420715,23.73530579,anonymous,EN,8,8,6,8,9,8,9,9,10,2,10,8,8,7,9,8,40,20,40,7,6,2,2,5,0,0,3,2,1,1,1,10,9,9,0,2,6,7,7,7,7,7,7,5,5,6,3,7,7,6,7,5,5,6,0,3,5,2,8,1,3,9,9,1,1,6,7,1,2,1,9,10,20,2,6,7,25,3,5,2, ,22,2,0,4, ,6,1,1,1,213
4/29/2020,4/29/2020,0,188.4.119.191,100,860,1,4/29/2020,R_sXObTZLz8TENHBT, , , , ,37.98420715,23.73530579,anonymous,EN,8,6,4,7,7,8,7,2,8,7,3,7,3,6,6,7,50,0,50,8,3,7,4,7,7,3,8,4,7,8,7,3,7,3,6,7,7,3,7,8,8,8,7,7,4,6,4,7,6,1,7,2,7,7,8,8,4,6,6,7,7,7,8,4,3,6,3,7,3,6,7,70,70,8,9,8,50,300,7,1, ,24,2,0,4, ,6,1,1,1,213
4/29/2020,4/29/2020,0,79.103.122.239,100,1867,1,4/29/2020,R_1EdusTAESrtbe5N, , , , ,40.6381073,22.94549561,anonymous,EN,8,10,6,0,10,10,10,10,10,0,10,9,9,9,9,10,95,5,0,3,5,2,4,2,7,8,2,0,0,0,1,8,10,9,0,0,9,8,8,3,3,6,5,4,5,7,8,9,10,7,6,4,10,7,9,6,6,5,9,6,4,10,7,6,2,6,4,2,7,7,10,20,90,4,14,10,25,3,7,1, ,21,1,0,4, ,6,1,1,1,213
